"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",91,,,,19,14,33,5,20
"Jefes y empleados de oficina (040)",116,,,,45,6,35,5,25
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",424,22,,139,185,16,28,15,19
"Agricult.trabaj. calif.agrop. y pesquros (042)",586,31,,296,214,12,15,5,13
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",207,3,,66,102,9,17,5,5
"Obreros. construc., conf., papel, fab., instr (044)",198,1,,53,115,5,13,5,6
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",679,60,1,285,283,11,20,4,15
"Otra (046)",49,,,,15,7,13,6,8
"Ocupación no especificada (047)",121,9,,41,44,4,11,1,11
"Hombres (048)",2104,50,1,623,824,62,238,52,254
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",28,,,1,6,1,6,1,13
"Profes., científicos e intelectuales (050)",297,,,,6,6,112,14,159
"Técnicos de nivel medio ytrab.asimilados (051)",60,,,,18,10,18,2,12
"Jefes y empleados de oficina (052)",64,,,,28,3,16,3,14
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",206,1,,60,106,6,12,10,11
"Agricult.trabaj. calif.agrop. y pesquros (054)",540,20,,273,205,10,15,5,12
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",166,,,48,87,8,15,3,5
"Obreros. construc., conf., papel, fab., instr (056)",186,,,47,112,4,13,5,5
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",449,28,1,175,213,7,12,3,10
"Otra (058)",49,,,,15,7,13,6,8
"Ocupación no especificada (059)",59,1,,19,28,,6,,5
"Mujeres (060)",995,76,,258,226,37,188,28,182
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",3,,,,,,1,,2
"Profes., científicos e intelectuales (062)",300,,,,16,8,122,14,140
"Técnicos de nivel medio ytrab.asimilados (063)",31,,,,1,4,15,3,8
"Jefes y empleados de oficina (064)",52,,,,17,3,19,2,11
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",218,21,,79,79,10,16,5,8
"Agricult.trabaj. calif.agrop. y pesquros (066)",46,11,,23,9,2,,,1
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",41,3,,18,15,1,2,2,
"Obreros. construc., conf., papel, fab., instr (068)",12,1,,6,3,1,,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",230,32,,110,70,4,8,1,5
"Ocupación no especificada (071)",62,8,,22,16,4,5,1,6
,,,,,,,,,
"RURAL (072)",11825,844,6,7233,3123,93,263,58,205
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",14,,,3,6,1,1,,3
"Profes., científicos e intelectuales (074)",376,,,,19,15,152,20,170
"Técnicos de nivel medio ytrab.asimilados (075)",61,,,2,11,11,28,3,6
"Jefes y empleados de oficina (076)",42,,,,21,5,7,4,5
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",164,10,,85,56,4,6,3,
"Agricult.trabaj. calif.agrop. y pesquros (078)",6189,449,,4159,1506,19,31,19,6
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",274,37,,166,60,5,5,1,
"Obreros. construc., conf., papel, fab., instr (080)",164,2,,65,84,4,6,1,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",4273,291,5,2607,1308,26,21,6,9
"Otra (082)",8,,,,5,1,,,2
"Ocupación no especificada (083)",260,55,1,146,47,2,6,1,2
"Hombres (084)",10379,579,6,6479,2878,70,189,40,138
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",10,,,3,3,1,1,,2
"Profes., científicos e intelectuales (086)",229,,,,6,5,99,10,109
"Técnicos de nivel medio ytrab.asimilados (087)",44,,,1,11,8,18,3,3
"Jefes y empleados de oficina (088)",31,,,,16,5,4,2,4
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",91,1,,44,38,1,5,2,
"Agricult.trabaj. calif.agrop. y pesquros (090)",5927,376,,4018,1463,18,30,16,6
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",128,8,,69,41,5,5,,
"Obreros. construc., conf., papel, fab., instr (092)",162,2,,63,84,4,6,1,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",3659,182,5,2232,1186,21,18,6,9
"Otra (094)",8,,,,5,1,,,2
"Ocupación no especificada (095)",90,10,1,49,25,1,3,,1
"Mujeres (096)",1446,265,,754,245,23,74,18,67
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",4,,,,3,,,,1
"Profes., científicos e intelectuales (098)",147,,,,13,10,53,10,61
"Técnicos de nivel medio ytrab.asimilados (099)",17,,,1,,3,10,,3
"Jefes y empleados de oficina (100)",11,,,,5,,3,2,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",73,9,,41,18,3,1,1,
"Agricult.trabaj. calif.agrop. y pesquros (102)",262,73,,141,43,1,1,3,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",146,29,,97,19,,,1,
"Obreros. construc., conf., papel, fab., instr (104)",2,,,2,,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",614,109,,375,122,5,3,,
"Ocupación no especificada (107)",170,45,,97,22,1,3,1,1
