"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"33 años (043)",1139,533,606,326,166,160,813,367,446
"34 años (044)",1148,550,598,317,167,150,831,383,448
"De 35 a 39 años (045)",5651,2673,2978,1572,824,748,4079,1849,2230
"35 años (046)",1185,577,608,338,186,152,847,391,456
"36 años (047)",1141,546,595,314,171,143,827,375,452
"37 años (048)",1226,561,665,339,173,166,887,388,499
"38 años (049)",1174,537,637,315,145,170,859,392,467
"39 años (050)",925,452,473,266,149,117,659,303,356
"De 40 a 44 años (051)",4763,2299,2464,1236,683,553,3527,1616,1911
"40 años (052)",1252,616,636,322,176,146,930,440,490
"41 años (053)",717,359,358,210,123,87,507,236,271
"42 años (054)",1148,568,580,297,164,133,851,404,447
"43 años (055)",826,371,455,211,118,93,615,253,362
"44 años (056)",820,385,435,196,102,94,624,283,341
"De 45 a 49 años (057)",3981,1947,2034,1072,571,501,2909,1376,1533
"45 años (058)",975,485,490,248,119,129,727,366,361
"46 años (059)",828,400,428,241,136,105,587,264,323
"47 años (060)",791,402,389,218,120,98,573,282,291
"48 años (061)",814,392,422,228,128,100,586,264,322
"49 años (062)",573,268,305,137,68,69,436,200,236
"De 50 a 54 años (063)",3195,1538,1657,844,460,384,2351,1078,1273
"50 años (064)",917,429,488,239,127,112,678,302,376
"51 años (065)",476,230,246,131,79,52,345,151,194
"52 años (066)",659,319,340,175,99,76,484,220,264
"53 años (067)",531,256,275,144,73,71,387,183,204
"54 años (068)",612,304,308,155,82,73,457,222,235
"De 55 a 59 años (069)",2559,1205,1354,558,284,274,2001,921,1080
"55 años (070)",638,273,365,129,58,71,509,215,294
"56 años (071)",593,279,314,135,73,62,458,206,252
"57 años (072)",520,258,262,127,66,61,393,192,201
"58 años (073)",466,228,238,95,56,39,371,172,199
"59 años (074)",342,167,175,72,31,41,270,136,134
"De 60 a 64 años (075)",2386,1137,1249,490,246,244,1896,891,1005
"60 años (076)",826,369,457,150,72,78,676,297,379
"61 años (077)",270,134,136,59,34,25,211,100,111
"62 años (078)",491,223,268,106,45,61,385,178,207
"63 años (079)",420,224,196,98,52,46,322,172,150
"64 años (080)",379,187,192,77,43,34,302,144,158
"De 65 y más años (081)",6024,2837,3187,1144,550,594,4880,2287,2593
"65 años (082)",563,261,302,88,45,43,475,216,259
"66 años (083)",377,185,192,68,32,36,309,153,156
"67 años (084)",444,206,238,90,40,50,354,166,188
"68 años (085)",351,168,183,71,40,31,280,128,152
"69 años (086)",238,100,138,54,19,35,184,81,103
"70 años (087)",625,296,329,115,56,59,510,240,270
"71 años (088)",168,92,76,40,21,19,128,71,57
"72 años (089)",313,155,158,67,33,34,246,122,124
"73 años (090)",261,133,128,46,20,26,215,113,102
"74 años (091)",260,127,133,58,27,31,202,100,102
"75 años (092)",413,210,203,59,29,30,354,181,173
"76 años (093)",195,87,108,34,14,20,161,73,88
"77 años (094)",224,107,117,50,21,29,174,86,88
"78 años (095)",193,93,100,29,23,6,164,70,94
"79 años (096)",123,62,61,31,20,11,92,42,50
"80 años (097)",340,122,218,49,17,32,291,105,186
"81 años (098)",96,50,46,26,16,10,70,34,36
"82 años (099)",122,62,60,24,11,13,98,51,47
"83 años (100)",75,37,38,18,9,9,57,28,29
"84 años (101)",61,34,27,13,8,5,48,26,22
"85 años (102)",151,60,91,28,12,16,123,48,75
"86 años (103)",58,32,26,16,9,7,42,23,19
"87 años (104)",78,35,43,15,8,7,63,27,36
"88 años (105)",49,28,21,9,3,6,40,25,15
"89 años (106)",38,17,21,9,1,8,29,16,13
"90 años (107)",68,25,43,7,3,4,61,22,39
"91 años (108)",11,2,9,4,1,3,7,1,6
"92 años (109)",19,7,12,3,1,2,16,6,10
"93 años (110)",10,8,2,1,1,,9,7,2
"94 años (111)",14,4,10,4,2,2,10,2,8
"95 años (112)",29,9,20,5,2,3,24,7,17
"96 años (113)",9,5,4,3,2,1,6,3,3
"97 años (114)",8,6,2,1,,1,7,6,1
"98 y más años (115)",40,12,28,9,4,5,31,8,23
