"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",3839,1803,2036,727,335,392,3112,1468,1644
"35 años (046)",811,357,454,146,61,85,665,296,369
"36 años (047)",792,372,420,156,66,90,636,306,330
"37 años (048)",788,382,406,162,80,82,626,302,324
"38 años (049)",744,348,396,135,62,73,609,286,323
"39 años (050)",704,344,360,128,66,62,576,278,298
"De 40 a 44 años (051)",3230,1613,1617,636,315,321,2594,1298,1296
"40 años (052)",848,457,391,179,90,89,669,367,302
"41 años (053)",480,208,272,90,38,52,390,170,220
"42 años (054)",763,374,389,136,71,65,627,303,324
"43 años (055)",531,246,285,107,49,58,424,197,227
"44 años (056)",608,328,280,124,67,57,484,261,223
"De 45 a 49 años (057)",2854,1365,1489,555,288,267,2299,1077,1222
"45 años (058)",626,311,315,108,62,46,518,249,269
"46 años (059)",569,283,286,119,65,54,450,218,232
"47 años (060)",607,305,302,120,66,54,487,239,248
"48 años (061)",571,257,314,120,52,68,451,205,246
"49 años (062)",481,209,272,88,43,45,393,166,227
"De 50 a 54 años (063)",2388,1125,1263,424,218,206,1964,907,1057
"50 años (064)",612,276,336,104,64,40,508,212,296
"51 años (065)",332,150,182,60,27,33,272,123,149
"52 años (066)",542,262,280,104,47,57,438,215,223
"53 años (067)",427,219,208,77,41,36,350,178,172
"54 años (068)",475,218,257,79,39,40,396,179,217
"De 55 a 59 años (069)",1874,849,1025,287,144,143,1587,705,882
"55 años (070)",466,207,259,65,30,35,401,177,224
"56 años (071)",400,193,207,55,33,22,345,160,185
"57 años (072)",380,168,212,71,37,34,309,131,178
"58 años (073)",346,142,204,57,27,30,289,115,174
"59 años (074)",282,139,143,39,17,22,243,122,121
"De 60 a 64 años (075)",1789,797,992,266,132,134,1523,665,858
"60 años (076)",581,243,338,75,32,43,506,211,295
"61 años (077)",209,92,117,36,21,15,173,71,102
"62 años (078)",338,169,169,61,36,25,277,133,144
"63 años (079)",366,168,198,53,28,25,313,140,173
"64 años (080)",295,125,170,41,15,26,254,110,144
"De 65 y más años (081)",5452,2648,2804,837,409,428,4615,2239,2376
"65 años (082)",442,208,234,79,40,39,363,168,195
"66 años (083)",343,162,181,59,32,27,284,130,154
"67 años (084)",321,173,148,35,17,18,286,156,130
"68 años (085)",306,148,158,42,20,22,264,128,136
"69 años (086)",236,125,111,42,22,20,194,103,91
"70 años (087)",494,223,271,72,36,36,422,187,235
"71 años (088)",194,94,100,22,11,11,172,83,89
"72 años (089)",252,125,127,41,16,25,211,109,102
"73 años (090)",232,113,119,32,15,17,200,98,102
"74 años (091)",264,138,126,44,20,24,220,118,102
"75 años (092)",340,163,177,33,19,14,307,144,163
"76 años (093)",197,97,100,41,21,20,156,76,80
"77 años (094)",172,89,83,24,9,15,148,80,68
"78 años (095)",207,116,91,38,19,19,169,97,72
"79 años (096)",120,71,49,23,14,9,97,57,40
"80 años (097)",259,92,167,33,15,18,226,77,149
"81 años (098)",68,38,30,13,7,6,55,31,24
"82 años (099)",131,66,65,28,10,18,103,56,47
"83 años (100)",88,50,38,12,8,4,76,42,34
"84 años (101)",106,58,48,21,12,9,85,46,39
"85 años (102)",147,58,89,19,6,13,128,52,76
"86 años (103)",82,43,39,21,12,9,61,31,30
"87 años (104)",72,46,26,14,11,3,58,35,23
"88 años (105)",57,28,29,9,3,6,48,25,23
"89 años (106)",45,20,25,6,2,4,39,18,21
"90 años (107)",77,26,51,9,3,6,68,23,45
"91 años (108)",26,14,12,3,1,2,23,13,10
"92 años (109)",27,11,16,6,2,4,21,9,12
"93 años (110)",20,11,9,2,1,1,18,10,8
"94 años (111)",19,7,12,3,2,1,16,5,11
"95 años (112)",34,13,21,4,1,3,30,12,18
"96 años (113)",18,4,14,4,1,3,14,3,11
"97 años (114)",9,3,6,1,,1,8,3,5
"98 y más años (115)",47,15,32,2,1,1,45,14,31
