"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",58,58,1,19,24,5,9,,,,,121
"De 35 a 39 años (026)",38,38,,12,11,8,6,1,,,,92
"De 40 a 44 años (027)",41,41,,11,14,6,9,1,,,,102
"De 45 a 49 años (028)",43,43,,16,10,9,3,4,1,,,110
"De 50 y más años (029)",143,142,2,26,29,20,35,22,8,,1,504
"Casado(a) (030)",8114,8059,18,806,1419,1470,2312,1414,522,98,55,32780
"De 12 a 14 años (031)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (032)",30,28,,20,6,1,1,,,,2,39
"De 20 a 24 años (033)",262,254,,121,91,31,11,,,,8,441
"De 25 a 29 años (034)",612,598,2,156,213,145,80,2,,,14,1364
"De 30 a 34 años (035)",881,874,1,94,265,246,217,41,10,,7,2641
"De 35 a 39 años (036)",1091,1085,1,102,272,262,317,108,23,,6,3700
"De 40 a 44 años (037)",914,909,2,57,141,185,297,159,58,10,5,3831
"De 45 a 49 años (038)",885,880,1,50,111,140,290,190,84,14,5,4062
"De 50 y más años (039)",3437,3430,11,205,320,460,1099,914,347,74,7,16701
"Viudo(a) (040)",1506,1500,10,130,181,245,491,319,117,7,6,6508
"De 12 a 14 años (041)",1,,,,,,,,,,1,
"De 15 a 19 años (042)",2,1,,,,,1,,,,1,4
"De 20 a 24 años (043)",9,9,,1,2,3,3,,,,,26
"De 25 a 29 años (044)",5,5,,1,1,2,,1,,,,16
"De 30 a 34 años (045)",21,21,,4,4,7,6,,,,,60
"De 35 a 39 años (046)",29,29,,2,8,7,10,2,,,,95
"De 40 a 44 años (047)",58,58,,8,8,12,23,5,2,,,209
"De 45 a 49 años (048)",68,68,,4,7,16,24,12,5,,,292
"De 50 y más años (049)",1313,1309,10,110,151,198,424,299,110,7,4,5806
"Divorciado(a) (050)",57,56,,14,14,9,10,8,1,,1,174
"De 25 a 29 años (054)",2,1,,,1,,,,,,1,2
"De 30 a 34 años (055)",5,5,,3,1,1,,,,,,8
"De 35 a 39 años (056)",4,4,,2,,1,,1,,,,11
"De 40 a 44 años (057)",11,11,,1,7,1,1,,1,,,31
"De 45 a 49 años (058)",6,6,,1,1,1,1,2,,,,23
"De 50 y más años (059)",29,29,,7,4,5,8,5,,,,99
"Soltero(a) (060)",723,320,7,242,43,17,11,,,,403,423
"De 12 a 14 años (061)",1,1,,1,,,,,,,,1
"De 15 a 19 años (062)",27,27,1,25,,1,,,,,,28
"De 20 a 24 años (063)",174,42,2,40,,,,,,,132,40
"De 25 a 29 años (064)",204,63,,53,6,2,2,,,,141,79
"De 30 a 34 años (065)",98,50,1,34,13,1,1,,,,48,67
"De 35 a 39 años (066)",62,27,,23,3,,1,,,,35,33
"De 40 a 44 años (067)",44,31,2,20,5,3,1,,,,13,43
"De 45 a 49 años (068)",28,19,,10,6,1,2,,,,9,33
"De 50 y más años (069)",85,60,1,36,10,9,4,,,,25,99
,,,,,,,,,,,,
"URBANA (080)",4639,4364,17,917,994,831,926,471,181,27,275,14318
"De 12 a 14 años (081)",7,2,,2,,,,,,,5,2
"De 15 a 19 años (082)",75,64,1,52,6,3,2,,,,11,81
"De 20 a 24 años (083)",375,286,2,195,60,21,7,1,,,89,414
"De 25 a 29 años (084)",556,465,3,195,165,69,31,2,,,91,873
"De 30 a 34 años (085)",602,573,2,124,216,138,78,15,,,29,1399
"De 35 a 39 años (086)",619,597,1,97,178,152,135,29,5,,22,1725
"De 40 a 44 años (087)",511,504,1,70,113,118,125,53,22,2,7,1743
"De 45 a 49 años (088)",445,439,,42,86,89,130,67,21,4,6,1709
"De 50 y más años (089)",1449,1434,7,140,170,241,418,304,133,21,15,6372
"Conviviente (090)",996,954,6,371,264,145,105,50,10,3,42,2229
"De 12 a 14 años (091)",5,2,,2,,,,,,,3,2
"De 15 a 19 años (092)",50,41,,34,4,2,1,,,,9,52
"De 20 a 24 años (093)",189,173,,127,33,10,2,1,,,16,239
"De 25 a 29 años (094)",208,202,2,97,67,26,9,1,,,6,352
"De 30 a 34 años (095)",183,181,1,51,72,33,19,5,,,2,405
"De 35 a 39 años (096)",144,142,1,28,50,33,23,7,,,2,373
"De 40 a 44 años (097)",76,73,,15,15,16,19,7,1,,3,231
"De 45 a 49 años (098)",50,50,,7,10,8,12,11,2,,,192
"De 50 y más años (099)",91,90,2,10,13,17,20,18,7,3,1,383
"Separado(a) (100)",177,176,1,60,42,26,36,8,3,,1,458
"De 15 a 19 años (102)",3,3,,3,,,,,,,,3
"De 20 a 24 años (103)",9,9,,7,2,,,,,,,11
"De 25 a 29 años (104)",17,17,,11,4,2,,,,,,25
"De 30 a 34 años (105)",31,31,1,8,11,4,7,,,,,72
"De 35 a 39 años (106)",20,20,,8,4,3,5,,,,,48
"De 40 a 44 años (107)",27,27,,8,8,4,7,,,,,67
"De 45 a 49 años (108)",22,22,,10,4,5,3,,,,,47
"De 50 y más años (109)",48,47,,5,9,8,14,8,3,,1,185
"Casado(a) (110)",2665,2632,6,316,613,573,645,330,126,23,33,9534
"De 12 a 14 años (111)",1,,,,,,,,,,1,
"De 15 a 19 años (112)",9,7,,4,2,,1,,,,2,12
"De 20 a 24 años (113)",83,79,,43,24,9,3,,,,4,130
"De 25 a 29 años (114)",226,216,1,60,92,40,22,1,,,10,462
"De 30 a 34 años (115)",333,327,,46,124,98,49,10,,,6,863
"De 35 a 39 años (116)",408,404,,47,120,111,101,20,5,,4,1229
"De 40 a 44 años (117)",353,353,1,30,79,88,88,45,20,2,,1313
"De 45 a 49 años (118)",331,327,,20,63,69,100,53,18,4,4,1334
"De 50 y más años (119)",921,919,4,66,109,158,281,201,83,17,2,4191
"Viudo(a) (120)",426,421,1,51,45,72,130,79,42,1,5,1805
"De 12 a 14 años (121)",1,,,,,,,,,,1,
"De 20 a 24 años (123)",5,5,,,1,2,2,,,,,16
"De 25 a 29 años (124)",1,1,,1,,,,,,,,1
"De 30 a 34 años (125)",7,7,,2,,3,2,,,,,20
"De 35 a 39 años (126)",15,15,,2,3,4,5,1,,,,48
"De 40 a 44 años (127)",24,24,,4,3,6,9,1,1,,,82
"De 45 a 49 años (128)",25,25,,,5,5,12,2,1,,,99
"De 50 y más años (129)",348,344,1,42,33,52,100,75,40,1,4,1539
"Divorciado(a) (130)",26,25,,4,8,4,5,4,,,1,80
"De 25 a 29 años (134)",1,,,,,,,,,,1,
"De 30 a 34 años (135)",1,1,,1,,,,,,,,1
"De 35 a 39 años (136)",4,4,,2,,1,,1,,,,11
"De 40 a 44 años (137)",7,7,,,5,1,1,,,,,18
"De 45 a 49 años (138)",4,4,,,1,1,1,1,,,,15
"De 50 y más años (139)",9,9,,1,2,1,3,2,,,,35
"Soltero(a) (140)",349,156,3,115,22,11,5,,,,193,212
"De 15 a 19 años (142)",13,13,1,11,,1,,,,,,14
"De 20 a 24 años (143)",89,20,2,18,,,,,,,69,18
"De 25 a 29 años (144)",103,29,,26,2,1,,,,,74,33
"De 30 a 34 años (145)",47,26,,16,9,,1,,,,21,38
"De 35 a 39 años (146)",28,12,,10,1,,1,,,,16,16
"De 40 a 44 años (147)",24,20,,13,3,3,1,,,,4,32
"De 45 a 49 años (148)",13,11,,5,3,1,2,,,,2,22
"De 50 y más años (149)",32,25,,16,4,5,,,,,7,39
,,,,,,,,,,,,
"RURAL (160)",8084,7790,34,1124,1250,1227,2188,1390,494,83,294,30933
"De 12 a 14 años (161)",5,2,,2,,,,,,,3,2
"De 15 a 19 años (162)",120,102,1,90,8,1,2,,,,18,117
"De 20 a 24 años (163)",524,435,2,259,124,37,13,,,,89,673
"De 25 a 29 años (164)",719,638,1,215,203,139,77,3,,,81,1382
"De 30 a 34 años (165)",783,748,4,106,209,183,200,34,12,,35,2252
"De 35 a 39 años (166)",836,813,1,85,186,179,246,97,19,,23,2852
"De 40 a 44 años (167)",672,658,4,48,86,115,234,121,42,8,14,2826
"De 45 a 49 años (168)",666,658,2,47,67,90,208,159,75,10,8,3138
"De 50 y más años (169)",3759,3736,19,272,367,483,1208,976,346,65,23,17691
"Conviviente (170)",923,864,7,331,224,119,123,42,16,2,59,2108
"De 12 a 14 años (171)",3,,,,,,,,,,3,
"De 15 a 19 años (172)",79,63,1,57,4,,1,,,,16,69
"De 20 a 24 años (173)",234,212,2,137,55,14,4,,,,22,307
"De 25 a 29 años (174)",201,192,,74,72,28,17,1,,,9,382
"De 30 a 34 años (175)",139,132,2,25,46,28,26,3,2,,7,349
"De 35 a 39 años (176)",87,85,,13,20,20,24,7,1,,2,273
"De 40 a 44 años (177)",39,39,1,6,9,10,9,2,2,,,122
"De 45 a 49 años (178)",31,31,1,1,8,4,6,7,4,,,135
"De 50 y más años (179)",110,110,,18,10,15,36,22,7,2,,471
"Separado(a) (180)",227,225,2,87,57,27,26,20,6,,2,571
"De 15 a 19 años (182)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (183)",22,22,,21,1,,,,,,,23
"De 25 a 29 años (184)",26,25,,18,4,3,,,,,1,35
"De 30 a 34 años (185)",27,27,,11,13,1,2,,,,,49
"De 35 a 39 años (186)",18,18,,4,7,5,1,1,,,,44
"De 40 a 44 años (187)",14,14,,3,6,2,2,1,,,,35
"De 45 a 49 años (188)",21,21,,6,6,4,,4,1,,,63
"De 50 y más años (189)",95,95,2,21,20,12,21,14,5,,,319
"Casado(a) (190)",5449,5427,12,490,806,897,1667,1084,396,75,22,23246
"De 12 a 14 años (191)",1,1,,1,,,,,,,,1
"De 15 a 19 años (192)",21,21,,16,4,1,,,,,,27
"De 20 a 24 años (193)",179,175,,78,67,22,8,,,,4,311
"De 25 a 29 años (194)",386,382,1,96,121,105,58,1,,,4,902
"De 30 a 34 años (195)",548,547,1,48,141,148,168,31,10,,1,1778
"De 35 a 39 años (196)",683,681,1,55,152,151,216,88,18,,2,2471
"De 40 a 44 años (197)",561,556,1,27,62,97,209,114,38,8,5,2518
"De 45 a 49 años (198)",554,553,1,30,48,71,190,137,66,10,1,2728
"De 50 y más años (199)",2516,2511,7,139,211,302,818,713,264,57,5,12510
"Viudo(a) (200)",1080,1079,9,79,136,173,361,240,75,6,1,4703
"De 15 a 19 años (202)",2,1,,,,,1,,,,1,4
"De 20 a 24 años (203)",4,4,,1,1,1,1,,,,,10
"De 25 a 29 años (204)",4,4,,,1,2,,1,,,,15
"De 30 a 34 años (205)",14,14,,2,4,4,4,,,,,40
"De 35 a 39 años (206)",14,14,,,5,3,5,1,,,,47
"De 40 a 44 años (207)",34,34,,4,5,6,14,4,1,,,127
"De 45 a 49 años (208)",43,43,,4,2,11,12,10,4,,,193
"De 50 y más años (209)",965,965,9,68,118,146,324,224,70,6,,4267
"Divorciado(a) (210)",31,31,,10,6,5,5,4,1,,,94
"De 25 a 29 años (214)",1,1,,,1,,,,,,,2
"De 30 a 34 años (215)",4,4,,2,1,1,,,,,,7
"De 40 a 44 años (217)",4,4,,1,2,,,,1,,,13
"De 45 a 49 años (218)",2,2,,1,,,,1,,,,8
"De 50 y más años (219)",20,20,,6,2,4,5,3,,,,64
"Soltero(a) (220)",374,164,4,127,21,6,6,,,,210,211
"De 12 a 14 años (221)",1,1,,1,,,,,,,,1
"De 15 a 19 años (222)",14,14,,14,,,,,,,,14
"De 20 a 24 años (223)",85,22,,22,,,,,,,63,22
"De 25 a 29 años (224)",101,34,,27,4,1,2,,,,67,46
"De 30 a 34 años (225)",51,24,1,18,4,1,,,,,27,29
"De 35 a 39 años (226)",34,15,,13,2,,,,,,19,17
"De 40 a 44 años (227)",20,11,2,7,2,,,,,,9,11
"De 45 a 49 años (228)",15,8,,5,3,,,,,,7,11
"De 50 y más años (229)",53,35,1,20,6,4,4,,,,18,60
