"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia MARISCAL CACERES (000)",20376,43,1268,535,565,2041,6979,968,1225,5738,134,507,373
"Agric., ganadería, caza y silvicultura (001)",10916,,14,10,2,,6961,1,6,3922,,,
"Pesca (002)",27,,1,,,,18,,,8,,,
"Explotación de minas y canteras (003)",6,,1,,,,,4,,1,,,
"Industrias manufactureras (004)",808,,2,21,8,6,,704,57,10,,,
"Suministro de electricidad, gas y agua (005)",27,,,3,6,,,4,8,6,,,
"Construcción (006)",471,,16,21,3,,,28,298,105,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",2229,1,6,77,23,1600,,212,8,302,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",270,,1,14,2,64,,172,4,13,,,
"Comercio al por mayor (009)",113,,2,2,2,103,,,,4,,,
"Comercio al por menor (010)",1846,1,3,61,19,1433,,40,4,285,,,
"Hoteles y restaurantes (011)",592,1,4,28,12,336,,,,211,,,
"Trans., almac. y comunicaciones (012)",1052,2,2,23,44,2,,7,826,146,,,
"Intermediación financiera (013)",34,,4,7,22,,,,,1,,,
"Activid.inmobil., empres. y alquileres (014)",329,1,89,80,74,43,,1,7,34,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",511,22,19,26,227,14,,2,9,58,134,,
"Enseñanza (016)",1049,16,985,6,39,,,,,3,,,
"Servicios sociales y de salud (017)",222,,86,108,16,5,,2,2,3,,,
"Otras activ. serv.comun.soc y personales (018)",309,,30,102,16,33,,3,4,121,,,
"Hogares privados con servicio doméstico (019)",809,,1,,,2,,,,806,,,
"Actividad economica no especificada (021)",612,,8,23,73,,,,,1,,507,
"Desocupado (022)",373,,,,,,,,,,,,373
"Hombres (023)",14974,28,663,374,277,915,6477,834,1209,3602,130,207,258
"Agric., ganadería, caza y silvicultura (024)",9514,,11,9,1,,6461,1,6,3025,,,
"Pesca (025)",25,,1,,,,16,,,8,,,
"Explotación de minas y canteras (026)",6,,1,,,,,4,,1,,,
"Industrias manufactureras (027)",664,,2,16,4,2,,575,55,10,,,
"Suministro de electricidad, gas y agua (028)",24,,,2,4,,,4,8,6,,,
"Construcción (029)",462,,15,21,3,,,28,293,102,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",1200,,5,60,8,767,,207,8,145,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",228,,1,11,,35,,168,4,9,,,
"Comercio al por mayor (032)",67,,2,1,,63,,,,1,,,
"Comercio al por menor (033)",905,,2,48,8,669,,39,4,135,,,
"Hoteles y restaurantes (034)",130,1,3,10,4,72,,,,40,,,
"Trans., almac. y comunicaciones (035)",980,2,1,16,14,2,,7,817,121,,,
"Intermediación financiera (036)",23,,3,4,15,,,,,1,,,
"Activid.inmobil., empres. y alquileres (037)",247,1,69,57,45,43,,1,7,24,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",362,17,13,21,122,14,,2,9,34,130,,
"Enseñanza (039)",504,7,467,4,23,,,,,3,,,
"Servicios sociales y de salud (040)",105,,37,53,9,1,,2,2,1,,,
"Otras activ. serv.comun.soc y personales (041)",188,,27,86,8,13,,3,4,47,,,
"Hogares privados con servicio doméstico (042)",36,,1,,,1,,,,34,,,
"Actividad economica no especificada (044)",246,,7,15,17,,,,,,,207,
"Desocupado (045)",258,,,,,,,,,,,,258
"Mujeres (046)",5402,15,605,161,288,1126,502,134,16,2136,4,300,115
"Agric., ganadería, caza y silvicultura (047)",1402,,3,1,1,,500,,,897,,,
"Pesca (048)",2,,,,,,2,,,,,,
"Industrias manufactureras (050)",144,,,5,4,4,,129,2,,,,
"Suministro de electricidad, gas y agua (051)",3,,,1,2,,,,,,,,
"Construcción (052)",9,,1,,,,,,5,3,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",1029,1,1,17,15,833,,5,,157,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",42,,,3,2,29,,4,,4,,,
"Comercio al por mayor (055)",46,,,1,2,40,,,,3,,,
"Comercio al por menor (056)",941,1,1,13,11,764,,1,,150,,,
"Hoteles y restaurantes (057)",462,,1,18,8,264,,,,171,,,
"Trans., almac. y comunicaciones (058)",72,,1,7,30,,,,9,25,,,
"Intermediación financiera (059)",11,,1,3,7,,,,,,,,
"Activid.inmobil., empres. y alquileres (060)",82,,20,23,29,,,,,10,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",149,5,6,5,105,,,,,24,4,,
"Enseñanza (062)",545,9,518,2,16,,,,,,,,
"Servicios sociales y de salud (063)",117,,49,55,7,4,,,,2,,,
"Otras activ. serv.comun.soc y personales (064)",121,,3,16,8,20,,,,74,,,
"Hogares privados con servicio doméstico (065)",773,,,,,1,,,,772,,,
"Actividad economica no especificada (067)",366,,1,8,56,,,,,1,,300,
"Desocupado (068)",115,,,,,,,,,,,,115
,,,,,,,,,,,,,
"URBANA (069)",12899,42,1164,512,546,1818,3139,918,1150,2879,134,332,265
"Agric., ganadería, caza y silvicultura (070)",4475,,13,10,2,,3123,1,4,1322,,,
"Pesca (071)",25,,1,,,,16,,,8,,,
"Explotación de minas y canteras (072)",4,,1,,,,,3,,,,,
"Industrias manufactureras (073)",764,,2,21,8,6,,662,55,10,,,
"Suministro de electricidad, gas y agua (074)",26,,,3,6,,,4,8,5,,,
"Construcción (075)",422,,16,20,3,,,27,276,80,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",2027,1,6,76,23,1421,,206,8,286,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",263,,1,14,2,62,,167,4,13,,,
"Comercio al por mayor (078)",100,,2,2,2,91,,,,3,,,
"Comercio al por menor (079)",1664,1,3,60,19,1268,,39,4,270,,,
"Hoteles y restaurantes (080)",526,1,4,28,12,293,,,,188,,,
"Trans., almac. y comunicaciones (081)",995,2,2,22,43,2,,7,777,140,,,
"Intermediación financiera (082)",33,,4,7,21,,,,,1,,,
"Activid.inmobil., empres. y alquileres (083)",323,1,88,78,71,43,,1,7,34,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",495,22,19,26,219,14,,2,9,50,134,,
"Enseñanza (085)",943,15,885,6,34,,,,,3,,,
"Servicios sociales y de salud (086)",207,,84,95,16,5,,2,2,3,,,
"Otras activ. serv.comun.soc y personales (087)",296,,30,97,16,32,,3,4,114,,,
"Hogares privados con servicio doméstico (088)",637,,1,,,2,,,,634,,,
"Actividad economica no especificada (090)",436,,8,23,72,,,,,1,,332,
"Desocupado (091)",265,,,,,,,,,,,,265
"Hombres (092)",8786,27,603,356,265,815,2878,795,1137,1477,130,124,179
"Agric., ganadería, caza y silvicultura (093)",3854,,11,9,1,,2864,1,4,964,,,
"Pesca (094)",23,,1,,,,14,,,8,,,
"Explotación de minas y canteras (095)",4,,1,,,,,3,,,,,
"Industrias manufactureras (096)",632,,2,16,4,2,,544,54,10,,,
"Suministro de electricidad, gas y agua (097)",23,,,2,4,,,4,8,5,,,
"Construcción (098)",413,,15,20,3,,,27,271,77,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",1090,,5,59,8,674,,201,8,135,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",222,,1,11,,34,,163,4,9,,,
"Comercio al por mayor (101)",61,,2,1,,57,,,,1,,,
"Comercio al por menor (102)",807,,2,47,8,583,,38,4,125,,,
"Hoteles y restaurantes (103)",120,1,3,10,4,66,,,,36,,,
"Trans., almac. y comunicaciones (104)",926,2,1,15,14,2,,7,770,115,,,
"Intermediación financiera (105)",22,,3,4,14,,,,,1,,,
"Activid.inmobil., empres. y alquileres (106)",242,1,68,55,43,43,,1,7,24,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",349,17,13,21,117,14,,2,9,26,130,,
"Enseñanza (108)",441,6,409,4,19,,,,,3,,,
"Servicios sociales y de salud (109)",96,,36,45,9,1,,2,2,1,,,
"Otras activ. serv.comun.soc y personales (110)",179,,27,81,8,12,,3,4,44,,,
"Hogares privados con servicio doméstico (111)",30,,1,,,1,,,,28,,,
"Actividad economica no especificada (113)",163,,7,15,17,,,,,,,124,
"Desocupado (114)",179,,,,,,,,,,,,179
"Mujeres (115)",4113,15,561,156,281,1003,261,123,13,1402,4,208,86
"Agric., ganadería, caza y silvicultura (116)",621,,2,1,1,,259,,,358,,,
"Pesca (117)",2,,,,,,2,,,,,,
"Industrias manufactureras (119)",132,,,5,4,4,,118,1,,,,
"Suministro de electricidad, gas y agua (120)",3,,,1,2,,,,,,,,
"Construcción (121)",9,,1,,,,,,5,3,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",937,1,1,17,15,747,,5,,151,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",41,,,3,2,28,,4,,4,,,
"Comercio al por mayor (124)",39,,,1,2,34,,,,2,,,
"Comercio al por menor (125)",857,1,1,13,11,685,,1,,145,,,
"Hoteles y restaurantes (126)",406,,1,18,8,227,,,,152,,,
"Trans., almac. y comunicaciones (127)",69,,1,7,29,,,,7,25,,,
"Intermediación financiera (128)",11,,1,3,7,,,,,,,,
"Activid.inmobil., empres. y alquileres (129)",81,,20,23,28,,,,,10,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",146,5,6,5,102,,,,,24,4,,
"Enseñanza (131)",502,9,476,2,15,,,,,,,,
"Servicios sociales y de salud (132)",111,,48,50,7,4,,,,2,,,
"Otras activ. serv.comun.soc y personales (133)",117,,3,16,8,20,,,,70,,,
"Hogares privados con servicio doméstico (134)",607,,,,,1,,,,606,,,
"Actividad economica no especificada (136)",273,,1,8,55,,,,,1,,208,
"Desocupado (137)",86,,,,,,,,,,,,86
,,,,,,,,,,,,,
"RURAL (138)",7477,1,104,23,19,223,3840,50,75,2859,,175,108
"Agric., ganadería, caza y silvicultura (139)",6441,,1,,,,3838,,2,2600,,,
"Pesca (140)",2,,,,,,2,,,,,,
"Explotación de minas y canteras (141)",2,,,,,,,1,,1,,,
"Industrias manufactureras (142)",44,,,,,,,42,2,,,,
"Suministro de electricidad, gas y agua (143)",1,,,,,,,,,1,,,
"Construcción (144)",49,,,1,,,,1,22,25,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",202,,,1,,179,,6,,16,,,
