"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (033)",44,42,6,13,13,8,2,,,,2,71
"De 25 a 29 años (034)",52,49,8,10,15,10,5,1,,,3,98
"De 30 a 34 años (035)",76,74,2,8,38,14,6,5,1,,2,192
"De 35 a 39 años (036)",106,105,2,8,33,30,26,5,1,,1,314
"De 40 a 44 años (037)",116,115,7,7,21,29,31,13,6,1,1,413
"De 45 a 49 años (038)",122,120,5,7,17,20,42,21,7,1,2,493
"De 50 y más años (039)",565,563,28,28,37,68,168,122,73,39,2,2877
"Secundaria (040)",943,913,354,194,167,85,78,26,8,1,30,1365
"De 12 a 14 años (041)",128,127,127,,,,,,,,1,
"De 15 a 19 años (042)",205,200,168,28,3,1,,,,,5,37
"De 20 a 24 años (043)",126,119,30,62,26,1,,,,,7,117
"De 25 a 29 años (044)",120,112,11,46,32,20,3,,,,8,182
"De 30 a 34 años (045)",83,80,4,21,32,13,10,,,,3,166
"De 35 a 39 años (046)",74,72,1,18,27,12,13,1,,,2,171
"De 40 a 44 años (047)",56,56,4,8,17,12,10,4,1,,,153
"De 45 a 49 años (048)",48,47,4,5,11,10,10,7,,,1,145
"De 50 y más años (049)",103,100,5,6,19,16,32,14,7,1,3,394
"Sup. no Univ. incompleta (050)",139,133,76,36,12,1,8,,,,6,96
"De 15 a 19 años (052)",45,45,40,5,,,,,,,,5
"De 20 a 24 años (053)",50,49,31,16,2,,,,,,1,20
"De 25 a 29 años (054)",12,8,1,5,2,,,,,,4,9
"De 30 a 34 años (055)",11,10,1,5,2,,2,,,,1,18
"De 35 a 39 años (056)",7,7,,1,2,1,3,,,,,20
"De 40 a 44 años (057)",3,3,1,1,,,1,,,,,5
"De 45 a 49 años (058)",3,3,1,1,1,,,,,,,3
"De 50 y más años (059)",8,8,1,2,3,,2,,,,,16
"Sup. no Univ. completa (060)",210,193,46,67,35,22,17,3,1,2,17,324
"De 20 a 24 años (063)",49,45,26,17,1,1,,,,,4,22
"De 25 a 29 años (064)",57,51,13,26,9,2,,,1,,6,59
"De 30 a 34 años (065)",38,33,3,10,13,6,1,,,,5,58
"De 35 a 39 años (066)",16,14,2,6,4,2,,,,,2,20
"De 40 a 44 años (067)",14,14,,2,3,6,3,,,,,39
"De 45 a 49 años (068)",10,10,1,3,1,2,2,1,,,,27
"De 50 y más años (069)",26,26,1,3,4,3,11,2,,2,,99
"Sup. Univ. incompleta (070)",63,54,23,17,7,3,3,1,,,9,59
"De 15 a 19 años (072)",13,13,10,3,,,,,,,,3
"De 20 a 24 años (073)",18,13,10,3,,,,,,,5,3
"De 25 a 29 años (074)",9,7,2,4,1,,,,,,2,6
"De 30 a 34 años (075)",9,8,,5,2,1,,,,,1,12
"De 35 a 39 años (076)",3,3,,1,,,2,,,,,9
"De 40 a 44 años (077)",5,4,,,2,2,,,,,1,10
"De 45 a 49 años (078)",2,2,1,1,,,,,,,,1
"De 50 y más años (079)",4,4,,,2,,1,1,,,,15
"Sup. Univ. completa (080)",136,114,29,33,30,14,5,2,1,,22,178
"De 20 a 24 años (083)",13,7,7,,,,,,,,6,
"De 25 a 29 años (084)",30,19,5,12,2,,,,,,11,16
"De 30 a 34 años (085)",23,20,5,8,5,2,,,,,3,24
"De 35 a 39 años (086)",25,23,6,6,9,2,,,,,2,30
"De 40 a 44 años (087)",11,11,2,,5,4,,,,,,22
"De 45 a 49 años (088)",13,13,3,2,6,1,,,1,,,25
"De 50 y más años (089)",21,21,1,5,3,5,5,2,,,,61
,,,,,,,,,,,,
"URBANA (100)",2414,2324,535,373,381,284,390,211,100,50,90,6442
"De 12 a 14 años (101)",157,156,156,,,,,,,,1,
"De 15 a 19 años (102)",232,228,189,35,3,1,,,,,4,44
"De 20 a 24 años (103)",238,216,86,90,33,7,,,,,22,177
"De 25 a 29 años (104)",225,195,27,87,51,24,5,,1,,30,290
"De 30 a 34 años (105)",204,191,12,43,85,32,15,3,1,,13,402
"De 35 a 39 años (106)",194,187,6,34,66,39,37,5,,,7,471
"De 40 a 44 años (107)",184,181,10,18,45,41,47,17,3,,3,564
"De 45 a 49 años (108)",173,170,12,16,31,37,40,25,6,3,3,607
"De 50 y más años (109)",807,800,37,50,67,103,246,161,89,47,7,3887
"Sin nivel (110)",276,271,10,25,26,31,71,58,29,21,5,1348
"De 15 a 19 años (112)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (113)",3,2,1,1,,,,,,,1,1
"De 25 a 29 años (114)",7,7,,,6,1,,,,,,15
"De 30 a 34 años (115)",6,6,1,1,3,,1,,,,,12
"De 35 a 39 años (116)",10,9,,2,3,1,2,1,,,1,26
"De 40 a 44 años (117)",19,18,,6,2,2,6,2,,,1,55
"De 45 a 49 años (118)",12,12,,,,4,3,2,1,2,,67
"De 50 y más años (119)",217,215,7,14,12,23,59,53,28,19,2,1171
"Educacion Inicial (120)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (124)",1,1,,1,,,,,,,,1
"De 30 a 34 años (125)",1,1,,,1,,,,,,,2
"Primaria (130)",886,875,98,60,140,145,219,125,62,26,11,3333
"De 12 a 14 años (131)",50,50,50,,,,,,,,,
"De 15 a 19 años (132)",19,19,12,5,2,,,,,,,9
"De 20 a 24 años (133)",21,20,2,6,7,5,,,,,1,35
"De 25 a 29 años (134)",30,28,3,6,11,6,2,,,,2,54
"De 30 a 34 años (135)",61,59,1,5,32,12,5,3,1,,2,154
"De 35 a 39 años (136)",76,75,,4,26,24,18,3,,,1,222
"De 40 a 44 años (137)",91,90,3,7,18,20,28,11,3,,1,317
"De 45 a 49 años (138)",96,94,4,6,13,20,29,17,4,1,2,373
"De 50 y más años (139)",442,440,23,21,31,58,137,91,54,25,2,2169
"Secundaria (140)",768,743,280,154,136,75,67,23,7,1,25,1161
"De 12 a 14 años (141)",107,106,106,,,,,,,,1,
"De 15 a 19 años (142)",162,158,134,22,1,1,,,,,4,27
"De 20 a 24 años (143)",95,91,18,49,23,1,,,,,4,98
"De 25 a 29 años (144)",95,88,8,39,22,16,3,,,,7,143
"De 30 a 34 años (145)",68,65,3,15,30,11,6,,,,3,134
"De 35 a 39 años (146)",65,63,,17,23,10,12,1,,,2,152
"De 40 a 44 años (147)",46,46,4,3,15,11,9,4,,,,129
"De 45 a 49 años (148)",40,39,3,4,10,10,6,6,,,1,119
"De 50 y más años (149)",90,87,4,5,12,15,31,12,7,1,3,359
"Sup. no Univ. incompleta (150)",126,120,67,33,12,,8,,,,6,90
"De 15 a 19 años (152)",38,38,33,5,,,,,,,,5
"De 20 a 24 años (153)",48,47,29,16,2,,,,,,1,20
"De 25 a 29 años (154)",11,7,1,4,2,,,,,,4,8
"De 30 a 34 años (155)",10,9,1,4,2,,2,,,,1,17
"De 35 a 39 años (156)",6,6,,1,2,,3,,,,,17
"De 40 a 44 años (157)",3,3,1,1,,,1,,,,,5
"De 45 a 49 años (158)",2,2,1,,1,,,,,,,2
"De 50 y más años (159)",8,8,1,2,3,,2,,,,,16
"Sup. no Univ. completa (160)",174,160,34,58,29,17,17,2,1,2,14,281
"De 20 a 24 años (163)",42,38,20,16,1,1,,,,,4,21
"De 25 a 29 años (164)",48,42,10,23,7,1,,,1,,6,49
"De 30 a 34 años (165)",29,26,2,7,10,6,1,,,,3,49
"De 35 a 39 años (166)",12,11,1,5,3,2,,,,,1,17
"De 40 a 44 años (167)",10,10,,1,3,3,3,,,,,29
"De 45 a 49 años (168)",8,8,,3,1,2,2,,,,,20
"De 50 y más años (169)",25,25,1,3,4,2,11,2,,2,,96
"Sup. Univ. incompleta (170)",57,48,20,15,7,2,3,1,,,9,54
"De 15 a 19 años (172)",11,11,9,2,,,,,,,,2
"De 20 a 24 años (173)",16,11,9,2,,,,,,,5,2
"De 25 a 29 años (174)",8,6,1,4,1,,,,,,2,6
"De 30 a 34 años (175)",9,8,,5,2,1,,,,,1,12
"De 35 a 39 años (176)",3,3,,1,,,2,,,,,9
"De 40 a 44 años (177)",4,3,,,2,1,,,,,1,7
"De 45 a 49 años (178)",2,2,1,1,,,,,,,,1
"De 50 y más años (179)",4,4,,,2,,1,1,,,,15
"Sup. Univ. completa (180)",125,105,26,27,30,14,5,2,1,,20,172
"De 20 a 24 años (183)",13,7,7,,,,,,,,6,
"De 25 a 29 años (184)",25,16,4,10,2,,,,,,9,14
"De 30 a 34 años (185)",20,17,4,6,5,2,,,,,3,22
"De 35 a 39 años (186)",22,20,5,4,9,2,,,,,2,28
"De 40 a 44 años (187)",11,11,2,,5,4,,,,,,22
"De 45 a 49 años (188)",13,13,3,2,6,1,,,1,,,25
"De 50 y más años (189)",21,21,1,5,3,5,5,2,,,,61
,,,,,,,,,,,,
"RURAL (200)",660,647,162,98,83,63,101,67,44,29,13,2027
"De 12 a 14 años (201)",38,38,38,,,,,,,,,
"De 15 a 19 años (202)",69,68,53,12,3,,,,,,1,18
"De 20 a 24 años (203)",67,63,27,22,9,3,2,,,,4,57
"De 25 a 29 años (204)",65,61,13,17,17,9,4,1,,,4,103
"De 30 a 34 años (205)",44,42,4,15,12,4,5,2,,,2,84
"De 35 a 39 años (206)",56,55,6,8,14,9,12,4,2,,1,157
"De 40 a 44 años (207)",44,44,4,8,5,14,5,3,4,1,,145
"De 45 a 49 años (208)",45,45,3,3,5,2,20,7,4,1,,198
"De 50 y más años (209)",232,231,14,13,18,22,53,50,34,27,1,1265
"Sin nivel (210)",122,121,12,7,9,12,29,21,17,14,1,622
"De 15 a 19 años (212)",1,1,1,,,,,,,,,
"De 20 a 24 años (213)",2,2,2,,,,,,,,,
"De 25 a 29 años (214)",2,2,,,1,,1,,,,,7
"De 30 a 34 años (215)",1,1,,,1,,,,,,,2
"De 35 a 39 años (216)",9,9,1,,2,,3,2,1,,,38
"De 40 a 44 años (217)",4,4,,2,,,1,1,,,,12
"De 45 a 49 años (218)",8,8,,,,2,3,1,1,1,,44
"De 50 y más años (219)",95,94,8,5,5,10,21,17,15,13,1,519
"Primaria (230)",297,295,49,31,37,34,61,42,26,15,2,1141
"De 12 a 14 años (231)",17,17,17,,,,,,,,,
"De 15 a 19 años (232)",16,16,10,5,1,,,,,,,7
"De 20 a 24 años (233)",23,22,4,7,6,3,2,,,,1,36
"De 25 a 29 años (234)",22,21,5,4,4,4,3,1,,,1,44
"De 30 a 34 años (235)",15,15,1,3,6,2,1,2,,,,38
"De 35 a 39 años (236)",30,30,2,4,7,6,8,2,1,,,92
"De 40 a 44 años (237)",25,25,4,,3,9,3,2,3,1,,96
"De 45 a 49 años (238)",26,26,1,1,4,,13,4,3,,,120
"De 50 y más años (239)",123,123,5,7,6,10,31,31,19,14,,708
"Secundaria (240)",175,170,74,40,31,10,11,3,1,,5,204
"De 12 a 14 años (241)",21,21,21,,,,,,,,,
"De 15 a 19 años (242)",43,42,34,6,2,,,,,,1,10
"De 20 a 24 años (243)",31,28,12,13,3,,,,,,3,19
"De 25 a 29 años (244)",25,24,3,7,10,4,,,,,1,39
"De 30 a 34 años (245)",15,15,1,6,2,2,4,,,,,32
"De 35 a 39 años (246)",9,9,1,1,4,2,1,,,,,19
"De 40 a 44 años (247)",10,10,,5,2,1,1,,1,,,24
"De 45 a 49 años (248)",8,8,1,1,1,,4,1,,,,26
"De 50 y más años (249)",13,13,1,1,7,1,1,2,,,,35
"Sup. no Univ. incompleta (250)",13,13,9,3,,1,,,,,,6
"De 15 a 19 años (252)",7,7,7,,,,,,,,,
"De 20 a 24 años (253)",2,2,2,,,,,,,,,
"De 25 a 29 años (254)",1,1,,1,,,,,,,,1
"De 30 a 34 años (255)",1,1,,1,,,,,,,,1
"De 35 a 39 años (256)",1,1,,,,1,,,,,,3
"De 45 a 49 años (258)",1,1,,1,,,,,,,,1
"Sup. no Univ. completa (260)",36,33,12,9,6,5,,1,,,3,43
"De 20 a 24 años (263)",7,7,6,1,,,,,,,,1
"De 25 a 29 años (264)",9,9,3,3,2,1,,,,,,10
"De 30 a 34 años (265)",9,7,1,3,3,,,,,,2,9
"De 35 a 39 años (266)",4,3,1,1,1,,,,,,1,3
"De 40 a 44 años (267)",4,4,,1,,3,,,,,,10
"De 45 a 49 años (268)",2,2,1,,,,,1,,,,7
"De 50 y más años (269)",1,1,,,,1,,,,,,3
"Sup. Univ. incompleta (270)",6,6,3,2,,1,,,,,,5
"De 15 a 19 años (272)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (273)",2,2,1,1,,,,,,,,1
"De 25 a 29 años (274)",1,1,1,,,,,,,,,
"De 40 a 44 años (277)",1,1,,,,1,,,,,,3
"Sup. Univ. completa (280)",11,9,3,6,,,,,,,2,6
"De 25 a 29 años (284)",5,3,1,2,,,,,,,2,2
"De 30 a 34 años (285)",3,3,1,2,,,,,,,,2
"De 35 a 39 años (286)",3,3,1,2,,,,,,,,2
