"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",638,7,363,11,,253,4,
"Otra (101)",3,3,,,,,,
"Ocupación no especificada (102)",37,3,15,11,,8,,
"Desocupado (103)",80,,,,,,,80
"Mujeres (104)",1177,103,81,552,6,418,7,10
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",70,63,,7,,,,
"Técnicos de nivel medio y trab. asimilados (107)",9,7,,,2,,,
"Jefes y empleados de oficina (108)",8,8,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",63,11,1,44,3,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",479,,,478,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",5,,5,,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",2,,2,,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",501,10,68,7,,409,7,
"Otra (114)",1,1,,,,,,
"Ocupación no especificada (115)",26,,5,16,,5,,
"Desocupado (116)",10,,,,,,,10
