"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Construcción (050)",5,3,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",542,68,1,192,209,24,26,14,8
"Venta, mant.y rep. veh.autom.y motoc. (052)",7,,,1,5,1,,,
"Comercio al por mayor (053)",11,,,3,6,,,2,
"Comercio al por menor (054)",524,68,1,188,198,23,26,12,8
"Hoteles y restaurantes (055)",206,22,,83,78,7,12,4,
"Trans., almac. y comunicaciones (056)",14,,,1,10,2,,1,
"Intermediación financiera (057)",6,,,,,,3,2,1
"Activid.inmobil., empres. y de alquiler (058)",13,,,1,2,2,4,,4
"Admin.pub. y defensa; p. segur.soc.afil (059)",58,2,,6,8,2,15,11,14
"Enseñanza (060)",484,,,1,25,24,150,22,262
"Servicios sociales y de salud (061)",108,2,,4,5,5,31,3,58
"Otras activ. serv.comun.soc y personales (062)",67,10,,25,23,2,5,,2
"Hogares privados con servicio doméstico (063)",136,19,,62,52,2,,1,
"Actividad economica no especificada (065)",212,75,,75,45,7,3,4,3
,,,,,,,,,
"URBANA (066)",4796,373,5,1394,1434,201,485,154,750
"Agric., ganadería, caza y silvicultura (067)",1855,235,4,888,631,39,26,20,12
"Explotación de minas y canteras (069)",6,,,1,1,,1,2,1
"Industrias manufactureras (070)",183,9,,48,89,17,7,4,9
"Suministro de electricidad, gas y agua (071)",6,,,,1,1,1,1,2
"Construcción (072)",177,7,,52,90,13,5,3,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",621,44,1,178,266,43,40,31,18
"Venta, mant.y rep. veh.autom.y motoc. (074)",30,,,3,17,7,2,1,
"Comercio al por mayor (075)",19,,,4,9,,,4,2
"Comercio al por menor (076)",572,44,1,171,240,36,38,26,16
"Hoteles y restaurantes (077)",181,18,,60,77,8,12,4,2
"Trans., almac. y comunicaciones (078)",166,,,37,90,12,16,6,5
"Intermediación financiera (079)",20,,,,2,,9,4,5
"Activid.inmobil., empres. y de alquiler (080)",70,,,4,8,4,13,3,38
"Admin.pub. y defensa; p. segur.soc.afil (081)",274,5,,14,52,15,80,28,80
"Enseñanza (082)",773,1,,,22,29,213,34,474
"Servicios sociales y de salud (083)",146,1,,1,5,6,47,5,81
"Otras activ. serv.comun.soc y personales (084)",68,8,,15,23,4,9,1,8
"Hogares privados con servicio doméstico (085)",85,9,,38,34,2,1,1,
"Actividad economica no especificada (087)",165,36,,58,43,8,5,7,8
"Hombres (088)",3258,186,4,1045,1056,140,286,97,444
"Agric., ganadería, caza y silvicultura (089)",1666,162,4,821,583,39,26,20,11
"Explotación de minas y canteras (091)",5,,,1,1,,,2,1
"Industrias manufactureras (092)",150,3,,40,77,14,7,2,7
"Suministro de electricidad, gas y agua (093)",6,,,,1,1,1,1,2
"Construcción (094)",175,5,,52,90,13,5,3,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",230,4,,50,112,22,15,17,10
"Venta, mant.y rep. veh.autom.y motoc. (096)",24,,,2,13,6,2,1,
"Comercio al por mayor (097)",9,,,1,4,,,2,2
"Comercio al por menor (098)",197,4,,47,95,16,13,14,8
"Hoteles y restaurantes (099)",28,,,4,18,3,1,,2
"Trans., almac. y comunicaciones (100)",154,,,36,82,10,16,5,5
"Intermediación financiera (101)",14,,,,2,,6,2,4
"Activid.inmobil., empres. y de alquiler (102)",62,,,3,7,3,11,3,35
"Admin.pub. y defensa; p. segur.soc.afil (103)",220,3,,9,45,13,67,17,66
"Enseñanza (104)",394,1,,,10,13,98,19,253
"Servicios sociales y de salud (105)",62,,,1,2,4,24,2,29
"Otras activ. serv.comun.soc y personales (106)",22,,,1,8,2,4,1,6
"Hogares privados con servicio doméstico (107)",5,,,2,1,1,1,,
"Actividad economica no especificada (109)",65,8,,25,17,2,4,3,6
"Mujeres (110)",1538,187,1,349,378,61,199,57,306
"Agric., ganadería, caza y silvicultura (111)",189,73,,67,48,,,,1
"Explotación de minas y canteras (113)",1,,,,,,1,,
"Industrias manufactureras (114)",33,6,,8,12,3,,2,2
"Construcción (116)",2,2,,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",391,40,1,128,154,21,25,14,8
"Venta, mant.y rep. veh.autom.y motoc. (118)",6,,,1,4,1,,,
"Comercio al por mayor (119)",10,,,3,5,,,2,
"Comercio al por menor (120)",375,40,1,124,145,20,25,12,8
"Hoteles y restaurantes (121)",153,18,,56,59,5,11,4,
"Trans., almac. y comunicaciones (122)",12,,,1,8,2,,1,
"Intermediación financiera (123)",6,,,,,,3,2,1
"Activid.inmobil., empres. y de alquiler (124)",8,,,1,1,1,2,,3
"Admin.pub. y defensa; p. segur.soc.afil (125)",54,2,,5,7,2,13,11,14
"Enseñanza (126)",379,,,,12,16,115,15,221
"Servicios sociales y de salud (127)",84,1,,,3,2,23,3,52
"Otras activ. serv.comun.soc y personales (128)",46,8,,14,15,2,5,,2
"Hogares privados con servicio doméstico (129)",80,9,,36,33,1,,1,
"Actividad economica no especificada (131)",100,28,,33,26,6,1,4,2
,,,,,,,,,
"RURAL (132)",7061,1045,2,3281,2244,112,203,40,134
"Agric., ganadería, caza y silvicultura (133)",5574,904,2,2809,1728,64,54,10,3
"Explotación de minas y canteras (135)",7,,,3,4,,,,
"Industrias manufactureras (136)",179,15,,59,86,3,10,3,3
"Suministro de electricidad, gas y agua (137)",1,,,1,,,,,
"Construcción (138)",279,18,,138,112,,5,5,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",267,31,,100,121,8,4,1,2
"Venta, mant.y rep. veh.autom.y motoc. (140)",16,,,2,12,,1,,1
"Comercio al por mayor (141)",7,,,2,5,,,,
"Comercio al por menor (142)",244,31,,96,104,8,3,1,1
"Hoteles y restaurantes (143)",62,4,,30,25,2,1,,
"Trans., almac. y comunicaciones (144)",61,1,,15,39,4,1,1,
"Intermediación financiera (145)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (146)",21,,,,9,2,7,1,2
"Admin.pub. y defensa; p. segur.soc.afil (147)",56,,,15,15,5,14,2,5
"Enseñanza (148)",240,,,1,27,17,76,11,108
"Servicios sociales y de salud (149)",47,1,,4,5,4,23,2,8
"Otras activ. serv.comun.soc y personales (150)",27,3,,12,9,1,2,,
"Hogares privados con servicio doméstico (151)",59,10,,27,21,1,,,
"Actividad economica no especificada (153)",180,58,,67,43,1,5,4,2
"Hombres (154)",6119,805,2,2943,2016,91,144,33,85
"Agric., ganadería, caza y silvicultura (155)",5213,769,2,2662,1656,62,49,10,3
"Explotación de minas y canteras (157)",7,,,3,4,,,,
"Industrias manufactureras (158)",134,3,,46,69,3,7,3,3
"Suministro de electricidad, gas y agua (159)",1,,,1,,,,,
"Construcción (160)",276,17,,136,112,,5,5,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",116,3,,36,66,5,3,1,2
"Venta, mant.y rep. veh.autom.y motoc. (162)",15,,,2,11,,1,,1
"Comercio al por mayor (163)",6,,,2,4,,,,
"Comercio al por menor (164)",95,3,,32,51,5,2,1,1
"Hoteles y restaurantes (165)",9,,,3,6,,,,
"Trans., almac. y comunicaciones (166)",59,1,,15,37,4,1,1,
"Intermediación financiera (167)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (168)",16,,,,8,1,5,1,1
"Admin.pub. y defensa; p. segur.soc.afil (169)",52,,,14,14,5,12,2,5
"Enseñanza (170)",135,,,,14,9,41,4,67
"Servicios sociales y de salud (171)",23,,,,3,1,15,2,2
"Otras activ. serv.comun.soc y personales (172)",6,1,,1,1,1,2,,
"Hogares privados con servicio doméstico (173)",3,,,1,2,,,,
"Actividad economica no especificada (175)",68,11,,25,24,,3,4,1
"Mujeres (176)",942,240,,338,228,21,59,7,49
"Agric., ganadería, caza y silvicultura (177)",361,135,,147,72,2,5,,
"Industrias manufactureras (180)",45,12,,13,17,,3,,
"Construcción (182)",3,1,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",151,28,,64,55,3,1,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,1,,,,
"Comercio al por mayor (185)",1,,,,1,,,,
"Comercio al por menor (186)",149,28,,64,53,3,1,,
"Hoteles y restaurantes (187)",53,4,,27,19,2,1,,
"Trans., almac. y comunicaciones (188)",2,,,,2,,,,
"Activid.inmobil., empres. y de alquiler (190)",5,,,,1,1,2,,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",4,,,1,1,,2,,
"Enseñanza (192)",105,,,1,13,8,35,7,41
"Servicios sociales y de salud (193)",24,1,,4,2,3,8,,6
"Otras activ. serv.comun.soc y personales (194)",21,2,,11,8,,,,
"Hogares privados con servicio doméstico (195)",56,10,,26,19,1,,,
"Actividad economica no especificada (197)",112,47,,42,19,1,2,,1
