"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Venta, mant.y rep. veh.autom.y motoc. (146)",39,,,2,,10,,16,9,2,,,
"Comercio al por mayor (147)",14,,,,,14,,,,,,,
"Comercio al por menor (148)",197,,,2,,157,,1,,37,,,
"Hoteles y restaurantes (149)",150,,1,2,1,100,,,,46,,,
"Trans., almac. y comunicaciones (150)",156,,,1,3,,,,126,26,,,
"Activid.inmobil., empres. y alquileres (152)",34,,2,4,13,3,,1,3,8,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",20,3,,1,11,3,,,1,1,,,
"Enseñanza (154)",121,,120,,,,,,,1,,,
"Servicios sociales y de salud (155)",26,,6,14,,2,,,,4,,,
"Otras activ. serv.comun.soc y personales (156)",33,,2,6,,5,,,,20,,,
"Hogares privados con servicio doméstico (157)",115,,,,,,,,,115,,,
"Actividad economica no especificada (159)",213,,,1,4,,,,,,,208,
"Desocupado (160)",166,,,,,,,,,,,,166
"Hombres (161)",7466,2,74,21,23,87,4562,148,223,2095,,110,121
"Agric., ganadería, caza y silvicultura (162)",6523,,5,4,,,4559,,3,1952,,,
"Pesca (163)",3,,,,,,3,,,,,,
"Explotación de minas y canteras (164)",6,,,,,,,4,,2,,,
"Industrias manufactureras (165)",132,,1,3,,,,123,4,1,,,
"Suministro de electricidad, gas y agua (166)",1,,,,,,,,,1,,,
"Construcción (167)",143,,1,,1,,,3,79,59,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",115,,,3,,74,,17,9,12,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",38,,,2,,9,,16,9,2,,,
"Comercio al por mayor (170)",11,,,,,11,,,,,,,
"Comercio al por menor (171)",66,,,1,,54,,1,,10,,,
"Hoteles y restaurantes (172)",11,,1,,,6,,,,4,,,
"Trans., almac. y comunicaciones (173)",153,,,1,3,,,,124,25,,,
"Activid.inmobil., empres. y alquileres (175)",25,,1,2,7,3,,1,3,8,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",17,2,,1,10,3,,,1,,,,
"Enseñanza (177)",63,,62,,,,,,,1,,,
"Servicios sociales y de salud (178)",7,,2,5,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",15,,1,2,,1,,,,11,,,
"Hogares privados con servicio doméstico (180)",19,,,,,,,,,19,,,
"Actividad economica no especificada (182)",112,,,,2,,,,,,,110,
"Desocupado (183)",121,,,,,,,,,,,,121
"Mujeres (184)",1837,1,66,19,11,207,359,21,12,998,,98,45
"Agric., ganadería, caza y silvicultura (185)",1175,,2,,,,359,,,814,,,
"Pesca (186)",1,,,,,,,,,1,,,
"Industrias manufactureras (188)",30,,,,,,,21,9,,,,
"Construcción (190)",5,,,,1,,,,1,3,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",135,,,1,,107,,,,27,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,,,,,,
"Comercio al por mayor (193)",3,,,,,3,,,,,,,
"Comercio al por menor (194)",131,,,1,,103,,,,27,,,
"Hoteles y restaurantes (195)",139,,,2,1,94,,,,42,,,
"Trans., almac. y comunicaciones (196)",3,,,,,,,,2,1,,,
"Activid.inmobil., empres. y alquileres (198)",9,,1,2,6,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",3,1,,,1,,,,,1,,,
"Enseñanza (200)",58,,58,,,,,,,,,,
"Servicios sociales y de salud (201)",19,,4,9,,2,,,,4,,,
"Otras activ. serv.comun.soc y personales (202)",18,,1,4,,4,,,,9,,,
"Hogares privados con servicio doméstico (203)",96,,,,,,,,,96,,,
"Actividad economica no especificada (205)",101,,,1,2,,,,,,,98,
"Desocupado (206)",45,,,,,,,,,,,,45
