"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia AMBO (000)",15658,1178,2254,9268,265,2513,180
"Agric., ganadería, caza y silvicultura (001)",11096,7,1604,7029,178,2278,
"Pesca (002)",2,,,2,,,
"Explotación de minas y canteras (003)",125,10,96,18,1,,
"Industrias manufactureras (004)",340,11,73,219,11,26,
"Suministro de electricidad, gas y agua (005)",2,,2,,,,
"Construcción (006)",462,9,321,115,5,12,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1221,104,32,959,21,105,
"Venta, mant.y rep. veh.autom y motoc. (008)",98,19,21,51,6,1,
"Comercio al por mayor (009)",61,8,1,47,1,4,
"Comercio al por menor (010)",1062,77,10,861,14,100,
"Hoteles y restaurantes (011)",326,36,12,239,16,23,
"Trans., almac. y comunicaciones (012)",597,140,52,378,20,7,
"Intermediación financiera (013)",9,8,1,,,,
"Activid.inmobil., empres. y alquileres (014)",77,43,3,29,2,,
"Admin.pub. y defensa; p. segur soc.afil (015)",193,171,22,,,,
"Enseñanza (016)",435,402,,32,1,,
"Servicios sociales y de salud (017)",140,126,1,13,,,
"Otras activ. serv.comun.soc y personales (018)",142,56,9,71,4,2,
"Hogares privados con servicio doméstico (019)",180,,,,,,180
"Actividad economica no especificada (021)",311,55,26,164,6,60,
"Hombres (022)",12787,707,2076,8067,234,1679,24
"Agric., ganadería, caza y silvicultura (023)",9982,6,1457,6734,169,1616,
"Pesca (024)",2,,,2,,,
"Explotación de minas y canteras (025)",125,10,96,18,1,,
"Industrias manufactureras (026)",267,6,67,169,10,15,
"Suministro de electricidad, gas y agua (027)",2,,2,,,,
"Construcción (028)",457,7,321,112,5,12,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",602,57,32,480,14,19,
"Venta, mant.y rep. veh.autom y motoc. (030)",90,15,21,48,6,,
"Comercio al por mayor (031)",35,4,1,29,,1,
"Comercio al por menor (032)",477,38,10,403,8,18,
"Hoteles y restaurantes (033)",65,11,3,41,8,2,
"Trans., almac. y comunicaciones (034)",584,128,52,377,20,7,
"Intermediación financiera (035)",7,6,1,,,,
"Activid.inmobil., empres. y alquileres (036)",57,27,2,26,2,,
"Admin.pub. y defensa; p. segur soc.afil (037)",139,120,19,,,,
"Enseñanza (038)",252,238,,13,1,,
"Servicios sociales y de salud (039)",48,40,1,7,,,
"Otras activ. serv.comun.soc y personales (040)",76,29,8,36,1,2,
"Hogares privados con servicio doméstico (041)",24,,,,,,24
"Actividad economica no especificada (043)",98,22,15,52,3,6,
"Mujeres (044)",2871,471,178,1201,31,834,156
"Agric., ganadería, caza y silvicultura (045)",1114,1,147,295,9,662,
"Industrias manufactureras (048)",73,5,6,50,1,11,
"Construcción (050)",5,2,,3,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",619,47,,479,7,86,
"Venta, mant.y rep. veh.autom y motoc. (052)",8,4,,3,,1,
"Comercio al por mayor (053)",26,4,,18,1,3,
"Comercio al por menor (054)",585,39,,458,6,82,
"Hoteles y restaurantes (055)",261,25,9,198,8,21,
"Trans., almac. y comunicaciones (056)",13,12,,1,,,
"Intermediación financiera (057)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (058)",20,16,1,3,,,
"Admin.pub. y defensa; p. segur soc.afil (059)",54,51,3,,,,
"Enseñanza (060)",183,164,,19,,,
"Servicios sociales y de salud (061)",92,86,,6,,,
"Otras activ. serv.comun.soc y personales (062)",66,27,1,35,3,,
"Hogares privados con servicio doméstico (063)",156,,,,,,156
"Actividad economica no especificada (065)",213,33,11,112,3,54,
,,,,,,,
"URBANA (066)",5048,923,792,2684,95,462,92
"Agric., ganadería, caza y silvicultura (067)",1806,5,387,1079,26,309,
"Explotación de minas y canteras (069)",44,8,36,,,,
"Industrias manufactureras (070)",246,7,50,163,9,17,
"Suministro de electricidad, gas y agua (071)",2,,2,,,,
"Construcción (072)",307,9,215,74,3,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",926,80,18,719,16,93,
"Venta, mant.y rep. veh.autom y motoc. (074)",73,11,15,44,3,,
"Comercio al por mayor (075)",48,7,1,36,,4,
"Comercio al por menor (076)",805,62,2,639,13,89,
"Hoteles y restaurantes (077)",251,23,5,188,14,21,
"Trans., almac. y comunicaciones (078)",465,118,32,291,18,6,
"Intermediación financiera (079)",5,5,,,,,
"Activid.inmobil., empres. y alquileres (080)",60,35,3,20,2,,
"Admin.pub. y defensa; p. segur soc.afil (081)",153,140,13,,,,
"Enseñanza (082)",339,317,,21,1,,
"Servicios sociales y de salud (083)",111,98,1,12,,,
"Otras activ. serv.comun.soc y personales (084)",112,47,6,56,3,,
"Hogares privados con servicio doméstico (085)",92,,,,,,92
"Actividad economica no especificada (087)",129,31,24,61,3,10,
"Hombres (088)",3660,554,739,1999,77,279,12
"Agric., ganadería, caza y silvicultura (089)",1646,4,351,1030,25,236,
"Explotación de minas y canteras (091)",44,8,36,,,,
"Industrias manufactureras (092)",199,3,48,129,8,11,
"Suministro de electricidad, gas y agua (093)",2,,2,,,,
"Construcción (094)",302,7,215,71,3,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",449,40,18,366,10,15,
"Venta, mant.y rep. veh.autom y motoc. (096)",66,7,15,41,3,,
"Comercio al por mayor (097)",29,3,1,24,,1,
"Comercio al por menor (098)",354,30,2,301,7,14,
"Hoteles y restaurantes (099)",51,8,1,33,7,2,
"Trans., almac. y comunicaciones (100)",455,109,32,290,18,6,
"Intermediación financiera (101)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (102)",42,21,2,17,2,,
"Admin.pub. y defensa; p. segur soc.afil (103)",112,99,13,,,,
"Enseñanza (104)",187,178,,8,1,,
"Servicios sociales y de salud (105)",39,32,1,6,,,
"Otras activ. serv.comun.soc y personales (106)",56,24,6,25,1,,
"Hogares privados con servicio doméstico (107)",12,,,,,,12
"Actividad economica no especificada (109)",61,18,14,24,2,3,
"Mujeres (110)",1388,369,53,685,18,183,80
"Agric., ganadería, caza y silvicultura (111)",160,1,36,49,1,73,
"Industrias manufactureras (114)",47,4,2,34,1,6,
"Construcción (116)",5,2,,3,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",477,40,,353,6,78,
"Venta, mant.y rep. veh.autom y motoc. (118)",7,4,,3,,,
"Comercio al por mayor (119)",19,4,,12,,3,
"Comercio al por menor (120)",451,32,,338,6,75,
"Hoteles y restaurantes (121)",200,15,4,155,7,19,
"Trans., almac. y comunicaciones (122)",10,9,,1,,,
"Intermediación financiera (123)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (124)",18,14,1,3,,,
"Admin.pub. y defensa; p. segur soc.afil (125)",41,41,,,,,
"Enseñanza (126)",152,139,,13,,,
"Servicios sociales y de salud (127)",72,66,,6,,,
"Otras activ. serv.comun.soc y personales (128)",56,23,,31,2,,
