"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia ANGARAES (000)",11917,27,851,209,184,617,4142,547,417,3214,40,518,1151
"Agric., ganadería, caza y silvicultura (001)",6424,,5,2,1,,4140,1,5,2270,,,
"Pesca (002)",2,,,,,,2,,,,,,
"Explotación de minas y canteras (003)",733,1,17,22,16,,,343,24,310,,,
"Industrias manufactureras (004)",140,,1,2,,,,133,3,1,,,
"Suministro de electricidad, gas y agua (005)",36,,1,2,1,,,15,13,4,,,
"Construcción (006)",349,,9,10,3,,,11,198,118,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",725,,6,15,2,492,,40,2,168,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",35,,1,1,,5,,25,2,1,,,
"Comercio al por mayor (009)",22,,,,1,20,,,,1,,,
"Comercio al por menor (010)",668,,5,14,1,467,,15,,166,,,
"Hoteles y restaurantes (011)",202,,,3,1,93,,,,105,,,
"Trans., almac. y comunicaciones (012)",204,,,6,4,,,1,158,35,,,
"Intermediación financiera (013)",2,,,1,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (014)",128,,33,33,25,18,,1,6,12,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",264,23,20,12,84,4,,2,8,71,40,,
"Enseñanza (016)",721,3,700,2,12,,,,,4,,,
"Servicios sociales y de salud (017)",118,,52,44,13,1,,,,8,,,
"Otras activ. serv.comun.soc y personales (018)",112,,6,54,12,9,,,,31,,,
"Hogares privados con servicio doméstico (019)",77,,,,,,,,,77,,,
"Actividad economica no especificada (021)",529,,1,1,9,,,,,,,518,
"Desocupado (022)",1151,,,,,,,,,,,,1151
"Hombres (023)",8725,23,487,114,121,230,3555,515,414,1989,40,297,940
"Agric., ganadería, caza y silvicultura (024)",4944,,5,2,1,,3553,1,5,1377,,,
"Pesca (025)",2,,,,,,2,,,,,,
"Explotación de minas y canteras (026)",721,1,14,20,15,,,339,24,308,,,
"Industrias manufactureras (027)",109,,,,,,,105,3,1,,,
"Suministro de electricidad, gas y agua (028)",34,,1,1,,,,15,13,4,,,
"Construcción (029)",340,,9,10,2,,,11,195,113,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",295,,1,10,1,177,,40,2,64,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",32,,,1,,3,,25,2,1,,,
"Comercio al por mayor (032)",12,,,,,11,,,,1,,,
"Comercio al por menor (033)",251,,1,9,1,163,,15,,62,,,
"Hoteles y restaurantes (034)",51,,,1,1,28,,,,21,,,
"Trans., almac. y comunicaciones (035)",191,,,4,2,,,1,158,26,,,
"Intermediación financiera (036)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (037)",92,,25,22,14,16,,1,6,8,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",222,21,19,10,66,4,,2,8,52,40,,
"Enseñanza (039)",403,1,390,,8,,,,,4,,,
"Servicios sociales y de salud (040)",35,,19,12,3,1,,,,,,,
"Otras activ. serv.comun.soc y personales (041)",40,,3,21,2,4,,,,10,,,
"Hogares privados con servicio doméstico (042)",1,,,,,,,,,1,,,
"Actividad economica no especificada (044)",304,,1,1,5,,,,,,,297,
"Desocupado (045)",940,,,,,,,,,,,,940
"Mujeres (046)",3192,4,364,95,63,387,587,32,3,1225,,221,211
"Agric., ganadería, caza y silvicultura (047)",1480,,,,,,587,,,893,,,
"Explotación de minas y canteras (049)",12,,3,2,1,,,4,,2,,,
"Industrias manufactureras (050)",31,,1,2,,,,28,,,,,
"Suministro de electricidad, gas y agua (051)",2,,,1,1,,,,,,,,
"Construcción (052)",9,,,,1,,,,3,5,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",430,,5,5,1,315,,,,104,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",3,,1,,,2,,,,,,,
"Comercio al por mayor (055)",10,,,,1,9,,,,,,,
"Comercio al por menor (056)",417,,4,5,,304,,,,104,,,
"Hoteles y restaurantes (057)",151,,,2,,65,,,,84,,,
"Trans., almac. y comunicaciones (058)",13,,,2,2,,,,,9,,,
"Intermediación financiera (059)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (060)",36,,8,11,11,2,,,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",42,2,1,2,18,,,,,19,,,
"Enseñanza (062)",318,2,310,2,4,,,,,,,,
"Servicios sociales y de salud (063)",83,,33,32,10,,,,,8,,,
"Otras activ. serv.comun.soc y personales (064)",72,,3,33,10,5,,,,21,,,
"Hogares privados con servicio doméstico (065)",76,,,,,,,,,76,,,
"Actividad economica no especificada (067)",225,,,,4,,,,,,,221,
"Desocupado (068)",211,,,,,,,,,,,,211
,,,,,,,,,,,,,
"URBANA (069)",4898,19,712,176,155,512,1136,267,223,1107,40,260,291
"Agric., ganadería, caza y silvicultura (070)",1746,,3,1,1,,1134,,1,606,,,
"Pesca (071)",2,,,,,,2,,,,,,
"Explotación de minas y canteras (072)",268,1,17,18,16,,,126,18,72,,,
"Industrias manufactureras (073)",95,,1,2,,,,91,,1,,,
"Suministro de electricidad, gas y agua (074)",20,,1,1,1,,,5,9,3,,,
"Construcción (075)",159,,7,8,2,,,7,86,49,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",583,,6,12,2,409,,34,2,118,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",32,,1,1,,4,,23,2,1,,,
"Comercio al por mayor (078)",20,,,,1,18,,,,1,,,
"Comercio al por menor (079)",531,,5,11,1,387,,11,,116,,,
"Hoteles y restaurantes (080)",151,,,3,1,72,,,,75,,,
"Trans., almac. y comunicaciones (081)",136,,,3,4,,,1,99,29,,,
"Intermediación financiera (082)",2,,,1,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (083)",115,,32,29,23,17,,1,2,11,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",212,15,17,11,66,4,,2,6,51,40,,
"Enseñanza (085)",596,3,578,2,9,,,,,4,,,
"Servicios sociales y de salud (086)",97,,43,37,11,1,,,,5,,,
"Otras activ. serv.comun.soc y personales (087)",97,,6,47,10,9,,,,25,,,
"Hogares privados con servicio doméstico (088)",58,,,,,,,,,58,,,
"Actividad economica no especificada (090)",270,,1,1,8,,,,,,,260,
"Desocupado (091)",291,,,,,,,,,,,,291
"Hombres (092)",3083,16,398,90,102,192,932,242,222,544,40,136,169
"Agric., ganadería, caza y silvicultura (093)",1224,,3,1,1,,930,,1,288,,,
"Pesca (094)",2,,,,,,2,,,,,,
"Explotación de minas y canteras (095)",258,1,14,16,15,,,122,18,72,,,
"Industrias manufactureras (096)",71,,,,,,,70,,1,,,
"Suministro de electricidad, gas y agua (097)",18,,1,,,,,5,9,3,,,
"Construcción (098)",154,,7,8,1,,,7,85,46,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",232,,1,7,1,144,,34,2,43,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",30,,,1,,3,,23,2,1,,,
"Comercio al por mayor (101)",11,,,,,10,,,,1,,,
"Comercio al por menor (102)",191,,1,6,1,131,,11,,41,,,
"Hoteles y restaurantes (103)",45,,,1,1,24,,,,19,,,
"Trans., almac. y comunicaciones (104)",125,,,3,2,,,1,99,20,,,
"Intermediación financiera (105)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (106)",82,,24,19,14,15,,1,2,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",177,14,16,10,52,4,,2,6,33,40,,
"Enseñanza (108)",324,1,313,,6,,,,,4,,,
"Servicios sociales y de salud (109)",28,,15,10,2,1,,,,,,,
"Otras activ. serv.comun.soc y personales (110)",30,,3,14,2,4,,,,7,,,
"Hogares privados con servicio doméstico (111)",1,,,,,,,,,1,,,
"Actividad economica no especificada (113)",142,,1,1,4,,,,,,,136,
"Desocupado (114)",169,,,,,,,,,,,,169
"Mujeres (115)",1815,3,314,86,53,320,204,25,1,563,,124,122
"Agric., ganadería, caza y silvicultura (116)",522,,,,,,204,,,318,,,
"Explotación de minas y canteras (118)",10,,3,2,1,,,4,,,,,
"Industrias manufactureras (119)",24,,1,2,,,,21,,,,,
"Suministro de electricidad, gas y agua (120)",2,,,1,1,,,,,,,,
"Construcción (121)",5,,,,1,,,,1,3,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",351,,5,5,1,265,,,,75,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",2,,1,,,1,,,,,,,
"Comercio al por mayor (124)",9,,,,1,8,,,,,,,
"Comercio al por menor (125)",340,,4,5,,256,,,,75,,,
"Hoteles y restaurantes (126)",106,,,2,,48,,,,56,,,
"Trans., almac. y comunicaciones (127)",11,,,,2,,,,,9,,,
"Intermediación financiera (128)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (129)",33,,8,10,9,2,,,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",35,1,1,1,14,,,,,18,,,
"Enseñanza (131)",272,2,265,2,3,,,,,,,,
"Servicios sociales y de salud (132)",69,,28,27,9,,,,,5,,,
"Otras activ. serv.comun.soc y personales (133)",67,,3,33,8,5,,,,18,,,
"Hogares privados con servicio doméstico (134)",57,,,,,,,,,57,,,
"Actividad economica no especificada (136)",128,,,,4,,,,,,,124,
"Desocupado (137)",122,,,,,,,,,,,,122
,,,,,,,,,,,,,
"RURAL (138)",7019,8,139,33,29,105,3006,280,194,2107,,258,860
"Agric., ganadería, caza y silvicultura (139)",4678,,2,1,,,3006,1,4,1664,,,
"Explotación de minas y canteras (141)",465,,,4,,,,217,6,238,,,
"Industrias manufactureras (142)",45,,,,,,,42,3,,,,
"Suministro de electricidad, gas y agua (143)",16,,,1,,,,10,4,1,,,
"Construcción (144)",190,,2,2,1,,,4,112,69,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",142,,,3,,83,,6,,50,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",3,,,,,1,,2,,,,,
"Comercio al por mayor (147)",2,,,,,2,,,,,,,
"Comercio al por menor (148)",137,,,3,,80,,4,,50,,,
"Hoteles y restaurantes (149)",51,,,,,21,,,,30,,,
"Trans., almac. y comunicaciones (150)",68,,,3,,,,,59,6,,,
