"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"34 años (044)",721,396,325,422,214,208,299,182,117
"De 35 a 39 años (045)",3612,1840,1772,2146,1041,1105,1466,799,667
"35 años (046)",685,344,341,403,191,212,282,153,129
"36 años (047)",674,346,328,400,184,216,274,162,112
"37 años (048)",804,402,402,499,252,247,305,150,155
"38 años (049)",725,369,356,437,208,229,288,161,127
"39 años (050)",724,379,345,407,206,201,317,173,144
"De 40 a 44 años (051)",3168,1803,1365,1880,1023,857,1288,780,508
"40 años (052)",847,486,361,486,263,223,361,223,138
"41 años (053)",516,287,229,311,165,146,205,122,83
"42 años (054)",734,432,302,419,239,180,315,193,122
"43 años (055)",517,289,228,318,171,147,199,118,81
"44 años (056)",554,309,245,346,185,161,208,124,84
"De 45 a 49 años (057)",2630,1495,1135,1560,873,687,1070,622,448
"45 años (058)",603,341,262,360,197,163,243,144,99
"46 años (059)",472,249,223,285,151,134,187,98,89
"47 años (060)",561,318,243,338,192,146,223,126,97
"48 años (061)",550,333,217,320,191,129,230,142,88
"49 años (062)",444,254,190,257,142,115,187,112,75
"De 50 a 54 años (063)",1911,1080,831,1147,622,525,764,458,306
"50 años (064)",482,283,199,298,172,126,184,111,73
"51 años (065)",288,166,122,165,82,83,123,84,39
"52 años (066)",403,223,180,239,129,110,164,94,70
"53 años (067)",372,212,160,224,123,101,148,89,59
"54 años (068)",366,196,170,221,116,105,145,80,65
"De 55 a 59 años (069)",1599,915,684,936,537,399,663,378,285
"55 años (070)",371,226,145,221,127,94,150,99,51
"56 años (071)",344,190,154,198,111,87,146,79,67
"57 años (072)",289,175,114,177,117,60,112,58,54
"58 años (073)",312,166,146,168,86,82,144,80,64
"59 años (074)",283,158,125,172,96,76,111,62,49
"De 60 a 64 años (075)",1195,670,525,661,364,297,534,306,228
"60 años (076)",373,202,171,185,96,89,188,106,82
"61 años (077)",171,95,76,104,61,43,67,34,33
"62 años (078)",229,125,104,127,67,60,102,58,44
"63 años (079)",222,130,92,125,70,55,97,60,37
"64 años (080)",200,118,82,120,70,50,80,48,32
"De 65 y más años (081)",2672,1581,1091,1508,856,652,1164,725,439
"65 años (082)",244,130,114,140,73,67,104,57,47
"66 años (083)",201,120,81,110,65,45,91,55,36
"67 años (084)",213,145,68,109,69,40,104,76,28
"68 años (085)",182,92,90,92,51,41,90,41,49
"69 años (086)",141,78,63,84,46,38,57,32,25
"70 años (087)",238,134,104,133,72,61,105,62,43
"71 años (088)",96,61,35,52,28,24,44,33,11
"72 años (089)",163,111,52,83,60,23,80,51,29
"73 años (090)",115,76,39,57,27,30,58,49,9
"74 años (091)",118,64,54,69,36,33,49,28,21
"75 años (092)",149,88,61,87,51,36,62,37,25
"76 años (093)",101,61,40,57,30,27,44,31,13
"77 años (094)",88,53,35,47,26,21,41,27,14
"78 años (095)",106,66,40,70,43,27,36,23,13
"79 años (096)",66,43,23,41,29,12,25,14,11
"80 años (097)",110,54,56,68,30,38,42,24,18
"81 años (098)",36,25,11,18,12,6,18,13,5
"82 años (099)",42,26,16,28,18,10,14,8,6
"83 años (100)",31,20,11,24,14,10,7,6,1
"84 años (101)",32,25,7,23,17,6,9,8,1
"85 años (102)",42,20,22,24,9,15,18,11,7
"86 años (103)",31,21,10,17,9,8,14,12,2
"87 años (104)",23,12,11,11,6,5,12,6,6
"88 años (105)",19,13,6,13,10,3,6,3,3
"89 años (106)",18,11,7,13,8,5,5,3,2
"90 años (107)",20,8,12,11,4,7,9,4,5
"91 años (108)",4,1,3,4,1,3,,,
"92 años (109)",5,4,1,3,2,1,2,2,
"93 años (110)",5,3,2,4,2,2,1,1,
"94 años (111)",7,6,1,4,4,,3,2,1
"95 años (112)",8,2,6,6,1,5,2,1,1
"97 años (114)",3,2,1,2,1,1,1,1,
"98 y más años (115)",15,6,9,4,2,2,11,4,7
