"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Comercio al por mayor (053)",13,,,4,8,,1,,
"Comercio al por menor (054)",400,21,,202,129,16,27,1,4
"Hoteles y restaurantes (055)",125,9,,64,36,3,6,3,4
"Trans., almac. y comunicaciones (056)",18,,,2,8,1,7,,
"Activid.inmobil., empres. y de alquiler (058)",12,,,3,2,2,3,1,1
"Admin.pub. y defensa; p. segur.soc.afil (059)",90,2,,4,9,9,48,5,13
"Enseñanza (060)",402,,,,27,41,215,22,97
"Servicios sociales y de salud (061)",108,,,1,3,4,46,10,44
"Otras activ. serv.comun.soc y personales (062)",80,12,,30,20,7,3,4,4
"Hogares privados con servicio doméstico (063)",481,76,,296,98,5,6,,
"Actividad economica no especificada (065)",453,86,,274,68,8,13,1,3
,,,,,,,,,
"URBANA (066)",6785,379,5,3241,1903,245,563,110,339
"Agric., ganadería, caza y silvicultura (067)",3954,279,5,2410,1093,71,47,27,22
"Explotación de minas y canteras (069)",2,,,1,1,,,,
"Industrias manufactureras (070)",243,8,,127,80,8,14,3,3
"Suministro de electricidad, gas y agua (071)",6,,,4,2,,,,
"Construcción (072)",256,3,,112,112,7,12,2,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",557,13,,227,226,29,47,7,8
"Venta, mant.y rep. veh.autom.y motoc. (074)",19,,,4,7,3,5,,
"Comercio al por mayor (075)",28,,,10,14,,3,1,
"Comercio al por menor (076)",510,13,,213,205,26,39,6,8
"Hoteles y restaurantes (077)",113,5,,55,37,3,5,3,5
"Trans., almac. y comunicaciones (078)",141,,,22,84,11,16,4,4
"Activid.inmobil., empres. y de alquiler (080)",23,,,2,7,2,3,1,8
"Admin.pub. y defensa; p. segur.soc.afil (081)",245,2,,14,67,29,83,18,32
"Enseñanza (082)",518,,,,19,44,258,26,171
"Servicios sociales y de salud (083)",138,,,1,5,8,51,12,61
"Otras activ. serv.comun.soc y personales (084)",119,9,,29,39,17,6,6,13
"Hogares privados con servicio doméstico (085)",259,31,,145,73,5,5,,
"Actividad economica no especificada (087)",211,29,,92,58,11,16,1,4
"Hombres (088)",4974,215,3,2530,1512,160,278,76,200
"Agric., ganadería, caza y silvicultura (089)",3616,210,3,2211,1033,68,43,27,21
"Explotación de minas y canteras (091)",2,,,1,1,,,,
"Industrias manufactureras (092)",131,,,60,54,6,6,2,3
"Suministro de electricidad, gas y agua (093)",6,,,4,2,,,,
"Construcción (094)",253,3,,112,110,7,11,2,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",228,,,75,107,12,23,6,5
"Venta, mant.y rep. veh.autom.y motoc. (096)",15,,,2,6,2,5,,
"Comercio al por mayor (097)",19,,,8,8,,2,1,
"Comercio al por menor (098)",194,,,65,93,10,16,5,5
"Hoteles y restaurantes (099)",16,,,8,7,,,,1
"Trans., almac. y comunicaciones (100)",124,,,20,77,10,9,4,4
"Activid.inmobil., empres. y de alquiler (102)",13,,,,6,,,,7
"Admin.pub. y defensa; p. segur.soc.afil (103)",170,2,,12,59,20,44,13,20
"Enseñanza (104)",251,,,,6,19,117,13,96
"Servicios sociales y de salud (105)",53,,,,2,5,16,5,25
"Otras activ. serv.comun.soc y personales (106)",59,,,9,23,10,4,4,9
"Hogares privados con servicio doméstico (107)",8,,,4,4,,,,
"Actividad economica no especificada (109)",44,,,14,21,3,5,,1
"Mujeres (110)",1811,164,2,711,391,85,285,34,139
"Agric., ganadería, caza y silvicultura (111)",338,69,2,199,60,3,4,,1
"Industrias manufactureras (114)",112,8,,67,26,2,8,1,
"Construcción (116)",3,,,,2,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",329,13,,152,119,17,24,1,3
"Venta, mant.y rep. veh.autom.y motoc. (118)",4,,,2,1,1,,,
"Comercio al por mayor (119)",9,,,2,6,,1,,
"Comercio al por menor (120)",316,13,,148,112,16,23,1,3
"Hoteles y restaurantes (121)",97,5,,47,30,3,5,3,4
"Trans., almac. y comunicaciones (122)",17,,,2,7,1,7,,
"Activid.inmobil., empres. y de alquiler (124)",10,,,2,1,2,3,1,1
"Admin.pub. y defensa; p. segur.soc.afil (125)",75,,,2,8,9,39,5,12
"Enseñanza (126)",267,,,,13,25,141,13,75
"Servicios sociales y de salud (127)",85,,,1,3,3,35,7,36
"Otras activ. serv.comun.soc y personales (128)",60,9,,20,16,7,2,2,4
"Hogares privados con servicio doméstico (129)",251,31,,141,69,5,5,,
"Actividad economica no especificada (131)",167,29,,78,37,8,11,1,3
,,,,,,,,,
"RURAL (132)",8926,828,15,5961,1639,78,250,72,83
"Agric., ganadería, caza y silvicultura (133)",7314,671,14,5188,1350,39,29,17,6
"Explotación de minas y canteras (135)",4,,,2,2,,,,
"Industrias manufactureras (136)",179,15,1,122,39,,1,1,
"Suministro de electricidad, gas y agua (137)",3,,,,1,,2,,
"Construcción (138)",158,7,,88,53,4,3,2,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",181,10,,98,61,2,9,,1
"Venta, mant.y rep. veh.autom.y motoc. (140)",2,,,,1,1,,,
"Comercio al por mayor (141)",11,,,3,8,,,,
"Comercio al por menor (142)",168,10,,95,52,1,9,,1
"Hoteles y restaurantes (143)",34,4,,19,8,1,2,,
"Trans., almac. y comunicaciones (144)",19,,,6,12,,,1,
"Activid.inmobil., empres. y de alquiler (146)",7,1,,3,2,,,,1
"Admin.pub. y defensa; p. segur.soc.afil (147)",40,6,,10,6,3,13,,2
"Enseñanza (148)",284,,,,14,26,167,19,58
"Servicios sociales y de salud (149)",39,,,1,2,2,17,4,13
"Otras activ. serv.comun.soc y personales (150)",82,8,,30,12,,3,28,1
"Hogares privados con servicio doméstico (151)",241,47,,162,31,,1,,
"Actividad economica no especificada (153)",341,59,,232,46,1,3,,
"Hombres (154)",7676,611,14,5257,1482,59,144,58,51
"Agric., ganadería, caza y silvicultura (155)",6982,586,14,4986,1310,37,26,17,6
"Explotación de minas y canteras (157)",4,,,2,2,,,,
"Industrias manufactureras (158)",90,2,,57,29,,1,1,
"Suministro de electricidad, gas y agua (159)",3,,,,1,,2,,
"Construcción (160)",157,7,,88,52,4,3,2,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",93,2,,42,42,2,5,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",2,,,,1,1,,,
"Comercio al por mayor (163)",7,,,1,6,,,,
"Comercio al por menor (164)",84,2,,41,35,1,5,,
"Hoteles y restaurantes (165)",6,,,2,2,1,1,,
"Trans., almac. y comunicaciones (166)",18,,,6,11,,,1,
"Activid.inmobil., empres. y de alquiler (168)",5,1,,2,1,,,,1
"Admin.pub. y defensa; p. segur.soc.afil (169)",25,4,,8,5,3,4,,1
"Enseñanza (170)",149,,,,,10,93,10,36
"Servicios sociales y de salud (171)",16,,,1,2,1,6,1,5
"Otras activ. serv.comun.soc y personales (172)",62,5,,20,8,,2,26,1
"Hogares privados con servicio doméstico (173)",11,2,,7,2,,,,
"Actividad economica no especificada (175)",55,2,,36,15,1,1,,
"Mujeres (176)",1250,217,1,704,157,19,106,14,32
"Agric., ganadería, caza y silvicultura (177)",332,85,,202,40,2,3,,
"Industrias manufactureras (180)",89,13,1,65,10,,,,
"Construcción (182)",1,,,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",88,8,,56,19,,4,,1
"Comercio al por mayor (185)",4,,,2,2,,,,
"Comercio al por menor (186)",84,8,,54,17,,4,,1
"Hoteles y restaurantes (187)",28,4,,17,6,,1,,
"Trans., almac. y comunicaciones (188)",1,,,,1,,,,
"Activid.inmobil., empres. y de alquiler (190)",2,,,1,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",15,2,,2,1,,9,,1
"Enseñanza (192)",135,,,,14,16,74,9,22
"Servicios sociales y de salud (193)",23,,,,,1,11,3,8
"Otras activ. serv.comun.soc y personales (194)",20,3,,10,4,,1,2,
"Hogares privados con servicio doméstico (195)",230,45,,155,29,,1,,
"Actividad economica no especificada (197)",286,57,,196,31,,2,,
