"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Activid.inmobil., empres. y de alquiler (036)",225873,555,61,6504,62347,25009,29203,28186,74008
"Admin.pub. y defensa; p. segur.soc.afil (037)",86042,119,6,1449,19454,6751,20728,9877,27658
"Enseñanza (038)",65406,20,1,345,6133,4937,8184,8048,37738
"Servicios sociales y de salud (039)",36197,31,8,253,2914,2541,4310,2964,23176
"Otras activ. serv.comun.soc y personales (040)",88114,624,60,7683,37057,10120,9051,9079,14440
"Hogares privados con servicio doméstico (041)",7245,120,8,1359,4163,604,413,311,267
"Organiz. y organos extraterritoriales (042)",270,,,,33,14,19,37,167
"Actividad economica no especificada (043)",83863,615,80,7052,38839,8892,8435,7224,12726
"Mujeres (044)",1339135,24564,936,143541,468078,132578,199589,101380,268469
"Agric., ganadería, caza y silvicultura (045)",7863,1008,10,2390,2524,364,521,288,758
"Pesca (046)",517,4,,32,107,36,80,38,220
"Explotación de minas y canteras (047)",2124,6,,27,202,95,441,259,1094
"Industrias manufactureras (048)",149285,1594,130,11768,72577,17055,21392,8703,16066
"Suministro de electricidad, gas y agua (049)",1072,4,,26,125,83,228,139,467
"Construcción (050)",8299,135,5,615,2193,653,1252,738,2708
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",361583,10805,288,53850,153852,38595,46943,23060,34190
"Venta, mant.y rep. veh.autom.y motoc. (052)",8986,75,6,446,3444,1203,1602,847,1363
"Comercio al por mayor (053)",22768,170,13,1084,6586,2822,4617,2483,4993
"Comercio al por menor (054)",329829,10560,269,52320,143822,34570,40724,19730,27834
"Hoteles y restaurantes (055)",112665,3572,120,20805,53416,11100,10747,6344,6561
"Trans., almac. y comunicaciones (056)",42616,168,26,1196,12212,5419,9264,5421,8910
"Intermediación financiera (057)",19977,21,1,85,2102,1737,4073,4067,7891
"Activid.inmobil., empres. y de alquiler (058)",118617,475,31,2942,21581,11806,22501,15021,44260
"Admin.pub. y defensa; p. segur.soc.afil (059)",35050,233,7,1014,5079,2517,7494,4396,14310
"Enseñanza (060)",121595,48,3,301,9146,10826,22137,10651,68483
"Servicios sociales y de salud (061)",75008,141,8,844,6311,5676,18787,7001,36240
"Otras activ. serv.comun.soc y personales (062)",73942,1248,47,6428,26047,8055,13867,6267,11983
"Hogares privados con servicio doméstico (063)",146672,3983,199,35475,78248,11592,9750,3586,3839
"Organiz. y organos extraterritoriales (064)",181,1,,1,19,7,23,16,114
"Actividad economica no especificada (065)",62069,1118,61,5742,22337,6962,10089,5385,10375
,,,,,,,,,
"URBANA (066)",3282559,35382,2080,299138,1329496,328741,416002,268784,602936
"Agric., ganadería, caza y silvicultura (067)",30729,1566,25,7999,12751,1799,1791,1446,3352
"Pesca (068)",3967,18,1,556,1710,216,309,223,934
"Explotación de minas y canteras (069)",12044,29,3,343,2455,721,1621,1144,5728
"Industrias manufactureras (070)",459158,3101,364,36615,245553,48786,52319,28292,44128
"Suministro de electricidad, gas y agua (071)",8113,27,4,431,2697,835,1259,764,2096
"Construcción (072)",194238,1972,135,27700,101625,16690,16272,9788,20056
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",787594,13654,580,96186,356190,84314,96021,58687,81962
"Venta, mant.y rep. veh.autom.y motoc. (074)",89427,414,52,6421,40984,10225,15312,6028,9991
"Comercio al por mayor (075)",57012,279,30,2574,19637,6693,8764,6543,12492
"Comercio al por menor (076)",641155,12961,498,87191,295569,67396,71945,46116,59479
"Hoteles y restaurantes (077)",183890,4052,185,28079,89236,19526,17848,12870,12094
"Trans., almac. y comunicaciones (078)",334696,1611,198,23734,172944,36010,36833,28703,34663
"Intermediación financiera (079)",42517,36,5,185,4876,3575,6777,8861,18202
"Activid.inmobil., empres. y de alquiler (080)",344380,1027,92,9434,83878,36805,51695,43195,118254
"Admin.pub. y defensa; p. segur.soc.afil (081)",121047,351,13,2455,24515,9266,28216,14268,41963
"Enseñanza (082)",186947,68,4,645,15273,15757,30313,18691,106196
"Servicios sociales y de salud (083)",111176,172,16,1094,9223,8211,23094,9960,59406
"Otras activ. serv.comun.soc y personales (084)",161951,1869,107,14094,63040,18169,22912,15340,26420
"Hogares privados con servicio doméstico (085)",153819,4100,207,36815,82348,12190,10160,3895,4104
"Organiz. y organos extraterritoriales (086)",451,1,,1,52,21,42,53,281
"Actividad economica no especificada (087)",145842,1728,141,12772,61130,15850,18520,12604,23097
"Hombres (088)",1944637,10952,1148,155952,861926,196221,216474,167435,334529
"Agric., ganadería, caza y silvicultura (089)",23412,655,17,5811,10444,1443,1279,1161,2602
"Pesca (090)",3451,14,1,524,1604,180,229,185,714
"Explotación de minas y canteras (091)",9925,23,3,319,2255,626,1180,885,4634
"Industrias manufactureras (092)",309956,1508,234,24863,173017,31739,30937,19590,28068
"Suministro de electricidad, gas y agua (093)",7043,23,4,405,2572,752,1032,625,1630
"Construcción (094)",185947,1837,130,27089,99435,16038,15020,9050,17348
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",426228,2871,293,42403,202430,45730,49090,35632,47779
"Venta, mant.y rep. veh.autom.y motoc. (096)",80443,339,46,5976,37541,9022,13710,5181,8628
"Comercio al por mayor (097)",34249,110,17,1491,13054,3871,4147,4060,7499
"Comercio al por menor (098)",311536,2422,230,34936,151835,32837,31233,26391,31652
"Hoteles y restaurantes (099)",71313,484,66,7299,35861,8435,7106,6529,5533
"Trans., almac. y comunicaciones (100)",292094,1443,172,22543,160739,30591,27570,23283,25753
"Intermediación financiera (101)",22542,15,4,100,2775,1839,2704,4794,10311
"Activid.inmobil., empres. y de alquiler (102)",225791,553,61,6493,62307,25000,29198,28179,74000
"Admin.pub. y defensa; p. segur.soc.afil (103)",86010,119,6,1445,19439,6749,20723,9873,27656
"Enseñanza (104)",65390,20,1,344,6129,4936,8184,8045,37731
"Servicios sociales y de salud (105)",36188,31,8,252,2914,2539,4308,2962,23174
"Otras activ. serv.comun.soc y personales (106)",88035,622,60,7670,37008,10115,9047,9074,14439
"Hogares privados con servicio doméstico (107)",7235,120,8,1357,4156,604,413,310,267
"Organiz. y organos extraterritoriales (108)",270,,,,33,14,19,37,167
"Actividad economica no especificada (109)",83807,614,80,7035,38808,8891,8435,7221,12723
"Mujeres (110)",1337922,24430,932,143186,467570,132520,199528,101349,268407
"Agric., ganadería, caza y silvicultura (111)",7317,911,8,2188,2307,356,512,285,750
"Pesca (112)",516,4,,32,106,36,80,38,220
"Explotación de minas y canteras (113)",2119,6,,24,200,95,441,259,1094
"Industrias manufactureras (114)",149202,1593,130,11752,72536,17047,21382,8702,16060
"Suministro de electricidad, gas y agua (115)",1070,4,,26,125,83,227,139,466
"Construcción (116)",8291,135,5,611,2190,652,1252,738,2708
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",361366,10783,287,53783,153760,38584,46931,23055,34183
"Venta, mant.y rep. veh.autom.y motoc. (118)",8984,75,6,445,3443,1203,1602,847,1363
"Comercio al por mayor (119)",22763,169,13,1083,6583,2822,4617,2483,4993
"Comercio al por menor (120)",329619,10539,268,52255,143734,34559,40712,19725,27827
"Hoteles y restaurantes (121)",112577,3568,119,20780,53375,11091,10742,6341,6561
"Trans., almac. y comunicaciones (122)",42602,168,26,1191,12205,5419,9263,5420,8910
"Intermediación financiera (123)",19975,21,1,85,2101,1736,4073,4067,7891
"Activid.inmobil., empres. y de alquiler (124)",118589,474,31,2941,21571,11805,22497,15016,44254
"Admin.pub. y defensa; p. segur.soc.afil (125)",35037,232,7,1010,5076,2517,7493,4395,14307
"Enseñanza (126)",121557,48,3,301,9144,10821,22129,10646,68465
"Servicios sociales y de salud (127)",74988,141,8,842,6309,5672,18786,6998,36232
"Otras activ. serv.comun.soc y personales (128)",73916,1247,47,6424,26032,8054,13865,6266,11981
"Hogares privados con servicio doméstico (129)",146584,3980,199,35458,78192,11586,9747,3585,3837
"Organiz. y organos extraterritoriales (130)",181,1,,1,19,7,23,16,114
"Actividad economica no especificada (131)",62035,1114,61,5737,22322,6959,10085,5383,10374
,,,,,,,,,
"RURAL (132)",4211,212,7,1183,2185,202,156,123,143
"Agric., ganadería, caza y silvicultura (133)",2253,154,3,796,1117,70,42,36,35
"Pesca (134)",4,,,,1,1,,,2
"Explotación de minas y canteras (135)",31,,,7,16,8,,,
"Industrias manufactureras (136)",281,4,,54,161,18,22,8,14
"Suministro de electricidad, gas y agua (137)",11,,,2,1,1,3,2,2
"Construcción (138)",238,10,,39,158,13,8,7,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",423,22,1,121,204,21,25,11,18
"Venta, mant.y rep. veh.autom.y motoc. (140)",38,,,9,20,1,4,1,3
"Comercio al por mayor (141)",24,1,,4,15,1,1,1,1
"Comercio al por menor (142)",361,21,1,108,169,19,20,9,14
"Hoteles y restaurantes (143)",128,5,1,31,68,11,6,5,1
"Trans., almac. y comunicaciones (144)",309,2,2,51,209,18,11,11,5
"Intermediación financiera (145)",2,,,,1,1,,,
"Activid.inmobil., empres. y de alquiler (146)",110,3,,12,50,10,9,12,14
"Admin.pub. y defensa; p. segur.soc.afil (147)",45,1,,8,18,2,6,5,5
"Enseñanza (148)",54,,,1,6,6,8,8,25
"Servicios sociales y de salud (149)",29,,,3,2,6,3,5,10
"Otras activ. serv.comun.soc y personales (150)",105,3,,17,64,6,6,6,3
"Hogares privados con servicio doméstico (151)",98,3,,19,63,6,3,2,2
"Actividad economica no especificada (153)",90,5,,22,46,4,4,5,4
"Hombres (154)",2998,78,3,828,1677,144,95,92,81
"Agric., ganadería, caza y silvicultura (155)",1707,57,1,594,900,62,33,33,27
"Pesca (156)",3,,,,,1,,,2
"Explotación de minas y canteras (157)",26,,,4,14,8,,,
"Industrias manufactureras (158)",198,3,,38,120,10,12,7,8
"Suministro de electricidad, gas y agua (159)",9,,,2,1,1,2,2,1
"Construcción (160)",230,10,,35,155,12,8,7,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",206,,,54,112,10,13,6,11
"Venta, mant.y rep. veh.autom.y motoc. (162)",36,,,8,19,1,4,1,3
"Comercio al por mayor (163)",19,,,3,12,1,1,1,1
"Comercio al por menor (164)",151,,,43,81,8,8,4,7
"Hoteles y restaurantes (165)",40,1,,6,27,2,1,2,1
"Trans., almac. y comunicaciones (166)",295,2,2,46,202,18,10,10,5
"Activid.inmobil., empres. y de alquiler (168)",82,2,,11,40,9,5,7,8
"Admin.pub. y defensa; p. segur.soc.afil (169)",32,,,4,15,2,5,4,2
"Enseñanza (170)",16,,,1,4,1,,3,7
"Servicios sociales y de salud (171)",9,,,1,,2,2,2,2
"Otras activ. serv.comun.soc y personales (172)",79,2,,13,49,5,4,5,1
"Hogares privados con servicio doméstico (173)",10,,,2,7,,,1,
"Actividad economica no especificada (175)",56,1,,17,31,1,,3,3
"Mujeres (176)",1213,134,4,355,508,58,61,31,62
"Agric., ganadería, caza y silvicultura (177)",546,97,2,202,217,8,9,3,8
"Pesca (178)",1,,,,1,,,,
"Explotación de minas y canteras (179)",5,,,3,2,,,,
"Industrias manufactureras (180)",83,1,,16,41,8,10,1,6
"Suministro de electricidad, gas y agua (181)",2,,,,,,1,,1
"Construcción (182)",8,,,4,3,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",217,22,1,67,92,11,12,5,7
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,,,1,1,,,,
"Comercio al por mayor (185)",5,1,,1,3,,,,
"Comercio al por menor (186)",210,21,1,65,88,11,12,5,7
"Hoteles y restaurantes (187)",88,4,1,25,41,9,5,3,
"Trans., almac. y comunicaciones (188)",14,,,5,7,,1,1,
"Intermediación financiera (189)",2,,,,1,1,,,
"Activid.inmobil., empres. y de alquiler (190)",28,1,,1,10,1,4,5,6
"Admin.pub. y defensa; p. segur.soc.afil (191)",13,1,,4,3,,1,1,3
"Enseñanza (192)",38,,,,2,5,8,5,18
"Servicios sociales y de salud (193)",20,,,2,2,4,1,3,8
"Otras activ. serv.comun.soc y personales (194)",26,1,,4,15,1,2,1,2
"Hogares privados con servicio doméstico (195)",88,3,,17,56,6,3,1,2
"Actividad economica no especificada (197)",34,4,,5,15,3,4,2,1
