"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",56,56,,41,13,1,,1,,,,77
"De 25 a 29 años (024)",60,59,1,30,16,8,4,,,,1,102
"De 30 a 34 años (025)",47,47,,12,17,8,8,2,,,,117
"De 35 a 39 años (026)",42,42,,11,9,12,5,3,2,,,123
"De 40 a 44 años (027)",44,44,,9,6,6,14,8,1,,,162
"De 45 a 49 años (028)",21,21,1,4,2,1,9,4,,,,79
"De 50 y más años (029)",50,50,,10,5,6,12,9,8,,,218
"Casado(a) (030)",4999,4970,12,345,663,788,1616,1040,426,80,29,22320
"De 12 a 14 años (031)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (032)",45,32,,24,6,2,,,,,13,42
"De 20 a 24 años (033)",247,244,,85,99,47,9,4,,,3,488
"De 25 a 29 años (034)",524,521,,56,156,149,150,10,,,3,1508
"De 30 a 34 años (035)",746,746,,33,140,183,294,91,5,,,2775
"De 35 a 39 años (036)",755,753,2,21,67,117,337,162,43,4,2,3446
"De 40 a 44 años (037)",713,712,3,24,45,79,244,205,92,20,1,3748
"De 45 a 49 años (038)",579,578,2,23,48,55,169,184,81,16,1,3097
"De 50 y más años (039)",1388,1383,5,79,101,156,413,384,205,40,5,7214
"Viudo(a) (040)",1282,1261,13,136,166,205,391,260,72,18,21,5274
"De 15 a 19 años (042)",4,4,,3,1,,,,,,,5
"De 20 a 24 años (043)",18,18,,7,6,3,1,1,,,,38
"De 25 a 29 años (044)",14,14,,5,6,3,,,,,,26
"De 30 a 34 años (045)",38,38,,10,9,11,6,2,,,,99
"De 35 a 39 años (046)",44,43,,4,6,6,19,7,1,,1,169
"De 40 a 44 años (047)",78,78,,7,18,12,19,17,4,1,,315
"De 45 a 49 años (048)",94,93,,6,3,21,29,24,7,3,1,447
"De 50 y más años (049)",992,973,13,94,117,149,317,209,60,14,19,4175
"Divorciado(a) (050)",60,56,,15,11,5,17,4,4,,4,185
"De 15 a 19 años (052)",2,,,,,,,,,,2,
"De 20 a 24 años (053)",9,8,,6,2,,,,,,1,10
"De 25 a 29 años (054)",6,5,,1,3,1,,,,,1,10
"De 30 a 34 años (055)",9,9,,5,3,,1,,,,,15
"De 35 a 39 años (056)",5,5,,,3,1,1,,,,,14
"De 40 a 44 años (057)",6,6,,,,1,4,,1,,,29
"De 45 a 49 años (058)",5,5,,1,,,2,2,,,,22
"De 50 y más años (059)",18,18,,2,,2,9,2,3,,,85
"Soltero(a) (060)",433,169,2,134,24,6,3,,,,264,212
"De 12 a 14 años (061)",3,3,,3,,,,,,,,3
"De 15 a 19 años (062)",21,21,,21,,,,,,,,21
"De 20 a 24 años (063)",161,48,1,42,4,1,,,,,113,53
"De 25 a 29 años (064)",113,31,,23,7,1,,,,,82,40
"De 30 a 34 años (065)",48,21,,15,3,1,2,,,,27,32
"De 35 a 39 años (066)",27,17,,12,1,3,1,,,,10,27
"De 40 a 44 años (067)",23,10,1,6,3,,,,,,13,12
"De 45 a 49 años (068)",12,3,,3,,,,,,,9,3
"De 50 y más años (069)",25,15,,9,6,,,,,,10,21
,,,,,,,,,,,,
"URBANA (080)",2150,2032,1,386,420,354,501,262,90,18,118,7106
"De 12 a 14 años (081)",7,2,,1,1,,,,,,5,3
"De 15 a 19 años (082)",67,57,,48,7,1,1,,,,10,69
"De 20 a 24 años (083)",260,217,,123,75,16,,3,,,43,339
"De 25 a 29 años (084)",309,275,,76,110,64,25,,,,34,592
"De 30 a 34 años (085)",317,308,,53,79,82,85,9,,,9,879
"De 35 a 39 años (086)",282,276,,19,62,71,89,31,4,,6,979
"De 40 a 44 años (087)",221,217,,14,31,45,74,45,7,1,4,896
"De 45 a 49 años (088)",162,159,,6,13,17,65,39,18,1,3,791
"De 50 y más años (089)",525,521,1,46,42,58,162,135,61,16,4,2558
"Conviviente (090)",858,831,,213,228,169,141,67,13,,27,2333
"De 12 a 14 años (091)",6,1,,1,,,,,,,5,1
"De 15 a 19 años (092)",45,37,,33,4,,,,,,8,41
"De 20 a 24 años (093)",160,154,,87,55,11,,1,,,6,236
"De 25 a 29 años (094)",190,185,,46,82,43,14,,,,5,397
"De 30 a 34 años (095)",158,158,,33,35,48,39,3,,,,434
"De 35 a 39 años (096)",123,121,,6,29,34,35,15,2,,2,433
"De 40 a 44 años (097)",69,69,,3,12,16,22,14,2,,,283
"De 45 a 49 años (098)",47,47,,1,4,7,15,17,3,,,233
"De 50 y más años (099)",60,59,,3,7,10,16,17,6,,1,275
"Separado(a) (100)",139,138,,47,32,17,27,10,5,,1,389
"De 15 a 19 años (102)",11,11,,9,1,,1,,,,,15
"De 20 a 24 años (103)",18,18,,12,5,1,,,,,,25
"De 25 a 29 años (104)",21,20,,9,5,4,2,,,,1,39
"De 30 a 34 años (105)",25,25,,5,10,4,5,1,,,,65
"De 35 a 39 años (106)",16,16,,4,3,5,3,1,,,,45
"De 40 a 44 años (107)",19,19,,2,4,2,7,4,,,,74
"De 45 a 49 años (108)",8,8,,2,2,,4,,,,,25
"De 50 y más años (109)",21,21,,4,2,1,5,4,5,,,101
"Casado(a) (110)",780,773,1,50,122,134,259,135,57,15,7,3337
"De 12 a 14 años (111)",1,1,,,1,,,,,,,2
"De 15 a 19 años (112)",5,3,,1,1,1,,,,,2,6
"De 20 a 24 años (113)",25,24,,8,11,4,,1,,,1,48
"De 25 a 29 años (114)",49,49,,7,18,15,9,,,,,126
"De 30 a 34 años (115)",111,111,,10,29,28,39,5,,,,351
"De 35 a 39 años (116)",124,123,,2,27,32,45,15,2,,1,462
"De 40 a 44 años (117)",114,114,,4,14,26,43,22,4,1,,481
"De 45 a 49 años (118)",91,90,,2,7,4,42,21,13,1,1,474
"De 50 y más años (119)",260,258,1,16,14,24,81,71,38,13,2,1387
"Viudo(a) (120)",215,215,,25,24,32,69,50,12,3,,914
"De 15 a 19 años (122)",1,1,,,1,,,,,,,2
"De 20 a 24 años (123)",4,4,,3,,,,1,,,,9
"De 25 a 29 años (124)",7,7,,4,2,1,,,,,,11
"De 30 a 34 años (125)",6,6,,1,2,1,2,,,,,16
"De 35 a 39 años (126)",7,7,,1,1,,5,,,,,24
"De 40 a 44 años (127)",9,9,,1,1,1,1,5,,,,41
"De 45 a 49 años (128)",12,12,,,,6,3,1,2,,,53
"De 50 y más años (129)",169,169,,15,17,23,58,43,10,3,,758
"Divorciado(a) (130)",18,16,,2,6,,5,,3,,2,62
"De 20 a 24 años (133)",2,1,,,1,,,,,,1,2
"De 25 a 29 años (134)",3,2,,1,1,,,,,,1,3
"De 30 a 34 años (135)",3,3,,1,2,,,,,,,5
"De 35 a 39 años (136)",3,3,,,2,,1,,,,,9
"De 40 a 44 años (137)",2,2,,,,,1,,1,,,13
"De 45 a 49 años (138)",1,1,,,,,1,,,,,5
"De 50 y más años (139)",4,4,,,,,2,,2,,,25
"Soltero(a) (140)",140,59,,49,8,2,,,,,81,71
"De 15 a 19 años (142)",5,5,,5,,,,,,,,5
"De 20 a 24 años (143)",51,16,,13,3,,,,,,35,19
"De 25 a 29 años (144)",39,12,,9,2,1,,,,,27,16
"De 30 a 34 años (145)",14,5,,3,1,1,,,,,9,8
"De 35 a 39 años (146)",9,6,,6,,,,,,,3,6
"De 40 a 44 años (147)",8,4,,4,,,,,,,4,4
"De 45 a 49 años (148)",3,1,,1,,,,,,,2,1
"De 50 y más años (149)",11,10,,8,2,,,,,,1,12
,,,,,,,,,,,,
"RURAL (160)",8763,8429,43,1323,1373,1333,2341,1406,511,99,334,32798
"De 12 a 14 años (161)",27,9,2,7,,,,,,,18,7
"De 15 a 19 años (162)",370,318,3,264,42,6,3,,,,52,378
"De 20 a 24 años (163)",1076,967,5,463,336,124,34,5,,,109,1685
"De 25 a 29 años (164)",1188,1124,1,192,352,305,256,18,,,64,2996
"De 30 a 34 años (165)",1133,1111,,83,201,274,419,126,8,,22,4014
"De 35 a 39 años (166)",1037,1026,3,50,91,156,437,227,54,8,11,4634
"De 40 a 44 años (167)",924,911,5,53,72,90,299,254,114,24,13,4657
"De 45 a 49 años (168)",738,729,3,37,56,84,204,236,88,21,9,3804
"De 50 y más años (169)",2270,2234,21,174,223,294,689,540,247,46,36,10623
"Conviviente (170)",2927,2824,15,721,632,471,621,270,75,19,103,8665
"De 12 a 14 años (171)",21,5,2,3,,,,,,,16,3
"De 15 a 19 años (172)",288,251,3,204,37,4,3,,,,37,302
"De 20 a 24 años (173)",685,656,4,318,232,77,24,1,,,29,1122
"De 25 a 29 años (174)",590,584,,107,192,164,113,8,,,6,1505
"De 30 a 34 años (175)",404,400,,28,73,105,154,37,3,,4,1421
"De 35 a 39 años (176)",323,321,1,15,38,54,128,71,10,4,2,1401
"De 40 a 44 años (177)",212,209,1,18,19,21,70,55,21,4,3,1004
"De 45 a 49 años (178)",142,141,,5,12,17,45,44,15,3,1,714
"De 50 y más años (179)",262,257,4,23,29,29,84,54,26,8,5,1193
"Separado(a) (180)",215,212,2,98,37,26,26,17,6,,3,526
"De 12 a 14 años (181)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (182)",21,19,,18,,1,,,,,2,21
"De 20 a 24 años (183)",38,38,,29,8,,,1,,,,52
"De 25 a 29 años (184)",39,39,1,21,11,4,2,,,,,63
"De 30 a 34 años (185)",22,22,,7,7,4,3,1,,,,52
"De 35 a 39 años (186)",26,26,,7,6,7,2,2,2,,,78
"De 40 a 44 años (187)",25,25,,7,2,4,7,4,1,,,88
"De 45 a 49 años (188)",13,13,1,2,,1,5,4,,,,54
"De 50 y más años (189)",29,29,,6,3,5,7,5,3,,,117
"Casado(a) (190)",4219,4197,11,295,541,654,1357,905,369,65,22,18983
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 15 a 19 años (192)",40,29,,23,5,1,,,,,11,36
"De 20 a 24 años (193)",222,220,,77,88,43,9,3,,,2,440
"De 25 a 29 años (194)",475,472,,49,138,134,141,10,,,3,1382
"De 30 a 34 años (195)",635,635,,23,111,155,255,86,5,,,2424
"De 35 a 39 años (196)",631,630,2,19,40,85,292,147,41,4,1,2984
"De 40 a 44 años (197)",599,598,3,20,31,53,201,183,88,19,1,3267
"De 45 a 49 años (198)",488,488,2,21,41,51,127,163,68,15,,2623
"De 50 y más años (199)",1128,1125,4,63,87,132,332,313,167,27,3,5827
"Viudo(a) (200)",1067,1046,13,111,142,173,322,210,60,15,21,4360
"De 15 a 19 años (202)",3,3,,3,,,,,,,,3
"De 20 a 24 años (203)",14,14,,4,6,3,1,,,,,29
"De 25 a 29 años (204)",7,7,,1,4,2,,,,,,15
"De 30 a 34 años (205)",32,32,,9,7,10,4,2,,,,83
"De 35 a 39 años (206)",37,36,,3,5,6,14,7,1,,1,145
"De 40 a 44 años (207)",69,69,,6,17,11,18,12,4,1,,274
"De 45 a 49 años (208)",82,81,,6,3,15,26,23,5,3,1,394
"De 50 y más años (209)",823,804,13,79,100,126,259,166,50,11,19,3417
"Divorciado(a) (210)",42,40,,13,5,5,12,4,1,,2,123
"De 15 a 19 años (212)",2,,,,,,,,,,2,
"De 20 a 24 años (213)",7,7,,6,1,,,,,,,8
"De 25 a 29 años (214)",3,3,,,2,1,,,,,,7
"De 30 a 34 años (215)",6,6,,4,1,,1,,,,,10
"De 35 a 39 años (216)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (217)",4,4,,,,1,3,,,,,16
"De 45 a 49 años (218)",4,4,,1,,,1,2,,,,17
"De 50 y más años (219)",14,14,,2,,2,7,2,1,,,60
"Soltero(a) (220)",293,110,2,85,16,4,3,,,,183,141
"De 12 a 14 años (221)",3,3,,3,,,,,,,,3
"De 15 a 19 años (222)",16,16,,16,,,,,,,,16
"De 20 a 24 años (223)",110,32,1,29,1,1,,,,,78,34
"De 25 a 29 años (224)",74,19,,14,5,,,,,,55,24
"De 30 a 34 años (225)",34,16,,12,2,,2,,,,18,24
"De 35 a 39 años (226)",18,11,,6,1,3,1,,,,7,21
"De 40 a 44 años (227)",15,6,1,2,3,,,,,,9,8
"De 45 a 49 años (228)",9,2,,2,,,,,,,7,2
"De 50 y más años (229)",14,5,,1,4,,,,,,9,9
