"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",7,5,,3,2,,,,,,2,7
"De 25 a 29 años (024)",10,7,,3,3,1,,,,,3,12
"De 30 a 34 años (025)",17,17,,2,5,7,2,1,,,,47
"De 35 a 39 años (026)",6,6,,,2,2,1,1,,,,21
"Primaria (030)",20150,19823,72,2410,4292,4137,5574,2422,770,146,327,71430
"De 12 a 14 años (031)",26,16,3,13,,,,,,,10,13
"De 15 a 19 años (032)",135,125,1,103,16,3,2,,,,10,152
"De 20 a 24 años (033)",891,824,3,442,281,75,21,2,,,67,1329
"De 25 a 29 años (034)",1819,1747,4,465,714,391,165,6,2,,72,3815
"De 30 a 34 años (035)",2490,2438,15,313,867,681,489,70,2,1,52,6649
"De 35 a 39 años (036)",2960,2929,6,262,722,760,912,228,34,5,31,9740
"De 40 a 44 años (037)",3124,3091,10,240,584,757,1039,358,92,11,33,11398
"De 45 a 49 años (038)",2807,2795,6,197,415,552,990,478,132,25,12,11481
"De 50 y más años (039)",5898,5858,24,375,693,918,1956,1280,508,104,40,26853
"Secundaria (040)",19168,18070,110,5562,5662,3430,2637,535,116,18,1098,43104
"De 12 a 14 años (041)",39,16,2,13,1,,,,,,23,15
"De 15 a 19 años (042)",707,589,15,509,51,8,6,,,,118,659
"De 20 a 24 años (043)",3221,2765,31,2000,634,86,13,1,,,456,3586
"De 25 a 29 años (044)",3686,3407,20,1453,1392,419,119,3,1,,279,6010
"De 30 a 34 años (045)",3472,3368,17,726,1421,798,373,30,1,2,104,7747
"De 35 a 39 años (046)",2891,2848,7,379,1000,822,557,74,7,2,43,7767
"De 40 a 44 años (047)",2038,1999,3,221,541,542,564,103,23,2,39,6240
"De 45 a 49 años (048)",1455,1430,8,117,317,398,442,120,25,3,25,4861
"De 50 y más años (049)",1659,1648,7,144,305,357,563,204,59,9,11,6219
"Sup. no Univ. incompleta (050)",2539,2095,22,950,695,264,143,17,4,,444,3879
"De 15 a 19 años (052)",54,41,3,36,1,1,,,,,13,41
"De 20 a 24 años (053)",602,338,4,282,45,4,2,1,,,264,398
"De 25 a 29 años (054)",627,509,4,323,164,16,2,,,,118,707
"De 30 a 34 años (055)",489,460,6,171,202,65,15,1,,,29,838
"De 35 a 39 años (056)",344,333,2,76,142,79,33,1,,,11,741
"De 40 a 44 años (057)",192,185,2,27,80,48,28,,,,7,451
"De 45 a 49 años (058)",135,134,1,17,40,34,33,8,1,,1,395
"De 50 y más años (059)",96,95,,18,21,17,30,6,3,,1,308
"Sup. no Univ. completa (060)",3818,3294,11,1404,1189,442,217,26,4,1,524,6222
"De 20 a 24 años (063)",396,229,3,198,22,5,1,,,,167,261
"De 25 a 29 años (064)",898,696,,486,188,17,3,2,,,202,937
"De 30 a 34 años (065)",948,848,5,388,355,85,14,1,,,100,1417
"De 35 a 39 años (066)",690,658,,195,303,116,43,1,,,32,1334
"De 40 a 44 años (067)",394,383,1,73,160,102,44,2,1,,11,899
"De 45 a 49 años (068)",208,205,1,38,77,54,30,5,,,3,513
"De 50 y más años (069)",284,275,1,26,84,63,82,15,3,1,9,861
"Sup. Univ. incompleta (070)",2730,2086,25,905,692,305,131,21,6,1,644,3948
"De 15 a 19 años (072)",54,43,1,34,4,2,2,,,,11,56
"De 20 a 24 años (073)",754,370,11,308,38,7,3,3,,,384,437
"De 25 a 29 años (074)",604,414,6,259,122,23,4,,,,190,588
"De 30 a 34 años (075)",421,389,3,152,166,52,13,2,1,,32,712
"De 35 a 39 años (076)",341,329,1,64,166,77,18,2,1,,12,723
"De 40 a 44 años (077)",239,228,1,34,96,66,28,2,1,,11,565
"De 45 a 49 años (078)",154,152,1,29,52,42,22,6,,,2,392
"De 50 y más años (079)",163,161,1,25,48,36,41,6,3,1,2,475
"Sup. Univ. completa (080)",5299,4434,35,1832,1601,659,259,41,4,3,865,8444
"De 20 a 24 años (083)",362,147,4,125,16,1,1,,,,215,165
"De 25 a 29 años (084)",1021,643,8,494,122,16,1,,2,,378,808
"De 30 a 34 años (085)",1157,994,8,518,376,76,15,,1,,163,1572
"De 35 a 39 años (086)",1065,1017,3,348,465,161,37,3,,,48,1931
"De 40 a 44 años (087)",683,647,3,132,298,143,66,5,,,36,1467
"De 45 a 49 años (088)",456,447,4,106,172,106,54,4,,1,9,1032
"De 50 y más años (089)",555,539,5,109,152,156,85,29,1,2,16,1469
,,,,,,,,,,,,
"URBANA (100)",55220,51363,286,12819,14039,9394,9704,3708,1179,234,3857,147501
"De 12 a 14 años (101)",66,34,5,27,2,,,,,,32,31
"De 15 a 19 años (102)",869,723,19,622,58,14,10,,,,146,820
"De 20 a 24 años (103)",5847,4337,54,3148,935,155,38,7,,,1510,5685
"De 25 a 29 años (104)",8268,7061,42,3366,2586,798,253,11,5,,1207,12094
"De 30 a 34 años (105)",8638,8169,51,2213,3287,1671,850,89,5,3,469,18039
"De 35 a 39 años (106)",7975,7805,18,1281,2744,1949,1498,271,37,7,170,21153
"De 40 a 44 años (107)",6515,6373,20,705,1738,1622,1718,455,107,8,142,20382
"De 45 a 49 años (108)",5239,5185,22,510,1059,1192,1585,625,153,39,54,18822
"De 50 y más años (109)",11803,11676,55,947,1630,1993,3752,2250,872,177,127,50475
"Sin nivel (110)",5072,4966,23,431,591,748,1556,1072,443,102,106,22437
"De 12 a 14 años (111)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (112)",2,2,,2,,,,,,,,2
"De 20 a 24 años (113)",48,37,,20,10,3,3,1,,,11,67
"De 25 a 29 años (114)",90,80,,21,31,15,11,1,1,,10,189
"De 30 a 34 años (115)",137,125,,15,33,37,31,9,,,12,381
"De 35 a 39 años (116)",179,177,1,16,33,44,60,17,5,1,2,640
"De 40 a 44 años (117)",297,286,,28,41,56,95,49,16,1,11,1158
"De 45 a 49 años (118)",393,387,2,28,39,60,125,86,32,15,6,1826
"De 50 y más años (119)",3924,3870,20,300,403,533,1231,909,389,85,54,18171
"Educacion Inicial (120)",35,30,,8,11,8,3,,,,5,66
"De 20 a 24 años (123)",6,4,,3,1,,,,,,2,5
"De 25 a 29 años (124)",10,7,,3,3,1,,,,,3,12
"De 30 a 34 años (125)",15,15,,2,5,6,2,,,,,38
"De 35 a 39 años (126)",4,4,,,2,1,1,,,,,11
"Primaria (130)",17550,17287,64,2061,3863,3670,4881,2031,607,110,263,61465
"De 12 a 14 años (131)",25,16,3,13,,,,,,,9,13
"De 15 a 19 años (132)",104,94,1,78,10,3,2,,,,10,115
"De 20 a 24 años (133)",696,644,2,350,216,58,17,1,,,52,1033
"De 25 a 29 años (134)",1532,1477,4,404,622,318,123,5,1,,55,3157
"De 30 a 34 años (135)",2163,2124,13,273,787,587,410,51,2,1,39,5713
"De 35 a 39 años (136)",2603,2579,5,228,678,688,771,181,24,4,24,8382
"De 40 a 44 años (137)",2759,2728,10,203,542,675,922,303,67,6,31,9891
"De 45 a 49 años (138)",2489,2481,5,182,377,505,891,404,97,20,8,9984
"De 50 y más años (139)",5179,5144,21,330,631,836,1745,1086,416,79,35,23177
"Secundaria (140)",18298,17267,107,5266,5443,3306,2517,500,111,17,1031,41206
"De 12 a 14 años (141)",39,16,2,13,1,,,,,,23,15
"De 15 a 19 años (142)",655,543,14,472,43,8,6,,,,112,606
"De 20 a 24 años (143)",3012,2581,31,1873,588,77,11,1,,,431,3332
"De 25 a 29 años (144)",3513,3257,20,1388,1344,392,109,3,1,,256,5728
"De 30 a 34 años (145)",3332,3235,16,697,1376,767,351,25,1,2,97,7413
"De 35 a 39 años (146)",2766,2725,6,359,966,784,535,66,7,2,41,7421
"De 40 a 44 años (147)",1962,1926,3,211,525,534,536,94,22,1,36,5972
"De 45 a 49 años (148)",1409,1384,8,113,304,391,430,112,23,3,25,4687
"De 50 y más años (149)",1610,1600,7,140,296,353,539,199,57,9,10,6032
"Sup. no Univ. incompleta (150)",2510,2070,22,938,684,262,143,17,4,,440,3839
"De 15 a 19 años (152)",54,41,3,36,1,1,,,,,13,41
"De 20 a 24 años (153)",593,332,4,277,44,4,2,1,,,261,391
"De 25 a 29 años (154)",620,503,4,320,161,16,2,,,,117,698
"De 30 a 34 años (155)",485,456,6,171,200,63,15,1,,,29,828
"De 35 a 39 años (156)",338,327,2,74,138,79,33,1,,,11,731
"De 40 a 44 años (157)",190,183,2,26,79,48,28,,,,7,448
"De 45 a 49 años (158)",134,133,1,16,40,34,33,8,1,,1,394
"De 50 y más años (159)",96,95,,18,21,17,30,6,3,,1,308
"Sup. no Univ. completa (160)",3789,3271,11,1394,1178,440,217,26,4,1,518,6184
"De 20 a 24 años (163)",391,227,3,196,22,5,1,,,,164,259
"De 25 a 29 años (164)",889,687,,481,184,17,3,2,,,202,924
"De 30 a 34 años (165)",939,842,5,386,351,85,14,1,,,97,1407
"De 35 a 39 años (166)",688,656,,195,301,116,43,1,,,32,1330
"De 40 a 44 años (167)",393,382,1,73,160,101,44,2,1,,11,896
"De 45 a 49 años (168)",206,203,1,37,76,54,30,5,,,3,510
"De 50 y más años (169)",283,274,1,26,84,62,82,15,3,1,9,858
"Sup. Univ. incompleta (170)",2703,2070,24,898,686,304,130,21,6,1,633,3922
"De 15 a 19 años (172)",54,43,1,34,4,2,2,,,,11,56
"De 20 a 24 años (173)",740,365,10,304,38,7,3,3,,,375,433
"De 25 a 29 años (174)",600,412,6,258,121,23,4,,,,188,585
"De 30 a 34 años (175)",419,387,3,151,165,52,13,2,1,,32,709
"De 35 a 39 años (176)",338,326,1,64,164,76,18,2,1,,12,716
"De 40 a 44 años (177)",239,228,1,34,96,66,28,2,1,,11,565
"De 45 a 49 años (178)",153,151,1,29,51,42,22,6,,,2,390
"De 50 y más años (179)",160,158,1,24,47,36,40,6,3,1,2,468
"Sup. Univ. completa (180)",5263,4402,35,1823,1583,656,257,41,4,3,861,8382
"De 20 a 24 años (183)",361,147,4,125,16,1,1,,,,214,165
"De 25 a 29 años (184)",1014,638,8,491,120,16,1,,2,,376,801
"De 30 a 34 años (185)",1148,985,8,518,370,74,14,,1,,163,1550
"De 35 a 39 años (186)",1059,1011,3,345,462,161,37,3,,,48,1922
"De 40 a 44 años (187)",675,640,3,130,295,142,65,5,,,35,1452
"De 45 a 49 años (188)",455,446,4,105,172,106,54,4,,1,9,1031
"De 50 y más años (189)",551,535,5,109,148,156,85,29,1,2,16,1461
,,,,,,,,,,,,
"RURAL (200)",5498,5322,25,851,866,834,1365,893,408,80,176,21163
"De 12 a 14 años (201)",1,,,,,,,,,,1,
"De 15 a 19 años (202)",87,81,1,64,15,,1,,,,6,98
"De 20 a 24 años (203)",445,388,2,236,116,26,7,1,,,57,581
"De 25 a 29 años (204)",502,455,,139,157,102,54,2,1,,47,1009
"De 30 a 34 años (205)",526,502,3,78,145,136,113,27,,,24,1424
"De 35 a 39 años (206)",531,519,2,65,91,117,169,62,12,1,12,1851
"De 40 a 44 años (207)",515,508,,57,65,102,165,74,37,8,7,2098
"De 45 a 49 años (208)",499,492,1,35,58,71,144,120,55,8,7,2318
"De 50 y más años (209)",2392,2377,16,177,219,280,712,607,303,63,15,11784
"Sin nivel (210)",1902,1882,13,168,171,233,549,465,240,43,20,9113
"De 15 a 19 años (212)",4,4,,2,1,,1,,,,,8
"De 20 a 24 años (213)",11,10,,6,3,,1,,,,1,16
"De 25 a 29 años (214)",15,13,,1,7,2,2,1,,,2,37
"De 30 a 34 años (215)",33,32,,6,7,6,11,2,,,1,100
"De 35 a 39 años (216)",30,27,,6,2,5,6,6,2,,3,107
"De 40 a 44 años (217)",63,62,,7,3,10,19,10,11,2,1,302
"De 45 a 49 años (218)",130,127,,13,5,17,33,38,18,3,3,640
"De 50 y más años (219)",1616,1607,13,127,143,193,476,408,209,38,9,7903
"Educacion Inicial (220)",5,5,,,1,2,,2,,,,21
"De 20 a 24 años (223)",1,1,,,1,,,,,,,2
"De 30 a 34 años (225)",2,2,,,,1,,1,,,,9
"De 35 a 39 años (226)",2,2,,,,1,,1,,,,10
"Primaria (230)",2600,2536,8,349,429,467,693,391,163,36,64,9965
"De 12 a 14 años (231)",1,,,,,,,,,,1,
"De 15 a 19 años (232)",31,31,,25,6,,,,,,,37
"De 20 a 24 años (233)",195,180,1,92,65,17,4,1,,,15,296
"De 25 a 29 años (234)",287,270,,61,92,73,42,1,1,,17,658
"De 30 a 34 años (235)",327,314,2,40,80,94,79,19,,,13,936
"De 35 a 39 años (236)",357,350,1,34,44,72,141,47,10,1,7,1358
"De 40 a 44 años (237)",365,363,,37,42,82,117,55,25,5,2,1507
"De 45 a 49 años (238)",318,314,1,15,38,47,99,74,35,5,4,1497
"De 50 y más años (239)",719,714,3,45,62,82,211,194,92,25,5,3676
"Secundaria (240)",870,803,3,296,219,124,120,35,5,1,67,1898
"De 15 a 19 años (242)",52,46,1,37,8,,,,,,6,53
"De 20 a 24 años (243)",209,184,,127,46,9,2,,,,25,254
"De 25 a 29 años (244)",173,150,,65,48,27,10,,,,23,282
"De 30 a 34 años (245)",140,133,1,29,45,31,22,5,,,7,334
"De 35 a 39 años (246)",125,123,1,20,34,38,22,8,,,2,346
"De 40 a 44 años (247)",76,73,,10,16,8,28,9,1,1,3,268
"De 45 a 49 años (248)",46,46,,4,13,7,12,8,2,,,174
"De 50 y más años (249)",49,48,,4,9,4,24,5,2,,1,187
"Sup. no Univ. incompleta (250)",29,25,,12,11,2,,,,,4,40
"De 20 a 24 años (253)",9,6,,5,1,,,,,,3,7
"De 25 a 29 años (254)",7,6,,3,3,,,,,,1,9
"De 30 a 34 años (255)",4,4,,,2,2,,,,,,10
"De 35 a 39 años (256)",6,6,,2,4,,,,,,,10
"De 40 a 44 años (257)",2,2,,1,1,,,,,,,3
"De 45 a 49 años (258)",1,1,,1,,,,,,,,1
"Sup. no Univ. completa (260)",29,23,,10,11,2,,,,,6,38
"De 20 a 24 años (263)",5,2,,2,,,,,,,3,2
"De 25 a 29 años (264)",9,9,,5,4,,,,,,,13
"De 30 a 34 años (265)",9,6,,2,4,,,,,,3,10
"De 35 a 39 años (266)",2,2,,,2,,,,,,,4
"De 40 a 44 años (267)",1,1,,,,1,,,,,,3
"De 45 a 49 años (268)",2,2,,1,1,,,,,,,3
"De 50 y más años (269)",1,1,,,,1,,,,,,3
"Sup. Univ. incompleta (270)",27,16,1,7,6,1,1,,,,11,26
"De 20 a 24 años (273)",14,5,1,4,,,,,,,9,4
"De 25 a 29 años (274)",4,2,,1,1,,,,,,2,3
"De 30 a 34 años (275)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (276)",3,3,,,2,1,,,,,,7
"De 45 a 49 años (278)",1,1,,,1,,,,,,,2
"De 50 y más años (279)",3,3,,1,1,,1,,,,,7
"Sup. Univ. completa (280)",36,32,,9,18,3,2,,,,4,62
"De 20 a 24 años (283)",1,,,,,,,,,,1,
"De 25 a 29 años (284)",7,5,,3,2,,,,,,2,7
"De 30 a 34 años (285)",9,9,,,6,2,1,,,,,22
"De 35 a 39 años (286)",6,6,,3,3,,,,,,,9
"De 40 a 44 años (287)",8,7,,2,3,1,1,,,,1,15
"De 45 a 49 años (288)",1,1,,1,,,,,,,,1
"De 50 y más años (289)",4,4,,,4,,,,,,,8
