"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1140,43,365,339,283,110
"Ocupación no especificada (037)",223,,62,63,61,37
"Desocupado (038)",160,,111,37,12,
,,,,,,
"URBANA (039)",7036,88,2149,2546,1690,563
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",39,,8,19,12,
"Profes., científicos e intelectuales (041)",620,,120,356,137,7
"Técnicos de nivel medio y trab.asimilados (042)",207,,70,91,43,3
"Jefes y empleados de oficina (043)",265,,102,108,52,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",815,3,232,328,192,60
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1223,7,183,346,427,260
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",428,5,166,135,101,21
"Obreros construc., conf., papel, fab., instr. (047)",664,1,215,298,144,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",2059,65,766,624,449,155
"Otra (049)",34,,2,23,9,
"Ocupación no especificada (050)",291,,94,98,61,38
"Desocupado (051)",391,7,191,120,63,10
"Hombres (052)",4842,60,1491,1726,1168,397
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",29,,4,16,9,
"Profes., científicos e intelectuales (054)",348,,63,188,90,7
"Técnicos de nivel medio y trab.asimilados (055)",137,,43,60,32,2
"Jefes y empleados de oficina (056)",151,,41,70,37,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",313,3,89,122,68,31
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1006,4,156,291,342,213
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",379,5,151,116,86,21
"Obreros construc., conf., papel, fab., instr. (060)",658,1,212,296,143,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1370,40,552,406,280,92
"Otra (062)",34,,2,23,9,
"Ocupación no especificada (063)",139,,56,50,21,12
"Desocupado (064)",278,7,122,88,51,10
"Mujeres (065)",2194,28,658,820,522,166
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",10,,4,3,3,
"Profes., científicos e intelectuales (067)",272,,57,168,47,
"Técnicos de nivel medio y trab.asimilados (068)",70,,27,31,11,1
"Jefes y empleados de oficina (069)",114,,61,38,15,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",502,,143,206,124,29
"Agricult.trabaj. calif. agrop. y pesqueros (071)",217,3,27,55,85,47
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",49,,15,19,15,
"Obreros construc., conf., papel, fab., instr. (073)",6,,3,2,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",689,25,214,218,169,63
"Ocupación no especificada (076)",152,,38,48,40,26
"Desocupado (077)",113,,69,32,12,
,,,,,,
"RURAL (078)",4533,65,1500,1448,1021,499
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",10,,2,2,6,
"Profes., científicos e intelectuales (080)",181,,59,90,30,2
"Técnicos de nivel medio y trab.asimilados (081)",83,,33,37,12,1
"Jefes y empleados de oficina (082)",62,,24,20,18,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",198,2,76,61,41,18
"Agricult.trabaj. calif. agrop. y pesqueros (084)",1408,4,250,408,442,304
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",321,1,131,143,45,1
"Obreros construc., conf., papel, fab., instr. (086)",232,,63,115,48,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1544,58,633,401,305,147
"Otra (088)",8,,,7,1,
"Ocupación no especificada (089)",353,,139,136,61,17
"Desocupado (090)",133,,90,28,12,3
"Hombres (091)",3512,43,1147,1167,771,384
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",7,,,2,5,
"Profes., científicos e intelectuales (093)",128,,44,59,23,2
"Técnicos de nivel medio y trab.asimilados (094)",70,,28,30,11,1
"Jefes y empleados de oficina (095)",45,,13,15,17,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",90,1,35,28,17,9
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1160,1,191,347,365,256
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",313,1,129,140,42,1
"Obreros construc., conf., papel, fab., instr. (099)",230,,62,115,47,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1093,40,482,280,191,100
"Otra (101)",8,,,7,1,
"Ocupación no especificada (102)",282,,115,121,40,6
"Desocupado (103)",86,,48,23,12,3
"Mujeres (104)",1021,22,353,281,250,115
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,2,,1,
"Profes., científicos e intelectuales (106)",53,,15,31,7,
"Técnicos de nivel medio y trab.asimilados (107)",13,,5,7,1,
"Jefes y empleados de oficina (108)",17,,11,5,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",108,1,41,33,24,9
"Agricult.trabaj. calif. agrop. y pesqueros (110)",248,3,59,61,77,48
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",8,,2,3,3,
"Obreros construc., conf., papel, fab., instr. (112)",2,,1,,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",451,18,151,121,114,47
"Ocupación no especificada (115)",71,,24,15,21,11
"Desocupado (116)",47,,42,5,,
