"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",108,38,14,52,,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",3056,3,6,2543,501,3,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",451,,404,42,1,4,,
"Obreros construc.,conf.,papel, fab., instr. (099)",336,19,200,113,1,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",3182,49,2357,29,1,733,13,
"Otra (101)",14,14,,,,,,
"Ocupación no especificada (102)",68,4,23,23,3,15,,
"Desocupado (103)",140,,,,,,,140
"Mujeres (104)",4025,249,1190,1073,111,1300,47,55
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",124,103,,16,2,3,,
"Técnicos de nivel medio y trab. asimilados (107)",50,32,,14,3,1,,
"Jefes y empleados de oficina (108)",40,39,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",203,42,4,140,1,16,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",876,,,774,102,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",71,,24,44,,3,,
"Obreros construc.,conf.,papel, fab., instr. (112)",16,1,6,8,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",2480,24,1140,39,,1230,47,
"Ocupación no especificada (115)",107,5,16,38,3,45,,
"Desocupado (116)",55,,,,,,,55
