"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",140,,,,16,73,29,22
"De 45 a 49 años (048)",198,,,5,67,90,9,27
"De 50 y más años (049)",3343,360,712,893,568,147,1,662
"Divorciado(a) (050)",376,5,15,36,86,95,41,98
"De 15 a 19 años (052)",1,,,,,,,1
"De 20 a 24 años (053)",5,,,,,1,2,2
"De 25 a 29 años (054)",14,,,,,3,6,5
"De 30 a 34 años (055)",37,,,,,19,9,9
"De 35 a 39 años (056)",44,,,,,22,14,8
"De 40 a 44 años (057)",51,,,,9,17,9,16
"De 45 a 49 años (058)",48,,,2,17,20,1,8
"De 50 y más años (059)",176,5,15,34,60,13,,49
"Soltero(a) (060)",7807,27,43,118,263,569,1150,5637
"De 12 a 14 años (061)",5,,,,,,,5
"De 15 a 19 años (062)",190,,,,,,127,63
"De 20 a 24 años (063)",1896,,,,,5,314,1577
"De 25 a 29 años (064)",1766,,,,,48,310,1408
"De 30 a 34 años (065)",1096,,,,,117,198,781
"De 35 a 39 años (066)",772,,,,7,140,137,488
"De 40 a 44 años (067)",553,,,,37,121,48,347
"De 45 a 49 años (068)",417,,,3,69,72,11,262
"De 50 y más años (069)",1112,27,43,115,150,66,5,706
,,,,,,,,
"URBANA (080)",50825,550,1478,3482,5963,9383,16506,13463
"De 12 a 14 años (081)",61,,,,,,5,56
"De 15 a 19 años (082)",1361,,,,,,757,604
"De 20 a 24 años (083)",5675,,,,,18,2911,2746
"De 25 a 29 años (084)",6793,,,,,295,4005,2493
"De 30 a 34 años (085)",6794,,,,1,1062,4054,1677
"De 35 a 39 años (086)",6072,,,,68,1898,2866,1240
"De 40 a 44 años (087)",5195,,,,445,2338,1433,979
"De 45 a 49 años (088)",4214,,,39,1010,2027,416,722
"De 50 y más años (089)",14660,550,1478,3443,4439,1745,59,2946
"Conviviente (090)",10294,11,40,145,497,1438,5564,2599
"De 12 a 14 años (091)",44,,,,,,5,39
"De 15 a 19 años (092)",850,,,,,,465,385
"De 20 a 24 años (093)",2165,,,,,6,1408,751
"De 25 a 29 años (094)",2142,,,,,96,1513,533
"De 30 a 34 años (095)",1679,,,,,230,1134,315
"De 35 a 39 años (096)",1191,,,,17,317,671,186
"De 40 a 44 años (097)",791,,,,61,348,268,114
"De 45 a 49 años (098)",488,,,4,91,229,88,76
"De 50 y más años (099)",944,11,40,141,328,212,12,200
"Separado(a) (100)",3780,16,84,254,549,991,1068,818
"De 12 a 14 años (101)",3,,,,,,,3
"De 15 a 19 años (102)",83,,,,,,52,31
"De 20 a 24 años (103)",277,,,,,3,180,94
"De 25 a 29 años (104)",445,,,,,45,278,122
"De 30 a 34 años (105)",517,,,,1,150,260,106
"De 35 a 39 años (106)",508,,,,6,229,161,112
"De 40 a 44 años (107)",476,,,,63,215,108,90
"De 45 a 49 años (108)",402,,,8,119,192,27,56
"De 50 y más años (109)",1069,16,84,246,360,157,2,204
"Casado(a) (110)",25898,160,660,2134,4017,6013,8674,4240
"De 12 a 14 años (111)",8,,,,,,,8
"De 15 a 19 años (112)",254,,,,,,127,127
"De 20 a 24 años (113)",1497,,,,,3,1029,465
"De 25 a 29 años (114)",2578,,,,,102,1906,570
"De 30 a 34 años (115)",3535,,,,,536,2445,554
"De 35 a 39 años (116)",3560,,,,38,1167,1868,487
"De 40 a 44 años (117)",3260,,,,264,1588,979,429
"De 45 a 49 años (118)",2729,,,17,664,1446,281,321
"De 50 y más años (119)",8477,160,660,2117,3051,1171,39,1279
"Viudo(a) (120)",3438,332,643,809,577,321,103,653
"De 12 a 14 años (121)",1,,,,,,,1
"De 15 a 19 años (122)",5,,,,,,3,2
"De 20 a 24 años (123)",7,,,,,,4,3
"De 25 a 29 años (124)",29,,,,,4,15,10
"De 30 a 34 años (125)",43,,,,,13,22,8
"De 35 a 39 años (126)",72,,,,,37,25,10
"De 40 a 44 años (127)",121,,,,14,62,24,21
"De 45 a 49 años (128)",173,,,5,61,75,9,23
"De 50 y más años (129)",2987,332,643,804,502,130,1,575
"Divorciado(a) (130)",358,5,14,33,82,93,37,94
"De 15 a 19 años (132)",1,,,,,,,1
"De 20 a 24 años (133)",5,,,,,1,2,2
"De 25 a 29 años (134)",11,,,,,3,4,4
"De 30 a 34 años (135)",36,,,,,19,8,9
"De 35 a 39 años (136)",43,,,,,22,13,8
"De 40 a 44 años (137)",50,,,,9,16,9,16
"De 45 a 49 años (138)",45,,,2,16,19,1,7
"De 50 y más años (139)",167,5,14,31,57,13,,47
"Soltero(a) (140)",7057,26,37,107,241,527,1060,5059
"De 12 a 14 años (141)",5,,,,,,,5
"De 15 a 19 años (142)",168,,,,,,110,58
"De 20 a 24 años (143)",1724,,,,,5,288,1431
"De 25 a 29 años (144)",1588,,,,,45,289,1254
"De 30 a 34 años (145)",984,,,,,114,185,685
"De 35 a 39 años (146)",698,,,,7,126,128,437
"De 40 a 44 años (147)",497,,,,34,109,45,309
"De 45 a 49 años (148)",377,,,3,59,66,10,239
"De 50 y más años (149)",1016,26,37,104,141,62,5,641
,,,,,,,,
"RURAL (160)",6156,45,161,399,745,1087,1952,1767
"De 12 a 14 años (161)",5,,,,,,,5
"De 15 a 19 años (162)",185,,,,,,102,83
"De 20 a 24 años (163)",750,,,,,2,410,338
"De 25 a 29 años (164)",836,,,,,24,484,328
"De 30 a 34 años (165)",753,,,,,85,449,219
"De 35 a 39 años (166)",674,,,,5,229,290,150
"De 40 a 44 años (167)",566,,,,52,241,150,123
"De 45 a 49 años (168)",554,,,4,135,247,57,111
"De 50 y más años (169)",1833,45,161,395,553,259,10,410
"Conviviente (170)",1397,4,8,17,66,186,734,382
"De 12 a 14 años (171)",5,,,,,,,5
"De 15 a 19 años (172)",125,,,,,,67,58
"De 20 a 24 años (173)",330,,,,,,215,115
"De 25 a 29 años (174)",280,,,,,6,203,71
"De 30 a 34 años (175)",188,,,,,24,126,38
"De 35 a 39 años (176)",135,,,,,32,77,26
"De 40 a 44 años (177)",92,,,,8,35,30,19
"De 45 a 49 años (178)",90,,,1,10,49,14,16
"De 50 y más años (179)",152,4,8,16,48,40,2,34
"Separado(a) (180)",340,2,5,27,32,64,112,98
"De 15 a 19 años (182)",11,,,,,,5,6
"De 20 a 24 años (183)",33,,,,,,24,9
"De 25 a 29 años (184)",41,,,,,,24,17
"De 30 a 34 años (185)",36,,,,,6,21,9
"De 35 a 39 años (186)",52,,,,,20,23,9
"De 40 a 44 años (187)",42,,,,3,18,11,10
"De 45 a 49 años (188)",34,,,1,8,11,3,11
"De 50 y más años (189)",91,2,5,26,21,9,1,27
"Casado(a) (190)",3222,10,72,252,547,742,993,606
"De 15 a 19 años (192)",27,,,,,,13,14
"De 20 a 24 años (193)",214,,,,,2,145,67
"De 25 a 29 años (194)",329,,,,,15,231,83
"De 30 a 34 años (195)",407,,,,,51,282,74
"De 35 a 39 años (196)",398,,,,5,156,175,62
"De 40 a 44 años (197)",356,,,,36,164,101,55
"De 45 a 49 años (198)",362,,,2,100,165,39,56
"De 50 y más años (199)",1129,10,72,250,406,189,7,195
"Viudo(a) (200)",429,28,69,89,74,51,19,99
"De 20 a 24 años (203)",1,,,,,,,1
"De 25 a 29 años (204)",5,,,,,,3,2
"De 30 a 34 años (205)",9,,,,,1,6,2
"De 35 a 39 años (206)",14,,,,,7,5,2
"De 40 a 44 años (207)",19,,,,2,11,5,1
"De 45 a 49 años (208)",25,,,,6,15,,4
"De 50 y más años (209)",356,28,69,89,66,17,,87
"Divorciado(a) (210)",18,,1,3,4,2,4,4
"De 25 a 29 años (214)",3,,,,,,2,1
"De 30 a 34 años (215)",1,,,,,,1,
"De 35 a 39 años (216)",1,,,,,,1,
"De 40 a 44 años (217)",1,,,,,1,,
"De 45 a 49 años (218)",3,,,,1,1,,1
"De 50 y más años (219)",9,,1,3,3,,,2
"Soltero(a) (220)",750,1,6,11,22,42,90,578
"De 15 a 19 años (222)",22,,,,,,17,5
"De 20 a 24 años (223)",172,,,,,,26,146
"De 25 a 29 años (224)",178,,,,,3,21,154
"De 30 a 34 años (225)",112,,,,,3,13,96
"De 35 a 39 años (226)",74,,,,,14,9,51
"De 40 a 44 años (227)",56,,,,3,12,3,38
"De 45 a 49 años (228)",40,,,,10,6,1,23
"De 50 y más años (229)",96,1,6,11,9,4,,65
