"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",5,,,,,,2,3
"De 20 a 24 años (053)",112,,,,,,36,76
"De 25 a 29 años (054)",81,,,,,3,42,36
"De 30 a 34 años (055)",54,,,,,11,28,15
"De 35 a 39 años (056)",38,,,,,13,17,8
"De 40 a 44 años (057)",29,,,,,14,9,6
"De 45 a 49 años (058)",13,,,,1,6,1,5
"De 50 y más años (059)",15,,1,2,6,,,6
"Sup. no Univ. completa (060)",461,,1,4,25,50,170,211
"De 20 a 24 años (063)",89,,,,,,21,68
"De 25 a 29 años (064)",131,,,,,3,57,71
"De 30 a 34 años (065)",87,,,,,8,45,34
"De 35 a 39 años (066)",65,,,,,11,31,23
"De 40 a 44 años (067)",40,,,,5,14,13,8
"De 45 a 49 años (068)",23,,,,4,12,3,4
"De 50 y más años (069)",26,,1,4,16,2,,3
"Sup. Univ. incompleta (070)",204,,,,14,28,55,107
"De 15 a 19 años (072)",1,,,,,,1,
"De 20 a 24 años (073)",65,,,,,,6,59
"De 25 a 29 años (074)",43,,,,,1,16,26
"De 30 a 34 años (075)",23,,,,,5,13,5
"De 35 a 39 años (076)",20,,,,,3,10,7
"De 40 a 44 años (077)",17,,,,1,4,7,5
"De 45 a 49 años (078)",18,,,,4,10,2,2
"De 50 y más años (079)",17,,,,9,5,,3
"Sup. Univ. completa (080)",392,1,3,7,35,44,113,189
"De 20 a 24 años (083)",39,,,,,,7,32
"De 25 a 29 años (084)",87,,,,,1,31,55
"De 30 a 34 años (085)",68,,,,,5,30,33
"De 35 a 39 años (086)",61,,,,2,10,26,23
"De 40 a 44 años (087)",34,,,,4,6,14,10
"De 45 a 49 años (088)",42,,,,9,15,5,13
"De 50 y más años (089)",61,1,3,7,20,7,,23
,,,,,,,,
"URBANA (100)",7731,51,156,352,762,1517,2482,2411
"De 12 a 14 años (101)",10,,,,,,1,9
"De 15 a 19 años (102)",198,,,,,,104,94
"De 20 a 24 años (103)",844,,,,,2,391,451
"De 25 a 29 años (104)",1057,,,,,35,624,398
"De 30 a 34 años (105)",974,,,,,165,569,240
"De 35 a 39 años (106)",939,,,,15,307,430,187
"De 40 a 44 años (107)",766,,,,45,331,242,148
"De 45 a 49 años (108)",665,,,,105,328,106,126
"De 50 y más años (109)",2278,51,156,352,597,349,15,758
"Sin nivel (110)",1433,26,87,146,214,210,237,513
"De 15 a 19 años (112)",2,,,,,,1,1
"De 20 a 24 años (113)",31,,,,,,20,11
"De 25 a 29 años (114)",60,,,,,,44,16
"De 30 a 34 años (115)",82,,,,,5,56,21
"De 35 a 39 años (116)",87,,,,,19,48,20
"De 40 a 44 años (117)",90,,,,2,30,36,22
"De 45 a 49 años (118)",115,,,,11,54,29,21
"De 50 y más años (119)",966,26,87,146,201,102,3,401
"Educacion Inicial (120)",10,,,,,,10,
"De 15 a 19 años (122)",2,,,,,,2,
"De 20 a 24 años (123)",2,,,,,,2,
"De 25 a 29 años (124)",2,,,,,,2,
"De 30 a 34 años (125)",3,,,,,,3,
"De 35 a 39 años (126)",1,,,,,,1,
"Primaria (130)",2804,22,55,164,318,672,875,698
"De 12 a 14 años (131)",2,,,,,,1,1
"De 15 a 19 años (132)",55,,,,,,27,28
"De 20 a 24 años (133)",190,,,,,1,116,73
"De 25 a 29 años (134)",296,,,,,4,208,84
"De 30 a 34 años (135)",337,,,,,68,203,66
"De 35 a 39 años (136)",381,,,,5,137,174,65
"De 40 a 44 años (137)",311,,,,12,142,99,58
"De 45 a 49 años (138)",261,,,,32,138,38,53
"De 50 y más años (139)",971,22,55,164,269,182,9,270
"Secundaria (140)",2268,2,10,32,161,480,951,632
"De 12 a 14 años (141)",8,,,,,,,8
"De 15 a 19 años (142)",134,,,,,,72,62
"De 20 a 24 años (143)",376,,,,,1,198,177
"De 25 a 29 años (144)",402,,,,,24,246,132
"De 30 a 34 años (145)",346,,,,,65,205,76
"De 35 a 39 años (146)",309,,,,9,120,131,49
"De 40 a 44 años (147)",254,,,,21,125,68,40
"De 45 a 49 años (148)",196,,,,46,93,28,29
"De 50 y más años (149)",243,2,10,32,85,52,3,59
"Sup. no Univ. incompleta (150)",298,,1,2,7,44,111,133
"De 15 a 19 años (152)",4,,,,,,1,3
"De 20 a 24 años (153)",88,,,,,,27,61
"De 25 a 29 años (154)",69,,,,,3,33,33
"De 30 a 34 años (155)",50,,,,,11,24,15
"De 35 a 39 años (156)",34,,,,,11,17,6
"De 40 a 44 años (157)",26,,,,,13,8,5
"De 45 a 49 años (158)",13,,,,1,6,1,5
"De 50 y más años (159)",14,,1,2,6,,,5
"Sup. no Univ. completa (160)",395,,1,3,20,44,149,178
"De 20 a 24 años (163)",69,,,,,,16,53
"De 25 a 29 años (164)",110,,,,,2,48,60
"De 30 a 34 años (165)",77,,,,,7,42,28
"De 35 a 39 años (166)",58,,,,,9,27,22
"De 40 a 44 años (167)",38,,,,5,12,13,8
"De 45 a 49 años (168)",22,,,,3,12,3,4
"De 50 y más años (169)",21,,1,3,12,2,,3
"Sup. Univ. incompleta (170)",183,,,,13,26,48,96
"De 15 a 19 años (172)",1,,,,,,1,
"De 20 a 24 años (173)",57,,,,,,5,52
"De 25 a 29 años (174)",39,,,,,1,14,24
"De 30 a 34 años (175)",20,,,,,4,11,5
"De 35 a 39 años (176)",18,,,,,3,9,6
"De 40 a 44 años (177)",16,,,,1,4,6,5
"De 45 a 49 años (178)",18,,,,4,10,2,2
"De 50 y más años (179)",14,,,,8,4,,2
"Sup. Univ. completa (180)",340,1,2,5,29,41,101,161
"De 20 a 24 años (183)",31,,,,,,7,24
"De 25 a 29 años (184)",79,,,,,1,29,49
"De 30 a 34 años (185)",59,,,,,5,25,29
"De 35 a 39 años (186)",51,,,,1,8,23,19
"De 40 a 44 años (187)",31,,,,4,5,12,10
"De 45 a 49 años (188)",40,,,,8,15,5,12
"De 50 y más años (189)",49,1,2,5,16,7,,18
,,,,,,,,
"RURAL (200)",12589,56,167,423,1014,2212,5183,3534
"De 12 a 14 años (201)",29,,,,,,,29
"De 15 a 19 años (202)",379,,,,,,210,169
"De 20 a 24 años (203)",1481,,,,,,902,579
"De 25 a 29 años (204)",1625,,,,,44,1156,425
"De 30 a 34 años (205)",1461,,,,,184,1006,271
"De 35 a 39 años (206)",1474,,,,9,366,878,221
"De 40 a 44 años (207)",1263,,,,32,395,630,206
"De 45 a 49 años (208)",1051,,,1,83,451,329,187
"De 50 y más años (209)",3826,56,167,422,890,772,72,1447
"Sin nivel (210)",6001,55,151,357,755,1117,1774,1792
"De 12 a 14 años (211)",2,,,,,,,2
"De 15 a 19 años (212)",38,,,,,,19,19
"De 20 a 24 años (213)",229,,,,,,145,84
"De 25 a 29 años (214)",434,,,,,4,319,111
"De 30 a 34 años (215)",493,,,,,47,353,93
"De 35 a 39 años (216)",583,,,,4,118,376,85
"De 40 a 44 años (217)",573,,,,10,145,318,100
"De 45 a 49 años (218)",554,,,1,29,239,190,95
"De 50 y más años (219)",3095,55,151,356,712,564,54,1203
"Educacion Inicial (220)",36,,,,,3,27,6
"De 20 a 24 años (223)",6,,,,,,4,2
"De 25 a 29 años (224)",9,,,,,,8,1
"De 30 a 34 años (225)",13,,,,,1,11,1
"De 35 a 39 años (226)",8,,,,,2,4,2
"Primaria (230)",5404,1,14,57,228,939,2848,1317
"De 12 a 14 años (231)",19,,,,,,,19
"De 15 a 19 años (232)",230,,,,,,143,87
"De 20 a 24 años (233)",921,,,,,,579,342
"De 25 a 29 años (234)",945,,,,,32,697,216
"De 30 a 34 años (235)",814,,,,,106,557,151
"De 35 a 39 años (236)",752,,,,3,201,438,110
"De 40 a 44 años (237)",612,,,,18,215,285,94
"De 45 a 49 años (238)",447,,,,44,187,132,84
"De 50 y más años (239)",664,1,14,57,163,198,17,214
"Secundaria (240)",960,,1,6,19,139,470,325
"De 12 a 14 años (241)",8,,,,,,,8
"De 15 a 19 años (242)",110,,,,,,47,63
"De 20 a 24 años (243)",265,,,,,,159,106
"De 25 a 29 años (244)",192,,,,,7,110,75
"De 30 a 34 años (245)",115,,,,,28,71,16
"De 35 a 39 años (246)",108,,,,1,39,52,16
"De 40 a 44 años (247)",69,,,,4,31,23,11
"De 45 a 49 años (248)",47,,,,8,25,7,7
"De 50 y más años (249)",46,,1,6,6,9,1,23
"Sup. no Univ. incompleta (250)",49,,,,,3,24,22
"De 15 a 19 años (252)",1,,,,,,1,
"De 20 a 24 años (253)",24,,,,,,9,15
"De 25 a 29 años (254)",12,,,,,,9,3
"De 30 a 34 años (255)",4,,,,,,4,
"De 35 a 39 años (256)",4,,,,,2,,2
"De 40 a 44 años (257)",3,,,,,1,1,1
"De 50 y más años (259)",1,,,,,,,1
"Sup. no Univ. completa (260)",66,,,1,5,6,21,33
"De 20 a 24 años (263)",20,,,,,,5,15
"De 25 a 29 años (264)",21,,,,,1,9,11
"De 30 a 34 años (265)",10,,,,,1,3,6
"De 35 a 39 años (266)",7,,,,,2,4,1
"De 40 a 44 años (267)",2,,,,,2,,
"De 45 a 49 años (268)",1,,,,1,,,
"De 50 y más años (269)",5,,,1,4,,,
"Sup. Univ. incompleta (270)",21,,,,1,2,7,11
"De 20 a 24 años (273)",8,,,,,,1,7
"De 25 a 29 años (274)",4,,,,,,2,2
"De 30 a 34 años (275)",3,,,,,1,2,
"De 35 a 39 años (276)",2,,,,,,1,1
"De 40 a 44 años (277)",1,,,,,,1,
"De 50 y más años (279)",3,,,,1,1,,1
"Sup. Univ. completa (280)",52,,1,2,6,3,12,28
"De 20 a 24 años (283)",8,,,,,,,8
"De 25 a 29 años (284)",8,,,,,,2,6
"De 30 a 34 años (285)",9,,,,,,5,4
"De 35 a 39 años (286)",10,,,,1,2,3,4
"De 40 a 44 años (287)",3,,,,,1,2,
"De 45 a 49 años (288)",2,,,,1,,,1
"De 50 y más años (289)",12,,1,2,4,,,5
