"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Admin.pub. y defensa; p. segur.soc.afil (130)",22,20,2,,,,,
"Enseñanza (131)",81,72,,9,,,,
"Servicios sociales y de salud (132)",31,31,,,,,,
"Otras activ. serv.comun.soc y personales (133)",18,13,2,3,,,,
"Hogares privados con servicio doméstico (134)",21,,,,,,21,
"Actividad economica no especificada (136)",27,8,1,16,,2,,
"Desocupado (137)",26,,,,,,,26
,,,,,,,,
"RURAL (138)",7734,332,640,4119,103,2110,27,403
"Agric., ganadería, caza y silvicultura (139)",5792,6,125,3659,103,1899,,
"Pesca (140)",3,,1,2,,,,
"Explotación de minas y canteras (141)",16,,16,,,,,
"Industrias manufactureras (142)",238,,48,96,,94,,
"Suministro de electricidad, gas y agua (143)",9,,8,1,,,,
"Construcción (144)",488,3,370,44,,71,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",156,7,2,135,,12,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",11,,1,10,,,,
"Comercio al por mayor (147)",5,1,1,3,,,,
"Comercio al por menor (148)",140,6,,122,,12,,
"Hoteles y restaurantes (149)",31,7,4,19,,1,,
"Trans., almac. y comunicaciones (150)",67,18,15,33,,1,,
"Intermediación financiera (151)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (152)",17,10,6,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",86,60,26,,,,,
"Enseñanza (154)",196,179,2,15,,,,
"Servicios sociales y de salud (155)",11,10,,,,1,,
"Otras activ. serv.comun.soc y personales (156)",21,15,3,3,,,,
"Hogares privados con servicio doméstico (157)",27,,,,,,27,
"Actividad economica no especificada (159)",172,16,14,111,,31,,
"Desocupado (160)",403,,,,,,,403
"Hombres (161)",5081,263,589,3067,70,739,7,346
"Agric., ganadería, caza y silvicultura (162)",3523,5,97,2781,70,570,,
"Pesca (163)",3,,1,2,,,,
"Explotación de minas y canteras (164)",16,,16,,,,,
"Industrias manufactureras (165)",206,,46,75,,85,,
"Suministro de electricidad, gas y agua (166)",8,,7,1,,,,
"Construcción (167)",471,3,361,44,,63,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",84,3,2,73,,6,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",10,,1,9,,,,
"Comercio al por mayor (170)",4,1,1,2,,,,
"Comercio al por menor (171)",70,2,,62,,6,,
"Hoteles y restaurantes (172)",3,2,,1,,,,
"Trans., almac. y comunicaciones (173)",63,16,15,31,,1,,
"Intermediación financiera (174)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (175)",15,8,6,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",80,56,24,,,,,
"Enseñanza (177)",151,138,2,11,,,,
"Servicios sociales y de salud (178)",6,5,,,,1,,
"Otras activ. serv.comun.soc y personales (179)",18,14,1,3,,,,
"Hogares privados con servicio doméstico (180)",7,,,,,,7,
"Actividad economica no especificada (182)",80,12,11,44,,13,,
"Desocupado (183)",346,,,,,,,346
"Mujeres (184)",2653,69,51,1052,33,1371,20,57
"Agric., ganadería, caza y silvicultura (185)",2269,1,28,878,33,1329,,
"Industrias manufactureras (188)",32,,2,21,,9,,
"Suministro de electricidad, gas y agua (189)",1,,1,,,,,
"Construcción (190)",17,,9,,,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",72,4,,62,,6,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,,,
"Comercio al por mayor (193)",1,,,1,,,,
"Comercio al por menor (194)",70,4,,60,,6,,
"Hoteles y restaurantes (195)",28,5,4,18,,1,,
"Trans., almac. y comunicaciones (196)",4,2,,2,,,,
"Activid.inmobil., empres. y alquileres (198)",2,2,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",6,4,2,,,,,
"Enseñanza (200)",45,41,,4,,,,
"Servicios sociales y de salud (201)",5,5,,,,,,
"Otras activ. serv.comun.soc y personales (202)",3,1,2,,,,,
"Hogares privados con servicio doméstico (203)",20,,,,,,20,
"Actividad economica no especificada (205)",92,4,3,67,,18,,
"Desocupado (206)",57,,,,,,,57
