"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",200,1412,1209,5,85.6,0.4,
"De 50 y más años (039)",737,5474,4137,,75.6,,
"Viudo(a) (040)",532,3224,2404,6,74.6,0.2,
"De 15 a 19 años (042)",1,,,,,,
"De 20 a 24 años (043)",7,17,15,,88.2,,
"De 25 a 29 años (044)",3,6,6,1,100,16.7,
"De 30 a 34 años (045)",7,24,23,1,95.8,4.2,
"De 35 a 39 años (046)",19,75,73,4,97.3,5.3,
"De 40 a 44 años (047)",26,151,133,,88.1,,
"De 45 a 49 años (048)",25,172,134,,77.9,,
"De 50 y más años (049)",444,2779,2020,,72.7,,
"Divorciado(a) (050)",15,84,68,,81,,
"De 20 a 24 años (053)",2,3,3,,100,,
"De 35 a 39 años (056)",1,5,5,,100,,
"De 45 a 49 años (058)",2,11,10,,90.9,,
"De 50 y más años (059)",10,65,50,,76.9,,
"Soltero(a) (060)",2007,300,283,26,94.3,8.7,
"De 12 a 14 años (061)",840,4,4,1,100,25,
"De 15 a 19 años (062)",729,25,25,10,100,40,
"De 20 a 24 años (063)",181,65,64,11,98.5,16.9,
"De 25 a 29 años (064)",88,42,37,3,88.1,7.1,
"De 30 a 34 años (065)",56,48,46,1,95.8,2.1,
"De 35 a 39 años (066)",34,42,39,,92.9,,
"De 40 a 44 años (067)",21,28,27,,96.4,,
"De 45 a 49 años (068)",13,12,11,,91.7,,
"De 50 y más años (069)",45,34,30,,88.2,,
,,,,,,,
"URBANA (080)",1277,3811,3461,62,90.8,1.6,
"De 12 a 14 años (081)",160,1,1,1,100,100,
"De 15 a 19 años (082)",179,23,22,5,95.7,21.7,
"De 20 a 24 años (083)",111,127,124,10,97.6,7.9,
"De 25 a 29 años (084)",123,240,230,17,95.8,7.1,
"De 30 a 34 años (085)",132,393,387,13,98.5,3.3,
"De 35 a 39 años (086)",128,505,486,13,96.2,2.6,
"De 40 a 44 años (087)",112,520,499,3,96,0.6,
"De 45 a 49 años (088)",68,376,349,,92.8,,
"De 50 y más años (089)",264,1626,1363,,83.8,,
"Conviviente (090)",321,1023,952,43,93.1,4.2,
"De 15 a 19 años (092)",19,14,13,2,92.9,14.3,
"De 20 a 24 años (093)",62,88,86,10,97.7,11.4,
"De 25 a 29 años (094)",60,144,134,14,93.1,9.7,
"De 30 a 34 años (095)",58,196,193,10,98.5,5.1,
"De 35 a 39 años (096)",45,178,167,6,93.8,3.4,
"De 40 a 44 años (097)",31,143,139,1,97.2,0.7,
"De 45 a 49 años (098)",15,78,72,,92.3,,
"De 50 y más años (099)",31,182,148,,81.3,,
"Separado(a) (100)",37,125,120,1,96,0.8,
"De 20 a 24 años (103)",3,8,8,,100,,
"De 25 a 29 años (104)",6,15,15,1,100,6.7,
"De 30 a 34 años (105)",7,19,18,,94.7,,
"De 35 a 39 años (106)",7,25,25,,100,,
"De 40 a 44 años (107)",6,22,22,,100,,
"De 45 a 49 años (108)",2,9,9,,100,,
"De 50 y más años (109)",6,27,23,,85.2,,
"Casado(a) (110)",420,2143,1951,14,91,0.7,
"De 15 a 19 años (112)",4,2,2,1,100,50,
"De 20 a 24 años (113)",12,18,17,,94.4,,
"De 25 a 29 años (114)",29,68,68,2,100,2.9,
"De 30 a 34 años (115)",48,154,152,2,98.7,1.3,
"De 35 a 39 años (116)",69,293,285,7,97.3,2.4,
"De 40 a 44 años (117)",62,311,297,2,95.5,0.6,
"De 45 a 49 años (118)",44,263,247,,93.9,,
"De 50 y más años (119)",152,1034,883,,85.4,,
"Viudo(a) (120)",75,421,347,1,82.4,0.2,
"De 20 a 24 años (123)",1,2,2,,100,,
"De 30 a 34 años (125)",2,7,7,1,100,14.3,
"De 35 a 39 años (126)",2,5,5,,100,,
"De 40 a 44 años (127)",4,30,28,,93.3,,
"De 45 a 49 años (128)",3,20,15,,75,,
"De 50 y más años (129)",63,357,290,,81.2,,
"Divorciado(a) (130)",4,24,20,,83.3,,
"De 45 a 49 años (138)",1,5,5,,100,,
"De 50 y más años (139)",3,19,15,,78.9,,
"Soltero(a) (140)",420,75,71,3,94.7,4,
"De 12 a 14 años (141)",160,1,1,1,100,100,
"De 15 a 19 años (142)",156,7,7,2,100,28.6,
"De 20 a 24 años (143)",33,11,11,,100,,
"De 25 a 29 años (144)",28,13,13,,100,,
"De 30 a 34 años (145)",17,17,17,,100,,
"De 35 a 39 años (146)",5,4,4,,100,,
"De 40 a 44 años (147)",9,14,13,,92.9,,
"De 45 a 49 años (148)",3,1,1,,100,,
"De 50 y más años (149)",9,7,4,,57.1,,
,,,,,,,
"RURAL (160)",5377,19253,15885,391,82.5,2,
"De 12 a 14 años (161)",692,5,5,,100,,
"De 15 a 19 años (162)",731,132,128,37,97,28,
"De 20 a 24 años (163)",516,678,656,91,96.8,13.4,
"De 25 a 29 años (164)",467,1129,1070,76,94.8,6.7,
"De 30 a 34 años (165)",530,1987,1838,77,92.5,3.9,
"De 35 a 39 años (166)",492,2437,2189,71,89.8,2.9,
"De 40 a 44 años (167)",376,2310,2010,31,87,1.3,
"De 45 a 49 años (168)",299,2076,1766,8,85.1,0.4,
"De 50 y más años (169)",1274,8499,6223,,73.2,,
"Conviviente (170)",1738,6844,6051,256,88.4,3.7,
"De 12 a 14 años (171)",10,,,,,,
"De 15 a 19 años (172)",136,92,88,21,95.7,22.8,
"De 20 a 24 años (173)",279,459,444,66,96.7,14.4,
"De 25 a 29 años (174)",287,770,734,57,95.3,7.4,
"De 30 a 34 años (175)",306,1242,1162,48,93.6,3.9,
"De 35 a 39 años (176)",241,1266,1135,44,89.7,3.5,
"De 40 a 44 años (177)",154,967,847,17,87.6,1.8,
"De 45 a 49 años (178)",101,717,631,3,88,0.4,
"De 50 y más años (179)",224,1331,1010,,75.9,,
"Separado(a) (180)",178,583,491,15,84.2,2.6,
"De 12 a 14 años (181)",1,,,,,,
"De 15 a 19 años (182)",8,8,8,4,100,50,
"De 20 a 24 años (183)",29,38,38,5,100,13.2,
"De 25 a 29 años (184)",27,53,51,1,96.2,1.9,
"De 30 a 34 años (185)",22,62,52,3,83.9,4.8,
"De 35 a 39 años (186)",27,94,88,2,93.6,2.1,
"De 40 a 44 años (187)",14,54,47,,87,,
"De 45 a 49 años (188)",9,41,39,,95.1,,
"De 50 y más años (189)",41,233,168,,72.1,,
"Casado(a) (190)",1406,8738,7026,92,80.4,1.1,
"De 12 a 14 años (191)",1,2,2,,100,,
"De 15 a 19 años (192)",13,14,14,4,100,28.6,
"De 20 a 24 años (193)",52,109,105,9,96.3,8.3,
"De 25 a 29 años (194)",90,271,255,14,94.1,5.2,
"De 30 a 34 años (195)",158,635,579,25,91.2,3.9,
"De 35 a 39 años (196)",177,964,858,21,89,2.2,
"De 40 a 44 años (197)",174,1154,997,14,86.4,1.2,
"De 45 a 49 años (198)",156,1149,962,5,83.7,0.4,
"De 50 y más años (199)",585,4440,3254,,73.3,,
"Viudo(a) (200)",457,2803,2057,5,73.4,0.2,
"De 15 a 19 años (202)",1,,,,,,
"De 20 a 24 años (203)",6,15,13,,86.7,,
"De 25 a 29 años (204)",3,6,6,1,100,16.7,
"De 30 a 34 años (205)",5,17,16,,94.1,,
"De 35 a 39 años (206)",17,70,68,4,97.1,5.7,
"De 40 a 44 años (207)",22,121,105,,86.8,,
"De 45 a 49 años (208)",22,152,119,,78.3,,
"De 50 y más años (209)",381,2422,1730,,71.4,,
"Divorciado(a) (210)",11,60,48,,80,,
"De 20 a 24 años (213)",2,3,3,,100,,
"De 35 a 39 años (216)",1,5,5,,100,,
"De 45 a 49 años (218)",1,6,5,,83.3,,
"De 50 y más años (219)",7,46,35,,76.1,,
"Soltero(a) (220)",1587,225,212,23,94.2,10.2,
"De 12 a 14 años (221)",680,3,3,,100,,
"De 15 a 19 años (222)",573,18,18,8,100,44.4,
"De 20 a 24 años (223)",148,54,53,11,98.1,20.4,
"De 25 a 29 años (224)",60,29,24,3,82.8,10.3,
"De 30 a 34 años (225)",39,31,29,1,93.5,3.2,
"De 35 a 39 años (226)",29,38,35,,92.1,,
"De 40 a 44 años (227)",12,14,14,,100,,
"De 45 a 49 años (228)",10,11,10,,90.9,,
"De 50 y más años (229)",36,27,26,,96.3,,
