"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"URBANA (036)",1164,28,302,450,305,79
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",5,,,5,,
"Profes., científicos e intelectuales (038)",133,,31,78,24,
"Técnicos de nivel medio y trab. asimilados (039)",19,,8,9,2,
"Jefes y empleados de oficina (040)",34,,17,8,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",177,3,31,72,63,8
"Agricult. trabaj. calif.agrop. y pesqueros (042)",348,4,71,126,106,41
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",53,,15,18,17,3
"Obreros construc., conf., papel, fab., instr. (044)",47,2,11,25,8,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",291,19,107,87,61,17
"Otra (046)",13,,1,8,4,
"Ocupación no especificada (047)",44,,10,14,11,9
"Hombres (048)",848,22,216,315,229,66
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",4,,,4,,
"Profes., científicos e intelectuales (050)",67,,12,39,16,
"Técnicos de nivel medio y trab. asimilados (051)",12,,6,5,1,
"Jefes y empleados de oficina (052)",19,,5,6,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",75,,16,27,27,5
"Agricult. trabaj. calif.agrop. y pesqueros (054)",340,4,70,121,104,41
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",51,,14,17,17,3
"Obreros construc., conf., papel, fab., instr. (056)",47,2,11,25,8,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",206,16,81,59,38,12
"Otra (058)",12,,1,7,4,
"Ocupación no especificada (059)",15,,,5,6,4
"Mujeres (060)",316,6,86,135,76,13
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",1,,,1,,
"Profes., científicos e intelectuales (062)",66,,19,39,8,
"Técnicos de nivel medio y trab. asimilados (063)",7,,2,4,1,
"Jefes y empleados de oficina (064)",15,,12,2,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",102,3,15,45,36,3
"Agricult. trabaj. calif.agrop. y pesqueros (066)",8,,1,5,2,
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",2,,1,1,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",85,3,26,28,23,5
"Otra (070)",1,,,1,,
"Ocupación no especificada (071)",29,,10,9,5,5
,,,,,,
"RURAL (072)",6709,147,2292,2119,1481,670
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",3,,2,1,,
"Profes., científicos e intelectuales (074)",207,,72,80,42,13
"Técnicos de nivel medio y trab. asimilados (075)",17,,7,6,4,
"Jefes y empleados de oficina (076)",14,,6,5,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",66,2,23,26,11,4
"Agricult. trabaj. calif.agrop. y pesqueros (078)",4557,30,1128,1610,1212,577
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",30,,10,11,6,3
"Obreros construc., conf., papel, fab., instr. (080)",49,,19,18,10,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1424,115,919,246,107,37
"Ocupación no especificada (083)",342,,106,116,86,34
"Hombres (084)",6140,138,2075,1930,1368,629
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",2,,2,,,
"Profes., científicos e intelectuales (086)",67,,21,26,19,1
"Técnicos de nivel medio y trab. asimilados (087)",12,,5,4,3,
"Jefes y empleados de oficina (088)",11,,4,4,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",32,1,9,13,7,2
"Agricult. trabaj. calif.agrop. y pesqueros (090)",4505,29,1117,1586,1201,572
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",28,,10,10,6,2
"Obreros construc., conf., papel, fab., instr. (092)",49,,19,18,10,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1286,108,843,220,81,34
"Ocupación no especificada (095)",148,,45,49,38,16
"Mujeres (096)",569,9,217,189,113,41
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,1,,
"Profes., científicos e intelectuales (098)",140,,51,54,23,12
"Técnicos de nivel medio y trab. asimilados (099)",5,,2,2,1,
"Jefes y empleados de oficina (100)",3,,2,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",34,1,14,13,4,2
"Agricult. trabaj. calif.agrop. y pesqueros (102)",52,1,11,24,11,5
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",2,,,1,,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",138,7,76,26,26,3
"Ocupación no especificada (107)",194,,61,67,48,18
