"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 35 a 39 años (026)",1,1,,,,,,1,,,,7
"Primaria (030)",4793,4639,21,728,834,748,1215,674,317,102,154,18129
"De 12 a 14 años (031)",5,1,,1,,,,,,,4,1
"De 15 a 19 años (032)",114,104,1,88,14,1,,,,,10,119
"De 20 a 24 años (033)",428,386,2,190,144,41,9,,,,42,639
"De 25 a 29 años (034)",439,410,1,111,161,77,57,3,,,29,926
"De 30 a 34 años (035)",459,448,1,84,132,99,105,26,1,,11,1269
"De 35 a 39 años (036)",465,452,,43,87,117,160,40,4,1,13,1558
"De 40 a 44 años (037)",490,478,3,40,74,101,165,67,23,5,12,1898
"De 45 a 49 años (038)",466,457,1,47,59,73,160,85,25,7,9,1921
"De 50 y más años (039)",1927,1903,12,124,163,239,559,453,264,89,24,9798
"Secundaria (040)",1458,1397,7,434,416,274,213,39,11,3,61,3386
"De 12 a 14 años (041)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (042)",89,77,2,70,5,,,,,,12,80
"De 20 a 24 años (043)",207,188,1,136,43,5,2,1,,,19,253
"De 25 a 29 años (044)",225,215,1,89,83,34,8,,,,10,389
"De 30 a 34 años (045)",250,247,,49,104,69,23,2,,,3,575
"De 35 a 39 años (046)",223,218,1,31,82,54,44,6,,,5,581
"De 40 a 44 años (047)",138,134,,19,39,33,38,2,3,,4,396
"De 45 a 49 años (048)",137,136,2,12,34,40,40,8,,,1,426
"De 50 y más años (049)",186,181,,27,26,39,58,20,8,3,5,685
"Sup. no Univ. incompleta (050)",168,148,1,65,38,23,19,2,,,20,300
"De 15 a 19 años (052)",7,6,,6,,,,,,,1,6
"De 20 a 24 años (053)",40,31,1,24,5,1,,,,,9,37
"De 25 a 29 años (054)",29,23,,14,9,,,,,,6,32
"De 30 a 34 años (055)",25,25,,9,11,3,2,,,,,48
"De 35 a 39 años (056)",27,25,,8,7,5,5,,,,2,57
"De 40 a 44 años (057)",14,14,,3,,5,6,,,,,43
"De 45 a 49 años (058)",12,10,,1,3,4,2,,,,2,27
"De 50 y más años (059)",14,14,,,3,5,4,2,,,,50
"Sup. no Univ. completa (060)",636,579,2,219,206,77,64,8,1,2,57,1221
"De 20 a 24 años (063)",43,27,,24,2,,1,,,,16,32
"De 25 a 29 años (064)",104,87,1,67,18,1,,,,,17,106
"De 30 a 34 años (065)",144,131,,61,54,10,6,,,,13,224
"De 35 a 39 años (066)",121,116,,35,49,26,3,3,,,5,242
"De 40 a 44 años (067)",90,88,,10,39,23,14,2,,,2,231
"De 45 a 49 años (068)",60,57,,10,27,6,13,1,,,3,142
"De 50 y más años (069)",74,73,1,12,17,11,27,2,1,2,1,244
"Sup. Univ. incompleta (070)",67,55,,26,14,11,4,,,,12,105
"De 15 a 19 años (072)",1,1,,1,,,,,,,,1
"De 20 a 24 años (073)",16,8,,8,,,,,,,8,8
"De 25 a 29 años (074)",9,7,,5,2,,,,,,2,9
"De 30 a 34 años (075)",10,9,,4,4,1,,,,,1,15
"De 35 a 39 años (076)",7,6,,1,3,1,1,,,,1,14
"De 40 a 44 años (077)",6,6,,2,,3,1,,,,,16
"De 45 a 49 años (078)",11,11,,5,3,3,,,,,,20
"De 50 y más años (079)",7,7,,,2,3,2,,,,,22
"Sup. Univ. completa (080)",222,191,1,65,76,30,17,2,,,31,391
"De 20 a 24 años (083)",8,4,,2,1,1,,,,,4,7
"De 25 a 29 años (084)",27,17,,15,2,,,,,,10,19
"De 30 a 34 años (085)",52,43,,26,14,2,1,,,,9,64
"De 35 a 39 años (086)",37,33,,8,19,3,3,,,,4,67
"De 40 a 44 años (087)",32,31,,3,19,6,3,,,,1,73
"De 45 a 49 años (088)",29,28,1,4,11,6,5,1,,,1,71
"De 50 y más años (089)",37,35,,7,10,12,5,1,,,2,90
,,,,,,,,,,,,
"URBANA (100)",3841,3658,17,803,877,628,805,337,137,54,183,11868
"De 12 a 14 años (101)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (102)",65,55,2,48,5,,,,,,10,58
"De 20 a 24 años (103)",276,240,1,165,61,10,3,,,,36,330
"De 25 a 29 años (104)",372,328,1,166,112,35,14,,,,44,551
"De 30 a 34 años (105)",459,431,,134,172,70,51,4,,,28,931
"De 35 a 39 años (106)",476,457,1,79,173,105,87,10,2,,19,1188
"De 40 a 44 años (107)",413,402,2,50,112,106,111,20,1,,11,1211
"De 45 a 49 años (108)",401,389,2,54,85,93,111,37,4,3,12,1282
"De 50 y más años (109)",1375,1355,8,106,157,209,428,266,130,51,20,6316
"Sin nivel (110)",314,304,1,25,32,36,89,69,36,16,10,1501
"De 15 a 19 años (112)",1,1,,1,,,,,,,,1
"De 20 a 24 años (113)",3,3,,2,1,,,,,,,4
"De 25 a 29 años (114)",6,5,,2,1,1,1,,,,1,11
"De 30 a 34 años (115)",12,12,,3,1,4,3,1,,,,36
"De 35 a 39 años (116)",18,17,,3,1,3,7,2,1,,1,67
"De 40 a 44 años (117)",16,15,,2,4,,7,2,,,1,55
"De 45 a 49 años (118)",23,21,,1,4,4,8,2,1,1,2,89
"De 50 y más años (119)",235,230,1,11,20,24,63,62,34,15,5,1238
"Educacion Inicial (120)",4,4,,,1,1,2,,,,,13
"De 20 a 24 años (123)",1,1,,,,,1,,,,,4
"De 30 a 34 años (125)",3,3,,,1,1,1,,,,,9
"Primaria (130)",1633,1592,8,188,263,286,480,236,97,34,41,6396
"De 12 a 14 años (131)",2,,,,,,,,,,2,
"De 15 a 19 años (132)",16,14,,13,1,,,,,,2,15
"De 20 a 24 años (133)",70,66,,31,30,5,,,,,4,106
"De 25 a 29 años (134)",88,82,,22,39,14,7,,,,6,170
"De 30 a 34 años (135)",101,95,,18,28,21,25,3,,,6,264
"De 35 a 39 años (136)",137,133,,10,35,35,49,3,1,,4,420
"De 40 a 44 años (137)",168,164,2,17,26,47,55,16,1,,4,558
"De 45 a 49 años (138)",171,166,,23,18,35,58,27,3,2,5,635
"De 50 y más años (139)",880,872,6,54,86,129,286,187,92,32,8,4228
"Secundaria (140)",936,897,4,263,280,179,143,22,4,2,39,2177
"De 12 a 14 años (141)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (142)",40,33,2,27,4,,,,,,7,35
"De 20 a 24 años (143)",122,113,,86,23,3,1,,,,9,146
"De 25 a 29 años (144)",134,127,,55,46,20,6,,,,7,231
"De 30 a 34 años (145)",139,137,,25,68,30,14,,,,2,311
"De 35 a 39 años (146)",148,144,1,20,63,37,21,2,,,4,358
"De 40 a 44 años (147)",99,95,,15,26,25,29,,,,4,267
"De 45 a 49 años (148)",107,106,1,11,26,36,26,6,,,1,321
"De 50 y más años (149)",145,141,,23,24,28,46,14,4,2,4,507
"Sup. no Univ. incompleta (150)",136,122,1,56,34,19,12,,,,14,230
"De 15 a 19 años (152)",7,6,,6,,,,,,,1,6
"De 20 a 24 años (153)",33,28,1,21,5,1,,,,,5,34
"De 25 a 29 años (154)",25,19,,12,7,,,,,,6,26
"De 30 a 34 años (155)",20,20,,8,9,2,1,,,,,36
"De 35 a 39 años (156)",22,20,,6,7,4,3,,,,2,44
"De 40 a 44 años (157)",11,11,,2,,5,4,,,,,34
"De 45 a 49 años (158)",9,9,,1,3,3,2,,,,,24
"De 50 y más años (159)",9,9,,,3,4,2,,,,,26
"Sup. no Univ. completa (160)",561,517,2,190,188,67,60,8,,2,44,1099
"De 20 a 24 años (163)",29,19,,17,1,,1,,,,10,23
"De 25 a 29 años (164)",89,75,1,58,16,,,,,,14,90
"De 30 a 34 años (165)",131,119,,54,50,9,6,,,,12,206
"De 35 a 39 años (166)",108,105,,32,45,22,3,3,,,3,219
"De 40 a 44 años (167)",83,82,,9,38,20,13,2,,,1,215
"De 45 a 49 años (168)",53,50,,9,22,6,12,1,,,3,126
"De 50 y más años (169)",68,67,1,11,16,10,25,2,,2,1,220
"Sup. Univ. incompleta (170)",53,44,,22,9,10,3,,,,9,83
"De 15 a 19 años (172)",1,1,,1,,,,,,,,1
"De 20 a 24 años (173)",12,6,,6,,,,,,,6,6
"De 25 a 29 años (174)",7,6,,5,1,,,,,,1,7
"De 30 a 34 años (175)",6,5,,2,2,1,,,,,1,9
"De 35 a 39 años (176)",7,6,,1,3,1,1,,,,1,14
"De 40 a 44 años (177)",5,5,,2,,3,,,,,,11
"De 45 a 49 años (178)",11,11,,5,3,3,,,,,,20
"De 50 y más años (179)",4,4,,,,2,2,,,,,15
"Sup. Univ. completa (180)",204,178,1,59,70,30,16,2,,,26,369
"De 20 a 24 años (183)",6,4,,2,1,1,,,,,2,7
"De 25 a 29 años (184)",23,14,,12,2,,,,,,9,16
"De 30 a 34 años (185)",47,40,,24,13,2,1,,,,7,60
"De 35 a 39 años (186)",36,32,,7,19,3,3,,,,4,66
"De 40 a 44 años (187)",31,30,,3,18,6,3,,,,1,71
"De 45 a 49 años (188)",27,26,1,4,9,6,5,1,,,1,67
"De 50 y más años (189)",34,32,,7,8,12,4,1,,,2,82
,,,,,,,,,,,,
"RURAL (200)",4701,4515,21,839,850,689,1046,644,318,108,186,17233
"De 12 a 14 años (201)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (202)",152,139,1,122,15,1,,,,,13,155
"De 20 a 24 años (203)",517,447,3,241,147,43,12,1,,,70,722
"De 25 a 29 años (204)",514,481,3,150,181,86,58,3,,,33,1036
"De 30 a 34 años (205)",548,535,2,109,160,128,102,32,2,,13,1471
"De 35 a 39 años (206)",473,460,,52,88,114,151,49,5,1,13,1588
"De 40 a 44 años (207)",435,425,1,30,71,75,140,70,33,5,10,1800
"De 45 a 49 años (208)",397,391,2,31,61,51,139,76,25,6,6,1688
"De 50 y más años (209)",1661,1636,9,103,127,191,444,413,253,96,25,8772
"Sin nivel (210)",877,854,5,80,110,116,228,186,90,39,23,4045
"De 15 a 19 años (212)",5,5,,4,1,,,,,,,6
"De 20 a 24 años (213)",46,39,,20,12,5,2,,,,7,68
"De 25 a 29 años (214)",46,44,1,13,17,7,6,,,,2,92
"De 30 a 34 años (215)",52,48,1,7,11,9,12,7,1,,4,162
"De 35 a 39 años (216)",50,49,,2,13,10,15,7,2,,1,183
"De 40 a 44 años (217)",62,61,,1,8,10,17,17,8,,1,299
"De 45 a 49 años (218)",60,60,,5,5,8,22,16,3,1,,274
"De 50 y más años (219)",556,548,3,28,43,67,154,139,76,38,8,2961
"Educacion Inicial (220)",3,2,,,,1,,1,,,1,10
"De 20 a 24 años (223)",1,,,,,,,,,,1,
"De 25 a 29 años (224)",1,1,,,,1,,,,,,3
"De 35 a 39 años (226)",1,1,,,,,,1,,,,7
"Primaria (230)",3160,3047,13,540,571,462,735,438,220,68,113,11733
"De 12 a 14 años (231)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (232)",98,90,1,75,13,1,,,,,8,104
"De 20 a 24 años (233)",358,320,2,159,114,36,9,,,,38,533
"De 25 a 29 años (234)",351,328,1,89,122,63,50,3,,,23,756
"De 30 a 34 años (235)",358,353,1,66,104,78,80,23,1,,5,1005
"De 35 a 39 años (236)",328,319,,33,52,82,111,37,3,1,9,1138
"De 40 a 44 años (237)",322,314,1,23,48,54,110,51,22,5,8,1340
"De 45 a 49 años (238)",295,291,1,24,41,38,102,58,22,5,4,1286
"De 50 y más años (239)",1047,1031,6,70,77,110,273,266,172,57,16,5570
"Secundaria (240)",522,500,3,171,136,95,70,17,7,1,22,1209
"De 12 a 14 años (241)",1,,,,,,,,,,1,
"De 15 a 19 años (242)",49,44,,43,1,,,,,,5,45
"De 20 a 24 años (243)",85,75,1,50,20,2,1,1,,,10,107
"De 25 a 29 años (244)",91,88,1,34,37,14,2,,,,3,158
"De 30 a 34 años (245)",111,110,,24,36,39,9,2,,,1,264
"De 35 a 39 años (246)",75,74,,11,19,17,23,4,,,1,223
"De 40 a 44 años (247)",39,39,,4,13,8,9,2,3,,,129
"De 45 a 49 años (248)",30,30,1,1,8,4,14,2,,,,105
"De 50 y más años (249)",41,40,,4,2,11,12,6,4,1,1,178
"Sup. no Univ. incompleta (250)",32,26,,9,4,4,7,2,,,6,70
"De 20 a 24 años (253)",7,3,,3,,,,,,,4,3
"De 25 a 29 años (254)",4,4,,2,2,,,,,,,6
"De 30 a 34 años (255)",5,5,,1,2,1,1,,,,,12
"De 35 a 39 años (256)",5,5,,2,,1,2,,,,,13
"De 40 a 44 años (257)",3,3,,1,,,2,,,,,9
"De 45 a 49 años (258)",3,1,,,,1,,,,,2,3
"De 50 y más años (259)",5,5,,,,1,2,2,,,,24
"Sup. no Univ. completa (260)",75,62,,29,18,10,4,,1,,13,122
"De 20 a 24 años (263)",14,8,,7,1,,,,,,6,9
"De 25 a 29 años (264)",15,12,,9,2,1,,,,,3,16
"De 30 a 34 años (265)",13,12,,7,4,1,,,,,1,18
"De 35 a 39 años (266)",13,11,,3,4,4,,,,,2,23
"De 40 a 44 años (267)",7,6,,1,1,3,1,,,,1,16
"De 45 a 49 años (268)",7,7,,1,5,,1,,,,,16
"De 50 y más años (269)",6,6,,1,1,1,2,,1,,,24
"Sup. Univ. incompleta (270)",14,11,,4,5,1,1,,,,3,22
"De 20 a 24 años (273)",4,2,,2,,,,,,,2,2
"De 25 a 29 años (274)",2,1,,,1,,,,,,1,2
"De 30 a 34 años (275)",4,4,,2,2,,,,,,,6
"De 40 a 44 años (277)",1,1,,,,,1,,,,,5
"De 50 y más años (279)",3,3,,,2,1,,,,,,7
"Sup. Univ. completa (280)",18,13,,6,6,,1,,,,5,22
"De 20 a 24 años (283)",2,,,,,,,,,,2,
"De 25 a 29 años (284)",4,3,,3,,,,,,,1,3
"De 30 a 34 años (285)",5,3,,2,1,,,,,,2,4
"De 35 a 39 años (286)",1,1,,1,,,,,,,,1
"De 40 a 44 años (287)",1,1,,,1,,,,,,,2
"De 45 a 49 años (288)",2,2,,,2,,,,,,,4
"De 50 y más años (289)",3,3,,,2,,1,,,,,8
