"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia RECUAY (000)",18746,10563,8183
"Casa independiente (001)",17754,10354,7400
"Vivienda en quinta (003)",27,27,
"Vivienda en casa de vecindad (004)",154,154,
"Choza o cabaña (005)",783,,783
"Vivienda improvisada (006)",18,18,
"Local no dest.para hab. humana (007)",10,10,
