"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Mujeres (044)",16314,2109,38,5519,5594,575,854,395,1230
"Agric., ganadería, caza y silvicultura (045)",6795,1403,19,3155,2073,62,33,22,28
"Pesca (046)",3,1,,1,1,,,,
"Explotación de minas y canteras (047)",1,,,1,,,,,
"Industrias manufactureras (048)",375,77,1,102,133,17,17,8,20
"Suministro de electricidad, gas y agua (049)",2,,,,1,,,,1
"Construcción (050)",53,3,,26,20,,2,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2916,155,5,878,1398,155,133,91,101
"Venta, mant.y rep. veh.autom.y motoc. (052)",93,,,11,63,6,6,5,2
"Comercio al por mayor (053)",123,1,1,22,63,13,8,4,11
"Comercio al por menor (054)",2700,154,4,845,1272,136,119,82,88
"Hoteles y restaurantes (055)",1505,106,8,461,767,66,29,38,30
"Trans., almac. y comunicaciones (056)",131,,,9,68,11,16,16,11
"Intermediación financiera (057)",23,,,,4,2,6,3,8
"Activid.inmobil., empres. y de alquiler (058)",263,4,,20,61,29,46,33,70
"Admin.pub. y defensa; p. segur.soc.afil (059)",323,5,,14,60,39,106,35,64
"Enseñanza (060)",1225,,,,49,102,283,63,728
"Servicios sociales y de salud (061)",315,5,,3,19,16,105,37,130
"Otras activ. serv.comun.soc y personales (062)",373,25,1,104,164,17,33,18,11
"Hogares privados con servicio doméstico (063)",982,116,1,341,467,27,10,13,7
"Actividad economica no especificada (065)",1029,209,3,404,309,32,35,16,21
,,,,,,,,,
"URBANA (066)",21200,642,26,4841,9742,1068,1567,963,2351
"Agric., ganadería, caza y silvicultura (067)",5731,303,6,2169,2816,131,111,87,108
"Pesca (068)",5,,,2,2,,,,1
"Explotación de minas y canteras (069)",49,2,,1,23,,4,7,12
"Industrias manufactureras (070)",1133,8,2,258,677,56,51,42,39
"Suministro de electricidad, gas y agua (071)",30,,,1,12,,2,12,3
"Construcción (072)",934,17,1,178,556,48,54,34,46
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",4344,132,9,986,2280,294,246,191,206
"Venta, mant.y rep. veh.autom.y motoc. (074)",535,1,2,69,325,45,52,19,22
"Comercio al por mayor (075)",209,4,1,28,116,24,9,13,14
"Comercio al por menor (076)",3600,127,6,889,1839,225,185,159,170
"Hoteles y restaurantes (077)",1552,76,6,408,815,78,44,78,47
"Trans., almac. y comunicaciones (078)",1800,11,,293,1183,78,78,95,62
"Intermediación financiera (079)",43,,,,10,4,6,4,19
"Activid.inmobil., empres. y de alquiler (080)",867,6,,55,295,94,87,93,237
"Admin.pub. y defensa; p. segur.soc.afil (081)",928,3,,24,179,75,299,110,238
"Enseñanza (082)",1599,,,1,41,69,366,72,1050
"Servicios sociales y de salud (083)",442,3,,5,23,23,128,49,211
"Otras activ. serv.comun.soc y personales (084)",521,21,,119,208,55,38,42,38
"Hogares privados con servicio doméstico (085)",597,36,1,181,325,23,10,12,9
"Actividad economica no especificada (087)",625,24,1,160,297,40,43,35,25
"Hombres (088)",13919,261,10,3048,6962,685,915,645,1393
"Agric., ganadería, caza y silvicultura (089)",4884,181,3,1776,2532,117,98,80,97
"Pesca (090)",4,,,2,1,,,,1
"Explotación de minas y canteras (091)",48,2,,,23,,4,7,12
"Industrias manufactureras (092)",951,5,1,221,586,44,36,36,22
"Suministro de electricidad, gas y agua (093)",29,,,1,12,,2,12,2
"Construcción (094)",889,15,1,157,538,48,52,32,46
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",2153,26,5,370,1235,164,129,106,118
"Venta, mant.y rep. veh.autom.y motoc. (096)",462,1,2,60,278,40,47,14,20
"Comercio al por mayor (097)",119,4,,17,71,12,1,9,5
"Comercio al por menor (098)",1572,21,3,293,886,112,81,83,93
"Hoteles y restaurantes (099)",482,9,,104,251,29,20,49,20
"Trans., almac. y comunicaciones (100)",1688,11,,288,1123,69,67,79,51
"Intermediación financiera (101)",23,,,,6,3,2,1,11
"Activid.inmobil., empres. y de alquiler (102)",658,3,,39,249,72,52,64,179
"Admin.pub. y defensa; p. segur.soc.afil (103)",661,,,15,142,41,206,78,179
"Enseñanza (104)",767,,,1,20,29,171,32,514
"Servicios sociales y de salud (105)",199,,,2,11,12,48,23,103
"Otras activ. serv.comun.soc y personales (106)",212,2,,26,78,40,13,25,28
"Hogares privados con servicio doméstico (107)",38,2,,9,22,1,1,1,2
"Actividad economica no especificada (109)",233,5,,37,133,16,14,20,8
"Mujeres (110)",7281,381,16,1793,2780,383,652,318,958
"Agric., ganadería, caza y silvicultura (111)",847,122,3,393,284,14,13,7,11
"Pesca (112)",1,,,,1,,,,
"Explotación de minas y canteras (113)",1,,,1,,,,,
"Industrias manufactureras (114)",182,3,1,37,91,12,15,6,17
"Suministro de electricidad, gas y agua (115)",1,,,,,,,,1
"Construcción (116)",45,2,,21,18,,2,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2191,106,4,616,1045,130,117,85,88
"Venta, mant.y rep. veh.autom.y motoc. (118)",73,,,9,47,5,5,5,2
"Comercio al por mayor (119)",90,,1,11,45,12,8,4,9
"Comercio al por menor (120)",2028,106,3,596,953,113,104,76,77
"Hoteles y restaurantes (121)",1070,67,6,304,564,49,24,29,27
"Trans., almac. y comunicaciones (122)",112,,,5,60,9,11,16,11
"Intermediación financiera (123)",20,,,,4,1,4,3,8
"Activid.inmobil., empres. y de alquiler (124)",209,3,,16,46,22,35,29,58
"Admin.pub. y defensa; p. segur.soc.afil (125)",267,3,,9,37,34,93,32,59
"Enseñanza (126)",832,,,,21,40,195,40,536
"Servicios sociales y de salud (127)",243,3,,3,12,11,80,26,108
"Otras activ. serv.comun.soc y personales (128)",309,19,,93,130,15,25,17,10
"Hogares privados con servicio doméstico (129)",559,34,1,172,303,22,9,11,7
"Actividad economica no especificada (131)",392,19,1,123,164,24,29,15,17
,,,,,,,,,
"RURAL (132)",48950,5340,60,21213,19744,780,663,334,816
"Agric., ganadería, caza y silvicultura (133)",42318,4818,52,19556,16845,453,254,157,183
"Pesca (134)",13,1,,8,3,,,,1
"Explotación de minas y canteras (135)",26,,,2,17,1,3,2,1
"Industrias manufactureras (136)",894,89,1,263,462,29,21,13,16
"Suministro de electricidad, gas y agua (137)",25,1,,7,9,,2,2,4
"Construcción (138)",283,5,,96,141,8,16,7,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",1288,62,2,385,676,63,46,21,33
"Venta, mant.y rep. veh.autom.y motoc. (140)",128,1,,24,72,12,10,5,4
"Comercio al por mayor (141)",68,1,,21,34,3,3,,6
"Comercio al por menor (142)",1092,60,2,340,570,48,33,16,23
"Hoteles y restaurantes (143)",515,40,2,174,249,21,12,12,5
"Trans., almac. y comunicaciones (144)",935,10,,172,668,38,21,12,14
"Intermediación financiera (145)",8,,,1,,1,5,,1
"Activid.inmobil., empres. y de alquiler (146)",181,2,,13,73,12,19,15,47
"Admin.pub. y defensa; p. segur.soc.afil (147)",226,2,,20,112,18,31,14,29
"Enseñanza (148)",774,,,1,49,96,173,48,407
"Servicios sociales y de salud (149)",134,3,,2,12,10,43,20,44
"Otras activ. serv.comun.soc y personales (150)",119,8,1,19,50,13,10,4,14
"Hogares privados con servicio doméstico (151)",461,88,,183,179,7,1,3,
"Actividad economica no especificada (153)",750,211,2,311,199,10,6,4,7
"Hombres (154)",39917,3612,38,17487,16930,588,461,257,544
"Agric., ganadería, caza y silvicultura (155)",36370,3537,36,16794,15056,405,234,142,166
"Pesca (156)",11,,,7,3,,,,1
"Explotación de minas y canteras (157)",26,,,2,17,1,3,2,1
"Industrias manufactureras (158)",701,15,1,198,420,24,19,11,13
"Suministro de electricidad, gas y agua (159)",24,1,,7,8,,2,2,4
"Construcción (160)",275,4,,91,139,8,16,7,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",563,13,1,123,323,38,30,15,20
"Venta, mant.y rep. veh.autom.y motoc. (162)",108,1,,22,56,11,9,5,4
"Comercio al por mayor (163)",35,,,10,16,2,3,,4
"Comercio al por menor (164)",420,12,1,91,251,25,18,10,12
"Hoteles y restaurantes (165)",80,1,,17,46,4,7,3,2
"Trans., almac. y comunicaciones (166)",916,10,,168,660,36,16,12,14
"Intermediación financiera (167)",5,,,1,,,3,,1
"Activid.inmobil., empres. y de alquiler (168)",127,1,,9,58,5,8,11,35
"Admin.pub. y defensa; p. segur.soc.afil (169)",170,,,15,89,13,18,11,24
"Enseñanza (170)",381,,,1,21,34,85,25,215
"Servicios sociales y de salud (171)",62,1,,2,5,5,18,9,22
"Otras activ. serv.comun.soc y personales (172)",55,2,,8,16,11,2,3,13
"Hogares privados con servicio doméstico (173)",38,6,,14,15,2,,1,
"Actividad economica no especificada (175)",113,21,,30,54,2,,3,3
"Mujeres (176)",9033,1728,22,3726,2814,192,202,77,272
"Agric., ganadería, caza y silvicultura (177)",5948,1281,16,2762,1789,48,20,15,17
"Pesca (178)",2,1,,1,,,,,
"Industrias manufactureras (180)",193,74,,65,42,5,2,2,3
"Suministro de electricidad, gas y agua (181)",1,,,,1,,,,
"Construcción (182)",8,1,,5,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",725,49,1,262,353,25,16,6,13
"Venta, mant.y rep. veh.autom.y motoc. (184)",20,,,2,16,1,1,,
"Comercio al por mayor (185)",33,1,,11,18,1,,,2
"Comercio al por menor (186)",672,48,1,249,319,23,15,6,11
"Hoteles y restaurantes (187)",435,39,2,157,203,17,5,9,3
"Trans., almac. y comunicaciones (188)",19,,,4,8,2,5,,
"Intermediación financiera (189)",3,,,,,1,2,,
"Activid.inmobil., empres. y de alquiler (190)",54,1,,4,15,7,11,4,12
"Admin.pub. y defensa; p. segur.soc.afil (191)",56,2,,5,23,5,13,3,5
"Enseñanza (192)",393,,,,28,62,88,23,192
"Servicios sociales y de salud (193)",72,2,,,7,5,25,11,22
"Otras activ. serv.comun.soc y personales (194)",64,6,1,11,34,2,8,1,1
"Hogares privados con servicio doméstico (195)",423,82,,169,164,5,1,2,
"Actividad economica no especificada (197)",637,190,2,281,145,8,6,1,4
