"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",4073,1405,11,1745,809,33,50,9,11
"Pesca (046)",1,,,1,,,,,
"Explotación de minas y canteras (047)",1,,,1,,,,,
"Industrias manufactureras (048)",167,15,,36,67,16,24,5,4
"Suministro de electricidad, gas y agua (049)",2,1,,,1,,,,
"Construcción (050)",60,10,,30,14,2,2,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1721,209,3,580,567,101,146,42,73
"Venta, mant.y rep. veh.autom.y motoc. (052)",21,,,4,9,2,3,1,2
"Comercio al por mayor (053)",58,2,,19,17,5,6,3,6
"Comercio al por menor (054)",1642,207,3,557,541,94,137,38,65
"Hoteles y restaurantes (055)",514,61,,164,206,25,35,14,9
"Trans., almac. y comunicaciones (056)",40,,,4,23,1,5,2,5
"Intermediación financiera (057)",11,,,,1,1,6,,3
"Activid.inmobil., empres. y de alquiler (058)",70,1,,3,10,12,18,9,17
"Admin.pub. y defensa; p. segur.soc.afil (059)",160,15,,34,31,9,32,11,28
"Enseñanza (060)",815,,,3,46,55,439,24,248
"Servicios sociales y de salud (061)",166,1,,1,6,5,58,12,83
"Otras activ. serv.comun.soc y personales (062)",179,30,,34,55,13,25,5,17
"Hogares privados con servicio doméstico (063)",310,32,1,97,154,18,6,1,1
"Actividad economica no especificada (065)",444,120,,166,91,17,23,8,19
,,,,,,,,,
"URBANA (066)",13623,1229,21,3958,4726,650,1490,432,1117
"Agric., ganadería, caza y silvicultura (067)",5257,777,15,2275,1838,106,119,68,59
"Pesca (068)",6,,,3,3,,,,
"Explotación de minas y canteras (069)",13,,,2,9,,1,,1
"Industrias manufactureras (070)",497,22,,129,239,38,32,19,18
"Suministro de electricidad, gas y agua (071)",19,2,,,6,2,5,3,1
"Construcción (072)",629,24,,182,321,20,32,13,37
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2606,203,3,713,1014,181,252,99,141
"Venta, mant.y rep. veh.autom.y motoc. (074)",192,1,,23,104,23,27,5,9
"Comercio al por mayor (075)",97,2,,23,33,7,10,9,13
"Comercio al por menor (076)",2317,200,3,667,877,151,215,85,119
"Hoteles y restaurantes (077)",628,61,,184,269,35,46,19,14
"Trans., almac. y comunicaciones (078)",749,13,2,135,445,43,55,26,30
"Intermediación financiera (079)",27,,,,5,2,10,2,8
"Activid.inmobil., empres. y de alquiler (080)",233,1,,16,35,34,42,33,72
"Admin.pub. y defensa; p. segur.soc.afil (081)",448,13,,53,109,35,97,47,94
"Enseñanza (082)",1258,,,4,48,78,641,46,441
"Servicios sociales y de salud (083)",240,1,,1,14,5,76,18,125
"Otras activ. serv.comun.soc y personales (084)",312,31,,59,101,29,36,20,36
"Hogares privados con servicio doméstico (085)",271,29,1,83,130,17,6,2,3
"Actividad economica no especificada (087)",430,52,,119,140,25,40,17,37
"Hombres (088)",8250,435,12,2451,3315,373,719,299,646
"Agric., ganadería, caza y silvicultura (089)",3806,353,9,1660,1509,81,84,60,50
"Pesca (090)",6,,,3,3,,,,
"Explotación de minas y canteras (091)",13,,,2,9,,1,,1
"Industrias manufactureras (092)",353,10,,99,180,24,11,14,15
"Suministro de electricidad, gas y agua (093)",17,1,,,5,2,5,3,1
"Construcción (094)",594,21,,168,309,18,30,12,36
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1084,23,1,224,509,87,111,60,69
"Venta, mant.y rep. veh.autom.y motoc. (096)",171,1,,19,95,21,24,4,7
"Comercio al por mayor (097)",46,,,6,19,3,4,6,8
"Comercio al por menor (098)",867,22,1,199,395,63,83,50,54
"Hoteles y restaurantes (099)",156,3,,37,83,11,11,5,6
"Trans., almac. y comunicaciones (100)",713,13,2,133,424,42,50,24,25
"Intermediación financiera (101)",16,,,,4,1,4,2,5
"Activid.inmobil., empres. y de alquiler (102)",165,,,13,26,22,24,24,56
"Admin.pub. y defensa; p. segur.soc.afil (103)",318,2,,31,85,27,68,37,68
"Enseñanza (104)",560,,,1,21,29,262,25,222
"Servicios sociales y de salud (105)",94,,,,8,2,28,7,49
"Otras activ. serv.comun.soc y personales (106)",143,1,,27,48,18,12,15,22
"Hogares privados con servicio doméstico (107)",25,2,,8,12,,,1,2
"Actividad economica no especificada (109)",187,6,,45,80,9,18,10,19
"Mujeres (110)",5373,794,9,1507,1411,277,771,133,471
"Agric., ganadería, caza y silvicultura (111)",1451,424,6,615,329,25,35,8,9
"Industrias manufactureras (114)",144,12,,30,59,14,21,5,3
"Suministro de electricidad, gas y agua (115)",2,1,,,1,,,,
"Construcción (116)",35,3,,14,12,2,2,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1522,180,2,489,505,94,141,39,72
"Venta, mant.y rep. veh.autom.y motoc. (118)",21,,,4,9,2,3,1,2
"Comercio al por mayor (119)",51,2,,17,14,4,6,3,5
"Comercio al por menor (120)",1450,178,2,468,482,88,132,35,65
"Hoteles y restaurantes (121)",472,58,,147,186,24,35,14,8
"Trans., almac. y comunicaciones (122)",36,,,2,21,1,5,2,5
"Intermediación financiera (123)",11,,,,1,1,6,,3
"Activid.inmobil., empres. y de alquiler (124)",68,1,,3,9,12,18,9,16
"Admin.pub. y defensa; p. segur.soc.afil (125)",130,11,,22,24,8,29,10,26
"Enseñanza (126)",698,,,3,27,49,379,21,219
"Servicios sociales y de salud (127)",146,1,,1,6,3,48,11,76
"Otras activ. serv.comun.soc y personales (128)",169,30,,32,53,11,24,5,14
"Hogares privados con servicio doméstico (129)",246,27,1,75,118,17,6,1,1
"Actividad economica no especificada (131)",243,46,,74,60,16,22,7,18
,,,,,,,,,
"RURAL (132)",14282,2491,11,6964,4235,155,240,54,132
"Agric., ganadería, caza y silvicultura (133)",12450,2316,9,6296,3614,89,73,31,22
"Pesca (134)",4,,,1,1,,,,2
"Explotación de minas y canteras (135)",12,,,5,6,1,,,
"Industrias manufactureras (136)",91,7,,38,37,3,4,,2
"Suministro de electricidad, gas y agua (137)",1,,,1,,,,,
"Construcción (138)",399,26,1,219,136,6,8,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",333,33,1,138,130,14,12,4,1
"Venta, mant.y rep. veh.autom.y motoc. (140)",12,,,,8,3,1,,
"Comercio al por mayor (141)",11,,,4,5,1,,,1
"Comercio al por menor (142)",310,33,1,134,117,10,11,4,
"Hoteles y restaurantes (143)",55,3,,20,29,2,,,1
"Trans., almac. y comunicaciones (144)",118,1,,26,74,8,7,1,1
"Activid.inmobil., empres. y de alquiler (146)",19,,,2,4,3,4,1,5
"Admin.pub. y defensa; p. segur.soc.afil (147)",101,5,,35,39,3,6,3,10
"Enseñanza (148)",214,,,,33,11,109,6,55
"Servicios sociales y de salud (149)",46,,,,2,3,14,1,26
"Otras activ. serv.comun.soc y personales (150)",25,,,4,11,3,2,1,4
"Hogares privados con servicio doméstico (151)",74,6,,26,41,1,,,
"Actividad economica no especificada (153)",340,94,,153,78,8,1,3,3
"Hombres (154)",10921,1385,5,5572,3565,124,142,44,84
"Agric., ganadería, caza y silvicultura (155)",9828,1335,4,5166,3134,81,58,30,20
"Pesca (156)",3,,,,1,,,,2
"Explotación de minas y canteras (157)",11,,,4,6,1,,,
"Industrias manufactureras (158)",68,4,,32,29,1,1,,1
"Suministro de electricidad, gas y agua (159)",1,,,1,,,,,
"Construcción (160)",374,19,1,203,134,6,8,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",134,4,,47,68,7,7,1,
"Venta, mant.y rep. veh.autom.y motoc. (162)",12,,,,8,3,1,,
"Comercio al por mayor (163)",4,,,2,2,,,,
"Comercio al por menor (164)",118,4,,45,58,4,6,1,
"Hoteles y restaurantes (165)",13,,,3,9,1,,,
"Trans., almac. y comunicaciones (166)",114,1,,24,72,8,7,1,1
"Activid.inmobil., empres. y de alquiler (168)",17,,,2,3,3,4,1,4
"Admin.pub. y defensa; p. segur.soc.afil (169)",71,1,,23,32,2,3,2,8
"Enseñanza (170)",97,,,,14,5,49,3,26
"Servicios sociales y de salud (171)",26,,,,2,1,4,,19
"Otras activ. serv.comun.soc y personales (172)",15,,,2,9,1,1,1,1
"Hogares privados con servicio doméstico (173)",10,1,,4,5,,,,
"Actividad economica no especificada (175)",139,20,,61,47,7,,2,2
"Mujeres (176)",3361,1106,6,1392,670,31,98,10,48
"Agric., ganadería, caza y silvicultura (177)",2622,981,5,1130,480,8,15,1,2
"Pesca (178)",1,,,1,,,,,
"Explotación de minas y canteras (179)",1,,,1,,,,,
"Industrias manufactureras (180)",23,3,,6,8,2,3,,1
"Construcción (182)",25,7,,16,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",199,29,1,91,62,7,5,3,1
"Comercio al por mayor (185)",7,,,2,3,1,,,1
"Comercio al por menor (186)",192,29,1,89,59,6,5,3,
"Hoteles y restaurantes (187)",42,3,,17,20,1,,,1
"Trans., almac. y comunicaciones (188)",4,,,2,2,,,,
"Activid.inmobil., empres. y de alquiler (190)",2,,,,1,,,,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",30,4,,12,7,1,3,1,2
"Enseñanza (192)",117,,,,19,6,60,3,29
"Servicios sociales y de salud (193)",20,,,,,2,10,1,7
"Otras activ. serv.comun.soc y personales (194)",10,,,2,2,2,1,,3
"Hogares privados con servicio doméstico (195)",64,5,,22,36,1,,,
"Actividad economica no especificada (197)",201,74,,92,31,1,1,1,1
