"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",201,194,2,139,44,7,2,,,,7,256
"De 25 a 29 años (024)",247,244,7,126,70,35,6,,,,3,395
"De 30 a 34 años (025)",278,272,2,91,85,46,43,5,,,6,620
"De 35 a 39 años (026)",269,268,4,67,77,54,50,13,2,1,1,708
"De 40 a 44 años (027)",229,226,4,34,51,52,53,25,5,2,3,751
"De 45 a 49 años (028)",210,209,2,23,34,45,59,32,12,2,1,822
"De 50 y más años (029)",395,392,5,48,34,51,99,85,33,37,3,1940
"Casado(a) (030)",13754,13643,366,1630,2726,2510,3086,1646,873,806,111,55549
"De 12 a 14 años (031)",4,2,,,2,,,,,,2,4
"De 15 a 19 años (032)",130,111,25,77,9,,,,,,19,95
"De 20 a 24 años (033)",914,887,97,501,221,56,11,1,,,27,1162
"De 25 a 29 años (034)",1597,1577,68,455,666,266,112,10,,,20,3123
"De 30 a 34 años (035)",1859,1842,48,216,671,514,350,42,1,,17,4887
"De 35 a 39 años (036)",1891,1886,28,124,478,558,536,131,22,9,5,6188
"De 40 a 44 años (037)",1802,1794,31,74,277,482,635,216,56,23,8,6958
"De 45 a 49 años (038)",1573,1569,16,66,191,285,507,333,112,59,4,7301
"De 50 y más años (039)",3984,3975,53,117,211,349,935,913,682,715,9,25831
"Viudo(a) (040)",1564,1557,26,63,90,114,305,320,271,368,7,10663
"De 12 a 14 años (041)",1,1,1,,,,,,,,,
"De 20 a 24 años (043)",6,6,,5,,1,,,,,,8
"De 25 a 29 años (044)",16,16,,3,8,2,3,,,,,37
"De 30 a 34 años (045)",18,18,2,3,3,3,7,,,,,48
"De 35 a 39 años (046)",34,34,,2,6,9,14,1,1,1,,129
"De 40 a 44 años (047)",55,55,,4,9,6,23,11,2,,,229
"De 45 a 49 años (048)",67,67,1,3,4,11,25,12,10,1,,323
"De 50 y más años (049)",1367,1360,22,43,60,82,233,296,258,366,7,9889
"Divorciado(a) (050)",76,73,7,9,19,12,19,4,2,1,3,219
"De 20 a 24 años (053)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (054)",9,8,3,2,3,,,,,,1,8
"De 30 a 34 años (055)",8,8,,3,3,1,1,,,,,16
"De 35 a 39 años (056)",6,6,1,2,1,,2,,,,,12
"De 40 a 44 años (057)",13,13,1,,4,4,2,1,1,,,44
"De 45 a 49 años (058)",13,12,2,,4,,5,1,,,1,37
"De 50 y más años (059)",25,25,,1,4,7,9,2,1,1,,101
"Soltero(a) (060)",12981,11749,10584,720,243,120,82,,,,1232,1894
"De 12 a 14 años (061)",3565,3565,3559,6,,,,,,,,6
"De 15 a 19 años (062)",4576,4575,4520,50,3,1,1,,,,1,63
"De 20 a 24 años (063)",1972,1556,1348,167,36,4,1,,,,416,255
"De 25 a 29 años (064)",922,616,426,142,31,15,2,,,,306,257
"De 30 a 34 años (065)",499,360,181,98,50,24,7,,,,139,298
"De 35 a 39 años (066)",420,301,128,94,41,21,17,,,,119,307
"De 40 a 44 años (067)",298,214,95,58,33,12,16,,,,84,224
"De 45 a 49 años (068)",184,142,67,35,11,16,13,,,,42,157
"De 50 y más años (069)",545,420,260,70,38,27,25,,,,125,327
,,,,,,,,,,,,
"URBANA (080)",38121,36550,11245,5330,5688,4311,4905,2475,1335,1261,1571,93028
"De 12 a 14 años (081)",3434,3420,3410,8,2,,,,,,14,12
"De 15 a 19 años (082)",5408,5272,4613,587,65,6,1,,,,136,739
"De 20 a 24 años (083)",4777,4285,1583,1730,778,155,34,5,,,492,3924
"De 25 a 29 años (084)",4645,4308,571,1307,1536,644,230,19,1,,337,7406
"De 30 a 34 años (085)",4096,3920,268,641,1273,969,688,78,2,1,176,9585
"De 35 a 39 años (086)",3612,3483,182,378,847,899,916,210,41,10,129,10516
"De 40 a 44 años (087)",2997,2903,150,222,503,671,913,336,83,25,94,10356
"De 45 a 49 años (088)",2368,2318,101,144,291,407,715,425,162,73,50,10031
"De 50 y más años (089)",6784,6641,367,313,393,560,1408,1402,1046,1152,143,40459
"Conviviente (090)",9236,8978,699,2443,2359,1403,1279,452,205,138,258,23177
"De 12 a 14 años (091)",29,18,16,2,,,,,,,11,2
"De 15 a 19 años (092)",842,728,251,426,46,5,,,,,114,533
"De 20 a 24 años (093)",1849,1784,201,958,503,97,21,4,,,65,2369
"De 25 a 29 años (094)",1998,1973,81,604,807,352,119,9,1,,25,3838
"De 30 a 34 años (095)",1555,1535,44,238,494,406,312,39,1,1,20,4056
"De 35 a 39 años (096)",1101,1089,27,94,260,293,329,70,16,,12,3501
"De 40 a 44 años (097)",695,692,25,54,140,139,214,94,25,1,3,2516
"De 45 a 49 años (098)",411,408,16,20,54,60,135,74,33,16,3,1846
"De 50 y más años (099)",756,751,38,47,55,51,149,162,129,120,5,4516
"Separado(a) (100)",1847,1819,34,551,392,284,306,159,52,41,28,5445
"De 12 a 14 años (101)",2,1,1,,,,,,,,1,
"De 15 a 19 años (102)",54,51,7,37,7,,,,,,3,51
"De 20 a 24 años (103)",191,184,2,133,41,6,2,,,,7,241
"De 25 a 29 años (104)",241,238,7,123,68,34,6,,,,3,385
"De 30 a 34 años (105)",269,263,2,89,81,46,40,5,,,6,597
"De 35 a 39 años (106)",267,266,4,66,76,54,50,13,2,1,1,705
"De 40 a 44 años (107)",228,225,4,34,51,52,52,25,5,2,3,747
"De 45 a 49 años (108)",208,207,2,22,34,44,59,32,12,2,1,818
"De 50 y más años (109)",387,384,5,47,34,48,97,84,33,36,3,1901
"Casado(a) (110)",13030,12922,349,1555,2599,2383,2926,1551,816,743,108,52258
"De 12 a 14 años (111)",4,2,,,2,,,,,,2,4
"De 15 a 19 años (112)",126,108,24,75,9,,,,,,18,93
"De 20 a 24 años (113)",840,814,90,467,199,47,10,1,,,26,1053
"De 25 a 29 años (114)",1491,1472,67,434,619,241,101,10,,,19,2886
"De 30 a 34 años (115)",1763,1746,44,211,646,489,321,34,1,,17,4579
"De 35 a 39 años (116)",1806,1801,28,122,464,524,507,126,22,8,5,5886
"De 40 a 44 años (117)",1722,1714,30,74,268,459,606,205,50,22,8,6605
"De 45 a 49 años (118)",1495,1491,15,64,185,278,479,308,107,55,4,6886
"De 50 y más años (119)",3783,3774,51,108,207,345,902,867,636,658,9,24266
"Viudo(a) (120)",1494,1487,26,62,86,111,295,309,260,338,7,10079
"De 12 a 14 años (121)",1,1,1,,,,,,,,,
"De 20 a 24 años (123)",6,6,,5,,1,,,,,,8
"De 25 a 29 años (124)",15,15,,3,8,2,2,,,,,33
"De 30 a 34 años (125)",17,17,2,3,2,3,7,,,,,46
"De 35 a 39 años (126)",31,31,,2,6,8,12,1,1,1,,116
"De 40 a 44 años (127)",54,54,,4,9,5,23,11,2,,,226
"De 45 a 49 años (128)",61,61,1,3,3,10,24,10,10,,,290
"De 50 y más años (129)",1309,1302,22,42,58,82,227,287,247,337,7,9360
"Divorciado(a) (130)",75,73,7,9,19,12,19,4,2,1,2,219
"De 20 a 24 años (133)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (134)",9,8,3,2,3,,,,,,1,8
"De 30 a 34 años (135)",8,8,,3,3,1,1,,,,,16
"De 35 a 39 años (136)",6,6,1,2,1,,2,,,,,12
"De 40 a 44 años (137)",13,13,1,,4,4,2,1,1,,,44
"De 45 a 49 años (138)",12,12,2,,4,,5,1,,,,37
"De 50 y más años (139)",25,25,,1,4,7,9,2,1,1,,101
"Soltero(a) (140)",12439,11271,10130,710,233,118,80,,,,1168,1850
"De 12 a 14 años (141)",3398,3398,3392,6,,,,,,,,6
"De 15 a 19 años (142)",4386,4385,4331,49,3,1,1,,,,1,62
"De 20 a 24 años (143)",1889,1496,1290,166,35,4,1,,,,393,252
"De 25 a 29 años (144)",891,602,413,141,31,15,2,,,,289,256
"De 30 a 34 años (145)",484,351,176,97,47,24,7,,,,133,291
"De 35 a 39 años (146)",401,290,122,92,40,20,16,,,,111,296
"De 40 a 44 años (147)",285,205,90,56,31,12,16,,,,80,218
"De 45 a 49 años (148)",181,139,65,35,11,15,13,,,,42,154
"De 50 y más años (149)",524,405,251,68,35,27,24,,,,119,315
,,,,,,,,,,,,
"RURAL (160)",1706,1632,479,188,218,204,227,122,85,109,74,5071
"De 12 a 14 años (161)",169,167,167,,,,,,,,2,
"De 15 a 19 años (162)",225,221,193,27,1,,,,,,4,29
"De 20 a 24 años (163)",243,219,68,77,52,20,2,,,,24,249
"De 25 a 29 años (164)",203,185,14,40,70,45,16,,,,18,384
"De 30 a 34 años (165)",163,157,10,17,42,35,43,10,,,6,460
"De 35 a 39 años (166)",144,136,7,6,23,50,44,5,,1,8,439
"De 40 a 44 años (167)",118,114,6,4,12,29,36,15,11,1,4,479
"De 45 a 49 años (168)",108,106,3,4,9,12,36,30,6,6,2,537
"De 50 y más años (169)",333,327,11,13,9,13,50,62,68,101,6,2494
"Conviviente (170)",329,324,8,87,67,66,49,15,17,15,5,1053
"De 12 a 14 años (171)",2,,,,,,,,,,2,
"De 15 a 19 años (172)",29,27,3,23,1,,,,,,2,25
"De 20 a 24 años (173)",76,76,3,36,26,10,1,,,,,122
"De 25 a 29 años (174)",59,59,,15,21,19,4,,,,,132
"De 30 a 34 años (175)",42,42,1,9,9,10,11,2,,,,120
"De 35 a 39 años (176)",35,35,1,1,7,14,12,,,,,110
"De 40 a 44 años (177)",23,23,,2,1,5,6,4,5,,,113
"De 45 a 49 años (178)",18,17,,1,2,2,7,3,1,1,1,82
"De 50 y más años (179)",45,45,,,,6,8,6,11,14,,349
"Separado(a) (180)",40,39,,15,10,6,6,1,,1,1,99
"De 15 a 19 años (182)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (183)",10,10,,6,3,1,,,,,,15
"De 25 a 29 años (184)",6,6,,3,2,1,,,,,,10
"De 30 a 34 años (185)",9,9,,2,4,,3,,,,,23
"De 35 a 39 años (186)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (187)",1,1,,,,,1,,,,,4
"De 45 a 49 años (188)",2,2,,1,,1,,,,,,4
"De 50 y más años (189)",8,8,,1,,3,2,1,,1,,39
"Casado(a) (190)",724,721,17,75,127,127,160,95,57,63,3,3291
"De 15 a 19 años (192)",4,3,1,2,,,,,,,1,2
"De 20 a 24 años (193)",74,73,7,34,22,9,1,,,,1,109
"De 25 a 29 años (194)",106,105,1,21,47,25,11,,,,1,237
"De 30 a 34 años (195)",96,96,4,5,25,25,29,8,,,,308
"De 35 a 39 años (196)",85,85,,2,14,34,29,5,,1,,302
"De 40 a 44 años (197)",80,80,1,,9,23,29,11,6,1,,353
"De 45 a 49 años (198)",78,78,1,2,6,7,28,25,5,4,,415
"De 50 y más años (199)",201,201,2,9,4,4,33,46,46,57,,1565
"Viudo(a) (200)",70,70,,1,4,3,10,11,11,30,,584
"De 25 a 29 años (204)",1,1,,,,,1,,,,,4
"De 30 a 34 años (205)",1,1,,,1,,,,,,,2
"De 35 a 39 años (206)",3,3,,,,1,2,,,,,13
"De 40 a 44 años (207)",1,1,,,,1,,,,,,3
"De 45 a 49 años (208)",6,6,,,1,1,1,2,,1,,33
"De 50 y más años (209)",58,58,,1,2,,6,9,11,29,,529
"Divorciado(a) (210)",1,,,,,,,,,,1,
"De 45 a 49 años (218)",1,,,,,,,,,,1,
"Soltero(a) (220)",542,478,454,10,10,2,2,,,,64,44
"De 12 a 14 años (221)",167,167,167,,,,,,,,,
"De 15 a 19 años (222)",190,190,189,1,,,,,,,,1
"De 20 a 24 años (223)",83,60,58,1,1,,,,,,23,3
"De 25 a 29 años (224)",31,14,13,1,,,,,,,17,1
"De 30 a 34 años (225)",15,9,5,1,3,,,,,,6,7
"De 35 a 39 años (226)",19,11,6,2,1,1,1,,,,8,11
"De 40 a 44 años (227)",13,9,5,2,2,,,,,,4,6
"De 45 a 49 años (228)",3,3,2,,,1,,,,,,3
"De 50 y más años (229)",21,15,9,2,3,,1,,,,6,12
