"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",50,,13,24,12,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1690,35,499,616,449,91
"Otra (036)",4,,3,1,,
"Ocupación no especificada (037)",282,1,85,116,65,15
"Desocupado (038)",234,2,149,66,17,
,,,,,,
"URBANA (039)",17073,90,5281,6932,4357,413
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",38,,3,16,18,1
"Profes., científicos e intelectuales (041)",1332,,316,667,338,11
"Técnicos de nivel medio y trab.asimilados (042)",1126,1,344,441,329,11
"Jefes y empleados de oficina (043)",659,,238,222,194,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",2337,15,740,908,570,104
"Agricult.trabaj. calif. agrop. y pesqueros (045)",258,1,52,83,86,36
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",3612,5,936,1542,1094,35
"Obreros construc., conf., papel, fab., instr. (047)",2507,2,688,1175,601,41
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",3635,60,1312,1300,829,134
"Otra (049)",103,,16,69,18,
"Ocupación no especificada (050)",654,2,190,258,175,29
"Desocupado (051)",812,4,446,251,105,6
"Hombres (052)",12385,51,3701,5093,3283,257
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",29,,2,9,17,1
"Profes., científicos e intelectuales (054)",714,,161,327,217,9
"Técnicos de nivel medio y trab.asimilados (055)",852,1,228,336,280,7
"Jefes y empleados de oficina (056)",372,,85,138,144,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1004,7,299,403,247,48
"Agricult.trabaj. calif. agrop. y pesqueros (058)",212,1,44,68,71,28
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",3441,4,888,1484,1038,27
"Obreros construc., conf., papel, fab., instr. (060)",2462,2,676,1153,591,40
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",2214,32,888,766,457,71
"Otra (062)",99,,13,68,18,
"Ocupación no especificada (063)",393,1,111,152,114,15
"Desocupado (064)",593,3,306,189,89,6
"Mujeres (065)",4688,39,1580,1839,1074,156
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",9,,1,7,1,
"Profes., científicos e intelectuales (067)",618,,155,340,121,2
"Técnicos de nivel medio y trab.asimilados (068)",274,,116,105,49,4
"Jefes y empleados de oficina (069)",287,,153,84,50,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1333,8,441,505,323,56
"Agricult.trabaj. calif. agrop. y pesqueros (071)",46,,8,15,15,8
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",171,1,48,58,56,8
"Obreros construc., conf., papel, fab., instr. (073)",45,,12,22,10,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",1421,28,424,534,372,63
"Otra (075)",4,,3,1,,
"Ocupación no especificada (076)",261,1,79,106,61,14
"Desocupado (077)",219,1,140,62,16,
,,,,,,
"RURAL (078)",2628,21,884,923,657,143
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,,1,1,,
"Profes., científicos e intelectuales (080)",77,,22,36,19,
"Técnicos de nivel medio y trab.asimilados (081)",97,,39,43,14,1
"Jefes y empleados de oficina (082)",47,,16,27,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",176,1,89,50,33,3
"Agricult.trabaj. calif. agrop. y pesqueros (084)",412,1,53,101,190,67
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",451,,187,179,82,3
"Obreros construc., conf., papel, fab., instr. (086)",243,,64,118,59,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",976,15,346,318,234,63
"Otra (088)",2,,1,1,,
"Ocupación no especificada (089)",52,,17,22,9,4
"Desocupado (090)",93,4,49,27,13,
"Hombres (091)",2111,11,720,777,508,95
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,,1,1,,
"Profes., científicos e intelectuales (093)",71,,18,35,18,
"Técnicos de nivel medio y trab.asimilados (094)",81,,29,39,12,1
"Jefes y empleados de oficina (095)",36,,10,23,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",106,,56,33,14,3
"Agricult.trabaj. calif. agrop. y pesqueros (097)",315,,36,80,151,48
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",444,,184,178,79,3
"Obreros construc., conf., papel, fab., instr. (099)",238,,63,116,57,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",707,8,271,236,157,35
"Otra (101)",2,,1,1,,
"Ocupación no especificada (102)",31,,11,12,5,3
"Desocupado (103)",78,3,40,23,12,
"Mujeres (104)",517,10,164,146,149,48
"Profes., científicos e intelectuales (106)",6,,4,1,1,
"Técnicos de nivel medio y trab.asimilados (107)",16,,10,4,2,
"Jefes y empleados de oficina (108)",11,,6,4,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",70,1,33,17,19,
"Agricult.trabaj. calif. agrop. y pesqueros (110)",97,1,17,21,39,19
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",7,,3,1,3,
"Obreros construc., conf., papel, fab., instr. (112)",5,,1,2,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",269,7,75,82,77,28
"Ocupación no especificada (115)",21,,6,10,4,1
"Desocupado (116)",15,1,9,4,1,
