"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",283,10,151,94,4,24,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",4216,24,1803,53,,2320,16,
"Otra (101)",4,4,,,,,,
"Ocupación no especificada (102)",65,2,6,47,1,9,,
"Desocupado (103)",436,,,,,,,436
"Mujeres (104)",2023,153,215,723,6,531,242,153
"Profes., científicos e intelectuales (106)",110,83,,27,,,,
"Técnicos de nivel medio y trab. asimilados (107)",13,9,,4,,,,
"Jefes y empleados de oficina (108)",9,9,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",158,22,6,100,3,27,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",292,,,291,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",120,,37,69,2,12,,
"Obreros construc.,conf.,papel, fab., instr. (112)",3,,1,2,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",826,25,160,76,,323,242,
"Ocupación no especificada (115)",339,5,11,154,,169,,
"Desocupado (116)",153,,,,,,,153
