"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (046)",6,17,15,,88.2,,
"De 40 a 44 años (047)",11,42,39,,92.9,,
"De 45 a 49 años (048)",13,55,50,,90.9,,
"De 50 y más años (049)",240,1288,1022,,79.3,,
"Divorciado(a) (050)",18,69,59,,85.5,,
"De 30 a 34 años (055)",1,2,2,,100,,
"De 35 a 39 años (056)",1,5,5,,100,,
"De 45 a 49 años (058)",1,1,1,,100,,
"De 50 y más años (059)",15,61,51,,83.6,,
"Soltero(a) (060)",837,301,286,10,95,3.3,
"De 12 a 14 años (061)",193,,,,,,
"De 15 a 19 años (062)",244,23,23,4,100,17.4,
"De 20 a 24 años (063)",128,22,20,3,90.9,13.6,
"De 25 a 29 años (064)",81,40,38,2,95,5,
"De 30 a 34 años (065)",47,35,35,1,100,2.9,
"De 35 a 39 años (066)",37,43,41,,95.3,,
"De 40 a 44 años (067)",21,23,21,,91.3,,
"De 45 a 49 años (068)",22,24,23,,95.8,,
"De 50 y más años (069)",64,91,85,,93.4,,
,,,,,,,
"URBANA (080)",2414,6442,5685,77,88.2,1.2,
"De 12 a 14 años (081)",157,,,,,,
"De 15 a 19 años (082)",232,44,44,12,100,27.3,
"De 20 a 24 años (083)",238,177,175,28,98.9,15.8,
"De 25 a 29 años (084)",225,290,281,15,96.9,5.2,
"De 30 a 34 años (085)",204,402,391,11,97.3,2.7,
"De 35 a 39 años (086)",194,471,446,7,94.7,1.5,
"De 40 a 44 años (087)",184,564,526,3,93.3,0.5,
"De 45 a 49 años (088)",173,607,544,1,89.6,0.2,
"De 50 y más años (089)",807,3887,3278,,84.3,,
"Conviviente (090)",713,1735,1616,54,93.1,3.1,
"De 12 a 14 años (091)",2,,,,,,
"De 15 a 19 años (092)",39,24,24,8,100,33.3,
"De 20 a 24 años (093)",122,140,139,23,99.3,16.4,
"De 25 a 29 años (094)",124,196,190,11,96.9,5.6,
"De 30 a 34 años (095)",97,198,193,5,97.5,2.5,
"De 35 a 39 años (096)",90,221,211,5,95.5,2.3,
"De 40 a 44 años (097)",70,225,212,1,94.2,0.4,
"De 45 a 49 años (098)",41,157,140,1,89.2,0.6,
"De 50 y más años (099)",128,574,507,,88.3,,
"Separado(a) (100)",102,327,288,1,88.1,0.3,
"De 20 a 24 años (103)",6,8,8,,100,,
"De 25 a 29 años (104)",11,13,13,,100,,
"De 30 a 34 años (105)",13,26,25,,96.2,,
"De 35 a 39 años (106)",12,36,33,,91.7,,
"De 40 a 44 años (107)",17,58,53,1,91.4,1.7,
"De 45 a 49 años (108)",15,44,43,,97.7,,
"De 50 y más años (109)",28,142,113,,79.6,,
"Casado(a) (110)",704,3018,2630,11,87.1,0.4,
"De 20 a 24 años (113)",9,10,10,2,100,20,
"De 25 a 29 años (114)",28,46,45,2,97.8,4.3,
"De 30 a 34 años (115)",49,126,123,4,97.6,3.2,
"De 35 a 39 años (116)",57,160,151,2,94.4,1.3,
"De 40 a 44 años (117)",70,229,212,1,92.6,0.4,
"De 45 a 49 años (118)",91,362,318,,87.8,,
"De 50 y más años (119)",400,2085,1771,,84.9,,
"Viudo(a) (120)",207,1032,842,1,81.6,0.1,
"De 30 a 34 años (125)",5,20,18,1,90,5,
"De 35 a 39 años (126)",4,13,11,,84.6,,
"De 40 a 44 años (127)",10,33,32,,97,,
"De 45 a 49 años (128)",7,23,23,,100,,
"De 50 y más años (129)",181,943,758,,80.4,,
"Divorciado(a) (130)",16,65,57,,87.7,,
"De 30 a 34 años (135)",1,2,2,,100,,
"De 35 a 39 años (136)",1,5,5,,100,,
"De 45 a 49 años (138)",1,1,1,,100,,
"De 50 y más años (139)",13,57,49,,86,,
"Soltero(a) (140)",672,265,252,10,95.1,3.8,
"De 12 a 14 años (141)",155,,,,,,
"De 15 a 19 años (142)",193,20,20,4,100,20,
"De 20 a 24 años (143)",101,19,18,3,94.7,15.8,
"De 25 a 29 años (144)",62,35,33,2,94.3,5.7,
"De 30 a 34 años (145)",39,30,30,1,100,3.3,
"De 35 a 39 años (146)",30,36,35,,97.2,,
"De 40 a 44 años (147)",17,19,17,,89.5,,
"De 45 a 49 años (148)",18,20,19,,95,,
"De 50 y más años (149)",57,86,80,,93,,
,,,,,,,
"RURAL (160)",660,2027,1749,23,86.3,1.1,
"De 12 a 14 años (161)",38,,,,,,
"De 15 a 19 años (162)",69,18,17,3,94.4,16.7,
"De 20 a 24 años (163)",67,57,53,7,93,12.3,
"De 25 a 29 años (164)",65,103,97,4,94.2,3.9,
"De 30 a 34 años (165)",44,84,77,6,91.7,7.1,
"De 35 a 39 años (166)",56,157,148,2,94.3,1.3,
"De 40 a 44 años (167)",44,145,136,1,93.8,0.7,
"De 45 a 49 años (168)",45,198,178,,89.9,,
"De 50 y más años (169)",232,1265,1043,,82.5,,
"Conviviente (170)",191,512,455,20,88.9,3.9,
"De 15 a 19 años (172)",17,13,13,3,100,23.1,
"De 20 a 24 años (173)",33,39,38,7,97.4,17.9,
"De 25 a 29 años (174)",32,73,67,4,91.8,5.5,
"De 30 a 34 años (175)",23,56,50,5,89.3,8.9,
"De 35 a 39 años (176)",24,56,55,1,98.2,1.8,
"De 40 a 44 años (177)",15,40,36,,90,,
"De 45 a 49 años (178)",14,55,48,,87.3,,
"De 50 y más años (179)",33,180,148,,82.2,,
"Separado(a) (180)",30,96,88,2,91.7,2.1,
"De 20 a 24 años (183)",2,2,2,,100,,
"De 25 a 29 años (184)",5,6,6,,100,,
"De 30 a 34 años (185)",1,4,4,1,100,25,
"De 35 a 39 años (186)",6,16,15,,93.8,,
"De 40 a 44 años (187)",3,8,8,1,100,12.5,
"De 45 a 49 años (188)",2,9,9,,100,,
"De 50 y más años (189)",11,51,44,,86.3,,
"Casado(a) (190)",203,988,867,1,87.8,0.1,
"De 15 a 19 años (192)",1,2,1,,50,,
"De 20 a 24 años (193)",4,12,10,,83.3,,
"De 25 a 29 años (194)",9,19,19,,100,,
"De 30 a 34 años (195)",12,19,18,,94.7,,
"De 35 a 39 años (196)",17,74,68,1,91.9,1.4,
"De 40 a 44 años (197)",21,84,81,,96.4,,
"De 45 a 49 años (198)",19,98,90,,91.8,,
"De 50 y más años (199)",120,680,580,,85.3,,
"Viudo(a) (200)",69,391,303,,77.5,,
"De 20 a 24 años (203)",1,1,1,,100,,
"De 35 a 39 años (206)",2,4,4,,100,,
"De 40 a 44 años (207)",1,9,7,,77.8,,
"De 45 a 49 años (208)",6,32,27,,84.4,,
"De 50 y más años (209)",59,345,264,,76.5,,
"Divorciado(a) (210)",2,4,2,,50,,
"De 50 y más años (219)",2,4,2,,50,,
"Soltero(a) (220)",165,36,34,,94.4,,
"De 12 a 14 años (221)",38,,,,,,
"De 15 a 19 años (222)",51,3,3,,100,,
"De 20 a 24 años (223)",27,3,2,,66.7,,
"De 25 a 29 años (224)",19,5,5,,100,,
"De 30 a 34 años (225)",8,5,5,,100,,
"De 35 a 39 años (226)",7,7,6,,85.7,,
"De 40 a 44 años (227)",4,4,4,,100,,
"De 45 a 49 años (228)",4,4,4,,100,,
"De 50 y más años (229)",7,5,5,,100,,
