"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",2157,111,283,452,464,172,6,669
"Divorciado(a) (050)",213,1,5,20,46,44,34,63
"De 15 a 19 años (052)",4,,,,,,1,3
"De 20 a 24 años (053)",5,,,,,,1,4
"De 25 a 29 años (054)",11,,,,,1,6,4
"De 30 a 34 años (055)",14,,,,,4,5,5
"De 35 a 39 años (056)",26,,,,2,9,9,6
"De 40 a 44 años (057)",27,,,,3,10,6,8
"De 45 a 49 años (058)",22,,,,7,7,5,3
"De 50 y más años (059)",104,1,5,20,34,13,1,30
"Soltero(a) (060)",2138,5,9,25,60,187,449,1403
"De 12 a 14 años (061)",5,,,,,,1,4
"De 15 a 19 años (062)",73,,,,,,49,24
"De 20 a 24 años (063)",707,,,,,2,161,544
"De 25 a 29 años (064)",543,,,,,25,109,409
"De 30 a 34 años (065)",281,,,,,48,71,162
"De 35 a 39 años (066)",162,,,,2,46,36,78
"De 40 a 44 años (067)",115,,,,6,30,19,60
"De 45 a 49 años (068)",82,,,2,16,26,3,35
"De 50 y más años (069)",170,5,9,23,36,10,,87
,,,,,,,,
"URBANA (080)",15536,90,289,693,1469,3423,5397,4175
"De 12 a 14 años (081)",22,,,,,,3,19
"De 15 a 19 años (082)",376,,,,,,219,157
"De 20 a 24 años (083)",1751,,,,,8,886,857
"De 25 a 29 años (084)",2154,,,,,117,1234,803
"De 30 a 34 años (085)",2178,,,,,383,1279,516
"De 35 a 39 años (086)",2013,,,,16,699,943,355
"De 40 a 44 años (087)",1731,,,,70,756,591,314
"De 45 a 49 años (088)",1330,,,8,223,727,201,171
"De 50 y más años (089)",3981,90,289,685,1160,733,41,983
"Conviviente (090)",4925,,10,22,122,750,2812,1209
"De 12 a 14 años (091)",13,,,,,,,13
"De 15 a 19 años (092)",277,,,,,,158,119
"De 20 a 24 años (093)",927,,,,,3,610,314
"De 25 a 29 años (094)",1183,,,,,57,806,320
"De 30 a 34 años (095)",999,,,,,169,637,193
"De 35 a 39 años (096)",703,,,,2,207,391,103
"De 40 a 44 años (097)",379,,,,13,138,163,65
"De 45 a 49 años (098)",199,,,2,27,101,38,31
"De 50 y más años (099)",245,,10,20,80,75,9,51
"Separado(a) (100)",1101,2,4,44,109,288,394,260
"De 12 a 14 años (101)",2,,,,,,2,
"De 15 a 19 años (102)",31,,,,,,22,9
"De 20 a 24 años (103)",110,,,,,1,76,33
"De 25 a 29 años (104)",158,,,,,18,93,47
"De 30 a 34 años (105)",154,,,,,33,79,42
"De 35 a 39 años (106)",147,,,,,63,57,27
"De 40 a 44 años (107)",139,,,,6,58,45,30
"De 45 a 49 años (108)",123,,,1,21,64,19,18
"De 50 y más años (109)",237,2,4,43,82,51,1,54
"Casado(a) (110)",6200,9,106,347,890,2016,1743,1089
"De 12 a 14 años (111)",3,,,,,,,3
"De 15 a 19 años (112)",12,,,,,,2,10
"De 20 a 24 años (113)",110,,,,,2,70,38
"De 25 a 29 años (114)",333,,,,,21,231,81
"De 30 a 34 años (115)",743,,,,,127,488,128
"De 35 a 39 años (116)",974,,,,9,363,450,152
"De 40 a 44 años (117)",1025,,,,39,488,348,150
"De 45 a 49 años (118)",848,,,2,132,498,129,87
"De 50 y más años (119)",2152,9,106,345,710,517,25,440
"Viudo(a) (120)",1322,74,157,239,256,170,56,370
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",3,,,,,,,3
"De 25 a 29 años (124)",8,,,,,1,7,
"De 30 a 34 años (125)",25,,,,,7,12,6
"De 35 a 39 años (126)",34,,,,2,20,11,1
"De 40 a 44 años (127)",55,,,,3,34,12,6
"De 45 a 49 años (128)",71,,,1,21,34,9,6
"De 50 y más años (129)",1125,74,157,238,230,74,5,347
"Divorciado(a) (130)",167,1,5,18,38,37,22,46
"De 15 a 19 años (132)",2,,,,,,,2
"De 20 a 24 años (133)",4,,,,,,1,3
"De 25 a 29 años (134)",7,,,,,,3,4
"De 30 a 34 años (135)",9,,,,,3,2,4
"De 35 a 39 años (136)",20,,,,1,7,7,5
"De 40 a 44 años (137)",22,,,,3,9,5,5
"De 45 a 49 años (138)",19,,,,7,7,3,2
"De 50 y más años (139)",84,1,5,18,27,11,1,21
"Soltero(a) (140)",1821,4,7,23,54,162,370,1201
"De 12 a 14 años (141)",4,,,,,,1,3
"De 15 a 19 años (142)",53,,,,,,37,16
"De 20 a 24 años (143)",597,,,,,2,129,466
"De 25 a 29 años (144)",465,,,,,20,94,351
"De 30 a 34 años (145)",248,,,,,44,61,143
"De 35 a 39 años (146)",135,,,,2,39,27,67
"De 40 a 44 años (147)",111,,,,6,29,18,58
"De 45 a 49 años (148)",70,,,2,15,23,3,27
"De 50 y más años (149)",138,4,7,21,31,5,,70
,,,,,,,,
"RURAL (160)",9301,44,217,549,1011,2099,3496,1885
"De 12 a 14 años (161)",17,,,,,,,17
"De 15 a 19 años (162)",282,,,,,,176,106
"De 20 a 24 años (163)",910,,,,,2,589,319
"De 25 a 29 años (164)",979,,,,,55,716,208
"De 30 a 34 años (165)",1013,,,,,178,688,147
"De 35 a 39 años (166)",1018,,,,6,298,618,96
"De 40 a 44 años (167)",891,,,,18,351,443,79
"De 45 a 49 años (168)",814,,,2,58,444,230,80
"De 50 y más años (169)",3377,44,217,547,929,771,36,833
"Conviviente (170)",2699,,10,30,81,343,1683,552
"De 12 a 14 años (171)",16,,,,,,,16
"De 15 a 19 años (172)",213,,,,,,140,73
"De 20 a 24 años (173)",628,,,,,2,437,189
"De 25 a 29 años (174)",575,,,,,30,453,92
"De 30 a 34 años (175)",437,,,,,66,308,63
"De 35 a 39 años (176)",305,,,,1,71,205,28
"De 40 a 44 años (177)",176,,,,6,54,99,17
"De 45 a 49 años (178)",110,,,,3,54,39,14
"De 50 y más años (179)",239,,10,30,71,66,2,60
"Separado(a) (180)",335,,3,15,22,67,141,87
"De 15 a 19 años (182)",30,,,,,,19,11
"De 20 a 24 años (183)",57,,,,,,37,20
"De 25 a 29 años (184)",51,,,,,3,33,15
"De 30 a 34 años (185)",42,,,,,11,21,10
"De 35 a 39 años (186)",36,,,,,14,13,9
"De 40 a 44 años (187)",28,,,,,10,12,6
"De 45 a 49 años (188)",23,,,,4,11,5,3
"De 50 y más años (189)",68,,3,15,18,18,1,13
"Casado(a) (190)",4725,6,76,286,654,1488,1535,680
"De 15 a 19 años (192)",16,,,,,,4,12
"De 20 a 24 años (193)",108,,,,,,80,28
"De 25 a 29 años (194)",266,,,,,16,208,42
"De 30 a 34 años (195)",479,,,,,90,338,51
"De 35 a 39 años (196)",623,,,,4,195,379,45
"De 40 a 44 años (197)",629,,,,12,263,315,39
"De 45 a 49 años (198)",618,,,2,44,342,179,51
"De 50 y más años (199)",1986,6,76,284,594,582,32,412
"Viudo(a) (200)",1179,37,126,214,240,169,46,347
"De 15 a 19 años (202)",1,,,,,,,1
"De 20 a 24 años (203)",6,,,,,,3,3
"De 25 a 29 años (204)",5,,,,,,4,1
"De 30 a 34 años (205)",17,,,,,6,8,3
"De 35 a 39 años (206)",21,,,,,9,10,2
"De 40 a 44 años (207)",49,,,,,22,15,12
"De 45 a 49 años (208)",48,,,,6,34,5,3
"De 50 y más años (209)",1032,37,126,214,234,98,1,322
"Divorciado(a) (210)",46,,,2,8,7,12,17
"De 15 a 19 años (212)",2,,,,,,1,1
"De 20 a 24 años (213)",1,,,,,,,1
"De 25 a 29 años (214)",4,,,,,1,3,
"De 30 a 34 años (215)",5,,,,,1,3,1
"De 35 a 39 años (216)",6,,,,1,2,2,1
"De 40 a 44 años (217)",5,,,,,1,1,3
"De 45 a 49 años (218)",3,,,,,,2,1
"De 50 y más años (219)",20,,,2,7,2,,9
"Soltero(a) (220)",317,1,2,2,6,25,79,202
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",20,,,,,,12,8
"De 20 a 24 años (223)",110,,,,,,32,78
"De 25 a 29 años (224)",78,,,,,5,15,58
"De 30 a 34 años (225)",33,,,,,4,10,19
"De 35 a 39 años (226)",27,,,,,7,9,11
"De 40 a 44 años (227)",4,,,,,1,1,2
"De 45 a 49 años (228)",12,,,,1,3,,8
"De 50 y más años (229)",32,1,2,2,5,5,,17
