"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Primaria (033)",204,12,100,55,34,3
"Secundaria (034)",164,,105,54,5,
"Superior no univ. incompleta (035)",9,,6,2,1,
"Superior no univ. completa (036)",11,,4,7,,
"Superior univ. incompleta (037)",2,,1,1,,
"Superior univ. completa (038)",2,,1,1,,
"No PEA (040)",22561,11894,6413,2451,1455,348
"Sin nivel (041)",3336,1341,552,468,702,273
"Educación inicial (042)",639,615,15,9,,
"Primaria (043)",14294,9356,2882,1375,622,59
"Secundaria (044)",4069,582,2835,544,101,7
"Superior no univ. incompleta (045)",121,,84,19,14,4
"Superior no univ. completa (046)",61,,24,23,12,2
"Superior univ. incompleta (047)",26,,16,7,2,1
"Superior univ. completa (048)",15,,5,6,2,2
,,,,,,
"URBANA (060)",5340,1788,1933,991,555,73
"Sin nivel (061)",284,65,48,42,106,23
"Educación inicial (062)",166,150,10,6,,
"Primaria (063)",2358,1305,445,331,250,27
"Secundaria (064)",1889,268,1189,329,96,7
"Superior no univ. incompleta (065)",169,,88,50,29,2
"Superior no univ. completa (066)",238,,83,116,37,2
"Superior univ. incompleta (067)",47,,19,22,4,2
"Superior univ. completa (068)",189,,51,95,33,10
"PEA (070)",1692,38,678,627,320,29
"Sin nivel (071)",65,1,18,8,33,5
"Educación inicial (072)",2,,1,1,,
"Primaria (073)",461,23,145,149,137,7
"Secundaria (074)",637,14,335,216,67,5
"Superior no univ. incompleta (075)",103,,44,39,19,1
"Superior no univ. completa (076)",204,,69,103,30,2
"Superior univ. incompleta (077)",42,,17,21,3,1
"Superior univ. completa (078)",178,,49,90,31,8
"Ocupada (080)",1617,36,635,604,313,29
"Sin nivel (081)",63,1,16,8,33,5
"Educación inicial (082)",2,,1,1,,
"Primaria (083)",441,21,135,143,135,7
"Secundaria (084)",594,14,311,201,63,5
"Superior no univ. incompleta (085)",99,,41,39,18,1
"Superior no univ. completa (086)",200,,66,102,30,2
"Superior univ. incompleta (087)",42,,17,21,3,1
"Superior univ. completa (088)",176,,48,89,31,8
"Desocupada (090)",75,2,43,23,7,
"Sin nivel (091)",2,,2,,,
"Primaria (093)",20,2,10,6,2,
"Secundaria (094)",43,,24,15,4,
"Superior no univ. incompleta (095)",4,,3,,1,
"Superior no univ. completa (096)",4,,3,1,,
"Superior univ. completa (098)",2,,1,1,,
"No PEA (100)",3648,1750,1255,364,235,44
"Sin nivel (101)",219,64,30,34,73,18
"Educación inicial (102)",164,150,9,5,,
"Primaria (103)",1897,1282,300,182,113,20
"Secundaria (104)",1252,254,854,113,29,2
"Superior no univ. incompleta (105)",66,,44,11,10,1
"Superior no univ. completa (106)",34,,14,13,7,
"Superior univ. incompleta (107)",5,,2,1,1,1
"Superior univ. completa (108)",11,,2,5,2,2
,,,,,,
"RURAL (120)",28013,10363,9246,5234,2701,469
"Sin nivel (121)",4662,1341,968,861,1137,355
"Educación inicial (122)",493,466,18,9,,
"Primaria (123)",17209,8217,4817,2861,1217,97
"Secundaria (124)",4945,339,3219,1161,218,8
"Superior no univ. incompleta (125)",247,,97,101,45,4
"Superior no univ. completa (126)",258,,63,145,47,3
"Superior univ. incompleta (127)",84,,34,27,21,2
"Superior univ. completa (128)",115,,30,69,16,
"PEA (130)",9100,219,4088,3147,1481,165
"Sin nivel (131)",1545,64,446,427,508,100
"Educación inicial (132)",18,1,12,5,,
"Primaria (133)",4812,143,2235,1668,708,58
"Secundaria (134)",2128,11,1238,730,146,3
"Superior no univ. incompleta (135)",192,,57,93,41,1
"Superior no univ. completa (136)",231,,53,135,42,1
"Superior univ. incompleta (137)",63,,20,21,20,2
"Superior univ. completa (138)",111,,27,68,16,
"Ocupada (140)",8750,194,3901,3048,1445,162
"Sin nivel (141)",1514,49,435,425,505,100
"Educación inicial (142)",18,1,12,5,,
"Primaria (143)",4628,133,2145,1619,676,55
"Secundaria (144)",2007,11,1157,691,145,3
"Superior no univ. incompleta (145)",187,,54,91,41,1
"Superior no univ. completa (146)",224,,52,129,42,1
"Superior univ. incompleta (147)",61,,19,20,20,2
"Superior univ. completa (148)",111,,27,68,16,
"Desocupada (150)",350,25,187,99,36,3
"Sin nivel (151)",31,15,11,2,3,
"Primaria (153)",184,10,90,49,32,3
"Secundaria (154)",121,,81,39,1,
"Superior no univ. incompleta (155)",5,,3,2,,
"Superior no univ. completa (156)",7,,1,6,,
"Superior univ. incompleta (157)",2,,1,1,,
"No PEA (160)",18913,10144,5158,2087,1220,304
"Sin nivel (161)",3117,1277,522,434,629,255
"Educación inicial (162)",475,465,6,4,,
"Primaria (163)",12397,8074,2582,1193,509,39
"Secundaria (164)",2817,328,1981,431,72,5
"Superior no univ. incompleta (165)",55,,40,8,4,3
"Superior no univ. completa (166)",27,,10,10,5,2
"Superior univ. incompleta (167)",21,,14,6,1,
"Superior univ. completa (168)",4,,3,1,,
