"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",162,28,64,55,1,14,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",3659,24,1805,36,1,1785,8,
"Otra (101)",8,8,,,,,,
"Ocupaciñn no especificada (102)",90,8,7,44,,31,,
"Desocupado (103)",858,,,,,,,858
"Mujeres (104)",1632,203,142,523,8,399,171,186
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,4,,,,,,
"Profes., científicos e intelectuales (106)",147,137,,10,,,,
"Técnicos de nivel medio y trab. asimilados (107)",17,15,,2,,,,
"Jefes y empleados de oficina (108)",11,11,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",73,12,2,47,2,10,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",262,,,258,4,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",146,,9,104,,33,,
"Obreros construc.,conf.,papel, fab., instr. (112)",2,,,2,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",614,6,124,21,,292,171,
"Ocupaciñn no especificada (115)",170,18,7,79,2,64,,
"Desocupado (116)",186,,,,,,,186
