"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 12 a 14 años (041)",911,10,9,1,90,10,
"De 15 a 19 años (042)",1774,179,173,56,96.6,31.3,
"De 20 a 24 años (043)",1097,804,781,127,97.1,15.8,
"De 25 a 29 años (044)",762,1059,1010,69,95.4,6.5,
"De 30 a 34 años (045)",510,1034,979,33,94.7,3.2,
"De 35 a 39 años (046)",415,1077,1022,21,94.9,1.9,
"De 40 a 44 años (047)",217,638,602,8,94.4,1.3,
"De 45 a 49 años (048)",151,556,504,,90.6,,
"De 50 y más años (049)",151,609,549,,90.1,,
"Sup. no Univ. incompleta (050)",539,440,419,33,95.2,7.5,
"De 15 a 19 años (052)",132,13,12,6,92.3,46.2,
"De 20 a 24 años (053)",196,62,59,15,95.2,24.2,
"De 25 a 29 años (054)",87,77,71,4,92.2,5.2,
"De 30 a 34 años (055)",49,63,62,3,98.4,4.8,
"De 35 a 39 años (056)",31,79,74,4,93.7,5.1,
"De 40 a 44 años (057)",14,45,43,1,95.6,2.2,
"De 45 a 49 años (058)",15,48,46,,95.8,,
"De 50 y más años (059)",15,53,52,,98.1,,
"Sup. no Univ. completa (060)",534,596,571,23,95.8,3.9,
"De 20 a 24 años (063)",108,36,36,3,100,8.3,
"De 25 a 29 años (064)",163,119,116,7,97.5,5.9,
"De 30 a 34 años (065)",104,113,109,6,96.5,5.3,
"De 35 a 39 años (066)",63,92,90,7,97.8,7.6,
"De 40 a 44 años (067)",37,72,69,,95.8,,
"De 45 a 49 años (068)",27,73,71,,97.3,,
"De 50 y más años (069)",32,91,80,,87.9,,
"Sup. Univ. incompleta (070)",256,68,68,5,100,7.4,
"De 15 a 19 años (072)",78,3,3,,100,,
"De 20 a 24 años (073)",118,13,13,3,100,23.1,
"De 25 a 29 años (074)",37,17,17,2,100,11.8,
"De 30 a 34 años (075)",7,8,8,,100,,
"De 35 a 39 años (076)",5,11,11,,100,,
"De 40 a 44 años (077)",4,5,5,,100,,
"De 45 a 49 años (078)",4,5,5,,100,,
"De 50 y más años (079)",3,6,6,,100,,
"Sup. Univ. completa (080)",320,339,330,15,97.3,4.4,
"De 20 a 24 años (083)",41,8,8,1,100,12.5,
"De 25 a 29 años (084)",91,43,43,5,100,11.6,
"De 30 a 34 años (085)",67,61,60,6,98.4,9.8,
"De 35 a 39 años (086)",45,75,73,3,97.3,4,
"De 40 a 44 años (087)",23,39,39,,100,,
"De 45 a 49 años (088)",23,46,45,,97.8,,
"De 50 y más años (089)",30,67,62,,92.5,,
,,,,,,,
"URBANA (100)",7239,16307,14558,289,89.3,1.8,
"De 12 a 14 años (101)",689,8,7,1,87.5,12.5,
"De 15 a 19 años (102)",1060,140,132,39,94.3,27.9,
"De 20 a 24 años (103)",944,645,632,94,98,14.6,
"De 25 a 29 años (104)",821,1155,1108,65,95.9,5.6,
"De 30 a 34 años (105)",673,1401,1324,42,94.5,3,
"De 35 a 39 años (106)",656,1867,1774,34,95,1.8,
"De 40 a 44 años (107)",531,1974,1811,14,91.7,0.7,
"De 45 a 49 años (108)",394,1631,1505,,92.3,,
"De 50 y más años (109)",1471,7486,6265,,83.7,,
"Sin nivel (110)",758,3820,3078,5,80.6,0.1,
"De 12 a 14 años (111)",3,,,,,,
"De 15 a 19 años (112)",9,,,,,,
"De 20 a 24 años (113)",6,1,1,,100,,
"De 25 a 29 años (114)",8,17,12,1,70.6,5.9,
"De 30 a 34 años (115)",16,36,34,1,94.4,2.8,
"De 35 a 39 años (116)",26,87,84,3,96.6,3.4,
"De 40 a 44 años (117)",32,128,107,,83.6,,
"De 45 a 49 años (118)",29,138,132,,95.7,,
"De 50 y más años (119)",629,3413,2708,,79.3,,
"Educacion Inicial (120)",8,11,11,1,100,9.1,
"De 12 a 14 años (121)",1,,,,,,
"De 20 a 24 años (123)",1,2,2,,100,,
"De 25 a 29 años (124)",1,1,1,,100,,
"De 30 a 34 años (125)",2,4,4,,100,,
"De 35 a 39 años (126)",3,4,4,1,100,25,
"Primaria (130)",2435,8252,7441,87,90.2,1.1,
"De 12 a 14 años (131)",255,1,1,1,100,100,
"De 15 a 19 años (132)",82,24,21,8,87.5,33.3,
"De 20 a 24 años (133)",127,150,146,19,97.3,12.7,
"De 25 a 29 años (134)",193,407,389,20,95.6,4.9,
"De 30 a 34 años (135)",229,649,604,17,93.1,2.6,
"De 35 a 39 años (136)",310,1042,979,14,94,1.3,
"De 40 a 44 años (137)",323,1367,1242,8,90.9,0.6,
"De 45 a 49 años (138)",237,1115,1022,,91.7,,
"De 50 y más años (139)",679,3497,3037,,86.8,,
"Secundaria (140)",2863,3133,2978,148,95.1,4.7,
"De 12 a 14 años (141)",430,7,6,,85.7,,
"De 15 a 19 años (142)",817,105,101,26,96.2,24.8,
"De 20 a 24 años (143)",499,416,407,62,97.8,14.9,
"De 25 a 29 años (144)",362,546,527,35,96.5,6.4,
"De 30 a 34 años (145)",257,518,493,13,95.2,2.5,
"De 35 a 39 años (146)",211,541,521,6,96.3,1.1,
"De 40 a 44 años (147)",116,358,344,6,96.1,1.7,
"De 45 a 49 años (148)",76,250,226,,90.4,,
"De 50 y más años (149)",95,392,353,,90.1,,
"Sup. no Univ. incompleta (150)",341,264,252,21,95.5,8,
"De 15 a 19 años (152)",96,8,7,5,87.5,62.5,
"De 20 a 24 años (153)",121,36,36,10,100,27.8,
"De 25 a 29 años (154)",49,46,42,1,91.3,2.2,
"De 30 a 34 años (155)",29,40,40,2,100,5,
"De 35 a 39 años (156)",19,47,43,3,91.5,6.4,
"De 40 a 44 años (157)",9,31,29,,93.5,,
"De 45 a 49 años (158)",9,27,27,,100,,
"De 50 y más años (159)",9,29,28,,96.6,,
"Sup. no Univ. completa (160)",390,473,453,15,95.8,3.2,
"De 20 a 24 años (163)",75,29,29,2,100,6.9,
"De 25 a 29 años (164)",114,86,85,4,98.8,4.7,
"De 30 a 34 años (165)",82,95,91,4,95.8,4.2,
"De 35 a 39 años (166)",42,68,67,5,98.5,7.4,
"De 40 a 44 años (167)",27,49,48,,98,,
"De 45 a 49 años (168)",21,57,55,,96.5,,
"De 50 y más años (169)",29,89,78,,87.6,,
"Sup. Univ. incompleta (170)",182,53,53,3,100,5.7,
"De 15 a 19 años (172)",56,3,3,,100,,
"De 20 a 24 años (173)",84,5,5,1,100,20,
"De 25 a 29 años (174)",23,13,13,2,100,15.4,
"De 30 a 34 años (175)",5,7,7,,100,,
"De 35 a 39 años (176)",5,11,11,,100,,
"De 40 a 44 años (177)",4,5,5,,100,,
"De 45 a 49 años (178)",2,3,3,,100,,
"De 50 y más años (179)",3,6,6,,100,,
"Sup. Univ. completa (180)",262,301,292,9,97,3,
"De 20 a 24 años (183)",31,6,6,,100,,
"De 25 a 29 años (184)",71,39,39,2,100,5.1,
"De 30 a 34 años (185)",53,52,51,5,98.1,9.6,
"De 35 a 39 años (186)",40,67,65,2,97,3,
"De 40 a 44 años (187)",20,36,36,,100,,
"De 45 a 49 años (188)",20,41,40,,97.6,,
"De 50 y más años (189)",27,60,55,,91.7,,
,,,,,,,
"RURAL (200)",11265,31962,27895,429,87.3,1.3,
"De 12 a 14 años (201)",997,7,7,1,100,14.3,
"De 15 a 19 años (202)",1372,167,158,60,94.6,35.9,
"De 20 a 24 años (203)",1221,883,843,124,95.5,14,
"De 25 a 29 años (204)",1049,1563,1475,92,94.4,5.9,
"De 30 a 34 años (205)",896,2111,1973,66,93.5,3.1,
"De 35 a 39 años (206)",905,2904,2675,58,92.1,2,
"De 40 a 44 años (207)",798,3256,2994,24,92,0.7,
"De 45 a 49 años (208)",761,3593,3235,4,90,0.1,
"De 50 y más años (209)",3266,17478,14535,,83.2,,
"Sin nivel (210)",1998,10285,8440,11,82.1,0.1,
"De 12 a 14 años (211)",3,,,,,,
"De 15 a 19 años (212)",21,3,2,2,66.7,66.7,
"De 20 a 24 años (213)",17,9,8,,88.9,,
"De 25 a 29 años (214)",30,54,49,2,90.7,3.7,
"De 30 a 34 años (215)",32,78,75,2,96.2,2.6,
"De 35 a 39 años (216)",45,144,128,2,88.9,1.4,
"De 40 a 44 años (217)",65,288,264,2,91.7,0.7,
"De 45 a 49 años (218)",101,504,458,1,90.9,0.2,
"De 50 y más años (219)",1684,9205,7456,,81,,
"Educacion Inicial (220)",11,19,19,,100,,
"De 12 a 14 años (221)",2,,,,,,
"De 20 a 24 años (223)",1,1,1,,100,,
"De 25 a 29 años (224)",3,6,6,,100,,
"De 30 a 34 años (225)",3,7,7,,100,,
"De 35 a 39 años (226)",2,5,5,,100,,
"Primaria (230)",5657,18473,16447,226,89,1.2,
"De 12 a 14 años (231)",511,4,4,,100,,
"De 15 a 19 años (232)",336,85,79,27,92.9,31.8,
"De 20 a 24 años (233)",453,442,420,50,95,11.3,
"De 25 a 29 años (234)",495,918,869,48,94.7,5.2,
"De 30 a 34 años (235)",550,1459,1355,40,92.9,2.7,
"De 35 a 39 años (236)",616,2155,1979,39,91.8,1.8,
"De 40 a 44 años (237)",614,2648,2434,19,91.9,0.7,
"De 45 a 49 años (238)",568,2739,2457,3,89.7,0.1,
"De 50 y más años (239)",1514,8023,6850,,85.4,,
"Secundaria (240)",3125,2833,2651,166,93.6,5.9,
"De 12 a 14 años (241)",481,3,3,1,100,33.3,
"De 15 a 19 años (242)",957,74,72,30,97.3,40.5,
"De 20 a 24 años (243)",598,388,374,65,96.4,16.8,
"De 25 a 29 años (244)",400,513,483,34,94.2,6.6,
"De 30 a 34 años (245)",253,516,486,20,94.2,3.9,
"De 35 a 39 años (246)",204,536,501,14,93.5,2.6,
"De 40 a 44 años (247)",101,280,258,2,92.1,0.7,
"De 45 a 49 años (248)",75,306,278,,90.8,,
"De 50 y más años (249)",56,217,196,,90.3,,
"Sup. no Univ. incompleta (250)",198,176,167,12,94.9,6.8,
"De 15 a 19 años (252)",36,5,5,1,100,20,
"De 20 a 24 años (253)",75,26,23,5,88.5,19.2,
"De 25 a 29 años (254)",38,31,29,3,93.5,9.7,
"De 30 a 34 años (255)",20,23,22,1,95.7,4.3,
"De 35 a 39 años (256)",12,32,31,1,96.9,3.1,
"De 40 a 44 años (257)",5,14,14,1,100,7.1,
"De 45 a 49 años (258)",6,21,19,,90.5,,
"De 50 y más años (259)",6,24,24,,100,,
"Sup. no Univ. completa (260)",144,123,118,6,95.9,4.9,
"De 20 a 24 años (263)",33,7,7,1,100,14.3,
"De 25 a 29 años (264)",49,33,31,2,93.9,6.1,
"De 30 a 34 años (265)",22,18,18,2,100,11.1,
"De 35 a 39 años (266)",21,24,23,1,95.8,4.2,
"De 40 a 44 años (267)",10,23,21,,91.3,,
"De 45 a 49 años (268)",6,16,16,,100,,
"De 50 y más años (269)",3,2,2,,100,,
"Sup. Univ. incompleta (270)",74,15,15,2,100,13.3,
"De 15 a 19 años (272)",22,,,,,,
"De 20 a 24 años (273)",34,8,8,2,100,25,
"De 25 a 29 años (274)",14,4,4,,100,,
"De 30 a 34 años (275)",2,1,1,,100,,
"De 45 a 49 años (278)",2,2,2,,100,,
"Sup. Univ. completa (280)",58,38,38,6,100,15.8,
"De 20 a 24 años (283)",10,2,2,1,100,50,
"De 25 a 29 años (284)",20,4,4,3,100,75,
"De 30 a 34 años (285)",14,9,9,1,100,11.1,
"De 35 a 39 años (286)",5,8,8,1,100,12.5,
"De 40 a 44 años (287)",3,3,3,,100,,
"De 45 a 49 años (288)",3,5,5,,100,,
"De 50 y más años (289)",3,7,7,,100,,
