"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia TARATA (000)",4048,538,585,1982,40,877,26
"Agric., ganadería, caza y silvicultura (001)",2684,6,293,1537,17,831,
"Pesca (002)",3,,1,2,,,
"Explotación de minas y canteras (003)",3,,3,,,,
"Industrias manufactureras (004)",59,3,16,31,8,1,
"Suministro de electricidad, gas y agua (005)",22,1,21,,,,
"Construcción (006)",242,13,201,25,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",261,14,1,214,6,26,
"Venta, mant.y rep. veh.autom.y motoc. (008)",23,3,,16,4,,
"Comercio al por mayor (009)",4,,,3,,1,
"Comercio al por menor (010)",234,11,1,195,2,25,
"Hoteles y restaurantes (011)",99,20,2,63,4,10,
"Trans., almac. y comunicaciones (012)",86,25,5,55,1,,
"Intermediación financiera (013)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (014)",44,30,1,10,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (015)",226,193,33,,,,
"Enseñanza (016)",170,154,,16,,,
"Servicios sociales y de salud (017)",54,51,,3,,,
"Otras activ. serv.comun.soc y personales (018)",22,14,1,7,,,
"Hogares privados con servicio doméstico (019)",26,,,,,,26
"Actividad economica no especificada (021)",46,13,7,19,,7,
"Hombres (022)",2332,311,439,1231,31,317,3
"Agric., ganadería, caza y silvicultura (023)",1544,6,199,1020,13,306,
"Pesca (024)",3,,1,2,,,
"Explotación de minas y canteras (025)",3,,3,,,,
"Industrias manufactureras (026)",43,2,14,20,7,,
"Suministro de electricidad, gas y agua (027)",8,1,7,,,,
"Construcción (028)",220,12,180,25,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",97,10,1,76,6,4,
"Venta, mant.y rep. veh.autom.y motoc. (030)",21,3,,14,4,,
"Comercio al por mayor (031)",1,,,1,,,
"Comercio al por menor (032)",75,7,1,61,2,4,
"Hoteles y restaurantes (033)",13,4,2,5,,2,
"Trans., almac. y comunicaciones (034)",78,18,4,55,1,,
"Activid.inmobil., empres. y alquileres (036)",31,18,1,9,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (037)",162,139,23,,,,
"Enseñanza (038)",75,71,,4,,,
"Servicios sociales y de salud (039)",18,15,,3,,,
"Otras activ. serv.comun.soc y personales (040)",13,10,,3,,,
"Hogares privados con servicio doméstico (041)",3,,,,,,3
"Actividad economica no especificada (043)",21,5,4,9,,3,
"Mujeres (044)",1716,227,146,751,9,560,23
"Agric., ganadería, caza y silvicultura (045)",1140,,94,517,4,525,
"Industrias manufactureras (048)",16,1,2,11,1,1,
"Suministro de electricidad, gas y agua (049)",14,,14,,,,
"Construcción (050)",22,1,21,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",164,4,,138,,22,
"Venta, mant.y rep. veh.autom.y motoc. (052)",2,,,2,,,
"Comercio al por mayor (053)",3,,,2,,1,
"Comercio al por menor (054)",159,4,,134,,21,
"Hoteles y restaurantes (055)",86,16,,58,4,8,
"Trans., almac. y comunicaciones (056)",8,7,1,,,,
"Intermediación financiera (057)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (058)",13,12,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",64,54,10,,,,
"Enseñanza (060)",95,83,,12,,,
"Servicios sociales y de salud (061)",36,36,,,,,
"Otras activ. serv.comun.soc y personales (062)",9,4,1,4,,,
"Hogares privados con servicio doméstico (063)",23,,,,,,23
"Actividad economica no especificada (065)",25,8,3,10,,4,
,,,,,,,
"URBANA (066)",3041,446,482,1459,39,591,24
"Agric., ganadería, caza y silvicultura (067)",1871,6,240,1057,17,551,
"Industrias manufactureras (070)",50,3,11,28,8,,
"Suministro de electricidad, gas y agua (071)",22,1,21,,,,
"Construcción (072)",211,9,177,24,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",231,12,,189,6,24,
"Venta, mant.y rep. veh.autom.y motoc. (074)",23,3,,16,4,,
"Comercio al por mayor (075)",3,,,2,,1,
"Comercio al por menor (076)",205,9,,171,2,23,
"Hoteles y restaurantes (077)",92,19,,61,4,8,
"Trans., almac. y comunicaciones (078)",79,22,4,52,1,,
"Intermediación financiera (079)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (080)",37,24,1,9,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (081)",183,163,20,,,,
"Enseñanza (082)",137,122,,15,,,
"Servicios sociales y de salud (083)",40,38,,2,,,
"Otras activ. serv.comun.soc y personales (084)",20,13,1,6,,,
"Hogares privados con servicio doméstico (085)",24,,,,,,24
"Actividad economica no especificada (087)",43,13,7,16,,7,
"Hombres (088)",1736,257,348,888,30,210,3
"Agric., ganadería, caza y silvicultura (089)",1078,6,158,700,13,201,
"Industrias manufactureras (092)",35,2,9,17,7,,
"Suministro de electricidad, gas y agua (093)",8,1,7,,,,
"Construcción (094)",189,8,156,24,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",83,9,,65,6,3,
"Venta, mant.y rep. veh.autom.y motoc. (096)",21,3,,14,4,,
"Comercio al por menor (098)",62,6,,51,2,3,
"Hoteles y restaurantes (099)",11,4,,5,,2,
"Trans., almac. y comunicaciones (100)",71,15,3,52,1,,
"Activid.inmobil., empres. y alquileres (102)",26,14,1,8,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (103)",123,113,10,,,,
"Enseñanza (104)",64,60,,4,,,
"Servicios sociales y de salud (105)",13,11,,2,,,
"Otras activ. serv.comun.soc y personales (106)",12,9,,3,,,
"Hogares privados con servicio doméstico (107)",3,,,,,,3
"Actividad economica no especificada (109)",20,5,4,8,,3,
"Mujeres (110)",1305,189,134,571,9,381,21
"Agric., ganadería, caza y silvicultura (111)",793,,82,357,4,350,
"Industrias manufactureras (114)",15,1,2,11,1,,
"Suministro de electricidad, gas y agua (115)",14,,14,,,,
"Construcción (116)",22,1,21,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",148,3,,124,,21,
"Venta, mant.y rep. veh.autom.y motoc. (118)",2,,,2,,,
"Comercio al por mayor (119)",3,,,2,,1,
"Comercio al por menor (120)",143,3,,120,,20,
"Hoteles y restaurantes (121)",81,15,,56,4,6,
"Trans., almac. y comunicaciones (122)",8,7,1,,,,
"Intermediación financiera (123)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (124)",11,10,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",60,50,10,,,,
"Enseñanza (126)",73,62,,11,,,
"Servicios sociales y de salud (127)",27,27,,,,,
"Otras activ. serv.comun.soc y personales (128)",8,4,1,3,,,
"Hogares privados con servicio doméstico (129)",21,,,,,,21
"Actividad economica no especificada (131)",23,8,3,8,,4,
,,,,,,,
"RURAL (132)",1007,92,103,523,1,286,2
"Agric., ganadería, caza y silvicultura (133)",813,,53,480,,280,
"Pesca (134)",3,,1,2,,,
