"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",39,39,,5,11,6,17,,,,,118
"De 35 a 39 años (026)",46,45,,2,13,8,16,6,,,1,164
"De 40 a 44 años (027)",40,40,,4,7,6,12,6,5,,,170
"De 45 a 49 años (028)",25,25,,1,5,7,5,6,,1,,104
"De 50 y más años (029)",94,93,1,5,18,12,19,20,15,3,1,443
"Casado(a) (030)",3222,3202,22,189,424,482,900,665,342,178,20,15566
"De 12 a 14 años (031)",1,1,1,,,,,,,,,
"De 15 a 19 años (032)",12,8,,6,2,,,,,,4,10
"De 20 a 24 años (033)",71,71,1,23,38,5,4,,,,,132
"De 25 a 29 años (034)",155,155,1,22,46,44,37,4,1,,,436
"De 30 a 34 años (035)",280,276,2,25,69,64,83,31,2,,4,933
"De 35 a 39 años (036)",367,362,,18,60,68,143,47,24,2,5,1488
"De 40 a 44 años (037)",397,397,,20,50,66,137,83,26,15,,1835
"De 45 a 49 años (038)",355,355,1,15,25,53,101,90,47,23,,1901
"De 50 y más años (039)",1584,1577,16,60,134,182,395,410,242,138,7,8831
"Viudo(a) (040)",977,969,15,56,73,115,296,240,139,35,8,4968
"De 20 a 24 años (043)",1,1,,,1,,,,,,,2
"De 25 a 29 años (044)",2,2,,,1,1,,,,,,5
"De 30 a 34 años (045)",8,8,,,1,3,4,,,,,30
"De 35 a 39 años (046)",23,22,1,1,2,5,7,5,1,,1,91
"De 40 a 44 años (047)",36,36,,,3,5,10,15,3,,,184
"De 45 a 49 años (048)",34,34,,2,1,4,12,9,4,2,,186
"De 50 y más años (049)",873,866,14,53,64,97,263,211,131,33,7,4470
"Divorciado(a) (050)",50,48,,8,7,6,17,6,3,1,2,189
"De 20 a 24 años (053)",1,1,,,1,,,,,,,2
"De 25 a 29 años (054)",2,1,,,1,,,,,,1,2
"De 30 a 34 años (055)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (056)",3,3,,1,,,2,,,,,10
"De 40 a 44 años (057)",1,1,,,,,1,,,,,5
"De 45 a 49 años (058)",5,5,,,,1,2,1,1,,,27
"De 50 y más años (059)",36,35,,6,4,5,12,5,2,1,1,140
"Soltero(a) (060)",812,671,18,382,162,71,38,,,,141,1071
"De 12 a 14 años (061)",2,,,,,,,,,,2,
"De 15 a 19 años (062)",65,65,4,55,6,,,,,,,67
"De 20 a 24 años (063)",210,147,4,115,25,3,,,,,63,174
"De 25 a 29 años (064)",127,96,2,55,25,11,3,,,,31,150
"De 30 a 34 años (065)",97,83,1,49,22,8,3,,,,14,129
"De 35 a 39 años (066)",81,72,,32,17,13,10,,,,9,145
"De 40 a 44 años (067)",50,45,1,24,10,8,2,,,,5,76
"De 45 a 49 años (068)",41,40,2,11,13,11,3,,,,1,82
"De 50 y más años (069)",139,123,4,41,44,17,17,,,,16,248
,,,,,,,,,,,,
"URBANA (080)",4596,4452,37,829,873,752,936,595,314,116,144,16650
"De 12 a 14 años (081)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (082)",118,101,4,86,10,,1,,,,17,110
"De 20 a 24 años (083)",468,425,7,264,129,22,3,,,,43,600
"De 25 a 29 años (084)",515,489,1,173,168,100,42,3,2,,26,1017
"De 30 a 34 años (085)",552,542,3,99,178,142,98,21,1,,10,1442
"De 35 a 39 años (086)",552,535,1,51,111,133,177,40,22,,17,1884
"De 40 a 44 años (087)",457,453,2,37,74,84,141,82,24,9,4,1872
"De 45 a 49 años (088)",357,356,2,28,46,67,94,64,38,17,1,1647
"De 50 y más años (089)",1573,1550,17,90,157,204,380,385,227,90,23,8077
"Conviviente (090)",1636,1596,8,407,431,309,269,110,51,11,40,4607
"De 12 a 14 años (091)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (092)",76,62,1,52,8,,1,,,,14,72
"De 20 a 24 años (093)",311,307,3,175,108,19,2,,,,4,456
"De 25 a 29 años (094)",337,327,,105,117,73,29,2,1,,10,699
"De 30 a 34 años (095)",298,296,2,34,101,89,58,12,,,2,827
"De 35 a 39 años (096)",228,224,,13,48,70,72,17,4,,4,770
"De 40 a 44 años (097)",152,151,2,8,19,27,47,34,14,,1,663
"De 45 a 49 años (098)",90,90,,8,16,12,32,10,10,2,,389
"De 50 y más años (099)",142,138,,11,14,19,28,35,22,9,4,730
"Separado(a) (100)",193,191,,32,50,31,42,27,7,2,2,662
"De 15 a 19 años (102)",4,4,,4,,,,,,,,4
"De 20 a 24 años (103)",12,12,,6,5,1,,,,,,19
"De 25 a 29 años (104)",27,27,,13,11,1,2,,,,,46
"De 30 a 34 años (105)",21,21,,3,7,4,7,,,,,58
"De 35 a 39 años (106)",33,32,,2,9,6,12,3,,,1,113
"De 40 a 44 años (107)",22,22,,2,4,4,7,4,1,,,86
"De 45 a 49 años (108)",17,17,,1,3,6,3,4,,,,65
"De 50 y más años (109)",57,56,,1,11,9,11,16,6,2,1,271
"Casado(a) (110)",1724,1711,10,110,256,295,463,325,175,77,13,7943
"De 15 a 19 años (112)",6,3,,2,1,,,,,,3,4
"De 20 a 24 años (113)",18,18,,9,7,1,1,,,,,30
"De 25 a 29 años (114)",67,67,,17,22,16,10,1,1,,,164
"De 30 a 34 años (115)",156,154,1,20,50,42,31,9,1,,2,445
"De 35 a 39 años (116)",225,221,,12,43,47,83,19,17,,4,870
"De 40 a 44 años (117)",227,227,,11,40,44,78,37,8,9,,964
"De 45 a 49 años (118)",202,202,,9,18,37,55,45,24,14,,1036
"De 50 y más años (119)",823,819,9,30,75,108,205,214,124,54,4,4430
"Viudo(a) (120)",488,485,6,21,34,60,130,129,79,26,3,2630
"De 20 a 24 años (123)",1,1,,,1,,,,,,,2
"De 25 a 29 años (124)",1,1,,,1,,,,,,,2
"De 30 a 34 años (125)",3,3,,,1,1,1,,,,,10
"De 35 a 39 años (126)",9,9,1,1,,2,3,1,1,,,34
"De 40 a 44 años (127)",21,21,,,2,3,8,7,1,,,102
"De 45 a 49 años (128)",16,16,,2,1,3,2,4,3,1,,83
"De 50 y más años (129)",437,434,5,18,28,51,116,117,74,25,3,2397
"Divorciado(a) (130)",33,32,,6,5,5,10,4,2,,1,117
"De 25 a 29 años (134)",1,,,,,,,,,,1,
"De 30 a 34 años (135)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (136)",1,1,,1,,,,,,,,1
"De 40 a 44 años (137)",1,1,,,,,1,,,,,5
"De 45 a 49 años (138)",4,4,,,,1,1,1,1,,,22
"De 50 y más años (139)",24,24,,4,4,4,8,3,1,,,86
"Soltero(a) (140)",522,437,13,253,97,52,22,,,,85,691
"De 12 a 14 años (141)",2,,,,,,,,,,2,
"De 15 a 19 años (142)",32,32,3,28,1,,,,,,,30
"De 20 a 24 años (143)",126,87,4,74,8,1,,,,,39,93
"De 25 a 29 años (144)",82,67,1,38,17,10,1,,,,15,106
"De 30 a 34 años (145)",72,66,,41,18,6,1,,,,6,99
"De 35 a 39 años (146)",56,48,,22,11,8,7,,,,8,96
"De 40 a 44 años (147)",34,31,,16,9,6,,,,,3,52
"De 45 a 49 años (148)",28,27,2,8,8,8,1,,,,1,52
"De 50 y más años (149)",90,79,3,26,25,13,12,,,,11,163
,,,,,,,,,,,,
"RURAL (160)",3291,3211,44,449,508,416,834,549,287,124,80,13703
"De 12 a 14 años (161)",3,2,1,1,,,,,,,1,1
"De 15 a 19 años (162)",100,95,2,79,14,,,,,,5,107
"De 20 a 24 años (163)",310,282,6,122,125,21,8,,,,28,470
"De 25 a 29 años (164)",300,284,5,59,94,65,56,4,1,,16,717
"De 30 a 34 años (165)",309,297,4,25,61,65,105,33,3,1,12,1050
"De 35 a 39 años (166)",284,281,,22,43,45,111,47,10,3,3,1134
"De 40 a 44 años (167)",289,287,1,25,23,38,87,69,35,9,2,1406
"De 45 a 49 años (168)",244,244,1,12,17,30,75,69,29,11,,1292
"De 50 y más años (169)",1452,1439,24,104,131,152,392,327,209,100,13,7526
"Conviviente (170)",860,849,15,170,204,142,177,85,45,11,11,2815
"De 12 a 14 años (171)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (172)",54,50,1,41,8,,,,,,4,57
"De 20 a 24 años (173)",156,152,5,58,70,15,4,,,,4,260
"De 25 a 29 años (174)",145,145,1,27,57,33,26,1,,,,359
"De 30 a 34 años (175)",137,135,2,10,34,37,38,11,2,1,2,452
"De 35 a 39 años (176)",88,88,,6,14,14,38,12,3,1,,350
"De 40 a 44 años (177)",70,70,,6,8,10,19,13,11,3,,345
"De 45 a 49 años (178)",51,51,,3,3,9,14,17,5,,,250
"De 50 y más años (179)",157,157,6,18,10,24,38,31,24,6,,741
"Separado(a) (180)",137,137,3,34,30,12,31,11,14,2,,475
"De 15 a 19 años (182)",7,7,,7,,,,,,,,7
"De 20 a 24 años (183)",16,16,,9,6,,1,,,,,25
"De 25 a 29 años (184)",20,20,2,10,4,2,1,,1,,,37
"De 30 a 34 años (185)",18,18,,2,4,2,10,,,,,60
"De 35 a 39 años (186)",13,13,,,4,2,4,3,,,,51
"De 40 a 44 años (187)",18,18,,2,3,2,5,2,4,,,84
"De 45 a 49 años (188)",8,8,,,2,1,2,2,,1,,39
"De 50 y más años (189)",37,37,1,4,7,3,8,4,9,1,,172
"Casado(a) (190)",1498,1491,12,79,168,187,437,340,167,101,7,7623
"De 12 a 14 años (191)",1,1,1,,,,,,,,,
"De 15 a 19 años (192)",6,5,,4,1,,,,,,1,6
"De 20 a 24 años (193)",53,53,1,14,31,4,3,,,,,102
"De 25 a 29 años (194)",88,88,1,5,24,28,27,3,,,,272
"De 30 a 34 años (195)",124,122,1,5,19,22,52,22,1,,2,488
"De 35 a 39 años (196)",142,141,,6,17,21,60,28,7,2,1,618
"De 40 a 44 años (197)",170,170,,9,10,22,59,46,18,6,,871
"De 45 a 49 años (198)",153,153,1,6,7,16,46,45,23,9,,865
"De 50 y más años (199)",761,758,7,30,59,74,190,196,118,84,3,4401
"Viudo(a) (200)",489,484,9,35,39,55,166,111,60,9,5,2338
"De 25 a 29 años (204)",1,1,,,,1,,,,,,3
"De 30 a 34 años (205)",5,5,,,,2,3,,,,,20
"De 35 a 39 años (206)",14,13,,,2,3,4,4,,,1,57
"De 40 a 44 años (207)",15,15,,,1,2,2,8,2,,,82
"De 45 a 49 años (208)",18,18,,,,1,10,5,1,1,,103
"De 50 y más años (209)",436,432,9,35,36,46,147,94,57,8,4,2073
"Divorciado(a) (210)",17,16,,2,2,1,7,2,1,1,1,72
"De 20 a 24 años (213)",1,1,,,1,,,,,,,2
"De 25 a 29 años (214)",1,1,,,1,,,,,,,2
"De 35 a 39 años (216)",2,2,,,,,2,,,,,9
"De 45 a 49 años (218)",1,1,,,,,1,,,,,5
"De 50 y más años (219)",12,11,,2,,1,4,2,1,1,1,54
"Soltero(a) (220)",290,234,5,129,65,19,16,,,,56,380
"De 15 a 19 años (222)",33,33,1,27,5,,,,,,,37
"De 20 a 24 años (223)",84,60,,41,17,2,,,,,24,81
"De 25 a 29 años (224)",45,29,1,17,8,1,2,,,,16,44
"De 30 a 34 años (225)",25,17,1,8,4,2,2,,,,8,30
"De 35 a 39 años (226)",25,24,,10,6,5,3,,,,1,49
"De 40 a 44 años (227)",16,14,1,8,1,2,2,,,,2,24
"De 45 a 49 años (228)",13,13,,3,5,3,2,,,,,30
"De 50 y más años (229)",49,44,1,15,19,4,5,,,,5,85
