"CUADRO Nº 17: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Obreros construc.,conf.,papel, fab., instr. (092)",296,6,88,186,10,6,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",3748,36,1976,52,2,1656,26
"Otra (094)",32,32,,,,,
"Ocupación no especificada (095)",405,13,222,135,4,31,
"Mujeres (096)",4486,225,534,1848,58,1616,205
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",2,2,,,,,
"Profes., científicos e intelectuales (098)",152,134,,15,2,1,
"Técnicos de nivel medio y trab. asimilados (099)",29,16,,8,,3,2
"Jefes y empleados de oficina (100)",17,17,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",311,33,29,207,7,35,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",1031,,,987,44,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",252,,14,231,1,6,
"Obreros construc.,conf.,papel, fab., instr. (104)",127,,9,106,1,11,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",2243,17,429,94,2,1498,203
"Ocupación no especificada (107)",322,6,53,200,1,62,
