"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",7,7,,2,2,2,1,,,,,16
"De 25 a 29 años (024)",2,2,,,1,,1,,,,,7
"De 30 a 34 años (025)",6,6,,2,,1,1,,2,,,26
"Primaria (030)",6867,6715,29,750,885,912,1573,1314,887,365,152,32254
"De 12 a 14 años (031)",34,15,,14,1,,,,,,19,16
"De 15 a 19 años (032)",497,447,7,305,121,13,1,,,,50,590
"De 20 a 24 años (033)",950,915,7,224,376,222,80,6,,,35,2017
"De 25 a 29 años (034)",850,836,3,67,182,268,272,42,2,,14,2712
"De 30 a 34 años (035)",815,812,3,37,82,150,356,152,30,2,3,3483
"De 35 a 39 años (036)",894,887,2,33,46,86,320,271,109,20,7,4694
"De 40 a 44 años (037)",738,733,3,19,19,57,186,250,160,39,5,4474
"De 45 a 49 años (038)",623,621,1,14,16,38,116,175,183,78,2,4223
"De 50 y más años (039)",1466,1449,3,37,42,78,242,418,403,226,17,10045
"Secundaria (040)",3344,3189,10,970,833,550,553,191,66,16,155,8646
"De 12 a 14 años (041)",10,6,,6,,,,,,,4,6
"De 15 a 19 años (042)",487,439,5,362,62,8,2,,,,48,518
"De 20 a 24 años (043)",891,834,3,388,322,100,20,1,,,57,1421
"De 25 a 29 años (044)",681,651,1,130,253,170,88,9,,,30,1569
"De 30 a 34 años (045)",458,449,1,45,111,123,140,26,3,,9,1439
"De 35 a 39 años (046)",328,325,,16,45,69,150,35,9,1,3,1282
"De 40 a 44 años (047)",210,210,,11,14,45,81,46,13,,,932
"De 45 a 49 años (048)",120,118,,5,13,13,36,32,17,2,2,607
"De 50 y más años (049)",159,157,,7,13,22,36,42,24,13,2,872
"Sup. no Univ. incompleta (050)",250,235,3,107,55,37,23,7,1,2,15,504
"De 15 a 19 años (052)",12,11,,11,,,,,,,1,11
"De 20 a 24 años (053)",63,57,1,41,8,6,1,,,,6,80
"De 25 a 29 años (054)",57,51,1,29,13,7,1,,,,6,80
"De 30 a 34 años (055)",46,45,,14,18,8,3,2,,,1,99
"De 35 a 39 años (056)",30,29,,6,9,7,6,1,,,1,79
"De 40 a 44 años (057)",21,21,,2,4,8,2,3,1,1,,82
"De 45 a 49 años (058)",11,11,1,2,2,,6,,,,,32
"De 50 y más años (059)",10,10,,2,1,1,4,1,,1,,41
"Sup. no Univ. completa (060)",269,238,,91,67,30,45,3,2,,31,543
"De 20 a 24 años (063)",34,21,,16,4,,1,,,,13,29
"De 25 a 29 años (064)",67,60,,40,13,5,2,,,,7,89
"De 30 a 34 años (065)",58,54,,22,20,7,5,,,,4,105
"De 35 a 39 años (066)",37,32,,5,13,5,9,,,,5,84
"De 40 a 44 años (067)",40,39,,5,6,9,18,1,,,1,125
"De 45 a 49 años (068)",16,15,,1,7,4,3,,,,1,41
"De 50 y más años (069)",17,17,,2,4,,7,2,2,,,70
"Sup. Univ. incompleta (070)",128,116,,49,31,12,19,3,1,1,12,270
"De 15 a 19 años (072)",1,1,,1,,,,,,,,1
"De 20 a 24 años (073)",19,14,,12,2,,,,,,5,16
"De 25 a 29 años (074)",26,21,,14,6,1,,,,,5,29
"De 30 a 34 años (075)",26,26,,12,6,5,3,,,,,52
"De 35 a 39 años (076)",28,28,,6,10,3,8,1,,,,79
"De 40 a 44 años (077)",11,11,,1,4,1,5,,,,,34
"De 45 a 49 años (078)",7,7,,,2,1,3,1,,,,26
"De 50 y más años (079)",10,8,,3,1,1,,1,1,1,2,33
"Sup. Univ. completa (080)",270,247,,68,78,55,38,7,1,,23,604
"De 20 a 24 años (083)",9,7,,6,,,1,,,,2,10
"De 25 a 29 años (084)",43,28,,15,13,,,,,,15,41
"De 30 a 34 años (085)",68,63,,26,24,9,4,,,,5,119
"De 35 a 39 años (086)",60,59,,15,18,18,7,1,,,1,141
"De 40 a 44 años (087)",39,39,,2,11,10,14,2,,,,126
"De 45 a 49 años (088)",32,32,,2,9,9,9,2,1,,,106
"De 50 y más años (089)",19,19,,2,3,9,3,2,,,,61
,,,,,,,,,,,,
"URBANA (100)",5812,5535,24,1067,999,842,1164,775,489,175,277,21774
"De 12 a 14 años (101)",16,7,,7,,,,,,,9,7
"De 15 a 19 años (102)",376,323,1,261,53,7,1,,,,53,392
"De 20 a 24 años (103)",883,800,7,380,298,96,17,2,,,83,1351
"De 25 a 29 años (104)",875,810,5,190,273,204,123,15,,,65,1966
"De 30 a 34 años (105)",754,735,3,102,166,181,218,57,8,,19,2373
"De 35 a 39 años (106)",711,698,1,48,89,124,284,118,32,2,13,2903
"De 40 a 44 años (107)",557,554,3,31,41,91,183,137,59,9,3,2669
"De 45 a 49 años (108)",427,421,1,12,35,42,101,111,94,25,6,2448
"De 50 y más años (109)",1213,1187,3,36,44,97,237,335,296,139,26,7665
"Sin nivel (110)",403,380,3,21,15,37,86,94,89,35,23,2302
"De 12 a 14 años (111)",1,,,,,,,,,,1,
"De 15 a 19 años (112)",6,6,,3,3,,,,,,,9
"De 20 a 24 años (113)",9,8,,5,2,1,,,,,1,12
"De 25 a 29 años (114)",16,13,,2,2,3,5,1,,,3,45
"De 30 a 34 años (115)",14,12,,,,4,4,2,2,,2,57
"De 35 a 39 años (116)",16,15,,1,2,2,4,4,2,,1,74
"De 40 a 44 años (117)",25,24,,3,1,1,9,6,3,1,1,125
"De 45 a 49 años (118)",22,20,,1,1,1,2,9,5,1,2,127
"De 50 y más años (119)",294,282,3,6,4,25,62,72,77,33,12,1853
"Educacion Inicial (120)",2,2,,1,,1,,,,,,4
"De 30 a 34 años (125)",2,2,,1,,1,,,,,,4
"Primaria (130)",2668,2600,14,237,313,353,632,562,355,134,68,12818
"De 12 a 14 años (131)",10,4,,4,,,,,,,6,4
"De 15 a 19 años (132)",130,111,,78,29,4,,,,,19,148
"De 20 a 24 años (133)",271,258,5,73,118,50,10,2,,,13,516
"De 25 a 29 años (134)",296,285,3,26,76,92,75,13,,,11,858
"De 30 a 34 años (135)",290,288,2,14,37,64,124,42,5,,2,1140
"De 35 a 39 años (136)",346,343,1,12,19,47,148,88,26,2,3,1655
"De 40 a 44 años (137)",299,298,3,10,6,31,86,103,51,8,1,1679
"De 45 a 49 años (138)",276,275,,5,7,19,59,85,76,24,1,1798
"De 50 y más años (139)",750,738,,15,21,46,130,229,197,100,12,5020
"Secundaria (140)",2042,1929,5,559,498,352,359,110,41,5,113,5276
"De 12 a 14 años (141)",5,3,,3,,,,,,,2,3
"De 15 a 19 años (142)",230,197,1,171,21,3,1,,,,33,226
"De 20 a 24 años (143)",503,459,2,239,171,42,5,,,,44,728
"De 25 a 29 años (144)",409,385,1,83,157,101,42,1,,,24,880
"De 30 a 34 años (145)",301,296,1,34,79,88,80,13,1,,5,902
"De 35 a 39 años (146)",235,233,,9,34,52,110,24,4,,2,900
"De 40 a 44 años (147)",154,154,,11,14,35,63,26,5,,,626
"De 45 a 49 años (148)",83,81,,3,11,13,27,15,12,,2,384
"De 50 y más años (149)",122,121,,6,11,18,31,31,19,5,1,627
"Sup. no Univ. incompleta (150)",191,179,2,89,41,28,16,3,,,12,346
"De 15 a 19 años (152)",9,8,,8,,,,,,,1,8
"De 20 a 24 años (153)",49,43,,35,4,3,1,,,,6,57
"De 25 a 29 años (154)",42,39,1,24,10,3,1,,,,3,57
"De 30 a 34 años (155)",34,33,,12,14,7,,,,,1,61
"De 35 a 39 años (156)",25,24,,5,7,7,4,1,,,1,65
"De 40 a 44 años (157)",17,17,,2,3,8,2,2,,,,54
"De 45 a 49 años (158)",8,8,1,1,2,,4,,,,,23
"De 50 y más años (159)",7,7,,2,1,,4,,,,,21
"Sup. no Univ. completa (160)",223,192,,74,59,22,34,1,2,,31,428
"De 20 a 24 años (163)",28,15,,13,2,,,,,,13,17
"De 25 a 29 años (164)",57,50,,33,13,4,,,,,7,71
"De 30 a 34 años (165)",49,45,,17,18,6,4,,,,4,89
"De 35 a 39 años (166)",33,28,,4,12,4,8,,,,5,74
"De 40 a 44 años (167)",28,27,,4,5,5,13,,,,1,84
"De 45 a 49 años (168)",12,11,,1,5,3,2,,,,1,29
"De 50 y más años (169)",16,16,,2,4,,7,1,2,,,64
"Sup. Univ. incompleta (170)",93,83,,37,20,10,13,1,1,1,10,191
"De 15 a 19 años (172)",1,1,,1,,,,,,,,1
"De 20 a 24 años (173)",16,11,,10,1,,,,,,5,12
"De 25 a 29 años (174)",20,16,,11,4,1,,,,,4,22
"De 30 a 34 años (175)",17,17,,8,3,4,2,,,,,35
"De 35 a 39 años (176)",19,19,,3,7,2,7,,,,,56
"De 40 a 44 años (177)",7,7,,1,2,1,3,,,,,21
"De 45 a 49 años (178)",4,4,,,2,1,1,,,,,11
"De 50 y más años (179)",9,8,,3,1,1,,1,1,1,1,33
"Sup. Univ. completa (180)",190,170,,49,53,39,24,4,1,,20,409
"De 20 a 24 años (183)",7,6,,5,,,1,,,,1,9
"De 25 a 29 años (184)",35,22,,11,11,,,,,,13,33
"De 30 a 34 años (185)",47,42,,16,15,7,4,,,,5,85
"De 35 a 39 años (186)",37,36,,14,8,10,3,1,,,1,79
"De 40 a 44 años (187)",27,27,,,10,10,7,,,,,80
"De 45 a 49 años (188)",22,22,,1,7,5,6,2,1,,,76
"De 50 y más años (189)",15,15,,2,2,7,3,1,,,,47
,,,,,,,,,,,,
"RURAL (200)",7381,7195,26,1186,1171,967,1537,1160,781,367,186,31409
"De 12 a 14 años (201)",35,15,,14,1,,,,,,20,16
"De 15 a 19 años (202)",743,692,11,495,163,19,4,,,,51,894
"De 20 a 24 años (203)",1275,1231,5,367,475,262,111,11,,,44,2642
"De 25 a 29 años (204)",1057,1036,2,128,252,289,313,49,3,,21,3208
"De 30 a 34 años (205)",893,886,1,62,110,151,362,159,38,3,7,3702
"De 35 a 39 años (206)",846,835,1,40,67,88,260,241,111,27,11,4394
"De 40 a 44 años (207)",658,651,1,21,34,50,157,211,139,38,7,3918
"De 45 a 49 años (208)",548,545,1,17,27,33,94,145,153,75,3,3659
"De 50 y más años (209)",1326,1304,4,42,42,75,236,344,337,224,22,8976
"Sin nivel (210)",1646,1594,5,192,203,173,361,316,221,123,52,8010
"De 12 a 14 años (211)",6,1,,1,,,,,,,5,1
"De 15 a 19 años (212)",115,110,,73,30,5,2,,,,5,156
"De 20 a 24 años (213)",176,168,1,53,57,27,24,6,,,8,392
"De 25 a 29 años (214)",190,184,2,21,42,39,67,12,1,,6,602
"De 30 a 34 años (215)",156,154,,6,15,25,64,34,9,1,2,695
"De 35 a 39 años (216)",164,158,,6,13,22,40,46,23,8,6,864
"De 40 a 44 años (217)",131,128,1,9,16,10,25,40,21,6,3,689
"De 45 a 49 años (218)",144,142,,4,12,9,20,37,41,19,2,945
"De 50 y más años (219)",564,549,1,19,18,36,119,141,126,89,15,3666
"Educacion Inicial (220)",14,14,,4,3,2,3,,2,,,46
"De 15 a 19 años (222)",1,1,,1,,,,,,,,1
"De 20 a 24 años (223)",7,7,,2,2,2,1,,,,,16
"De 25 a 29 años (224)",2,2,,,1,,1,,,,,7
"De 30 a 34 años (225)",4,4,,1,,,1,,2,,,22
"Primaria (230)",4199,4115,15,513,572,559,941,752,532,231,84,19436
"De 12 a 14 años (231)",24,11,,10,1,,,,,,13,12
"De 15 a 19 años (232)",367,336,7,227,92,9,1,,,,31,442
"De 20 a 24 años (233)",679,657,2,151,258,172,70,4,,,22,1501
"De 25 a 29 años (234)",554,551,,41,106,176,197,29,2,,3,1854
"De 30 a 34 años (235)",525,524,1,23,45,86,232,110,25,2,1,2343
"De 35 a 39 años (236)",548,544,1,21,27,39,172,183,83,18,4,3039
"De 40 a 44 años (237)",439,435,,9,13,26,100,147,109,31,4,2795
"De 45 a 49 años (238)",347,346,1,9,9,19,57,90,107,54,1,2425
"De 50 y más años (239)",716,711,3,22,21,32,112,189,206,126,5,5025
"Secundaria (240)",1302,1260,5,411,335,198,194,81,25,11,42,3370
"De 12 a 14 años (241)",5,3,,3,,,,,,,2,3
"De 15 a 19 años (242)",257,242,4,191,41,5,1,,,,15,292
"De 20 a 24 años (243)",388,375,1,149,151,58,15,1,,,13,693
"De 25 a 29 años (244)",272,266,,47,96,69,46,8,,,6,689
"De 30 a 34 años (245)",157,153,,11,32,35,60,13,2,,4,537
"De 35 a 39 años (246)",93,92,,7,11,17,40,11,5,1,1,382
"De 40 a 44 años (247)",56,56,,,,10,18,20,8,,,306
"De 45 a 49 años (248)",37,37,,2,2,,9,17,5,2,,223
"De 50 y más años (249)",37,36,,1,2,4,5,11,5,8,1,245
"Sup. no Univ. incompleta (250)",59,56,1,18,14,9,7,4,1,2,3,158
"De 15 a 19 años (252)",3,3,,3,,,,,,,,3
"De 20 a 24 años (253)",14,14,1,6,4,3,,,,,,23
"De 25 a 29 años (254)",15,12,,5,3,4,,,,,3,23
"De 30 a 34 años (255)",12,12,,2,4,1,3,2,,,,38
"De 35 a 39 años (256)",5,5,,1,2,,2,,,,,14
"De 40 a 44 años (257)",4,4,,,1,,,1,1,1,,28
"De 45 a 49 años (258)",3,3,,1,,,2,,,,,9
"De 50 y más años (259)",3,3,,,,1,,1,,1,,20
"Sup. no Univ. completa (260)",46,46,,17,8,8,11,2,,,,115
"De 20 a 24 años (263)",6,6,,3,2,,1,,,,,12
"De 25 a 29 años (264)",10,10,,7,,1,2,,,,,18
"De 30 a 34 años (265)",9,9,,5,2,1,1,,,,,16
"De 35 a 39 años (266)",4,4,,1,1,1,1,,,,,10
"De 40 a 44 años (267)",12,12,,1,1,4,5,1,,,,41
"De 45 a 49 años (268)",4,4,,,2,1,1,,,,,12
"De 50 y más años (269)",1,1,,,,,,1,,,,6
"Sup. Univ. incompleta (270)",35,33,,12,11,2,6,2,,,2,79
"De 20 a 24 años (273)",3,3,,2,1,,,,,,,4
"De 25 a 29 años (274)",6,5,,3,2,,,,,,1,7
"De 30 a 34 años (275)",9,9,,4,3,1,1,,,,,17
"De 35 a 39 años (276)",9,9,,3,3,1,1,1,,,,23
"De 40 a 44 años (277)",4,4,,,2,,2,,,,,13
"De 45 a 49 años (278)",3,3,,,,,2,1,,,,15
"De 50 y más años (279)",1,,,,,,,,,,1,
"Sup. Univ. completa (280)",80,77,,19,25,16,14,3,,,3,195
"De 20 a 24 años (283)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (284)",8,6,,4,2,,,,,,2,8
"De 30 a 34 años (285)",21,21,,10,9,2,,,,,,34
"De 35 a 39 años (286)",23,23,,1,10,8,4,,,,,62
"De 40 a 44 años (287)",12,12,,2,1,,7,2,,,,46
"De 45 a 49 años (288)",10,10,,1,2,4,3,,,,,30
"De 50 y más años (289)",4,4,,,1,2,,1,,,,14
