"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia LAURICOCHA (000)",34003,7873,26130
"Casa independiente (001)",30361,7839,22522
"Vivienda en casa de vecindad (004)",17,17,
"Choza o cabaña (005)",3570,,3570
"Vivienda improvisada (006)",10,10,
"Local no dest.para hab. humana (007)",40,3,37
"Otro tipo (008)",5,4,1
