"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (059)",9,,,1,2,6,,
"Sup. no Univ. completa (060)",260,1,,4,15,59,112,69
"De 20 a 24 años (063)",37,,,,,,21,16
"De 25 a 29 años (064)",66,,,,,4,38,24
"De 30 a 34 años (065)",59,,,,,10,32,17
"De 35 a 39 años (066)",30,,,,,12,17,1
"De 40 a 44 años (067)",28,,,,2,17,4,5
"De 45 a 49 años (068)",16,,,,3,10,,3
"De 50 y más años (069)",24,1,,4,10,6,,3
"Sup. Univ. incompleta (070)",54,,,3,4,14,21,12
"De 15 a 19 años (072)",2,,,,,,1,1
"De 20 a 24 años (073)",8,,,,,,6,2
"De 25 a 29 años (074)",13,,,,,1,5,7
"De 30 a 34 años (075)",4,,,,,,4,
"De 35 a 39 años (076)",8,,,,,4,2,2
"De 40 a 44 años (077)",6,,,,1,2,3,
"De 45 a 49 años (078)",5,,,,1,4,,
"De 50 y más años (079)",8,,,3,2,3,,
"Sup. Univ. completa (080)",102,,,,8,16,46,32
"De 20 a 24 años (083)",10,,,,,,5,5
"De 25 a 29 años (084)",23,,,,,,11,12
"De 30 a 34 años (085)",24,,,,,6,10,8
"De 35 a 39 años (086)",20,,,,,5,11,4
"De 40 a 44 años (087)",14,,,,3,1,8,2
"De 45 a 49 años (088)",6,,,,,4,1,1
"De 50 y más años (089)",5,,,,5,,,
,,,,,,,,
"URBANA (100)",1681,6,12,67,124,367,703,402
"De 12 a 14 años (101)",5,,,,,,,5
"De 15 a 19 años (102)",82,,,,,,51,31
"De 20 a 24 años (103)",264,,,,,1,177,86
"De 25 a 29 años (104)",281,,,,,22,177,82
"De 30 a 34 años (105)",254,,,,,51,145,58
"De 35 a 39 años (106)",234,,,,1,97,92,44
"De 40 a 44 años (107)",172,,,,16,82,50,24
"De 45 a 49 años (108)",108,,,2,20,62,9,15
"De 50 y más años (109)",281,6,12,65,87,52,2,57
"Sin nivel (110)",118,2,4,22,22,22,14,32
"De 20 a 24 años (113)",1,,,,,,1,
"De 25 a 29 años (114)",4,,,,,,2,2
"De 30 a 34 años (115)",11,,,,,2,4,5
"De 35 a 39 años (116)",7,,,,,3,3,1
"De 40 a 44 años (117)",9,,,,,5,3,1
"De 45 a 49 años (118)",7,,,,2,2,1,2
"De 50 y más años (119)",79,2,4,22,20,10,,21
"Educacion Inicial (120)",1,,,,,,1,
"De 20 a 24 años (123)",1,,,,,,1,
"Primaria (130)",368,3,7,29,45,111,100,73
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",12,,,,,,7,5
"De 20 a 24 años (133)",25,,,,,,19,6
"De 25 a 29 años (134)",36,,,,,4,23,9
"De 30 a 34 años (135)",42,,,,,9,25,8
"De 35 a 39 años (136)",56,,,,1,32,11,12
"De 40 a 44 años (137)",42,,,,1,22,13,6
"De 45 a 49 años (138)",40,,,2,10,26,1,1
"De 50 y más años (139)",113,3,7,27,33,18,1,24
"Secundaria (140)",726,,1,12,30,143,379,161
"De 12 a 14 años (141)",3,,,,,,,3
"De 15 a 19 años (142)",63,,,,,,41,22
"De 20 a 24 años (143)",158,,,,,1,112,45
"De 25 a 29 años (144)",134,,,,,12,92,30
"De 30 a 34 años (145)",102,,,,,22,66,14
"De 35 a 39 años (146)",103,,,,,38,43,22
"De 40 a 44 años (147)",69,,,,8,34,18,9
"De 45 a 49 años (148)",38,,,,3,22,6,7
"De 50 y más años (149)",56,,1,12,19,14,1,9
"Sup. no Univ. incompleta (150)",134,,,1,6,24,63,40
"De 15 a 19 años (152)",6,,,,,,3,3
"De 20 a 24 años (153)",31,,,,,,17,14
"De 25 a 29 años (154)",26,,,,,2,16,8
"De 30 a 34 años (155)",25,,,,,3,12,10
"De 35 a 39 años (156)",20,,,,,6,11,3
"De 40 a 44 años (157)",13,,,,2,6,4,1
"De 45 a 49 años (158)",5,,,,2,2,,1
"De 50 y más años (159)",8,,,1,2,5,,
"Sup. no Univ. completa (160)",204,1,,3,11,44,87,58
"De 20 a 24 años (163)",33,,,,,,18,15
"De 25 a 29 años (164)",50,,,,,3,29,18
"De 30 a 34 años (165)",49,,,,,10,26,13
"De 35 a 39 años (166)",24,,,,,10,13,1
"De 40 a 44 años (167)",21,,,,2,13,1,5
"De 45 a 49 años (168)",10,,,,2,5,,3
"De 50 y más años (169)",17,1,,3,7,3,,3
"Sup. Univ. incompleta (170)",38,,,,2,11,16,9
"De 15 a 19 años (172)",1,,,,,,,1
"De 20 a 24 años (173)",5,,,,,,4,1
"De 25 a 29 años (174)",11,,,,,1,5,5
"De 30 a 34 años (175)",3,,,,,,3,
"De 35 a 39 años (176)",7,,,,,4,1,2
"De 40 a 44 años (177)",5,,,,,2,3,
"De 45 a 49 años (178)",3,,,,1,2,,
"De 50 y más años (179)",3,,,,1,2,,
"Sup. Univ. completa (180)",92,,,,8,12,43,29
"De 20 a 24 años (183)",10,,,,,,5,5
"De 25 a 29 años (184)",20,,,,,,10,10
"De 30 a 34 años (185)",22,,,,,5,9,8
"De 35 a 39 años (186)",17,,,,,4,10,3
"De 40 a 44 años (187)",13,,,,3,,8,2
"De 45 a 49 años (188)",5,,,,,3,1,1
"De 50 y más años (189)",5,,,,5,,,
,,,,,,,,
"RURAL (200)",631,1,7,26,62,149,271,115
"De 12 a 14 años (201)",1,,,,,,,1
"De 15 a 19 años (202)",30,,,,,,16,14
"De 20 a 24 años (203)",85,,,,,1,61,23
"De 25 a 29 años (204)",92,,,,,4,63,25
"De 30 a 34 años (205)",75,,,,,13,54,8
"De 35 a 39 años (206)",76,,,,1,28,37,10
"De 40 a 44 años (207)",69,,,,2,35,25,7
"De 45 a 49 años (208)",60,,,1,7,33,13,6
"De 50 y más años (209)",143,1,7,25,52,35,2,21
"Sin nivel (210)",124,1,3,12,22,25,44,17
"De 20 a 24 años (213)",2,,,,,,1,1
"De 25 a 29 años (214)",3,,,,,,2,1
"De 30 a 34 años (215)",12,,,,,,12,
"De 35 a 39 años (216)",18,,,,1,2,15,
"De 40 a 44 años (217)",16,,,,,7,8,1
"De 45 a 49 años (218)",10,,,,1,4,4,1
"De 50 y más años (219)",63,1,3,12,20,12,2,13
"Educacion Inicial (220)",1,,,,,,1,
"De 30 a 34 años (225)",1,,,,,,1,
"Primaria (230)",228,,4,8,26,67,98,25
"De 12 a 14 años (231)",1,,,,,,,1
"De 15 a 19 años (232)",4,,,,,,3,1
"De 20 a 24 años (233)",19,,,,,,16,3
"De 25 a 29 años (234)",36,,,,,2,30,4
"De 30 a 34 años (235)",32,,,,,8,23,1
"De 35 a 39 años (236)",28,,,,,14,11,3
"De 40 a 44 años (237)",25,,,,1,12,10,2
"De 45 a 49 años (238)",31,,,,4,20,5,2
"De 50 y más años (239)",52,,4,8,21,11,,8
"Secundaria (240)",176,,,1,8,32,84,51
"De 15 a 19 años (242)",25,,,,,,12,13
"De 20 a 24 años (243)",48,,,,,1,32,15
"De 25 a 29 años (244)",27,,,,,1,17,9
"De 30 a 34 años (245)",17,,,,,4,10,3
"De 35 a 39 años (246)",19,,,,,9,5,5
"De 40 a 44 años (247)",16,,,,,9,4,3
"De 45 a 49 años (248)",9,,,,1,1,4,3
"De 50 y más años (249)",15,,,1,7,7,,
"Sup. no Univ. incompleta (250)",20,,,1,,3,11,5
"De 20 a 24 años (253)",9,,,,,,7,2
"De 25 a 29 años (254)",5,,,,,,4,1
"De 35 a 39 años (256)",1,,,,,,,1
"De 40 a 44 años (257)",3,,,,,2,,1
"De 45 a 49 años (258)",1,,,1,,,,
"De 50 y más años (259)",1,,,,,1,,
"Sup. no Univ. completa (260)",56,,,1,4,15,25,11
"De 20 a 24 años (263)",4,,,,,,3,1
"De 25 a 29 años (264)",16,,,,,1,9,6
"De 30 a 34 años (265)",10,,,,,,6,4
"De 35 a 39 años (266)",6,,,,,2,4,
"De 40 a 44 años (267)",7,,,,,4,3,
"De 45 a 49 años (268)",6,,,,1,5,,
"De 50 y más años (269)",7,,,1,3,3,,
"Sup. Univ. incompleta (270)",16,,,3,2,3,5,3
"De 15 a 19 años (272)",1,,,,,,1,
"De 20 a 24 años (273)",3,,,,,,2,1
"De 25 a 29 años (274)",2,,,,,,,2
"De 30 a 34 años (275)",1,,,,,,1,
"De 35 a 39 años (276)",1,,,,,,1,
"De 40 a 44 años (277)",1,,,,1,,,
"De 45 a 49 años (278)",2,,,,,2,,
"De 50 y más años (279)",5,,,3,1,1,,
"Sup. Univ. completa (280)",10,,,,,4,3,3
"De 25 a 29 años (284)",3,,,,,,1,2
"De 30 a 34 años (285)",2,,,,,1,1,
"De 35 a 39 años (286)",3,,,,,1,1,1
"De 40 a 44 años (287)",1,,,,,1,,
"De 45 a 49 años (288)",1,,,,,1,,
