"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",691,2,236,254,172,27
"Obreros construc., conf., papel, fab., instr. (034)",190,2,84,66,30,8
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",13067,234,4441,4840,3065,487
"Otra (036)",21,,7,10,4,
"Ocupación no especificada (037)",565,,194,181,145,45
"Desocupado (038)",998,12,574,286,104,22
,,,,,,
"URBANA (039)",71620,831,24282,26003,17216,3288
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",142,,9,62,65,6
"Profes., científicos e intelectuales (041)",5701,,1159,2840,1602,100
"Técnicos de nivel medio y trab.asimilados (042)",3015,,1100,1169,673,73
"Jefes y empleados de oficina (043)",2687,,1227,969,471,20
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",11897,161,3753,4317,3036,630
"Agricult.trabaj. calif. agrop. y pesqueros (045)",5296,32,1011,1586,1848,819
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",4977,30,1835,1841,1085,186
"Obreros construc., conf., papel, fab., instr. (047)",8526,14,2826,3406,2042,238
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",25328,560,9601,8504,5610,1053
"Otra (049)",456,,50,261,145,
"Ocupación no especificada (050)",929,,322,297,239,71
"Desocupado (051)",2666,34,1389,751,400,92
"Hombres (052)",45149,539,15662,15729,10902,2317
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",98,,5,42,49,2
"Profes., científicos e intelectuales (054)",2576,,464,1186,846,80
"Técnicos de nivel medio y trab.asimilados (055)",1886,,684,733,416,53
"Jefes y empleados de oficina (056)",1177,,468,425,271,13
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",4911,82,1733,1675,1145,276
"Agricult.trabaj. calif. agrop. y pesqueros (058)",4368,24,827,1250,1540,727
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",4362,28,1633,1619,923,159
"Obreros construc., conf., papel, fab., instr. (060)",8355,12,2750,3347,2016,230
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",14800,370,6027,4584,3144,675
"Otra (062)",436,,43,252,141,
"Ocupación no especificada (063)",409,,144,129,107,29
"Desocupado (064)",1771,23,884,487,304,73
"Mujeres (065)",26471,292,8620,10274,6314,971
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",44,,4,20,16,4
"Profes., científicos e intelectuales (067)",3125,,695,1654,756,20
"Técnicos de nivel medio y trab.asimilados (068)",1129,,416,436,257,20
"Jefes y empleados de oficina (069)",1510,,759,544,200,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",6986,79,2020,2642,1891,354
"Agricult.trabaj. calif. agrop. y pesqueros (071)",928,8,184,336,308,92
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",615,2,202,222,162,27
"Obreros construc., conf., papel, fab., instr. (073)",171,2,76,59,26,8
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",10528,190,3574,3920,2466,378
"Otra (075)",20,,7,9,4,
"Ocupación no especificada (076)",520,,178,168,132,42
"Desocupado (077)",895,11,505,264,96,19
,,,,,,
"RURAL (078)",14022,139,4611,4847,3500,925
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",26,,1,10,15,
"Profes., científicos e intelectuales (080)",492,,135,226,121,10
"Técnicos de nivel medio y trab.asimilados (081)",347,,139,131,74,3
"Jefes y empleados de oficina (082)",214,,97,73,44,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",1072,4,357,444,221,46
"Agricult.trabaj. calif. agrop. y pesqueros (084)",2481,10,368,697,930,476
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",532,1,236,201,84,10
"Obreros construc., conf., papel, fab., instr. (086)",1084,1,346,440,277,20
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",7298,120,2702,2490,1648,338
"Otra (088)",51,,7,26,18,
"Ocupación no especificada (089)",108,1,53,28,19,7
"Desocupado (090)",317,2,170,81,49,15
"Hombres (091)",9873,91,3212,3312,2522,736
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",19,,,6,13,
"Profes., científicos e intelectuales (093)",247,,59,97,83,8
"Técnicos de nivel medio y trab.asimilados (094)",252,,89,103,57,3
"Jefes y empleados de oficina (095)",123,,44,41,38,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",499,1,182,209,86,21
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2126,10,318,585,784,429
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",456,1,202,169,74,10
"Obreros construc., conf., papel, fab., instr. (099)",1065,1,338,433,273,20
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",4759,76,1835,1570,1049,229
"Otra (101)",50,,7,25,18,
"Ocupación no especificada (102)",63,1,37,15,6,4
"Desocupado (103)",214,1,101,59,41,12
"Mujeres (104)",4149,48,1399,1535,978,189
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",7,,1,4,2,
"Profes., científicos e intelectuales (106)",245,,76,129,38,2
"Técnicos de nivel medio y trab.asimilados (107)",95,,50,28,17,
"Jefes y empleados de oficina (108)",91,,53,32,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",573,3,175,235,135,25
"Agricult.trabaj. calif. agrop. y pesqueros (110)",355,,50,112,146,47
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",76,,34,32,10,
"Obreros construc., conf., papel, fab., instr. (112)",19,,8,7,4,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",2539,44,867,920,599,109
"Otra (114)",1,,,1,,
"Ocupación no especificada (115)",45,,16,13,13,3
"Desocupado (116)",103,1,69,22,8,3
