"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Admin.pub. y defensa; p. segur.soc.afil (130)",1387,15,340,148,675,10,,1,6,108,84,,
"Enseñanza (131)",3603,22,3367,28,167,,,,,19,,,
"Servicios sociales y de salud (132)",1415,,740,391,120,80,,8,,76,,,
"Otras activ. serv.comun.soc y personales (133)",921,3,79,86,66,161,,5,1,520,,,
"Hogares privados con servicio doméstico (134)",837,,,,,1,,,,836,,,
"Organiz. y organos extraterritoriales (135)",4,,2,,2,,,,,,,,
"Actividad economica no especificada (136)",521,,,1,72,,,,,1,,447,
"Desocupado (137)",1532,,,,,,,,,,,,1532
,,,,,,,,,,,,,
"RURAL (138)",41696,53,539,257,300,928,15969,3227,1765,15988,20,427,2223
"Agric., ganadería, caza y silvicultura (139)",29867,,2,15,,,15671,,26,14153,,,
"Pesca (140)",678,,1,2,,,298,,,377,,,
"Explotación de minas y canteras (141)",246,,2,1,1,,,147,12,83,,,
"Industrias manufactureras (142)",3279,,2,10,,,,2960,300,7,,,
"Suministro de electricidad, gas y agua (143)",9,,1,1,,,,2,2,3,,,
"Construcción (144)",1189,,7,6,1,,,16,737,422,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",1123,,1,13,,733,,96,16,264,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",103,,,2,,14,,73,14,,,,
"Comercio al por mayor (147)",56,,,,,55,,,,1,,,
"Comercio al por menor (148)",964,,1,11,,664,,23,2,263,,,
"Hoteles y restaurantes (149)",224,1,1,19,11,96,,,,96,,,
"Trans., almac. y comunicaciones (150)",837,,5,7,7,20,,,608,190,,,
"Intermediación financiera (151)",3,,,,1,,,,,2,,,
"Activid.inmobil., empres. y alquileres (152)",132,,22,23,16,38,,,6,27,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",575,48,30,22,226,11,,4,41,173,20,,
"Enseñanza (154)",489,4,436,3,21,,,,10,15,,,
"Servicios sociales y de salud (155)",93,,17,42,8,15,,2,2,7,,,
"Otras activ. serv.comun.soc y personales (156)",184,,12,93,4,15,,,5,55,,,
"Hogares privados con servicio doméstico (157)",114,,,,,,,,,114,,,
"Actividad economica no especificada (159)",431,,,,4,,,,,,,427,
"Desocupado (160)",2223,,,,,,,,,,,,2223
"Hombres (161)",23838,44,411,218,213,374,11773,994,1632,6180,20,161,1818
"Agric., ganadería, caza y silvicultura (162)",16476,,2,14,,,11517,,26,4917,,,
"Pesca (163)",511,,1,2,,,256,,,252,,,
"Explotación de minas y canteras (164)",238,,1,1,1,,,141,12,82,,,
"Industrias manufactureras (165)",931,,2,7,,,,736,180,6,,,
"Suministro de electricidad, gas y agua (166)",9,,1,1,,,,2,2,3,,,
"Construcción (167)",1170,,7,6,1,,,16,731,409,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",458,,1,9,,256,,93,15,84,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",95,,,2,,8,,72,13,,,,
"Comercio al por mayor (170)",31,,,,,30,,,,1,,,
"Comercio al por menor (171)",332,,1,7,,218,,21,2,83,,,
"Hoteles y restaurantes (172)",83,1,1,12,4,40,,,,25,,,
"Trans., almac. y comunicaciones (173)",803,,4,6,6,15,,,604,168,,,
"Intermediación financiera (174)",3,,,,1,,,,,2,,,
"Activid.inmobil., empres. y alquileres (175)",114,,17,21,10,38,,,5,23,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",470,39,27,19,162,11,,4,40,148,20,,
"Enseñanza (177)",382,4,332,3,18,,,,10,15,,,
"Servicios sociales y de salud (178)",54,,6,30,6,5,,2,2,3,,,
"Otras activ. serv.comun.soc y personales (179)",145,,9,87,3,9,,,5,32,,,
"Hogares privados con servicio doméstico (180)",11,,,,,,,,,11,,,
"Actividad economica no especificada (182)",162,,,,1,,,,,,,161,
"Desocupado (183)",1818,,,,,,,,,,,,1818
"Mujeres (184)",17858,9,128,39,87,554,4196,2233,133,9808,,266,405
"Agric., ganadería, caza y silvicultura (185)",13391,,,1,,,4154,,,9236,,,
"Pesca (186)",167,,,,,,42,,,125,,,
"Explotación de minas y canteras (187)",8,,1,,,,,6,,1,,,
"Industrias manufactureras (188)",2348,,,3,,,,2224,120,1,,,
"Construcción (190)",19,,,,,,,,6,13,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",665,,,4,,477,,3,1,180,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",8,,,,,6,,1,1,,,,
"Comercio al por mayor (193)",25,,,,,25,,,,,,,
"Comercio al por menor (194)",632,,,4,,446,,2,,180,,,
"Hoteles y restaurantes (195)",141,,,7,7,56,,,,71,,,
"Trans., almac. y comunicaciones (196)",34,,1,1,1,5,,,4,22,,,
"Activid.inmobil., empres. y alquileres (198)",18,,5,2,6,,,,1,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",105,9,3,3,64,,,,1,25,,,
"Enseñanza (200)",107,,104,,3,,,,,,,,
"Servicios sociales y de salud (201)",39,,11,12,2,10,,,,4,,,
"Otras activ. serv.comun.soc y personales (202)",39,,3,6,1,6,,,,23,,,
"Hogares privados con servicio doméstico (203)",103,,,,,,,,,103,,,
"Actividad economica no especificada (205)",269,,,,3,,,,,,,266,
"Desocupado (206)",405,,,,,,,,,,,,405
