"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",223,,,2,33,120,41,27
"De 50 y más años (049)",3521,142,421,742,882,340,5,989
"Divorciado(a) (050)",212,1,6,12,43,52,52,46
"De 15 a 19 años (052)",1,,,,,,,1
"De 20 a 24 años (053)",8,,,,,,7,1
"De 25 a 29 años (054)",22,,,,,2,15,5
"De 30 a 34 años (055)",23,,,,,2,13,8
"De 35 a 39 años (056)",20,,,,1,11,6,2
"De 40 a 44 años (057)",27,,,,5,9,11,2
"De 45 a 49 años (058)",28,,,1,7,12,,8
"De 50 y más años (059)",83,1,6,11,30,16,,19
"Soltero(a) (060)",3352,3,14,36,88,268,702,2241
"De 12 a 14 años (061)",6,,,,,,2,4
"De 15 a 19 años (062)",124,,,,,,76,48
"De 20 a 24 años (063)",1153,,,,,1,251,901
"De 25 a 29 años (064)",841,,,,,33,190,618
"De 30 a 34 años (065)",454,,,,1,68,100,285
"De 35 a 39 años (066)",250,,,,3,59,50,138
"De 40 a 44 años (067)",169,,,,12,50,24,83
"De 45 a 49 años (068)",123,,,3,24,34,9,53
"De 50 y más años (069)",232,3,14,33,48,23,,111
,,,,,,,,
"URBANA (080)",15620,84,300,699,1523,3299,5360,4355
"De 12 a 14 años (081)",19,,,,,,1,18
"De 15 a 19 años (082)",324,,,,,,187,137
"De 20 a 24 años (083)",1894,,,,,5,892,997
"De 25 a 29 años (084)",2283,,,,,100,1275,908
"De 30 a 34 años (085)",2115,,,,1,367,1197,550
"De 35 a 39 años (086)",1869,,,,16,569,940,344
"De 40 a 44 años (087)",1553,,,,75,686,547,245
"De 45 a 49 años (088)",1303,,,7,172,693,264,167
"De 50 y más años (089)",4260,84,300,692,1259,879,57,989
"Conviviente (090)",4198,3,7,15,86,569,2487,1031
"De 12 a 14 años (091)",11,,,,,,,11
"De 15 a 19 años (092)",218,,,,,,127,91
"De 20 a 24 años (093)",830,,,,,3,541,286
"De 25 a 29 años (094)",1112,,,,,48,767,297
"De 30 a 34 años (095)",897,,,,,146,579,172
"De 35 a 39 años (096)",548,,,,4,148,312,84
"De 40 a 44 años (097)",260,,,,3,93,124,40
"De 45 a 49 años (098)",141,,,2,17,71,36,15
"De 50 y más años (099)",181,3,7,13,62,60,1,35
"Separado(a) (100)",1207,,9,39,99,342,435,283
"De 12 a 14 años (101)",3,,,,,,1,2
"De 15 a 19 años (102)",29,,,,,,17,12
"De 20 a 24 años (103)",146,,,,,,100,46
"De 25 a 29 años (104)",190,,,,,14,115,61
"De 30 a 34 años (105)",202,,,,,53,99,50
"De 35 a 39 años (106)",161,,,,4,68,53,36
"De 40 a 44 años (107)",142,,,,9,82,31,20
"De 45 a 49 años (108)",117,,,1,18,61,15,22
"De 50 y más años (109)",217,,9,38,68,64,4,34
"Casado(a) (110)",6201,10,82,313,874,1951,1961,1010
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",16,,,,,,7,9
"De 20 a 24 años (113)",162,,,,,2,114,46
"De 25 a 29 años (114)",378,,,,,18,270,90
"De 30 a 34 años (115)",674,,,,,115,439,120
"De 35 a 39 años (116)",948,,,,6,297,526,119
"De 40 a 44 años (117)",947,,,,40,428,359,120
"De 45 a 49 años (118)",857,,,1,94,482,196,84
"De 50 y más años (119)",2217,10,82,312,734,609,50,420
"Viudo(a) (120)",1677,68,190,300,367,225,71,456
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",5,,,,,,1,4
"De 25 a 29 años (124)",21,,,,,2,15,4
"De 30 a 34 años (125)",25,,,,,7,13,5
"De 35 a 39 años (126)",32,,,,,11,16,5
"De 40 a 44 años (127)",67,,,,10,35,13,9
"De 45 a 49 años (128)",81,,,1,15,48,11,6
"De 50 y más años (129)",1445,68,190,299,342,122,2,422
"Divorciado(a) (130)",114,1,5,12,28,26,16,26
"De 15 a 19 años (132)",1,,,,,,,1
"De 20 a 24 años (133)",1,,,,,,1,
"De 25 a 29 años (134)",5,,,,,1,2,2
"De 30 a 34 años (135)",10,,,,,1,7,2
"De 35 a 39 años (136)",9,,,,1,5,2,1
"De 40 a 44 años (137)",15,,,,4,5,4,2
"De 45 a 49 años (138)",17,,,1,5,6,,5
"De 50 y más años (139)",56,1,5,11,18,8,,13
"Soltero(a) (140)",2223,2,7,20,69,186,390,1549
"De 12 a 14 años (141)",3,,,,,,,3
"De 15 a 19 años (142)",59,,,,,,36,23
"De 20 a 24 años (143)",750,,,,,,135,615
"De 25 a 29 años (144)",577,,,,,17,106,454
"De 30 a 34 años (145)",307,,,,1,45,60,201
"De 35 a 39 años (146)",171,,,,1,40,31,99
"De 40 a 44 años (147)",122,,,,9,43,16,54
"De 45 a 49 años (148)",90,,,1,23,25,6,35
"De 50 y más años (149)",144,2,7,19,35,16,,65
,,,,,,,,
"RURAL (160)",19110,93,332,945,1925,3442,8666,3707
"De 12 a 14 años (161)",21,,,,,,3,18
"De 15 a 19 años (162)",657,,,,,,456,201
"De 20 a 24 años (163)",2479,,,,,4,1674,801
"De 25 a 29 años (164)",2317,,,,,65,1752,500
"De 30 a 34 años (165)",2171,,,,,247,1590,334
"De 35 a 39 años (166)",2026,,,,7,442,1376,201
"De 40 a 44 años (167)",1718,,,,34,476,1007,201
"De 45 a 49 años (168)",1589,,,6,99,675,658,151
"De 50 y más años (169)",6132,93,332,939,1785,1533,150,1300
"Conviviente (170)",3111,1,6,15,43,208,2206,632
"De 12 a 14 años (171)",11,,,,,,1,10
"De 15 a 19 años (172)",378,,,,,,268,110
"De 20 a 24 años (173)",1055,,,,,2,795,258
"De 25 a 29 años (174)",662,,,,,8,532,122
"De 30 a 34 años (175)",432,,,,,43,335,54
"De 35 a 39 años (176)",234,,,,,48,162,24
"De 40 a 44 años (177)",132,,,,2,31,82,17
"De 45 a 49 años (178)",81,,,,9,32,29,11
"De 50 y más años (179)",126,1,6,15,32,44,2,26
"Separado(a) (180)",922,,3,16,43,161,444,255
"De 12 a 14 años (181)",1,,,,,,,1
"De 15 a 19 años (182)",78,,,,,,54,24
"De 20 a 24 años (183)",210,,,,,,130,80
"De 25 a 29 años (184)",184,,,,,16,118,50
"De 30 a 34 años (185)",131,,,,,26,62,43
"De 35 a 39 años (186)",96,,,,1,34,40,21
"De 40 a 44 años (187)",63,,,,3,31,24,5
"De 45 a 49 años (188)",55,,,1,9,25,10,10
"De 50 y más años (189)",104,,3,15,30,29,6,21
"Casado(a) (190)",11316,17,84,454,1239,2606,5458,1458
"De 12 a 14 años (191)",5,,,,,,,5
"De 15 a 19 años (192)",133,,,,,,92,41
"De 20 a 24 años (193)",794,,,,,1,620,173
"De 25 a 29 años (194)",1158,,,,,23,981,154
"De 30 a 34 años (195)",1376,,,,,144,1098,134
"De 35 a 39 años (196)",1522,,,,4,313,1098,107
"De 40 a 44 años (197)",1350,,,,17,367,844,122
"De 45 a 49 años (198)",1267,,,2,60,531,586,88
"De 50 y más años (199)",3711,17,84,452,1158,1227,139,634
"Viudo(a) (200)",2534,74,231,444,566,359,210,650
"De 12 a 14 años (201)",1,,,,,,,1
"De 15 a 19 años (202)",3,,,,,,2,1
"De 20 a 24 años (203)",10,,,,,,7,3
"De 25 a 29 años (204)",32,,,,,1,24,7
"De 30 a 34 años (205)",72,,,,,10,49,13
"De 35 a 39 años (206)",84,,,,,22,53,9
"De 40 a 44 años (207)",114,,,,8,36,42,28
"De 45 a 49 años (208)",142,,,1,18,72,30,21
"De 50 y más años (209)",2076,74,231,443,540,218,3,567
"Divorciado(a) (210)",98,,1,,15,26,36,20
"De 20 a 24 años (213)",7,,,,,,6,1
"De 25 a 29 años (214)",17,,,,,1,13,3
"De 30 a 34 años (215)",13,,,,,1,6,6
"De 35 a 39 años (216)",11,,,,,6,4,1
"De 40 a 44 años (217)",12,,,,1,4,7,
"De 45 a 49 años (218)",11,,,,2,6,,3
"De 50 y más años (219)",27,,1,,12,8,,6
"Soltero(a) (220)",1129,1,7,16,19,82,312,692
"De 12 a 14 años (221)",3,,,,,,2,1
"De 15 a 19 años (222)",65,,,,,,40,25
"De 20 a 24 años (223)",403,,,,,1,116,286
"De 25 a 29 años (224)",264,,,,,16,84,164
"De 30 a 34 años (225)",147,,,,,23,40,84
"De 35 a 39 años (226)",79,,,,2,19,19,39
"De 40 a 44 años (227)",47,,,,3,7,8,29
"De 45 a 49 años (228)",33,,,2,1,9,3,18
"De 50 y más años (229)",88,1,7,14,13,7,,46
