"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",106,19,1,81,,5,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",3254,2,2,2822,428,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",107,,34,69,,4,,
"Obreros construc.,conf.,papel, fab., instr. (099)",286,20,96,166,3,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",4811,38,3844,39,,880,10,
"Otra (101)",5,5,,,,,,
"Ocupación no especificada (102)",177,15,67,78,4,13,,
"Desocupado (103)",574,,,,,,,574
"Mujeres (104)",2520,165,689,748,5,728,98,87
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,,1,,,
"Profes., científicos e intelectuales (106)",108,91,,17,,,,
"Técnicos de nivel medio y trab. asimilados (107)",22,20,,2,,,,
"Jefes y empleados de oficina (108)",15,15,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",158,18,,129,,11,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",361,,,357,4,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",144,,5,133,,6,,
"Obreros construc.,conf.,papel, fab., instr. (112)",4,1,2,1,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1461,10,647,37,,669,98,
"Otra (114)",1,1,,,,,,
"Ocupación no especificada (115)",158,9,35,72,,42,,
"Desocupado (116)",87,,,,,,,87
