"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",9466,9429,8988,457,95.3,4.8,
"De 12 a 14 años (041)",1842,9,9,,100,,
"De 15 a 19 años (042)",3216,325,319,98,98.2,30.2,
"De 20 a 24 años (043)",1579,1405,1366,181,97.2,12.9,
"De 25 a 29 años (044)",1036,1747,1691,98,96.8,5.6,
"De 30 a 34 años (045)",587,1439,1374,49,95.5,3.4,
"De 35 a 39 años (046)",474,1502,1424,19,94.8,1.3,
"De 40 a 44 años (047)",275,1030,991,8,96.2,0.8,
"De 45 a 49 años (048)",195,791,739,4,93.4,0.5,
"De 50 y más años (049)",262,1181,1075,,91,,
"Sup. no Univ. incompleta (050)",478,462,444,34,96.1,7.4,
"De 15 a 19 años (052)",113,13,13,3,100,23.1,
"De 20 a 24 años (053)",173,70,69,13,98.6,18.6,
"De 25 a 29 años (054)",66,66,65,8,98.5,12.1,
"De 30 a 34 años (055)",54,97,97,6,100,6.2,
"De 35 a 39 años (056)",32,80,75,2,93.8,2.5,
"De 40 a 44 años (057)",19,54,50,2,92.6,3.7,
"De 45 a 49 años (058)",7,18,18,,100,,
"De 50 y más años (059)",14,64,57,,89.1,,
"Sup. no Univ. completa (060)",456,650,635,22,97.7,3.4,
"De 20 a 24 años (063)",98,23,22,1,95.7,4.3,
"De 25 a 29 años (064)",107,74,70,4,94.6,5.4,
"De 30 a 34 años (065)",92,136,133,10,97.8,7.4,
"De 35 a 39 años (066)",77,165,162,7,98.2,4.2,
"De 40 a 44 años (067)",41,108,107,,99.1,,
"De 45 a 49 años (068)",25,73,71,,97.3,,
"De 50 y más años (069)",16,71,70,,98.6,,
"Sup. Univ. incompleta (070)",238,179,171,2,95.5,1.1,
"De 15 a 19 años (072)",48,,,,,,
"De 20 a 24 años (073)",95,14,14,1,100,7.1,
"De 25 a 29 años (074)",30,17,17,,100,,
"De 30 a 34 años (075)",19,27,24,1,88.9,3.7,
"De 35 a 39 años (076)",17,35,34,,97.1,,
"De 40 a 44 años (077)",12,30,28,,93.3,,
"De 45 a 49 años (078)",7,25,23,,92,,
"De 50 y más años (079)",10,31,31,,100,,
"Sup. Univ. completa (080)",591,839,820,27,97.7,3.2,
"De 20 a 24 años (083)",43,10,10,1,100,10,
"De 25 a 29 años (084)",117,57,57,5,100,8.8,
"De 30 a 34 años (085)",108,103,102,13,99,12.6,
"De 35 a 39 años (086)",107,155,154,6,99.4,3.9,
"De 40 a 44 años (087)",100,223,221,2,99.1,0.9,
"De 45 a 49 años (088)",49,112,109,,97.3,,
"De 50 y más años (089)",67,179,167,,93.3,,
,,,,,,,
"URBANA (100)",9367,26130,23676,374,90.6,1.4,
"De 12 a 14 años (101)",1077,7,7,,100,,
"De 15 a 19 años (102)",1265,155,151,39,97.4,25.2,
"De 20 a 24 años (103)",987,802,783,96,97.6,12,
"De 25 a 29 años (104)",882,1531,1484,71,96.9,4.6,
"De 30 a 34 años (105)",852,2185,2104,75,96.3,3.4,
"De 35 a 39 años (106)",869,3016,2856,59,94.7,2,
"De 40 a 44 años (107)",762,3424,3201,25,93.5,0.7,
"De 45 a 49 años (108)",620,3175,2930,9,92.3,0.3,
"De 50 y más años (109)",2053,11835,10160,,85.8,,
"Sin nivel (110)",1580,9000,7627,31,84.7,0.3,
"De 12 a 14 años (111)",13,,,,,,
"De 15 a 19 años (112)",6,1,1,1,100,100,
"De 20 a 24 años (113)",20,25,24,3,96,12,
"De 25 a 29 años (114)",37,93,87,1,93.5,1.1,
"De 30 a 34 años (115)",53,166,159,6,95.8,3.6,
"De 35 a 39 años (116)",83,409,369,11,90.2,2.7,
"De 40 a 44 años (117)",133,762,690,8,90.6,1,
"De 45 a 49 años (118)",127,784,703,1,89.7,0.1,
"De 50 y más años (119)",1108,6760,5594,,82.8,,
"Educacion Inicial (120)",27,51,50,1,98,2,
"De 12 a 14 años (121)",6,,,,,,
"De 15 a 19 años (122)",4,1,1,,100,,
"De 20 a 24 años (123)",4,10,10,1,100,10,
"De 25 a 29 años (124)",5,10,10,,100,,
"De 30 a 34 años (125)",4,16,15,,93.8,,
"De 35 a 39 años (126)",4,14,14,,100,,
"Primaria (130)",3297,11524,10651,152,92.4,1.3,
"De 12 a 14 años (131)",458,2,2,,100,,
"De 15 a 19 años (132)",187,57,55,10,96.5,17.5,
"De 20 a 24 años (133)",232,301,296,29,98.3,9.6,
"De 25 a 29 años (134)",297,694,673,33,97,4.8,
"De 30 a 34 años (135)",368,1168,1119,32,95.8,2.7,
"De 35 a 39 años (136)",397,1643,1553,33,94.5,2,
"De 40 a 44 años (137)",366,1850,1723,11,93.1,0.6,
"De 45 a 49 años (138)",301,1745,1610,4,92.3,0.2,
"De 50 y más años (139)",691,4064,3620,,89.1,,
"Secundaria (140)",3223,3930,3767,136,95.9,3.5,
"De 12 a 14 años (141)",600,5,5,,100,,
"De 15 a 19 años (142)",951,85,83,25,97.6,29.4,
"De 20 a 24 años (143)",458,376,365,49,97.1,13,
"De 25 a 29 años (144)",338,575,560,30,97.4,5.2,
"De 30 a 34 años (145)",251,587,567,19,96.6,3.2,
"De 35 a 39 años (146)",204,591,571,5,96.6,0.8,
"De 40 a 44 años (147)",134,496,478,4,96.4,0.8,
"De 45 a 49 años (148)",123,479,453,4,94.6,0.8,
"De 50 y más años (149)",164,736,685,,93.1,,
"Sup. no Univ. incompleta (150)",300,298,288,23,96.6,7.7,
"De 15 a 19 años (152)",78,11,11,3,100,27.3,
"De 20 a 24 años (153)",104,53,52,12,98.1,22.6,
"De 25 a 29 años (154)",39,44,43,2,97.7,4.5,
"De 30 a 34 años (155)",30,53,53,4,100,7.5,
"De 35 a 39 años (156)",24,65,60,1,92.3,1.5,
"De 40 a 44 años (157)",11,30,28,1,93.3,3.3,
"De 45 a 49 años (158)",7,18,18,,100,,
"De 50 y más años (159)",7,24,23,,95.8,,
"Sup. no Univ. completa (160)",343,529,516,15,97.5,2.8,
"De 20 a 24 años (163)",71,18,17,1,94.4,5.6,
"De 25 a 29 años (164)",73,55,51,2,92.7,3.6,
"De 30 a 34 años (165)",70,106,104,6,98.1,5.7,
"De 35 a 39 años (166)",65,147,144,6,98,4.1,
"De 40 a 44 años (167)",32,86,85,,98.8,,
"De 45 a 49 años (168)",16,46,45,,97.8,,
"De 50 y más años (169)",16,71,70,,98.6,,
"Sup. Univ. incompleta (170)",172,151,146,2,96.7,1.3,
"De 15 a 19 años (172)",39,,,,,,
"De 20 a 24 años (173)",69,11,11,1,100,9.1,
"De 25 a 29 años (174)",17,14,14,,100,,
"De 30 a 34 años (175)",9,18,17,1,94.4,5.6,
"De 35 a 39 años (176)",14,35,34,,97.1,,
"De 40 a 44 años (177)",10,28,26,,92.9,,
"De 45 a 49 años (178)",4,14,13,,92.9,,
"De 50 y más años (179)",10,31,31,,100,,
"Sup. Univ. completa (180)",425,647,631,14,97.5,2.2,
"De 20 a 24 años (183)",29,8,8,,100,,
"De 25 a 29 años (184)",76,46,46,3,100,6.5,
"De 30 a 34 años (185)",67,71,70,7,98.6,9.9,
"De 35 a 39 años (186)",78,112,111,3,99.1,2.7,
"De 40 a 44 años (187)",76,172,171,1,99.4,0.6,
"De 45 a 49 años (188)",42,89,88,,98.9,,
"De 50 y más años (189)",57,149,137,,91.9,,
,,,,,,,
"RURAL (200)",26883,87388,76244,1478,87.2,1.7,
"De 12 a 14 años (201)",3326,9,9,2,100,22.2,
"De 15 a 19 años (202)",3643,728,718,207,98.6,28.4,
"De 20 a 24 años (203)",3008,3532,3421,381,96.9,10.8,
"De 25 a 29 años (204)",2674,5966,5710,331,95.7,5.5,
"De 30 a 34 años (205)",2289,7694,7181,251,93.3,3.3,
"De 35 a 39 años (206)",2200,9779,8905,173,91.1,1.8,
"De 40 a 44 años (207)",1929,10799,9711,103,89.9,1,
"De 45 a 49 años (208)",1703,10446,9226,30,88.3,0.3,
"De 50 y más años (209)",6111,38435,31363,,81.6,,
"Sin nivel (210)",7789,44922,37430,218,83.3,0.5,
"De 12 a 14 años (211)",25,,,,,,
"De 15 a 19 años (212)",78,56,54,14,96.4,25,
"De 20 a 24 años (213)",172,271,258,21,95.2,7.7,
"De 25 a 29 años (214)",246,722,684,45,94.7,6.2,
"De 30 a 34 años (215)",385,1408,1293,41,91.8,2.9,
"De 35 a 39 años (216)",563,2671,2384,43,89.3,1.6,
"De 40 a 44 años (217)",701,4205,3705,35,88.1,0.8,
"De 45 a 49 años (218)",854,5416,4722,19,87.2,0.4,
"De 50 y más años (219)",4765,30173,24330,,80.6,,
"Educacion Inicial (220)",56,114,107,6,93.9,5.3,
"De 12 a 14 años (221)",15,,,,,,
"De 15 a 19 años (222)",4,1,1,,100,,
"De 20 a 24 años (223)",14,21,21,2,100,9.5,
"De 25 a 29 años (224)",7,17,15,2,88.2,11.8,
"De 30 a 34 años (225)",5,17,17,,100,,
"De 35 a 39 años (226)",11,58,53,2,91.4,3.4,
"Primaria (230)",12272,36348,32997,903,90.8,2.5,
"De 12 a 14 años (231)",2044,5,5,2,100,40,
"De 15 a 19 años (232)",1252,429,425,120,99.1,28,
"De 20 a 24 años (233)",1565,2184,2114,223,96.8,10.2,
"De 25 a 29 años (234)",1608,4000,3825,206,95.6,5.2,
"De 30 a 34 años (235)",1466,5302,4952,168,93.4,3.2,
"De 35 a 39 años (236)",1304,6063,5539,110,91.4,1.8,
"De 40 a 44 años (237)",1044,5961,5397,63,90.5,1.1,
"De 45 a 49 años (238)",758,4657,4161,11,89.3,0.2,
"De 50 y más años (239)",1231,7747,6579,,84.9,,
"Secundaria (240)",6243,5499,5221,320,94.9,5.8,
"De 12 a 14 años (241)",1242,4,4,,100,,
"De 15 a 19 años (242)",2265,240,236,73,98.3,30.4,
"De 20 a 24 años (243)",1121,1029,1001,133,97.3,12.9,
"De 25 a 29 años (244)",698,1172,1131,68,96.5,5.8,
"De 30 a 34 años (245)",336,852,807,30,94.7,3.5,
"De 35 a 39 años (246)",270,911,853,13,93.6,1.4,
"De 40 a 44 años (247)",141,534,513,3,96.1,0.6,
"De 45 a 49 años (248)",72,312,286,,91.7,,
"De 50 y más años (249)",98,445,390,,87.6,,
"Sup. no Univ. incompleta (250)",178,164,156,11,95.1,6.7,
"De 15 a 19 años (252)",35,2,2,,100,,
"De 20 a 24 años (253)",69,17,17,1,100,5.9,
"De 25 a 29 años (254)",27,22,22,6,100,27.3,
"De 30 a 34 años (255)",24,44,44,2,100,4.5,
"De 35 a 39 años (256)",8,15,15,1,100,6.7,
"De 40 a 44 años (257)",8,24,22,1,91.7,4.2,
"De 50 y más años (259)",7,40,34,,85,,
"Sup. no Univ. completa (260)",113,121,119,7,98.3,5.8,
"De 20 a 24 años (263)",27,5,5,,100,,
"De 25 a 29 años (264)",34,19,19,2,100,10.5,
"De 30 a 34 años (265)",22,30,29,4,96.7,13.3,
"De 35 a 39 años (266)",12,18,18,1,100,5.6,
"De 40 a 44 años (267)",9,22,22,,100,,
"De 45 a 49 años (268)",9,27,26,,96.3,,
"Sup. Univ. incompleta (270)",66,28,25,,89.3,,
"De 15 a 19 años (272)",9,,,,,,
"De 20 a 24 años (273)",26,3,3,,100,,
"De 25 a 29 años (274)",13,3,3,,100,,
"De 30 a 34 años (275)",10,9,7,,77.8,,
"De 35 a 39 años (276)",3,,,,,,
"De 40 a 44 años (277)",2,2,2,,100,,
"De 45 a 49 años (278)",3,11,10,,90.9,,
"Sup. Univ. completa (280)",166,192,189,13,98.4,6.8,
"De 20 a 24 años (283)",14,2,2,1,100,50,
"De 25 a 29 años (284)",41,11,11,2,100,18.2,
"De 30 a 34 años (285)",41,32,32,6,100,18.8,
"De 35 a 39 años (286)",29,43,43,3,100,7,
"De 40 a 44 años (287)",24,51,50,1,98,2,
"De 45 a 49 años (288)",7,23,21,,91.3,,
"De 50 y más años (289)",10,30,30,,100,,
