"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia LAMAS (000)",32666,2082,4761,16544,1064,7271,944
"Agric., ganadería, caza y silvicultura (001)",25091,16,3736,13633,944,6762,
"Pesca (002)",3,,2,1,,,
"Explotación de minas y canteras (003)",4,1,3,,,,
"Industrias manufactureras (004)",502,18,118,310,26,30,
"Suministro de electricidad, gas y agua (005)",39,5,33,1,,,
"Construcción (006)",739,33,566,107,14,19,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1702,133,20,1242,30,277,
"Venta, mant.y rep. veh.autom.y motoc. (008)",79,7,10,56,2,4,
"Comercio al por mayor (009)",125,15,2,83,2,23,
"Comercio al por menor (010)",1498,111,8,1103,26,250,
"Hoteles y restaurantes (011)",459,83,24,291,15,46,
"Trans., almac. y comunicaciones (012)",655,106,83,443,9,14,
"Intermediación financiera (013)",26,26,,,,,
"Activid.inmobil., empres. y alquileres (014)",139,112,8,14,4,1,
"Admin.pub. y defensa; p. segur.soc.afil (015)",429,369,60,,,,
"Enseñanza (016)",848,822,,23,1,2,
"Servicios sociales y de salud (017)",215,179,3,33,,,
"Otras activ. serv.comun.soc y personales (018)",179,80,9,69,6,15,
"Hogares privados con servicio doméstico (019)",944,,,,,,944
"Actividad economica no especificada (021)",692,99,96,377,15,105,
"Hombres (022)",23680,1173,3876,13836,960,3800,35
"Agric., ganadería, caza y silvicultura (023)",19710,15,2952,12211,879,3653,
"Pesca (024)",3,,2,1,,,
"Explotación de minas y canteras (025)",4,1,3,,,,
"Industrias manufactureras (026)",368,13,108,210,23,14,
"Suministro de electricidad, gas y agua (027)",38,4,33,1,,,
"Construcción (028)",723,29,563,104,12,15,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",846,74,19,667,20,66,
"Venta, mant.y rep. veh.autom.y motoc. (030)",73,5,10,55,2,1,
"Comercio al por mayor (031)",60,7,1,46,2,4,
"Comercio al por menor (032)",713,62,8,566,16,61,
"Hoteles y restaurantes (033)",76,16,9,35,5,11,
"Trans., almac. y comunicaciones (034)",621,78,80,441,9,13,
"Intermediación financiera (035)",15,15,,,,,
"Activid.inmobil., empres. y alquileres (036)",106,86,7,11,2,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",304,246,58,,,,
"Enseñanza (038)",448,433,,14,,1,
"Servicios sociales y de salud (039)",102,74,2,26,,,
"Otras activ. serv.comun.soc y personales (040)",130,56,8,47,5,14,
"Hogares privados con servicio doméstico (041)",35,,,,,,35
"Actividad economica no especificada (043)",151,33,32,68,5,13,
"Mujeres (044)",8986,909,885,2708,104,3471,909
"Agric., ganadería, caza y silvicultura (045)",5381,1,784,1422,65,3109,
"Industrias manufactureras (048)",134,5,10,100,3,16,
"Suministro de electricidad, gas y agua (049)",1,1,,,,,
"Construcción (050)",16,4,3,3,2,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",856,59,1,575,10,211,
"Venta, mant.y rep. veh.autom.y motoc. (052)",6,2,,1,,3,
"Comercio al por mayor (053)",65,8,1,37,,19,
"Comercio al por menor (054)",785,49,,537,10,189,
"Hoteles y restaurantes (055)",383,67,15,256,10,35,
"Trans., almac. y comunicaciones (056)",34,28,3,2,,1,
"Intermediación financiera (057)",11,11,,,,,
"Activid.inmobil., empres. y alquileres (058)",33,26,1,3,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (059)",125,123,2,,,,
"Enseñanza (060)",400,389,,9,1,1,
"Servicios sociales y de salud (061)",113,105,1,7,,,
"Otras activ. serv.comun.soc y personales (062)",49,24,1,22,1,1,
"Hogares privados con servicio doméstico (063)",909,,,,,,909
"Actividad economica no especificada (065)",541,66,64,309,10,92,
,,,,,,,
"URBANA (066)",15840,1900,2146,8011,313,2687,783
"Agric., ganadería, caza y silvicultura (067)",9252,13,1246,5530,203,2260,
"Pesca (068)",3,,2,1,,,
"Explotación de minas y canteras (069)",2,1,1,,,,
"Industrias manufactureras (070)",451,16,103,286,24,22,
"Suministro de electricidad, gas y agua (071)",30,5,24,1,,,
"Construcción (072)",681,32,514,103,14,18,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1473,116,19,1064,26,248,
"Venta, mant.y rep. veh.autom.y motoc. (074)",75,7,9,53,2,4,
"Comercio al por mayor (075)",109,14,2,70,2,21,
"Comercio al por menor (076)",1289,95,8,941,22,223,
"Hoteles y restaurantes (077)",416,79,23,259,15,40,
"Trans., almac. y comunicaciones (078)",568,100,73,375,7,13,
"Intermediación financiera (079)",26,26,,,,,
"Activid.inmobil., empres. y alquileres (080)",130,106,7,12,4,1,
"Admin.pub. y defensa; p. segur.soc.afil (081)",412,360,52,,,,
"Enseñanza (082)",743,720,,20,1,2,
"Servicios sociales y de salud (083)",193,162,2,29,,,
"Otras activ. serv.comun.soc y personales (084)",158,71,8,67,6,6,
"Hogares privados con servicio doméstico (085)",783,,,,,,783
"Actividad economica no especificada (087)",519,93,72,264,13,77,
"Hombres (088)",10696,1074,1760,6244,261,1336,21
"Agric., ganadería, caza y silvicultura (089)",7194,12,939,4847,188,1208,
"Pesca (090)",3,,2,1,,,
"Explotación de minas y canteras (091)",2,1,1,,,,
"Industrias manufactureras (092)",328,12,93,190,21,12,
"Suministro de electricidad, gas y agua (093)",29,4,24,1,,,
"Construcción (094)",666,28,511,100,12,15,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",726,66,18,562,17,63,
"Venta, mant.y rep. veh.autom.y motoc. (096)",69,5,9,52,2,1,
"Comercio al por mayor (097)",51,7,1,37,2,4,
"Comercio al por menor (098)",606,54,8,473,13,58,
"Hoteles y restaurantes (099)",71,15,9,32,5,10,
"Trans., almac. y comunicaciones (100)",536,72,72,373,7,12,
"Intermediación financiera (101)",15,15,,,,,
"Activid.inmobil., empres. y alquileres (102)",98,81,6,9,2,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",290,240,50,,,,
"Enseñanza (104)",394,381,,12,,1,
"Servicios sociales y de salud (105)",88,65,1,22,,,
"Otras activ. serv.comun.soc y personales (106)",113,50,7,46,5,5,
"Hogares privados con servicio doméstico (107)",21,,,,,,21
"Actividad economica no especificada (109)",122,32,27,49,4,10,
"Mujeres (110)",5144,826,386,1767,52,1351,762
"Agric., ganadería, caza y silvicultura (111)",2058,1,307,683,15,1052,
"Industrias manufactureras (114)",123,4,10,96,3,10,
"Suministro de electricidad, gas y agua (115)",1,1,,,,,
"Construcción (116)",15,4,3,3,2,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",747,50,1,502,9,185,
"Venta, mant.y rep. veh.autom.y motoc. (118)",6,2,,1,,3,
"Comercio al por mayor (119)",58,7,1,33,,17,
"Comercio al por menor (120)",683,41,,468,9,165,
"Hoteles y restaurantes (121)",345,64,14,227,10,30,
"Trans., almac. y comunicaciones (122)",32,28,1,2,,1,
"Intermediación financiera (123)",11,11,,,,,
