"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",254,2,,8,40,39,97,18,50
"Jefes y empleados de oficina (040)",337,,,3,89,25,126,19,75
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",799,59,2,265,287,52,71,18,45
"Agricult.trabaj. calif.agrop. y pesquros (042)",701,119,,388,128,19,29,3,15
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",1727,51,2,509,646,143,219,38,119
"Obreros. construc., conf., papel, fab., instr (044)",453,20,,142,186,35,36,14,20
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",1512,148,6,570,538,86,97,19,48
"Otra (046)",10,,,,2,1,4,1,2
"Ocupación no especificada (047)",273,34,,101,94,12,15,6,11
"Hombres (048)",5299,262,4,1520,1643,370,748,143,609
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",44,,,3,5,1,13,2,20
"Profes., científicos e intelectuales (050)",541,,,,9,27,203,33,269
"Técnicos de nivel medio ytrab.asimilados (051)",204,2,,6,36,34,69,14,43
"Jefes y empleados de oficina (052)",199,,,3,57,18,61,10,50
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",325,6,,91,128,26,35,10,29
"Agricult.trabaj. calif.agrop. y pesquros (054)",667,109,,371,122,19,29,3,14
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",1688,49,2,496,633,138,215,38,117
"Obreros. construc., conf., papel, fab., instr (056)",447,20,,140,184,34,36,13,20
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",1030,68,2,359,412,64,73,15,37
"Otra (058)",10,,,,2,1,4,1,2
"Ocupación no especificada (059)",144,8,,51,55,8,10,4,8
"Mujeres (060)",1763,171,6,470,388,93,351,56,228
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",6,,,1,1,,3,,1
"Profes., científicos e intelectuales (062)",405,,,,6,23,186,28,162
"Técnicos de nivel medio ytrab.asimilados (063)",50,,,2,4,5,28,4,7
"Jefes y empleados de oficina (064)",138,,,,32,7,65,9,25
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",474,53,2,174,159,26,36,8,16
"Agricult.trabaj. calif.agrop. y pesquros (066)",34,10,,17,6,,,,1
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",39,2,,13,13,5,4,,2
"Obreros. construc., conf., papel, fab., instr (068)",6,,,2,2,1,,1,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",482,80,4,211,126,22,24,4,11
"Ocupación no especificada (071)",129,26,,50,39,4,5,2,3
,,,,,,,,,
"RURAL (072)",15490,2573,18,7764,2981,416,1016,185,537
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",22,,,7,3,,5,2,5
"Profes., científicos e intelectuales (074)",570,,,,28,32,225,32,253
"Técnicos de nivel medio ytrab.asimilados (075)",278,1,,11,45,45,120,19,37
"Jefes y empleados de oficina (076)",223,,,4,52,19,75,12,61
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",469,73,,166,127,21,49,15,18
"Agricult.trabaj. calif.agrop. y pesquros (078)",6958,1604,11,4509,723,12,55,15,29
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",2316,89,3,866,841,147,260,41,69
"Obreros. construc., conf., papel, fab., instr (080)",635,53,,225,230,36,62,19,10
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",3468,622,2,1773,838,80,98,19,36
"Otra (082)",29,,,,7,5,12,3,2
"Ocupación no especificada (083)",522,131,2,203,87,19,55,8,17
"Hombres (084)",13857,2033,16,7196,2785,375,860,164,428
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",17,,,6,2,,3,2,4
"Profes., científicos e intelectuales (086)",337,,,,5,10,132,21,169
"Técnicos de nivel medio ytrab.asimilados (087)",254,,,11,43,43,106,17,34
"Jefes y empleados de oficina (088)",169,,,2,34,14,55,9,55
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",261,19,,81,84,16,38,13,10
"Agricult.trabaj. calif.agrop. y pesquros (090)",6655,1444,11,4390,701,12,55,14,28
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",2276,78,3,848,835,144,258,41,69
"Obreros. construc., conf., papel, fab., instr (092)",635,53,,225,230,36,62,19,10
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",2937,414,2,1522,781,78,89,18,33
"Otra (094)",29,,,,7,5,12,3,2
"Ocupación no especificada (095)",287,25,,111,63,17,50,7,14
"Mujeres (096)",1633,540,2,568,196,41,156,21,109
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",5,,,1,1,,2,,1
"Profes., científicos e intelectuales (098)",233,,,,23,22,93,11,84
"Técnicos de nivel medio ytrab.asimilados (099)",24,1,,,2,2,14,2,3
"Jefes y empleados de oficina (100)",54,,,2,18,5,20,3,6
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",208,54,,85,43,5,11,2,8
"Agricult.trabaj. calif.agrop. y pesquros (102)",303,160,,119,22,,,1,1
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",40,11,,18,6,3,2,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",531,208,,251,57,2,9,1,3
"Ocupación no especificada (107)",235,106,2,92,24,2,5,1,3
