"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 15 a 19 años (042)",1620,170,169,50,99.4,29.4,
"De 20 a 24 años (043)",983,945,928,107,98.2,11.3,
"De 25 a 29 años (044)",829,1324,1289,74,97.4,5.6,
"De 30 a 34 años (045)",780,1844,1793,63,97.2,3.4,
"De 35 a 39 años (046)",761,2201,2147,41,97.5,1.9,
"De 40 a 44 años (047)",656,2136,2063,8,96.6,0.4,
"De 45 a 49 años (048)",518,1807,1710,,94.6,,
"De 50 y más años (049)",620,2557,2400,,93.9,,
"Sup. no Univ. incompleta (050)",1331,1998,1930,61,96.6,3.1,
"De 15 a 19 años (052)",219,29,26,9,89.7,31,
"De 20 a 24 años (053)",322,168,165,17,98.2,10.1,
"De 25 a 29 años (054)",213,245,238,15,97.1,6.1,
"De 30 a 34 años (055)",182,344,339,15,98.5,4.4,
"De 35 a 39 años (056)",156,377,370,5,98.1,1.3,
"De 40 a 44 años (057)",101,300,287,,95.7,,
"De 45 a 49 años (058)",65,220,208,,94.5,,
"De 50 y más años (059)",73,315,297,,94.3,,
"Sup. no Univ. completa (060)",1468,2276,2211,81,97.1,3.6,
"De 20 a 24 años (063)",259,118,118,19,100,16.1,
"De 25 a 29 años (064)",316,307,305,31,99.3,10.1,
"De 30 a 34 años (065)",300,426,419,19,98.4,4.5,
"De 35 a 39 años (066)",208,385,378,8,98.2,2.1,
"De 40 a 44 años (067)",158,368,360,4,97.8,1.1,
"De 45 a 49 años (068)",94,238,230,,96.6,,
"De 50 y más años (069)",133,434,401,,92.4,,
"Sup. Univ. incompleta (070)",558,789,763,26,96.7,3.3,
"De 15 a 19 años (072)",84,8,8,5,100,62.5,
"De 20 a 24 años (073)",123,46,45,8,97.8,17.4,
"De 25 a 29 años (074)",83,86,81,3,94.2,3.5,
"De 30 a 34 años (075)",78,118,117,7,99.2,5.9,
"De 35 a 39 años (076)",64,137,134,3,97.8,2.2,
"De 40 a 44 años (077)",49,134,130,,97,,
"De 45 a 49 años (078)",39,133,125,,94,,
"De 50 y más años (079)",38,127,123,,96.9,,
"Sup. Univ. completa (080)",1246,2055,1963,39,95.5,1.9,
"De 20 a 24 años (083)",136,58,56,5,96.6,8.6,
"De 25 a 29 años (084)",244,165,162,13,98.2,7.9,
"De 30 a 34 años (085)",218,282,278,14,98.6,5,
"De 35 a 39 años (086)",207,372,362,5,97.3,1.3,
"De 40 a 44 años (087)",190,429,421,2,98.1,0.5,
"De 45 a 49 años (088)",114,276,268,,97.1,,
"De 50 y más años (089)",137,473,416,,87.9,,
,,,,,,,
"URBANA (100)",15723,34488,32378,649,93.9,1.9,
"De 12 a 14 años (101)",1530,6,6,,100,,
"De 15 a 19 años (102)",1893,229,224,73,97.8,31.9,
"De 20 a 24 años (103)",1827,1444,1417,163,98.1,11.3,
"De 25 a 29 años (104)",1777,2459,2398,158,97.5,6.4,
"De 30 a 34 años (105)",1760,3711,3617,149,97.5,4,
"De 35 a 39 años (106)",1656,4439,4323,78,97.4,1.8,
"De 40 a 44 años (107)",1478,4773,4591,26,96.2,0.5,
"De 45 a 49 años (108)",1131,4147,3925,2,94.6,,
"De 50 y más años (109)",2671,13280,11877,,89.4,,
"Sin nivel (110)",813,4252,3639,12,85.6,0.3,
"De 12 a 14 años (111)",8,,,,,,
"De 15 a 19 años (112)",12,,,,,,
"De 20 a 24 años (113)",13,22,22,1,100,4.5,
"De 25 a 29 años (114)",11,24,24,1,100,4.2,
"De 30 a 34 años (115)",55,136,134,5,98.5,3.7,
"De 35 a 39 años (116)",51,172,161,3,93.6,1.7,
"De 40 a 44 años (117)",56,239,223,1,93.3,0.4,
"De 45 a 49 años (118)",56,285,260,1,91.2,0.4,
"De 50 y más años (119)",551,3374,2815,,83.4,,
"Educacion Inicial (120)",15,16,16,,100,,
"De 12 a 14 años (121)",7,,,,,,
"De 20 a 24 años (123)",1,,,,,,
"De 25 a 29 años (124)",2,5,5,,100,,
"De 30 a 34 años (125)",4,9,9,,100,,
"De 35 a 39 años (126)",1,2,2,,100,,
"Primaria (130)",3229,11181,10374,128,92.8,1.1,
"De 12 a 14 años (131)",439,5,5,,100,,
"De 15 a 19 años (132)",117,33,32,11,97,33.3,
"De 20 a 24 años (133)",164,208,200,25,96.2,12,
"De 25 a 29 años (134)",227,482,464,29,96.3,6,
"De 30 a 34 años (135)",252,762,732,37,96.1,4.9,
"De 35 a 39 años (136)",275,1000,962,14,96.2,1.4,
"De 40 a 44 años (137)",318,1302,1236,11,94.9,0.8,
"De 45 a 49 años (138)",279,1279,1214,1,94.9,0.1,
"De 50 y más años (139)",1158,6110,5529,,90.5,,
"Secundaria (140)",7236,12085,11638,307,96.3,2.5,
"De 12 a 14 años (141)",1076,1,1,,100,,
"De 15 a 19 años (142)",1476,160,159,48,99.4,30,
"De 20 a 24 años (143)",866,839,826,89,98.5,10.6,
"De 25 a 29 años (144)",727,1172,1144,67,97.6,5.7,
"De 30 a 34 años (145)",694,1671,1624,55,97.2,3.3,
"De 35 a 39 años (146)",703,2019,1978,40,98,2,
"De 40 a 44 años (147)",617,2033,1963,8,96.6,0.4,
"De 45 a 49 años (148)",491,1732,1636,,94.5,,
"De 50 y más años (149)",586,2458,2307,,93.9,,
"Sup. no Univ. incompleta (150)",1252,1917,1854,60,96.7,3.1,
"De 15 a 19 años (152)",205,28,25,9,89.3,32.1,
"De 20 a 24 años (153)",294,161,158,17,98.1,10.6,
"De 25 a 29 años (154)",199,237,231,15,97.5,6.3,
"De 30 a 34 años (155)",173,327,322,14,98.5,4.3,
"De 35 a 39 años (156)",152,360,354,5,98.3,1.4,
"De 40 a 44 años (157)",94,277,267,,96.4,,
"De 45 a 49 años (158)",63,212,200,,94.3,,
"De 50 y más años (159)",72,315,297,,94.3,,
"Sup. no Univ. completa (160)",1416,2230,2167,79,97.2,3.5,
"De 20 a 24 años (163)",243,112,112,18,100,16.1,
"De 25 a 29 años (164)",300,300,298,31,99.3,10.3,
"De 30 a 34 años (165)",291,414,409,18,98.8,4.3,
"De 35 a 39 años (166)",206,381,374,8,98.2,2.1,
"De 40 a 44 años (167)",155,360,352,4,97.8,1.1,
"De 45 a 49 años (168)",90,233,225,,96.6,,
"De 50 y más años (169)",131,430,397,,92.3,,
"Sup. Univ. incompleta (170)",545,781,755,26,96.7,3.3,
"De 15 a 19 años (172)",83,8,8,5,100,62.5,
"De 20 a 24 años (173)",118,45,44,8,97.8,17.8,
"De 25 a 29 años (174)",79,85,80,3,94.1,3.5,
"De 30 a 34 años (175)",76,115,114,7,99.1,6.1,
"De 35 a 39 años (176)",64,137,134,3,97.8,2.2,
"De 40 a 44 años (177)",49,134,130,,97,,
"De 45 a 49 años (178)",38,130,122,,93.8,,
"De 50 y más años (179)",38,127,123,,96.9,,
"Sup. Univ. completa (180)",1217,2026,1935,37,95.5,1.8,
"De 20 a 24 años (183)",128,57,55,5,96.5,8.8,
"De 25 a 29 años (184)",232,154,152,12,98.7,7.8,
"De 30 a 34 años (185)",215,277,273,13,98.6,4.7,
"De 35 a 39 años (186)",204,368,358,5,97.3,1.4,
"De 40 a 44 años (187)",189,428,420,2,98.1,0.5,
"De 45 a 49 años (188)",114,276,268,,97.1,,
"De 50 y más años (189)",135,466,409,,87.8,,
,,,,,,,
"RURAL (200)",1898,5218,4669,86,89.5,1.6,
"De 12 a 14 años (201)",150,2,2,,100,,
"De 15 a 19 años (202)",217,35,34,7,97.1,20,
"De 20 a 24 años (203)",226,186,180,27,96.8,14.5,
"De 25 a 29 años (204)",213,318,303,16,95.3,5,
"De 30 a 34 años (205)",182,414,387,19,93.5,4.6,
"De 35 a 39 años (206)",149,545,499,7,91.6,1.3,
"De 40 a 44 años (207)",142,572,536,7,93.7,1.2,
"De 45 a 49 años (208)",130,526,495,3,94.1,0.6,
"De 50 y más años (209)",489,2620,2233,,85.2,,
"Sin nivel (210)",239,1118,935,6,83.6,0.5,
"De 12 a 14 años (211)",1,,,,,,
"De 15 a 19 años (212)",4,1,1,,100,,
"De 20 a 24 años (213)",7,3,3,1,100,33.3,
"De 25 a 29 años (214)",1,2,2,,100,,
"De 30 a 34 años (215)",14,30,29,1,96.7,3.3,
"De 35 a 39 años (216)",11,33,29,,87.9,,
"De 40 a 44 años (217)",12,46,39,1,84.8,2.2,
"De 45 a 49 años (218)",19,96,91,3,94.8,3.1,
"De 50 y más años (219)",170,907,741,,81.7,,
"Educacion Inicial (220)",1,3,3,,100,,
"De 20 a 24 años (223)",1,3,3,,100,,
"Primaria (230)",816,3032,2712,39,89.4,1.3,
"De 12 a 14 años (231)",87,1,1,,100,,
"De 15 a 19 años (232)",54,23,22,5,95.7,21.7,
"De 20 a 24 años (233)",44,59,57,6,96.6,10.2,
"De 25 a 29 años (234)",64,137,131,9,95.6,6.6,
"De 30 a 34 años (235)",59,174,154,7,88.5,4,
"De 35 a 39 años (236)",71,305,277,6,90.8,2,
"De 40 a 44 años (237)",80,391,368,6,94.1,1.5,
"De 45 a 49 años (238)",77,339,314,,92.6,,
"De 50 y más años (239)",280,1603,1388,,86.6,,
"Secundaria (240)",669,901,863,36,95.8,4,
"De 12 a 14 años (241)",62,1,1,,100,,
"De 15 a 19 años (242)",144,10,10,2,100,20,
"De 20 a 24 años (243)",117,106,102,19,96.2,17.9,
"De 25 a 29 años (244)",102,152,145,6,95.4,3.9,
"De 30 a 34 años (245)",86,173,169,8,97.7,4.6,
"De 35 a 39 años (246)",58,182,169,1,92.9,0.5,
"De 40 a 44 años (247)",39,103,100,,97.1,,
"De 45 a 49 años (248)",27,75,74,,98.7,,
"De 50 y más años (249)",34,99,93,,93.9,,
"Sup. no Univ. incompleta (250)",79,81,76,1,93.8,1.2,
"De 15 a 19 años (252)",14,1,1,,100,,
"De 20 a 24 años (253)",28,7,7,,100,,
"De 25 a 29 años (254)",14,8,7,,87.5,,
"De 30 a 34 años (255)",9,17,17,1,100,5.9,
"De 35 a 39 años (256)",4,17,16,,94.1,,
"De 40 a 44 años (257)",7,23,20,,87,,
"De 45 a 49 años (258)",2,8,8,,100,,
"De 50 y más años (259)",1,,,,,,
"Sup. no Univ. completa (260)",52,46,44,2,95.7,4.3,
"De 20 a 24 años (263)",16,6,6,1,100,16.7,
"De 25 a 29 años (264)",16,7,7,,100,,
"De 30 a 34 años (265)",9,12,10,1,83.3,8.3,
"De 35 a 39 años (266)",2,4,4,,100,,
"De 40 a 44 años (267)",3,8,8,,100,,
"De 45 a 49 años (268)",4,5,5,,100,,
"De 50 y más años (269)",2,4,4,,100,,
"Sup. Univ. incompleta (270)",13,8,8,,100,,
"De 15 a 19 años (272)",1,,,,,,
"De 20 a 24 años (273)",5,1,1,,100,,
"De 25 a 29 años (274)",4,1,1,,100,,
"De 30 a 34 años (275)",2,3,3,,100,,
"De 45 a 49 años (278)",1,3,3,,100,,
"Sup. Univ. completa (280)",29,29,28,2,96.6,6.9,
"De 20 a 24 años (283)",8,1,1,,100,,
"De 25 a 29 años (284)",12,11,10,1,90.9,9.1,
"De 30 a 34 años (285)",3,5,5,1,100,20,
"De 35 a 39 años (286)",3,4,4,,100,,
"De 40 a 44 años (287)",1,1,1,,100,,
"De 50 y más años (289)",2,7,7,,100,,
