"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",84,72,8,60,4,,,,,,12,68
"De 20 a 24 años (023)",299,283,5,216,50,10,,2,,,16,358
"De 25 a 29 años (024)",397,391,,234,112,35,10,,,,6,604
"De 30 a 34 años (025)",457,451,7,187,155,58,34,9,,1,6,883
"De 35 a 39 años (026)",495,492,2,139,155,102,78,14,2,,3,1194
"De 40 a 44 años (027)",434,432,8,71,116,98,104,28,7,,2,1289
"De 45 a 49 años (028)",366,362,4,41,93,72,103,34,14,1,4,1242
"De 50 y más años (029)",1118,1108,11,90,183,168,281,215,99,61,10,5113
"Casado(a) (030)",17564,17338,475,2308,4059,3336,3814,1902,924,520,226,62891
"De 12 a 14 años (031)",2,2,,,2,,,,,,,4
"De 15 a 19 años (032)",70,51,14,33,3,1,,,,,19,42
"De 20 a 24 años (033)",531,479,70,288,101,17,1,2,,,52,558
"De 25 a 29 años (034)",1198,1148,85,534,353,137,38,1,,,50,1816
"De 30 a 34 años (035)",1913,1875,80,483,790,333,172,15,,2,38,3903
"De 35 a 39 años (036)",2259,2235,45,304,847,593,359,72,14,1,24,5888
"De 40 a 44 años (037)",2214,2202,39,175,657,604,547,146,28,6,12,6890
"De 45 a 49 años (038)",2052,2040,25,132,455,487,621,236,64,20,12,7478
"De 50 y más años (039)",7325,7306,117,359,851,1164,2076,1430,818,491,19,36312
"Viudo(a) (040)",3481,3433,73,182,347,425,917,771,437,281,48,18094
"De 12 a 14 años (041)",1,,,,,,,,,,1,
"De 15 a 19 años (042)",5,2,,,1,1,,,,,3,5
"De 20 a 24 años (043)",15,15,,8,2,1,3,1,,,,35
"De 25 a 29 años (044)",23,21,2,8,5,4,1,,1,,2,43
"De 30 a 34 años (045)",35,34,1,9,12,4,7,1,,,1,81
"De 35 a 39 años (046)",71,70,,8,21,15,21,4,,1,1,225
"De 40 a 44 años (047)",142,141,10,11,34,26,36,17,5,2,1,482
"De 45 a 49 años (048)",180,180,3,11,28,39,51,36,8,4,,763
"De 50 y más años (049)",3009,2970,57,127,244,335,798,712,423,274,39,16460
"Divorciado(a) (050)",264,254,13,55,55,43,50,19,12,7,10,811
"De 15 a 19 años (052)",1,1,1,,,,,,,,,
"De 20 a 24 años (053)",7,5,2,3,,,,,,,2,3
"De 25 a 29 años (054)",9,9,,7,,2,,,,,,13
"De 30 a 34 años (055)",20,20,,9,4,4,3,,,,,42
"De 35 a 39 años (056)",32,28,,14,8,4,2,,,,4,50
"De 40 a 44 años (057)",36,35,5,3,10,6,7,4,,,1,96
"De 45 a 49 años (058)",28,28,,8,9,6,2,1,1,1,,77
"De 50 y más años (059)",131,128,5,11,24,21,36,14,11,6,3,530
"Soltero(a) (060)",20808,18081,15437,1651,551,285,157,,,,2727,4236
"De 12 a 14 años (061)",5107,5106,5093,12,1,,,,,,1,14
"De 15 a 19 años (062)",6819,6815,6669,140,4,2,,,,,4,154
"De 20 a 24 años (063)",3456,2567,2180,335,48,3,1,,,,889,444
"De 25 a 29 años (064)",1697,930,525,292,83,27,3,,,,767,551
"De 30 a 34 años (065)",1102,711,292,268,103,34,14,,,,391,632
"De 35 a 39 años (066)",712,511,171,179,85,51,25,,,,201,602
"De 40 a 44 años (067)",539,389,113,133,63,50,30,,,,150,529
"De 45 a 49 años (068)",365,277,91,81,52,32,21,,,,88,365
"De 50 y más años (069)",1011,775,303,211,112,86,63,,,,236,945
,,,,,,,,,,,,
"URBANA (080)",53622,50402,14482,8574,8995,6283,6692,3179,1398,799,3220,115714
"De 12 a 14 años (081)",4415,4395,4371,20,4,,,,,,20,28
"De 15 a 19 años (082)",6791,6621,5936,622,53,9,1,,,,170,759
"De 20 a 24 años (083)",6089,5073,2139,2127,661,116,14,16,,,1016,3957
"De 25 a 29 años (084)",5648,4825,657,1978,1530,506,142,11,1,,823,7228
"De 30 a 34 años (085)",5635,5203,401,1397,1907,953,487,52,,6,432,10523
"De 35 a 39 años (086)",5121,4896,220,821,1607,1208,852,164,20,4,225,12539
"De 40 a 44 años (087)",4353,4198,176,484,1095,1034,1045,293,60,11,155,12786
"De 45 a 49 años (088)",3525,3438,127,317,714,745,978,409,113,35,87,12193
"De 50 y más años (089)",12045,11753,455,808,1424,1712,3173,2234,1204,743,292,55701
"Conviviente (090)",14498,14046,860,4035,3783,2259,2019,742,226,122,452,35111
"De 12 a 14 años (091)",34,18,9,8,1,,,,,,16,10
"De 15 a 19 años (092)",809,674,198,427,43,5,1,,,,135,532
"De 20 a 24 años (093)",2414,2260,259,1384,501,94,11,11,,,154,2784
"De 25 a 29 años (094)",2790,2719,159,1058,1048,339,105,10,,,71,4674
"De 30 a 34 años (095)",2560,2527,81,577,961,576,298,31,,3,33,5721
"De 35 a 39 años (096)",2021,2004,44,256,616,539,454,88,5,2,17,5671
"De 40 a 44 años (097)",1442,1433,28,143,309,348,441,132,28,4,9,4845
"De 45 a 49 años (098)",924,921,24,72,144,168,297,149,51,16,3,3720
"De 50 y más años (099)",1504,1490,58,110,160,190,412,321,142,97,14,7154
"Separado(a) (100)",3224,3165,45,900,781,481,534,267,106,51,59,9432
"De 12 a 14 años (101)",5,3,1,2,,,,,,,2,2
"De 15 a 19 años (102)",77,65,8,54,3,,,,,,12,60
"De 20 a 24 años (103)",268,252,5,192,44,9,,2,,,16,319
"De 25 a 29 años (104)",338,332,,195,99,29,9,,,,6,517
"De 30 a 34 años (105)",403,397,7,163,139,51,29,7,,1,6,771
"De 35 a 39 años (106)",429,426,2,121,139,86,66,10,2,,3,1020
"De 40 a 44 años (107)",376,375,8,61,99,87,90,24,6,,1,1119
"De 45 a 49 años (108)",338,335,3,37,88,66,94,33,13,1,3,1156
"De 50 y más años (109)",990,980,11,75,170,153,246,191,85,49,10,4468
"Casado(a) (110)",14942,14737,406,2021,3599,2892,3187,1525,702,405,205,52006
"De 12 a 14 años (111)",2,2,,,2,,,,,,,4
"De 15 a 19 años (112)",56,40,12,25,2,1,,,,,16,32
"De 20 a 24 años (113)",439,391,52,247,79,10,1,2,,,48,452
"De 25 a 29 años (114)",1026,981,75,467,302,109,27,1,,,45,1517
"De 30 a 34 años (115)",1672,1635,73,415,702,290,140,13,,2,37,3382
"De 35 a 39 años (116)",1982,1961,40,277,755,519,294,62,13,1,21,5098
"De 40 a 44 años (117)",1924,1914,35,152,591,530,459,119,23,5,10,5908
"De 45 a 49 años (118)",1769,1758,24,121,402,440,521,194,42,14,11,6253
"De 50 y más años (119)",6072,6055,95,317,764,993,1745,1134,624,383,17,29360
"Viudo(a) (120)",2902,2859,61,161,296,369,775,629,352,216,43,14811
"De 12 a 14 años (121)",1,,,,,,,,,,1,
"De 15 a 19 años (122)",5,2,,,1,1,,,,,3,5
"De 20 a 24 años (123)",12,12,,7,2,,2,1,,,,26
"De 25 a 29 años (124)",21,19,2,7,5,4,,,1,,2,38
"De 30 a 34 años (125)",29,28,1,9,9,4,4,1,,,1,63
"De 35 a 39 años (126)",59,58,,7,14,14,18,4,,1,1,194
"De 40 a 44 años (127)",118,117,10,10,28,21,28,15,3,2,1,388
"De 45 a 49 años (128)",158,158,3,7,25,37,45,32,6,3,,663
"De 50 y más años (129)",2499,2465,45,114,212,288,678,576,342,210,34,13434
"Divorciado(a) (130)",247,237,13,52,54,39,46,16,12,5,10,732
"De 15 a 19 años (132)",1,1,1,,,,,,,,,
"De 20 a 24 años (133)",6,4,2,2,,,,,,,2,2
"De 25 a 29 años (134)",7,7,,6,,1,,,,,,9
"De 30 a 34 años (135)",20,20,,9,4,4,3,,,,,42
"De 35 a 39 años (136)",31,27,,14,8,4,1,,,,4,46
"De 40 a 44 años (137)",33,32,5,3,10,5,6,3,,,1,82
"De 45 a 49 años (138)",28,28,,8,9,6,2,1,1,1,,77
"De 50 y más años (139)",121,118,5,10,23,19,34,12,11,4,3,474
"Soltero(a) (140)",17809,15358,13097,1405,482,243,131,,,,2451,3622
"De 12 a 14 años (141)",4373,4372,4361,10,1,,,,,,1,12
"De 15 a 19 años (142)",5843,5839,5717,116,4,2,,,,,4,130
"De 20 a 24 años (143)",2950,2154,1821,295,35,3,,,,,796,374
"De 25 a 29 años (144)",1466,767,421,245,76,24,1,,,,699,473
"De 30 a 34 años (145)",951,596,239,224,92,28,13,,,,355,544
"De 35 a 39 años (146)",599,420,134,146,75,46,19,,,,179,510
"De 40 a 44 años (147)",460,327,90,115,58,43,21,,,,133,444
"De 45 a 49 años (148)",308,238,73,72,46,28,19,,,,70,324
"De 50 y más años (149)",859,645,241,182,95,69,58,,,,214,811
,,,,,,,,,,,,
"RURAL (160)",9825,9469,2648,1500,1427,1096,1368,769,425,236,356,24771
"De 12 a 14 años (161)",739,737,735,2,,,,,,,2,2
"De 15 a 19 años (162)",1183,1168,1018,135,15,,,,,,15,165
"De 20 a 24 años (163)",1212,1099,454,411,186,39,8,1,,,113,941
"De 25 a 29 años (164)",1075,993,140,360,310,129,51,1,2,,82,1603
"De 30 a 34 años (165)",957,916,69,232,292,184,125,14,,,41,1988
"De 35 a 39 años (166)",869,839,56,127,216,200,189,46,5,,30,2312
"De 40 a 44 años (167)",747,725,40,70,142,161,215,76,19,2,22,2426
"De 45 a 49 años (168)",581,560,26,41,88,95,184,77,37,12,21,2259
"De 50 y más años (169)",2462,2432,110,122,178,288,596,554,362,222,30,13075
"Conviviente (170)",3177,3125,226,803,759,488,493,212,102,42,52,8589
"De 12 a 14 años (171)",5,3,3,,,,,,,,2,
"De 15 a 19 años (172)",186,174,64,97,13,,,,,,12,123
"De 20 a 24 años (173)",579,563,77,304,145,30,6,1,,,16,716
"De 25 a 29 años (174)",609,600,26,205,239,91,36,1,2,,9,1130
"De 30 a 34 años (175)",505,501,9,96,174,128,84,10,,,4,1249
"De 35 a 39 años (176)",400,395,14,48,91,104,102,32,4,,5,1221
"De 40 a 44 años (177)",293,291,13,18,48,63,95,42,11,1,2,1081
"De 45 a 49 años (178)",191,190,6,13,21,36,67,30,12,5,1,807
"De 50 y más años (179)",409,408,14,22,28,36,103,96,73,36,1,2262
"Separado(a) (180)",431,429,1,140,87,62,76,35,16,12,2,1321
"De 15 a 19 años (182)",7,7,,6,1,,,,,,,8
"De 20 a 24 años (183)",31,31,,24,6,1,,,,,,39
"De 25 a 29 años (184)",59,59,,39,13,6,1,,,,,87
"De 30 a 34 años (185)",54,54,,24,16,7,5,2,,,,112
"De 35 a 39 años (186)",66,66,,18,16,16,12,4,,,,174
"De 40 a 44 años (187)",58,57,,10,17,11,14,4,1,,1,170
"De 45 a 49 años (188)",28,27,1,4,5,6,9,1,1,,1,86
"De 50 y más años (189)",128,128,,15,13,15,35,24,14,12,,645
"Casado(a) (190)",2622,2601,69,287,460,444,627,377,222,115,21,10885
"De 15 a 19 años (192)",14,11,2,8,1,,,,,,3,10
"De 20 a 24 años (193)",92,88,18,41,22,7,,,,,4,106
"De 25 a 29 años (194)",172,167,10,67,51,28,11,,,,5,299
"De 30 a 34 años (195)",241,240,7,68,88,43,32,2,,,1,521
"De 35 a 39 años (196)",277,274,5,27,92,74,65,10,1,,3,790
"De 40 a 44 años (197)",290,288,4,23,66,74,88,27,5,1,2,982
"De 45 a 49 años (198)",283,282,1,11,53,47,100,42,22,6,1,1225
"De 50 y más años (199)",1253,1251,22,42,87,171,331,296,194,108,2,6952
"Viudo(a) (200)",579,574,12,21,51,56,142,142,85,65,5,3283
"De 20 a 24 años (203)",3,3,,1,,1,1,,,,,9
"De 25 a 29 años (204)",2,2,,1,,,1,,,,,5
"De 30 a 34 años (205)",6,6,,,3,,3,,,,,18
"De 35 a 39 años (206)",12,12,,1,7,1,3,,,,,31
"De 40 a 44 años (207)",24,24,,1,6,5,8,2,2,,,94
"De 45 a 49 años (208)",22,22,,4,3,2,6,4,2,1,,100
"De 50 y más años (209)",510,505,12,13,32,47,120,136,81,64,5,3026
"Divorciado(a) (210)",17,17,,3,1,4,4,3,,2,,79
"De 20 a 24 años (213)",1,1,,1,,,,,,,,1
"De 25 a 29 años (214)",2,2,,1,,1,,,,,,4
"De 35 a 39 años (216)",1,1,,,,,1,,,,,4
"De 40 a 44 años (217)",3,3,,,,1,1,1,,,,14
"De 50 y más años (219)",10,10,,1,1,2,2,2,,2,,56
"Soltero(a) (220)",2999,2723,2340,246,69,42,26,,,,276,614
"De 12 a 14 años (221)",734,734,732,2,,,,,,,,2
"De 15 a 19 años (222)",976,976,952,24,,,,,,,,24
"De 20 a 24 años (223)",506,413,359,40,13,,1,,,,93,70
"De 25 a 29 años (224)",231,163,104,47,7,3,2,,,,68,78
"De 30 a 34 años (225)",151,115,53,44,11,6,1,,,,36,88
"De 35 a 39 años (226)",113,91,37,33,10,5,6,,,,22,92
"De 40 a 44 años (227)",79,62,23,18,5,7,9,,,,17,85
"De 45 a 49 años (228)",57,39,18,9,6,4,2,,,,18,41
"De 50 y más años (229)",152,130,62,29,17,17,5,,,,22,134
