"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Servicios sociales y de salud (155)",34,,10,20,3,,,1,,,,,
"Otras activ. serv.comun.soc y personales (156)",47,,,3,1,,,,,43,,,
"Hogares privados con servicio doméstico (157)",201,,,,,,,,,201,,,
"Actividad economica no especificada (159)",313,,1,,,,,,,,,312,
"Desocupado (160)",1321,,,,,,,,,,,,1321
"Hombres (161)",11304,20,144,21,46,98,4769,131,158,4919,,107,891
"Agric., ganadería, caza y silvicultura (162)",9434,,,,,,4769,,1,4664,,,
"Explotación de minas y canteras (164)",12,,,,,,,8,1,3,,,
"Industrias manufactureras (165)",104,,,2,,2,,100,,,,,
"Suministro de electricidad, gas y agua (166)",6,,,,,,,,6,,,,
"Construcción (167)",226,,2,,,,,8,100,116,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",129,,,2,,84,,8,1,34,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",6,,,,,2,,3,1,,,,
"Comercio al por mayor (170)",9,,,,,7,,,,2,,,
"Comercio al por menor (171)",114,,,2,,75,,5,,32,,,
"Hoteles y restaurantes (172)",17,,,,,11,,,,6,,,
"Trans., almac. y comunicaciones (173)",57,,,1,1,,,2,46,7,,,
"Activid.inmobil., empres. y alquileres (175)",15,,2,4,2,1,,3,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",70,13,,1,35,,,1,3,17,,,
"Enseñanza (177)",150,7,136,,4,,,,,3,,,
"Servicios sociales y de salud (178)",15,,3,8,3,,,1,,,,,
"Otras activ. serv.comun.soc y personales (179)",6,,,3,1,,,,,2,,,
"Hogares privados con servicio doméstico (180)",64,,,,,,,,,64,,,
"Actividad economica no especificada (182)",108,,1,,,,,,,,,107,
"Desocupado (183)",891,,,,,,,,,,,,891
"Mujeres (184)",2941,3,125,15,23,170,470,21,1,1478,,205,430
"Agric., ganadería, caza y silvicultura (185)",1669,,,,,,470,,,1199,,,
"Explotación de minas y canteras (187)",1,,,,,,,1,,,,,
"Industrias manufactureras (188)",20,,,,,,,20,,,,,
"Construcción (190)",2,,,,,,,,1,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",158,,,2,,124,,,,32,,,
"Comercio al por mayor (193)",4,,,1,,3,,,,,,,
"Comercio al por menor (194)",154,,,1,,121,,,,32,,,
"Hoteles y restaurantes (195)",108,,,,,45,,,,63,,,
"Activid.inmobil., empres. y alquileres (198)",2,,,1,,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",26,1,,,20,,,,,5,,,
"Enseñanza (200)",123,2,118,,3,,,,,,,,
"Servicios sociales y de salud (201)",19,,7,12,,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",41,,,,,,,,,41,,,
"Hogares privados con servicio doméstico (203)",137,,,,,,,,,137,,,
"Actividad economica no especificada (205)",205,,,,,,,,,,,205,
"Desocupado (206)",430,,,,,,,,,,,,430
