"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (054)",57,,,,,3,35,19
"De 30 a 34 años (055)",46,,,,,6,27,13
"De 35 a 39 años (056)",30,,,,,8,11,11
"De 40 a 44 años (057)",21,,,,3,10,6,2
"De 45 a 49 años (058)",11,,,,2,4,2,3
"De 50 y más años (059)",10,,,,2,2,,6
"Sup. no Univ. completa (060)",269,,,,13,56,110,90
"De 20 a 24 años (063)",34,,,,,,18,16
"De 25 a 29 años (064)",67,,,,,2,35,30
"De 30 a 34 años (065)",58,,,,,8,31,19
"De 35 a 39 años (066)",37,,,,1,13,12,11
"De 40 a 44 años (067)",40,,,,1,18,13,8
"De 45 a 49 años (068)",16,,,,3,9,1,3
"De 50 y más años (069)",17,,,,8,6,,3
"Sup. Univ. incompleta (070)",128,,,1,4,21,59,43
"De 15 a 19 años (072)",1,,,,,,1,
"De 20 a 24 años (073)",19,,,,,,10,9
"De 25 a 29 años (074)",26,,,,,,12,14
"De 30 a 34 años (075)",26,,,,,3,16,7
"De 35 a 39 años (076)",28,,,,,7,15,6
"De 40 a 44 años (077)",11,,,,1,5,3,2
"De 45 a 49 años (078)",7,,,,,5,2,
"De 50 y más años (079)",10,,,1,3,1,,5
"Sup. Univ. completa (080)",270,,,2,8,71,105,84
"De 20 a 24 años (083)",9,,,,,,5,4
"De 25 a 29 años (084)",43,,,,,1,18,24
"De 30 a 34 años (085)",68,,,,,10,35,23
"De 35 a 39 años (086)",60,,,,,14,28,18
"De 40 a 44 años (087)",39,,,,1,18,15,5
"De 45 a 49 años (088)",32,,,,4,20,4,4
"De 50 y más años (089)",19,,,2,3,8,,6
,,,,,,,,
"URBANA (100)",5812,11,58,164,363,1089,2608,1519
"De 12 a 14 años (101)",16,,,,,,2,14
"De 15 a 19 años (102)",376,,,,,,213,163
"De 20 a 24 años (103)",883,,,,,,575,308
"De 25 a 29 años (104)",875,,,,,29,595,251
"De 30 a 34 años (105)",754,,,,1,83,519,151
"De 35 a 39 años (106)",711,,,,1,174,402,134
"De 40 a 44 años (107)",557,,,,16,251,203,87
"De 45 a 49 años (108)",427,,,1,32,240,79,75
"De 50 y más años (109)",1213,11,58,163,313,312,20,336
"Sin nivel (110)",403,4,25,65,59,59,44,147
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",6,,,,,,1,5
"De 20 a 24 años (113)",9,,,,,,4,5
"De 25 a 29 años (114)",16,,,,,1,11,4
"De 30 a 34 años (115)",14,,,,,1,8,5
"De 35 a 39 años (116)",16,,,,,3,10,3
"De 40 a 44 años (117)",25,,,,1,13,5,6
"De 45 a 49 años (118)",22,,,,,11,4,7
"De 50 y más años (119)",294,4,25,65,58,30,1,111
"Educacion Inicial (120)",2,,,,,,2,
"De 30 a 34 años (125)",2,,,,,,2,
"Primaria (130)",2668,7,30,78,244,621,1111,577
"De 12 a 14 años (131)",10,,,,,,2,8
"De 15 a 19 años (132)",130,,,,,,69,61
"De 20 a 24 años (133)",271,,,,,,195,76
"De 25 a 29 años (134)",296,,,,,11,219,66
"De 30 a 34 años (135)",290,,,,,32,210,48
"De 35 a 39 años (136)",346,,,,1,78,213,54
"De 40 a 44 años (137)",299,,,,7,116,130,46
"De 45 a 49 años (138)",276,,,1,19,152,57,47
"De 50 y más años (139)",750,7,30,77,217,232,16,171
"Secundaria (140)",2042,,3,19,35,275,1163,547
"De 12 a 14 años (141)",5,,,,,,,5
"De 15 a 19 años (142)",230,,,,,,137,93
"De 20 a 24 años (143)",503,,,,,,326,177
"De 25 a 29 años (144)",409,,,,,13,290,106
"De 30 a 34 años (145)",301,,,,1,33,216,51
"De 35 a 39 años (146)",235,,,,,60,135,40
"De 40 a 44 años (147)",154,,,,4,83,44,23
"De 45 a 49 años (148)",83,,,,7,49,12,15
"De 50 y más años (149)",122,,3,19,23,37,3,37
"Sup. no Univ. incompleta (150)",191,,,,5,26,89,71
"De 15 a 19 años (152)",9,,,,,,5,4
"De 20 a 24 años (153)",49,,,,,,27,22
"De 25 a 29 años (154)",42,,,,,2,25,15
"De 30 a 34 años (155)",34,,,,,4,18,12
"De 35 a 39 años (156)",25,,,,,7,9,9
"De 40 a 44 años (157)",17,,,,2,9,4,2
"De 45 a 49 años (158)",8,,,,2,3,1,2
"De 50 y más años (159)",7,,,,1,1,,5
"Sup. no Univ. completa (160)",223,,,,10,47,86,80
"De 20 a 24 años (163)",28,,,,,,12,16
"De 25 a 29 años (164)",57,,,,,2,28,27
"De 30 a 34 años (165)",49,,,,,7,27,15
"De 35 a 39 años (166)",33,,,,,11,11,11
"De 40 a 44 años (167)",28,,,,,13,8,7
"De 45 a 49 años (168)",12,,,,2,8,,2
"De 50 y más años (169)",16,,,,8,6,,2
"Sup. Univ. incompleta (170)",93,,,1,4,14,43,31
"De 15 a 19 años (172)",1,,,,,,1,
"De 20 a 24 años (173)",16,,,,,,7,9
"De 25 a 29 años (174)",20,,,,,,9,11
"De 30 a 34 años (175)",17,,,,,1,13,3
"De 35 a 39 años (176)",19,,,,,6,9,4
"De 40 a 44 años (177)",7,,,,1,3,3,
"De 45 a 49 años (178)",4,,,,,3,1,
"De 50 y más años (179)",9,,,1,3,1,,4
"Sup. Univ. completa (180)",190,,,1,6,47,70,66
"De 20 a 24 años (183)",7,,,,,,4,3
"De 25 a 29 años (184)",35,,,,,,13,22
"De 30 a 34 años (185)",47,,,,,5,25,17
"De 35 a 39 años (186)",37,,,,,9,15,13
"De 40 a 44 años (187)",27,,,,1,14,9,3
"De 45 a 49 años (188)",22,,,,2,14,4,2
"De 50 y más años (189)",15,,,1,3,5,,6
,,,,,,,,
"RURAL (200)",7381,9,60,178,441,1070,4159,1464
"De 12 a 14 años (201)",35,,,,,,6,29
"De 15 a 19 años (202)",743,,,,,,500,243
"De 20 a 24 años (203)",1275,,,,,4,939,332
"De 25 a 29 años (204)",1057,,,,,28,871,158
"De 30 a 34 años (205)",893,,,,1,81,693,118
"De 35 a 39 años (206)",846,,,,3,162,570,111
"De 40 a 44 años (207)",658,,,,14,197,362,85
"De 45 a 49 años (208)",548,,,,38,253,185,72
"De 50 y más años (209)",1326,9,60,178,385,345,33,316
"Sin nivel (210)",1646,5,40,101,173,198,675,454
"De 12 a 14 años (211)",6,,,,,,1,5
"De 15 a 19 años (212)",115,,,,,,72,43
"De 20 a 24 años (213)",176,,,,,1,115,60
"De 25 a 29 años (214)",190,,,,,5,133,52
"De 30 a 34 años (215)",156,,,,,8,117,31
"De 35 a 39 años (216)",164,,,,2,18,108,36
"De 40 a 44 años (217)",131,,,,2,34,56,39
"De 45 a 49 años (218)",144,,,,9,56,57,22
"De 50 y más años (219)",564,5,40,101,160,76,16,166
"Educacion Inicial (220)",14,,,,,1,8,5
"De 15 a 19 años (222)",1,,,,,,,1
"De 20 a 24 años (223)",7,,,,,,4,3
"De 25 a 29 años (224)",2,,,,,,2,
"De 30 a 34 años (225)",4,,,,,1,2,1
"Primaria (230)",4199,4,20,75,250,714,2448,688
"De 12 a 14 años (231)",24,,,,,,4,20
"De 15 a 19 años (232)",367,,,,,,248,119
"De 20 a 24 años (233)",679,,,,,3,509,167
"De 25 a 29 años (234)",554,,,,,13,486,55
"De 30 a 34 años (235)",525,,,,1,49,421,54
"De 35 a 39 años (236)",548,,,,,106,384,58
"De 40 a 44 años (237)",439,,,,9,130,263,37
"De 45 a 49 años (238)",347,,,,23,164,117,43
"De 50 y más años (239)",716,4,20,75,217,249,16,135
"Secundaria (240)",1302,,,1,11,110,916,264
"De 12 a 14 años (241)",5,,,,,,1,4
"De 15 a 19 años (242)",257,,,,,,178,79
"De 20 a 24 años (243)",388,,,,,,290,98
"De 25 a 29 años (244)",272,,,,,8,225,39
"De 30 a 34 años (245)",157,,,,,13,127,17
"De 35 a 39 años (246)",93,,,,,29,56,8
"De 40 a 44 años (247)",56,,,,1,21,30,4
"De 45 a 49 años (248)",37,,,,3,23,8,3
"De 50 y más años (249)",37,,,1,7,16,1,12
"Sup. no Univ. incompleta (250)",59,,,,2,7,37,13
"De 15 a 19 años (252)",3,,,,,,2,1
"De 20 a 24 años (253)",14,,,,,,11,3
"De 25 a 29 años (254)",15,,,,,1,10,4
"De 30 a 34 años (255)",12,,,,,2,9,1
"De 35 a 39 años (256)",5,,,,,1,2,2
"De 40 a 44 años (257)",4,,,,1,1,2,
"De 45 a 49 años (258)",3,,,,,1,1,1
"De 50 y más años (259)",3,,,,1,1,,1
"Sup. no Univ. completa (260)",46,,,,3,9,24,10
"De 20 a 24 años (263)",6,,,,,,6,
"De 25 a 29 años (264)",10,,,,,,7,3
"De 30 a 34 años (265)",9,,,,,1,4,4
"De 35 a 39 años (266)",4,,,,1,2,1,
"De 40 a 44 años (267)",12,,,,1,5,5,1
"De 45 a 49 años (268)",4,,,,1,1,1,1
"De 50 y más años (269)",1,,,,,,,1
"Sup. Univ. incompleta (270)",35,,,,,7,16,12
"De 20 a 24 años (273)",3,,,,,,3,
"De 25 a 29 años (274)",6,,,,,,3,3
"De 30 a 34 años (275)",9,,,,,2,3,4
"De 35 a 39 años (276)",9,,,,,1,6,2
"De 40 a 44 años (277)",4,,,,,2,,2
"De 45 a 49 años (278)",3,,,,,2,1,
"De 50 y más años (279)",1,,,,,,,1
"Sup. Univ. completa (280)",80,,,1,2,24,35,18
"De 20 a 24 años (283)",2,,,,,,1,1
"De 25 a 29 años (284)",8,,,,,1,5,2
"De 30 a 34 años (285)",21,,,,,5,10,6
"De 35 a 39 años (286)",23,,,,,5,13,5
"De 40 a 44 años (287)",12,,,,,4,6,2
"De 45 a 49 años (288)",10,,,,2,6,,2
"De 50 y más años (289)",4,,,1,,3,,
