"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia LEONCIO PRADO (000)",46569,7900,7698,21689,1341,4481,1096,2364
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",64,60,,,4,,,
"Profes., científicos e intelectuales (002)",2581,2281,,262,26,10,2,
"Técnicos de nivel medio y trab. asimilados (003)",1351,772,,473,85,20,1,
"Jefes y empleados de oficina (004)",1139,1115,,5,,19,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",5952,1515,39,3521,235,642,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",12001,2,,11263,736,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",2113,,692,1264,101,56,,
"Obreros construc.,conf.,papel, fab., instr. (008)",3453,456,683,2228,64,22,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",13955,839,6100,2294,32,3597,1093,
"Otra (010)",573,573,,,,,,
"Ocupaciñn no especificada (011)",1023,287,184,379,58,115,,
"Desocupado (012)",2364,,,,,,,2364
"Hombres (013)",33650,4635,6544,16600,1074,2867,245,1685
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",46,42,,,4,,,
"Profes., científicos e intelectuales (015)",1405,1190,,191,20,4,,
"Técnicos de nivel medio y trab. asimilados (016)",893,480,,348,57,8,,
"Jefes y empleados de oficina (017)",575,556,,5,,14,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",2589,829,13,1503,110,134,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",11047,2,,10372,673,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",1725,,579,1016,92,38,,
"Obreros construc.,conf.,papel, fab., instr. (021)",3363,453,652,2175,62,21,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",9258,389,5178,814,14,2618,245,
"Otra (023)",556,556,,,,,,
"Ocupaciñn no especificada (024)",508,138,122,176,42,30,,
"Desocupado (025)",1685,,,,,,,1685
"Mujeres (026)",12919,3265,1154,5089,267,1614,851,679
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",18,18,,,,,,
"Profes., científicos e intelectuales (028)",1176,1091,,71,6,6,2,
"Técnicos de nivel medio y trab. asimilados (029)",458,292,,125,28,12,1,
"Jefes y empleados de oficina (030)",564,559,,,,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",3363,686,26,2018,125,508,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",954,,,891,63,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",388,,113,248,9,18,,
"Obreros construc.,conf.,papel, fab., instr. (034)",90,3,31,53,2,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",4697,450,922,1480,18,979,848,
"Otra (036)",17,17,,,,,,
"Ocupaciñn no especificada (037)",515,149,62,203,16,85,,
"Desocupado (038)",679,,,,,,,679
,,,,,,,,
"URBANA (039)",28049,7458,3846,12000,678,1722,845,1500
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",56,52,,,4,,,
"Profes., científicos e intelectuales (041)",2425,2138,,251,25,9,2,
"Técnicos de nivel medio y trab. asimilados (042)",1291,734,,452,84,20,1,
"Jefes y empleados de oficina (043)",1090,1066,,5,,19,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",5504,1450,31,3195,219,609,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",2718,2,,2570,146,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",1860,,554,1162,93,51,,
"Obreros construc.,conf.,papel, fab., instr. (047)",3095,425,611,1985,56,18,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",7210,790,2509,2112,30,927,842,
"Otra (049)",524,524,,,,,,
"Ocupaciñn no especificada (050)",776,277,141,268,21,69,,
"Desocupado (051)",1500,,,,,,,1500
"Hombres (052)",17931,4374,3231,7932,470,843,112,969
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",39,35,,,4,,,
"Profes., científicos e intelectuales (054)",1332,1125,,185,19,3,,
"Técnicos de nivel medio y trab. asimilados (055)",850,456,,330,56,8,,
"Jefes y empleados de oficina (056)",557,538,,5,,14,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",2412,791,13,1379,100,129,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",2384,2,,2252,130,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",1529,,469,940,85,35,,
"Obreros construc.,conf.,papel, fab., instr. (060)",3027,423,586,1946,55,17,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",3932,362,2066,759,12,621,112,
"Otra (062)",508,508,,,,,,
"Ocupaciñn no especificada (063)",392,134,97,136,9,16,,
"Desocupado (064)",969,,,,,,,969
"Mujeres (065)",10118,3084,615,4068,208,879,733,531
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",17,17,,,,,,
"Profes., científicos e intelectuales (067)",1093,1013,,66,6,6,2,
"Técnicos de nivel medio y trab. asimilados (068)",441,278,,122,28,12,1,
"Jefes y empleados de oficina (069)",533,528,,,,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",3092,659,18,1816,119,480,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",334,,,318,16,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",331,,85,222,8,16,,
"Obreros construc.,conf.,papel, fab., instr. (073)",68,2,25,39,1,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",3278,428,443,1353,18,306,730,
"Otra (075)",16,16,,,,,,
"Ocupaciñn no especificada (076)",384,143,44,132,12,53,,
"Desocupado (077)",531,,,,,,,531
,,,,,,,,
"RURAL (078)",18520,442,3852,9689,663,2759,251,864
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",8,8,,,,,,
"Profes., científicos e intelectuales (080)",156,143,,11,1,1,,
"Técnicos de nivel medio y trab. asimilados (081)",60,38,,21,1,,,
"Jefes y empleados de oficina (082)",49,49,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",448,65,8,326,16,33,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",9283,,,8693,590,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",253,,138,102,8,5,,
"Obreros construc.,conf.,papel, fab., instr. (086)",358,31,72,243,8,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",6745,49,3591,182,2,2670,251,
"Otra (088)",49,49,,,,,,
"Ocupaciñn no especificada (089)",247,10,43,111,37,46,,
"Desocupado (090)",864,,,,,,,864
"Hombres (091)",15719,261,3313,8668,604,2024,133,716
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",7,7,,,,,,
"Profes., científicos e intelectuales (093)",73,65,,6,1,1,,
"Técnicos de nivel medio y trab. asimilados (094)",43,24,,18,1,,,
