"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (032)",503,11,166,194,119,13
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",13708,383,4716,4891,3249,469
"Otra (034)",47,,3,20,24,
"Ocupación no especificada (035)",1311,2,398,497,343,71
,,,,,,
"URBANA (036)",134795,1026,41870,52533,34135,5231
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",310,,13,106,170,21
"Profes., científicos e intelectuales (038)",14200,,3212,7170,3599,219
"Técnicos de nivel medio y trab. asimilados (039)",8060,6,2542,3295,2022,195
"Jefes y empleados de oficina (040)",6772,,2420,2738,1539,75
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",26241,117,7690,9917,7087,1430
"Agricult. trabaj. calif.agrop. y pesqueros (042)",5655,24,1373,1989,1723,546
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",17534,73,5970,6278,4630,583
"Obreros construc., conf., papel, fab., instr. (044)",17797,40,5115,7543,4488,611
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",33712,754,12175,11743,7664,1376
"Otra (046)",935,,116,456,363,
"Ocupación no especificada (047)",3579,12,1244,1298,850,175
"Hombres (048)",87531,647,27264,33479,22336,3805
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",200,,5,72,109,14
"Profes., científicos e intelectuales (050)",6802,,1255,3310,2054,183
"Técnicos de nivel medio y trab. asimilados (051)",5025,3,1486,2080,1297,159
"Jefes y empleados de oficina (052)",3327,,1012,1339,913,63
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",11426,62,3554,4267,2857,686
"Agricult. trabaj. calif.agrop. y pesqueros (054)",5217,21,1258,1855,1565,518
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",14008,59,4964,4774,3692,519
"Obreros construc., conf., papel, fab., instr. (056)",17344,33,4965,7368,4379,599
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",20968,459,7793,7157,4606,953
"Otra (058)",888,,113,436,339,
"Ocupación no especificada (059)",2326,10,859,821,525,111
"Mujeres (060)",47264,379,14606,19054,11799,1426
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",110,,8,34,61,7
"Profes., científicos e intelectuales (062)",7398,,1957,3860,1545,36
"Técnicos de nivel medio y trab. asimilados (063)",3035,3,1056,1215,725,36
"Jefes y empleados de oficina (064)",3445,,1408,1399,626,12
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",14815,55,4136,5650,4230,744
"Agricult. trabaj. calif.agrop. y pesqueros (066)",438,3,115,134,158,28
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",3526,14,1006,1504,938,64
"Obreros construc., conf., papel, fab., instr. (068)",453,7,150,175,109,12
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",12744,295,4382,4586,3058,423
"Otra (070)",47,,3,20,24,
"Ocupación no especificada (071)",1253,2,385,477,325,64
,,,,,,
"RURAL (072)",9217,310,3108,2846,2209,744
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",5,,1,4,,
"Profes., científicos e intelectuales (074)",93,,28,52,13,
"Técnicos de nivel medio y trab. asimilados (075)",48,,17,16,13,2
"Jefes y empleados de oficina (076)",38,,18,15,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",359,1,102,127,100,29
"Agricult. trabaj. calif.agrop. y pesqueros (078)",3545,23,746,1110,1173,493
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",165,1,88,44,25,7
"Obreros construc., conf., papel, fab., instr. (080)",459,8,171,166,95,19
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",4406,277,1915,1278,758,178
"Ocupación no especificada (083)",99,,22,34,27,16
"Hombres (084)",7596,214,2574,2312,1845,651
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",4,,,4,,
"Profes., científicos e intelectuales (086)",41,,7,27,7,
"Técnicos de nivel medio y trab. asimilados (087)",35,,13,12,8,2
"Jefes y empleados de oficina (088)",22,,9,8,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",153,1,46,52,38,16
"Agricult. trabaj. calif.agrop. y pesqueros (090)",3327,19,685,1050,1104,469
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",122,1,69,25,22,5
"Obreros construc., conf., papel, fab., instr. (092)",409,4,155,147,85,18
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",3442,189,1581,973,567,132
"Ocupación no especificada (095)",41,,9,14,9,9
"Mujeres (096)",1621,96,534,534,364,93
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,1,,,
"Profes., científicos e intelectuales (098)",52,,21,25,6,
"Técnicos de nivel medio y trab. asimilados (099)",13,,4,4,5,
"Jefes y empleados de oficina (100)",16,,9,7,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",206,,56,75,62,13
"Agricult. trabaj. calif.agrop. y pesqueros (102)",218,4,61,60,69,24
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",43,,19,19,3,2
"Obreros construc., conf., papel, fab., instr. (104)",50,4,16,19,10,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",964,88,334,305,191,46
"Ocupación no especificada (107)",58,,13,20,18,7
