"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Pesca (046)",21,,,13,8,,,,
"Industrias manufactureras (048)",87,4,1,26,39,5,5,2,5
"Suministro de electricidad, gas y agua (049)",1,,,,1,,,,
"Construcción (050)",12,,,,7,1,2,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",309,11,,139,99,18,25,7,10
"Venta, mant.y rep. veh.autom.y motoc. (052)",6,,,2,2,1,1,,
"Comercio al por mayor (053)",10,,,4,3,1,,,2
"Comercio al por menor (054)",293,11,,133,94,16,24,7,8
"Hoteles y restaurantes (055)",245,9,,81,101,22,17,8,7
"Trans., almac. y comunicaciones (056)",25,,,2,8,2,8,1,4
"Intermediación financiera (057)",6,,,,,,2,,4
"Activid.inmobil., empres. y de alquiler (058)",67,,,13,20,4,11,4,15
"Admin.pub. y defensa; p. segur.soc.afil (059)",159,4,,50,40,13,31,7,14
"Enseñanza (060)",184,,,1,18,16,94,13,42
"Servicios sociales y de salud (061)",33,,,,4,,19,3,7
"Otras activ. serv.comun.soc y personales (062)",89,,,21,22,15,17,7,7
"Hogares privados con servicio doméstico (063)",107,1,,46,48,6,5,,1
"Actividad economica no especificada (065)",74,4,,31,26,3,5,2,3
,,,,,,,,,
"URBANA (066)",4857,82,8,1558,1995,265,476,160,313
"Agric., ganadería, caza y silvicultura (067)",90,6,1,40,35,1,2,3,2
"Pesca (068)",1435,19,2,683,644,35,27,9,16
"Explotación de minas y canteras (069)",12,,,1,7,2,1,,1
"Industrias manufactureras (070)",246,6,1,76,121,12,11,5,14
"Suministro de electricidad, gas y agua (071)",30,2,,9,14,,3,,2
"Construcción (072)",359,4,1,74,200,21,28,11,20
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",666,17,,241,257,47,54,18,32
"Venta, mant.y rep. veh.autom.y motoc. (074)",71,1,,15,31,11,12,,1
"Comercio al por mayor (075)",35,,,11,10,3,3,2,6
"Comercio al por menor (076)",560,16,,215,216,33,39,16,25
"Hoteles y restaurantes (077)",362,8,1,101,155,37,30,16,14
"Trans., almac. y comunicaciones (078)",452,2,2,113,223,26,50,16,20
"Intermediación financiera (079)",10,,,,1,,4,,5
"Activid.inmobil., empres. y de alquiler (080)",179,2,,27,59,12,21,19,39
"Admin.pub. y defensa; p. segur.soc.afil (081)",321,8,,67,98,19,66,24,39
"Enseñanza (082)",256,,,3,29,18,116,19,71
"Servicios sociales y de salud (083)",47,,,1,7,2,18,4,15
"Otras activ. serv.comun.soc y personales (084)",195,2,,53,59,23,29,13,16
"Hogares privados con servicio doméstico (085)",92,1,,32,48,6,4,,1
"Actividad economica no especificada (087)",105,5,,37,38,4,12,3,6
"Hombres (088)",3586,51,7,1178,1588,175,272,112,203
"Agric., ganadería, caza y silvicultura (089)",79,5,1,36,30,1,2,2,2
"Pesca (090)",1414,19,2,670,636,35,27,9,16
"Explotación de minas y canteras (091)",12,,,1,7,2,1,,1
"Industrias manufactureras (092)",166,2,,51,86,8,6,4,9
"Suministro de electricidad, gas y agua (093)",29,2,,9,13,,3,,2
"Construcción (094)",348,4,1,74,194,20,26,11,18
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",374,7,,112,161,30,30,11,23
"Venta, mant.y rep. veh.autom.y motoc. (096)",65,1,,13,29,10,11,,1
"Comercio al por mayor (097)",25,,,7,7,2,3,2,4
"Comercio al por menor (098)",284,6,,92,125,18,16,9,18
"Hoteles y restaurantes (099)",131,1,1,26,56,17,13,8,9
"Trans., almac. y comunicaciones (100)",428,2,2,111,216,24,42,15,16
"Intermediación financiera (101)",5,,,,1,,3,,1
"Activid.inmobil., empres. y de alquiler (102)",119,2,,15,41,8,14,15,24
"Admin.pub. y defensa; p. segur.soc.afil (103)",182,4,,17,63,10,44,18,26
"Enseñanza (104)",107,,,2,16,7,39,10,33
"Servicios sociales y de salud (105)",20,,,1,4,2,3,1,9
"Otras activ. serv.comun.soc y personales (106)",112,2,,33,38,9,12,7,11
"Hogares privados con servicio doméstico (107)",5,,,,5,,,,
"Actividad economica no especificada (109)",55,1,,20,21,2,7,1,3
"Mujeres (110)",1271,31,1,380,407,90,204,48,110
"Agric., ganadería, caza y silvicultura (111)",11,1,,4,5,,,1,
"Pesca (112)",21,,,13,8,,,,
"Industrias manufactureras (114)",80,4,1,25,35,4,5,1,5
"Suministro de electricidad, gas y agua (115)",1,,,,1,,,,
"Construcción (116)",11,,,,6,1,2,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",292,10,,129,96,17,24,7,9
"Venta, mant.y rep. veh.autom.y motoc. (118)",6,,,2,2,1,1,,
"Comercio al por mayor (119)",10,,,4,3,1,,,2
"Comercio al por menor (120)",276,10,,123,91,15,23,7,7
"Hoteles y restaurantes (121)",231,7,,75,99,20,17,8,5
"Trans., almac. y comunicaciones (122)",24,,,2,7,2,8,1,4
"Intermediación financiera (123)",5,,,,,,1,,4
"Activid.inmobil., empres. y de alquiler (124)",60,,,12,18,4,7,4,15
"Admin.pub. y defensa; p. segur.soc.afil (125)",139,4,,50,35,9,22,6,13
"Enseñanza (126)",149,,,1,13,11,77,9,38
"Servicios sociales y de salud (127)",27,,,,3,,15,3,6
"Otras activ. serv.comun.soc y personales (128)",83,,,20,21,14,17,6,5
"Hogares privados con servicio doméstico (129)",87,1,,32,43,6,4,,1
"Actividad economica no especificada (131)",50,4,,17,17,2,5,2,3
,,,,,,,,,
"RURAL (132)",1258,38,,568,470,35,87,26,34
"Agric., ganadería, caza y silvicultura (133)",568,26,,320,208,2,5,4,3
"Pesca (134)",75,1,,35,35,,1,2,1
"Explotación de minas y canteras (135)",2,,,,1,,,,1
"Industrias manufactureras (136)",32,,,8,20,3,,1,
"Suministro de electricidad, gas y agua (137)",6,,,2,2,1,1,,
"Construcción (138)",75,2,,31,36,,5,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",77,1,,40,23,2,5,3,3
"Venta, mant.y rep. veh.autom.y motoc. (140)",8,,,3,2,,2,,1
"Comercio al por menor (142)",69,1,,37,21,2,3,3,2
"Hoteles y restaurantes (143)",26,2,,10,5,3,1,1,4
"Trans., almac. y comunicaciones (144)",81,1,,28,40,4,5,2,1
"Intermediación financiera (145)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (146)",54,2,,18,24,2,4,1,3
"Admin.pub. y defensa; p. segur.soc.afil (147)",47,,,2,23,5,11,2,4
"Enseñanza (148)",62,,,,5,9,34,6,8
"Servicios sociales y de salud (149)",13,,,2,1,,7,,3
"Otras activ. serv.comun.soc y personales (150)",65,2,,24,29,3,3,2,2
"Hogares privados con servicio doméstico (151)",23,1,,15,6,,1,,
"Actividad economica no especificada (153)",51,,,33,12,1,3,1,1
"Hombres (154)",1062,33,,491,427,20,50,19,22
"Agric., ganadería, caza y silvicultura (155)",531,24,,290,204,2,5,4,2
"Pesca (156)",75,1,,35,35,,1,2,1
"Explotación de minas y canteras (157)",2,,,,1,,,,1
"Industrias manufactureras (158)",25,,,7,16,2,,,
"Suministro de electricidad, gas y agua (159)",6,,,2,2,1,1,,
"Construcción (160)",74,2,,31,35,,5,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",60,,,30,20,1,4,3,2
"Venta, mant.y rep. veh.autom.y motoc. (162)",8,,,3,2,,2,,1
"Comercio al por menor (164)",52,,,27,18,1,2,3,1
"Hoteles y restaurantes (165)",12,,,4,3,1,1,1,2
"Trans., almac. y comunicaciones (166)",80,1,,28,39,4,5,2,1
"Activid.inmobil., empres. y de alquiler (168)",47,2,,17,22,2,,1,3
"Admin.pub. y defensa; p. segur.soc.afil (169)",27,,,2,18,1,2,1,3
"Enseñanza (170)",27,,,,,4,17,2,4
"Servicios sociales y de salud (171)",7,,,2,,,3,,2
"Otras activ. serv.comun.soc y personales (172)",59,2,,23,28,2,3,1,
"Hogares privados con servicio doméstico (173)",3,1,,1,1,,,,
"Actividad economica no especificada (175)",27,,,19,3,,3,1,1
"Mujeres (176)",196,5,,77,43,15,37,7,12
"Agric., ganadería, caza y silvicultura (177)",37,2,,30,4,,,,1
"Industrias manufactureras (180)",7,,,1,4,1,,1,
"Construcción (182)",1,,,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",17,1,,10,3,1,1,,1
"Comercio al por menor (186)",17,1,,10,3,1,1,,1
"Hoteles y restaurantes (187)",14,2,,6,2,2,,,2
"Trans., almac. y comunicaciones (188)",1,,,,1,,,,
"Intermediación financiera (189)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (190)",7,,,1,2,,4,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",20,,,,5,4,9,1,1
"Enseñanza (192)",35,,,,5,5,17,4,4
"Servicios sociales y de salud (193)",6,,,,1,,4,,1
"Otras activ. serv.comun.soc y personales (194)",6,,,1,1,1,,1,2
"Hogares privados con servicio doméstico (195)",20,,,14,5,,1,,
"Actividad economica no especificada (197)",24,,,14,9,1,,,
