"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"URBANA (036)",4144,59,1027,1481,1125,452
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",43,,5,24,14,
"Profes., científicos e intelectuales (038)",440,,68,254,115,3
"Técnicos de nivel medio y trab. asimilados (039)",94,,31,44,19,
"Jefes y empleados de oficina (040)",124,,37,56,31,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",395,4,98,161,92,40
"Agricult. trabaj. calif.agrop. y pesqueros (042)",977,,188,289,297,203
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",118,2,33,44,34,5
"Obreros construc., conf., papel, fab., instr. (044)",246,,71,103,64,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1616,53,479,475,429,180
"Otra (046)",30,,2,19,9,
"Ocupación no especificada (047)",61,,15,12,21,13
"Hombres (048)",2849,43,714,984,787,321
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",38,,3,21,14,
"Profes., científicos e intelectuales (050)",241,,25,135,80,1
"Técnicos de nivel medio y trab. asimilados (051)",54,,17,27,10,
"Jefes y empleados de oficina (052)",71,,19,30,22,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",138,4,41,49,27,17
"Agricult. trabaj. calif.agrop. y pesqueros (054)",809,,170,244,239,156
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",96,2,26,37,27,4
"Obreros construc., conf., papel, fab., instr. (056)",242,,70,101,63,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1110,37,334,318,288,133
"Otra (058)",30,,2,19,9,
"Ocupación no especificada (059)",20,,7,3,8,2
"Mujeres (060)",1295,16,313,497,338,131
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",5,,2,3,,
"Profes., científicos e intelectuales (062)",199,,43,119,35,2
"Técnicos de nivel medio y trab. asimilados (063)",40,,14,17,9,
"Jefes y empleados de oficina (064)",53,,18,26,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",257,,57,112,65,23
"Agricult. trabaj. calif.agrop. y pesqueros (066)",168,,18,45,58,47
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",22,,7,7,7,1
"Obreros construc., conf., papel, fab., instr. (068)",4,,1,2,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",506,16,145,157,141,47
"Ocupación no especificada (071)",41,,8,9,13,11
,,,,,,
"RURAL (072)",5080,32,1407,1661,1360,620
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",25,,5,15,5,
"Profes., científicos e intelectuales (074)",209,,57,101,51,
"Técnicos de nivel medio y trab. asimilados (075)",77,,34,30,13,
"Jefes y empleados de oficina (076)",60,,17,37,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",166,2,56,51,41,16
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1892,,346,565,619,362
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",441,1,183,210,45,2
"Obreros construc., conf., papel, fab., instr. (080)",235,,63,112,58,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1853,29,612,503,488,221
"Otra (082)",13,,3,7,3,
"Ocupación no especificada (083)",109,,31,30,31,17
"Hombres (084)",4176,23,1154,1382,1108,509
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",20,,3,12,5,
"Profes., científicos e intelectuales (086)",156,,35,77,44,
"Técnicos de nivel medio y trab. asimilados (087)",65,,27,27,11,
"Jefes y empleados de oficina (088)",47,,11,30,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",56,,16,18,15,7
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1594,,288,476,532,298
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",428,1,179,202,44,2
"Obreros construc., conf., papel, fab., instr. (092)",234,,63,112,57,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1529,22,517,413,384,193
"Otra (094)",13,,3,7,3,
"Ocupación no especificada (095)",34,,12,8,7,7
"Mujeres (096)",904,9,253,279,252,111
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",5,,2,3,,
"Profes., científicos e intelectuales (098)",53,,22,24,7,
"Técnicos de nivel medio y trab. asimilados (099)",12,,7,3,2,
"Jefes y empleados de oficina (100)",13,,6,7,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",110,2,40,33,26,9
"Agricult. trabaj. calif.agrop. y pesqueros (102)",298,,58,89,87,64
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",13,,4,8,1,
"Obreros construc., conf., papel, fab., instr. (104)",1,,,,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",324,7,95,90,104,28
"Ocupación no especificada (107)",75,,19,22,24,10
