"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agric., ganadería, caza y silvicultura (116)",795,1,59,396,4,335,,
"Pesca (117)",18,,2,13,,3,,
"Industrias manufactureras (119)",288,,3,269,2,14,,
"Construcción (121)",10,1,5,1,,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",1944,44,,1657,10,233,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",39,,,33,,6,,
"Comercio al por mayor (124)",61,,,54,,7,,
"Comercio al por menor (125)",1844,44,,1570,10,220,,
"Hoteles y restaurantes (126)",608,47,20,513,7,21,,
"Trans., almac. y comunicaciones (127)",85,25,9,48,2,1,,
"Intermediación financiera (128)",13,12,,,,1,,
"Activid.inmobil., empres. y alquileres (129)",26,20,,6,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",121,113,8,,,,,
"Enseñanza (131)",291,271,,20,,,,
"Servicios sociales y de salud (132)",109,108,1,,,,,
"Otras activ. serv.comun.soc y personales (133)",65,10,3,44,,8,,
"Hogares privados con servicio doméstico (134)",241,,,,,,241,
"Actividad economica no especificada (136)",176,20,4,130,,22,,
"Desocupado (137)",600,,,,,,,600
,,,,,,,,
"RURAL (138)",33872,1351,1757,21031,166,6673,553,2341
"Agric., ganadería, caza y silvicultura (139)",23143,2,777,16135,105,6124,,
"Pesca (140)",244,,16,170,,58,,
"Explotación de minas y canteras (141)",30,5,14,5,1,5,,
"Industrias manufactureras (142)",855,5,106,607,9,128,,
"Suministro de electricidad, gas y agua (143)",3,1,2,,,,,
"Construcción (144)",889,10,611,245,7,16,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",2009,41,23,1729,20,196,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",144,1,17,110,7,9,,
"Comercio al por mayor (147)",53,2,,46,1,4,,
"Comercio al por menor (148)",1812,38,6,1573,12,183,,
"Hoteles y restaurantes (149)",431,27,18,363,2,21,,
"Trans., almac. y comunicaciones (150)",1528,53,135,1273,20,47,,
"Intermediación financiera (151)",10,8,1,1,,,,
"Activid.inmobil., empres. y alquileres (152)",78,54,2,21,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",322,293,29,,,,,
"Enseñanza (154)",789,738,,47,,4,,
"Servicios sociales y de salud (155)",101,67,2,32,,,,
"Otras activ. serv.comun.soc y personales (156)",92,14,3,67,1,7,,
"Hogares privados con servicio doméstico (157)",553,,,,,,553,
"Actividad economica no especificada (159)",454,33,18,336,,67,,
"Desocupado (160)",2341,,,,,,,2341
"Hombres (161)",21436,1077,1376,14747,128,2289,28,1791
"Agric., ganadería, caza y silvicultura (162)",14490,2,457,11863,78,2090,,
"Pesca (163)",177,,10,125,,42,,
"Explotación de minas y canteras (164)",27,4,14,5,1,3,,
"Industrias manufactureras (165)",363,3,86,236,4,34,,
"Suministro de electricidad, gas y agua (166)",3,1,2,,,,,
"Construcción (167)",875,9,602,241,7,16,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",811,21,23,718,16,33,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",117,,17,89,7,4,,
"Comercio al por mayor (170)",21,1,,20,,,,
"Comercio al por menor (171)",673,20,6,609,9,29,,
"Hoteles y restaurantes (172)",41,7,5,29,,,,
"Trans., almac. y comunicaciones (173)",1490,52,131,1242,20,45,,
"Intermediación financiera (174)",9,7,1,1,,,,
"Activid.inmobil., empres. y alquileres (175)",70,49,2,18,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",269,244,25,,,,,
"Enseñanza (177)",644,611,,31,,2,,
"Servicios sociales y de salud (178)",69,37,2,30,,,,
"Otras activ. serv.comun.soc y personales (179)",66,11,3,48,1,3,,
"Hogares privados con servicio doméstico (180)",28,,,,,,28,
"Actividad economica no especificada (182)",213,19,13,160,,21,,
"Desocupado (183)",1791,,,,,,,1791
"Mujeres (184)",12436,274,381,6284,38,4384,525,550
"Agric., ganadería, caza y silvicultura (185)",8653,,320,4272,27,4034,,
"Pesca (186)",67,,6,45,,16,,
"Explotación de minas y canteras (187)",3,1,,,,2,,
"Industrias manufactureras (188)",492,2,20,371,5,94,,
"Construcción (190)",14,1,9,4,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",1198,20,,1011,4,163,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",27,1,,21,,5,,
"Comercio al por mayor (193)",32,1,,26,1,4,,
"Comercio al por menor (194)",1139,18,,964,3,154,,
"Hoteles y restaurantes (195)",390,20,13,334,2,21,,
"Trans., almac. y comunicaciones (196)",38,1,4,31,,2,,
"Intermediación financiera (197)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (198)",8,5,,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",53,49,4,,,,,
"Enseñanza (200)",145,127,,16,,2,,
"Servicios sociales y de salud (201)",32,30,,2,,,,
"Otras activ. serv.comun.soc y personales (202)",26,3,,19,,4,,
"Hogares privados con servicio doméstico (203)",525,,,,,,525,
"Actividad economica no especificada (205)",241,14,5,176,,46,,
"Desocupado (206)",550,,,,,,,550
