"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",22,22,,5,8,5,3,1,,,,55
"De 35 a 39 años (026)",22,21,,2,6,5,7,1,,,1,64
"De 40 a 44 años (027)",13,13,,1,1,4,5,2,,,,53
"De 45 a 49 años (028)",20,19,,3,3,2,6,,4,1,1,84
"De 50 y más años (029)",90,89,,9,22,11,15,21,9,2,1,383
"Casado(a) (030)",1403,1386,3,129,234,278,380,212,112,38,17,5859
"De 15 a 19 años (032)",7,5,,4,1,,,,,,2,6
"De 20 a 24 años (033)",29,25,,19,6,,,,,,4,31
"De 25 a 29 años (034)",71,67,,20,32,13,2,,,,4,132
"De 30 a 34 años (035)",110,108,,24,33,35,15,1,,,2,266
"De 35 a 39 años (036)",142,142,1,8,39,42,40,10,2,,,463
"De 40 a 44 años (037)",158,158,,7,31,47,47,23,3,,,590
"De 45 a 49 años (038)",157,157,,8,22,35,50,27,13,2,,690
"De 50 y más años (039)",729,724,2,39,70,106,226,151,94,36,5,3681
"Viudo(a) (040)",357,350,1,18,36,43,106,80,45,21,7,1815
"De 20 a 24 años (043)",1,1,,1,,,,,,,,1
"De 25 a 29 años (044)",1,1,,1,,,,,,,,1
"De 30 a 34 años (045)",4,4,,1,1,2,,,,,,9
"De 35 a 39 años (046)",6,5,,1,,1,3,,,,1,18
"De 40 a 44 años (047)",12,12,,1,1,2,7,1,,,,48
"De 45 a 49 años (048)",6,6,,,,1,4,1,,,,26
"De 50 y más años (049)",327,321,1,13,34,37,92,78,45,21,6,1712
"Divorciado(a) (050)",9,9,,1,3,1,2,2,,,,30
"De 30 a 34 años (055)",2,2,,,2,,,,,,,4
"De 40 a 44 años (057)",2,2,,,1,,,1,,,,8
"De 50 y más años (059)",5,5,,1,,1,2,1,,,,18
"Soltero(a) (060)",356,236,4,146,52,25,9,,,,120,361
"De 15 a 19 años (062)",23,23,2,21,,,,,,,,21
"De 20 a 24 años (063)",81,41,1,37,3,,,,,,40,43
"De 25 a 29 años (064)",55,34,,24,8,2,,,,,21,46
"De 30 a 34 años (065)",39,26,,15,8,2,1,,,,13,41
"De 35 a 39 años (066)",40,28,,9,11,7,1,,,,12,56
"De 40 a 44 años (067)",23,14,,7,3,3,1,,,,9,26
"De 45 a 49 años (068)",21,15,,9,4,2,,,,,6,23
"De 50 y más años (069)",74,55,1,24,15,9,6,,,,19,105
,,,,,,,,,,,,
"URBANA (080)",1916,1814,8,334,342,301,415,250,118,46,102,6861
"De 12 a 14 años (081)",2,,,,,,,,,,2,
"De 15 a 19 años (082)",39,33,2,29,1,,1,,,,6,35
"De 20 a 24 años (083)",146,120,1,91,20,6,2,,,,26,158
"De 25 a 29 años (084)",174,157,,63,64,25,5,,,,17,286
"De 30 a 34 años (085)",187,176,,43,59,38,31,4,1,,11,443
"De 35 a 39 años (086)",196,186,,24,49,52,53,8,,,10,558
"De 40 a 44 años (087)",165,157,,12,33,40,45,19,4,4,8,600
"De 45 a 49 años (088)",168,164,,10,24,31,51,28,16,4,4,725
"De 50 y más años (089)",839,821,5,62,92,109,227,191,97,38,18,4056
"Conviviente (090)",583,566,2,145,125,98,121,46,21,8,17,1770
"De 12 a 14 años (091)",2,,,,,,,,,,2,
"De 15 a 19 años (092)",18,14,1,12,,,1,,,,4,16
"De 20 a 24 años (093)",76,74,,48,18,6,2,,,,2,111
"De 25 a 29 años (094)",102,99,,43,34,17,5,,,,3,182
"De 30 a 34 años (095)",94,93,,18,30,19,23,2,1,,1,257
"De 35 a 39 años (096)",90,90,,11,17,28,29,5,,,,286
"De 40 a 44 años (097)",58,54,,3,12,11,16,6,2,4,4,231
"De 45 a 49 años (098)",50,50,,2,7,9,19,8,4,1,,212
"De 50 y más años (099)",93,92,1,8,7,8,26,25,14,3,1,475
"Separado(a) (100)",103,99,,20,28,9,15,16,9,2,4,369
"De 15 a 19 años (102)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (103)",9,8,,7,1,,,,,,1,9
"De 25 a 29 años (104)",9,9,,5,4,,,,,,,13
"De 30 a 34 años (105)",11,11,,1,5,2,2,1,,,,31
"De 35 a 39 años (106)",11,10,,1,3,2,3,1,,,1,32
"De 40 a 44 años (107)",4,4,,,1,,2,1,,,,19
"De 45 a 49 años (108)",10,10,,1,1,1,3,,3,1,,54
"De 50 y más años (109)",47,46,,4,13,4,5,13,6,1,1,210
"Casado(a) (110)",780,768,2,59,130,151,202,136,63,25,12,3363
"De 15 a 19 años (112)",4,3,,2,1,,,,,,1,4
"De 20 a 24 años (113)",12,9,,9,,,,,,,3,9
"De 25 a 29 años (114)",30,27,,2,19,6,,,,,3,58
"De 30 a 34 años (115)",50,48,,11,16,15,5,1,,,2,116
"De 35 a 39 años (116)",66,66,,4,24,18,18,2,,,,197
"De 40 a 44 años (117)",82,82,,5,17,25,22,11,2,,,299
"De 45 a 49 años (118)",92,92,,4,12,18,27,20,9,2,,431
"De 50 y más años (119)",444,441,2,22,41,69,130,102,52,23,3,2249
"Viudo(a) (120)",212,209,1,11,19,24,68,50,25,11,3,1075
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 30 a 34 años (125)",3,3,,1,1,1,,,,,,6
"De 35 a 39 años (126)",3,3,,1,,,2,,,,,10
"De 40 a 44 años (127)",5,5,,,,1,4,,,,,22
"De 45 a 49 años (128)",3,3,,,,1,2,,,,,11
"De 50 y más años (129)",197,194,1,8,18,21,60,50,25,11,3,1025
"Divorciado(a) (130)",6,6,,1,1,1,1,2,,,,22
"De 30 a 34 años (135)",1,1,,,1,,,,,,,2
"De 40 a 44 años (137)",1,1,,,,,,1,,,,6
"De 50 y más años (139)",4,4,,1,,1,1,1,,,,14
"Soltero(a) (140)",232,166,3,98,39,18,8,,,,66,262
"De 15 a 19 años (142)",15,15,1,14,,,,,,,,14
"De 20 a 24 años (143)",48,28,1,26,1,,,,,,20,28
"De 25 a 29 años (144)",33,22,,13,7,2,,,,,11,33
"De 30 a 34 años (145)",28,20,,12,6,1,1,,,,8,31
"De 35 a 39 años (146)",26,17,,7,5,4,1,,,,9,33
"De 40 a 44 años (147)",15,11,,4,3,3,1,,,,4,23
"De 45 a 49 años (148)",13,9,,3,4,2,,,,,4,17
"De 50 y más años (149)",54,44,1,19,13,6,5,,,,10,83
,,,,,,,,,,,,
"RURAL (160)",1830,1756,4,400,387,315,364,164,86,36,74,5890
"De 12 a 14 años (161)",1,,,,,,,,,,1,
"De 15 a 19 años (162)",59,54,1,44,9,,,,,,5,62
"De 20 a 24 años (163)",228,205,2,147,43,12,,1,,,23,275
"De 25 a 29 años (164)",250,237,,95,90,40,12,,,,13,448
"De 30 a 34 años (165)",221,216,,33,87,62,33,1,,,5,541
"De 35 a 39 años (166)",202,198,1,15,48,56,60,14,4,,4,659
"De 40 a 44 años (167)",175,170,,10,28,43,57,29,3,,5,655
"De 45 a 49 años (168)",137,134,,19,16,33,41,17,7,1,3,512
"De 50 y más años (169)",557,542,,37,66,69,161,102,72,35,15,2738
"Conviviente (170)",817,808,2,240,225,143,124,49,13,12,9,2206
"De 15 a 19 años (172)",41,37,,29,8,,,,,,4,45
"De 20 a 24 años (173)",164,162,2,116,31,12,,1,,,2,220
"De 25 a 29 años (174)",174,172,,59,72,32,9,,,,2,338
"De 30 a 34 años (175)",137,137,,13,64,37,22,1,,,,352
"De 35 a 39 años (176)",98,98,,8,24,25,33,6,2,,,330
"De 40 a 44 años (177)",74,74,,3,12,16,26,15,2,,,299
"De 45 a 49 años (178)",51,51,,7,4,15,13,9,2,1,,202
"De 50 y más años (179)",78,77,,5,10,6,21,17,7,11,1,420
"Separado(a) (180)",118,116,,35,26,19,22,9,4,1,2,341
"De 12 a 14 años (181)",1,,,,,,,,,,1,
"De 15 a 19 años (182)",7,7,,6,1,,,,,,,8
"De 20 a 24 años (183)",14,14,,10,4,,,,,,,18
"De 25 a 29 años (184)",12,12,,6,4,1,1,,,,,22
"De 30 a 34 años (185)",11,11,,4,3,3,1,,,,,24
"De 35 a 39 años (186)",11,11,,1,3,3,4,,,,,32
"De 40 a 44 años (187)",9,9,,1,,4,3,1,,,,34
"De 45 a 49 años (188)",10,9,,2,2,1,3,,1,,1,30
"De 50 y más años (189)",43,43,,5,9,7,10,8,3,1,,173
"Casado(a) (190)",623,618,1,70,104,127,178,76,49,13,5,2496
"De 15 a 19 años (192)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (193)",17,16,,10,6,,,,,,1,22
"De 25 a 29 años (194)",41,40,,18,13,7,2,,,,1,74
"De 30 a 34 años (195)",60,60,,13,17,20,10,,,,,150
"De 35 a 39 años (196)",76,76,1,4,15,24,22,8,2,,,266
"De 40 a 44 años (197)",76,76,,2,14,22,25,12,1,,,291
"De 45 a 49 años (198)",65,65,,4,10,17,23,7,4,,,259
"De 50 y más años (199)",285,283,,17,29,37,96,49,42,13,2,1432
"Viudo(a) (200)",145,141,,7,17,19,38,30,20,10,4,740
"De 25 a 29 años (204)",1,1,,1,,,,,,,,1
"De 30 a 34 años (205)",1,1,,,,1,,,,,,3
"De 35 a 39 años (206)",3,2,,,,1,1,,,,1,8
"De 40 a 44 años (207)",7,7,,1,1,1,3,1,,,,26
"De 45 a 49 años (208)",3,3,,,,,2,1,,,,15
"De 50 y más años (209)",130,127,,5,16,16,32,28,20,10,3,687
"Divorciado(a) (210)",3,3,,,2,,1,,,,,8
"De 30 a 34 años (215)",1,1,,,1,,,,,,,2
"De 40 a 44 años (217)",1,1,,,1,,,,,,,2
"De 50 y más años (219)",1,1,,,,,1,,,,,4
"Soltero(a) (220)",124,70,1,48,13,7,1,,,,54,99
"De 15 a 19 años (222)",8,8,1,7,,,,,,,,7
"De 20 a 24 años (223)",33,13,,11,2,,,,,,20,15
"De 25 a 29 años (224)",22,12,,11,1,,,,,,10,13
"De 30 a 34 años (225)",11,6,,3,2,1,,,,,5,10
"De 35 a 39 años (226)",14,11,,2,6,3,,,,,3,23
"De 40 a 44 años (227)",8,3,,3,,,,,,,5,3
"De 45 a 49 años (228)",8,6,,6,,,,,,,2,6
"De 50 y más años (229)",20,11,,5,2,3,1,,,,9,22
