"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",13,12,9,2,1,,,,,,1,4
"De 20 a 24 años (023)",19,18,4,6,5,3,,,,,1,25
"De 25 a 29 años (024)",30,30,4,3,5,10,8,,,,,77
"De 30 a 34 años (025)",13,13,,1,2,4,6,,,,,43
"De 35 a 39 años (026)",11,10,2,,1,,5,1,1,,1,37
"Primaria (030)",18283,17955,3806,2281,2584,2291,3398,1928,1036,631,328,57459
"De 12 a 14 años (031)",2189,2154,2137,17,,,,,,,35,17
"De 15 a 19 años (032)",1874,1814,1073,590,131,14,6,,,,60,918
"De 20 a 24 años (033)",2190,2083,294,820,652,242,65,10,,,107,3189
"De 25 a 29 años (034)",2321,2274,97,433,758,543,395,47,1,,47,5566
"De 30 a 34 años (035)",1972,1951,56,159,443,490,596,178,25,4,21,6516
"De 35 a 39 años (036)",1815,1806,34,70,247,366,682,304,83,20,9,7501
"De 40 a 44 años (037)",1537,1523,27,54,112,251,518,355,144,62,14,7482
"De 45 a 49 años (038)",1198,1191,23,35,79,137,372,287,179,79,7,6532
"De 50 y más años (039)",3187,3159,65,103,162,248,764,747,604,466,28,19738
"Secundaria (040)",11787,11472,5472,2117,1596,1110,894,215,48,20,315,14492
"De 12 a 14 años (041)",2015,1994,1978,15,1,,,,,,21,17
"De 15 a 19 años (042)",3486,3400,2866,491,31,8,4,,,,86,593
"De 20 a 24 años (043)",1752,1645,430,813,324,64,13,1,,,107,1714
"De 25 a 29 años (044)",1248,1186,87,443,433,168,50,5,,,62,2055
"De 30 a 34 años (045)",1035,1017,35,164,373,293,143,7,2,,18,2453
"De 35 a 39 años (046)",748,738,20,96,203,210,169,33,7,,10,2124
"De 40 a 44 años (047)",531,526,17,33,97,141,183,43,10,2,5,1831
"De 45 a 49 años (048)",387,385,9,26,59,102,133,46,6,4,2,1408
"De 50 y más años (049)",585,581,30,36,75,124,199,80,23,14,4,2297
"Sup. no Univ. incompleta (050)",1321,1233,578,268,196,115,61,13,2,,88,1359
"De 15 a 19 años (052)",325,323,306,15,1,,1,,,,2,21
"De 20 a 24 años (053)",374,326,206,100,16,3,,1,,,48,147
"De 25 a 29 años (054)",186,163,42,72,41,7,1,,,,23,180
"De 30 a 34 años (055)",152,141,10,39,56,26,9,1,,,11,273
"De 35 a 39 años (056)",127,125,7,22,44,30,21,1,,,2,296
"De 40 a 44 años (057)",74,73,3,12,18,28,9,3,,,1,188
"De 45 a 49 años (058)",36,36,1,2,14,9,9,1,,,,100
"De 50 y más años (059)",47,46,3,6,6,12,11,6,2,,1,154
"Sup. no Univ. completa (060)",2034,1858,391,537,478,287,139,22,3,1,176,3125
"De 20 a 24 años (063)",281,232,151,74,5,1,,1,,,49,93
"De 25 a 29 años (064)",424,354,115,174,56,7,2,,,,70,315
"De 30 a 34 años (065)",412,378,61,130,129,43,15,,,,34,580
"De 35 a 39 años (066)",340,328,33,78,121,73,21,1,1,,12,640
"De 40 a 44 años (067)",245,240,8,40,92,77,20,3,,,5,561
"De 45 a 49 años (068)",141,139,7,21,38,41,29,3,,,2,365
"De 50 y más años (069)",191,187,16,20,37,45,52,14,2,1,4,571
"Sup. Univ. incompleta (070)",598,538,261,112,74,64,24,3,,,60,573
"De 15 a 19 años (072)",149,146,133,12,,,1,,,,3,16
"De 20 a 24 años (073)",159,132,96,31,5,,,,,,27,41
"De 25 a 29 años (074)",83,67,22,30,7,6,2,,,,16,71
"De 30 a 34 años (075)",55,45,4,16,16,7,2,,,,10,77
"De 35 a 39 años (076)",48,45,3,11,13,14,4,,,,3,95
"De 40 a 44 años (077)",46,45,2,4,18,15,5,1,,,1,113
"De 45 a 49 años (078)",31,31,1,4,8,13,4,1,,,,83
"De 50 y más años (079)",27,27,,4,7,9,6,1,,,,77
"Sup. Univ. completa (080)",1020,923,207,280,229,128,70,7,2,,97,1481
"De 20 a 24 años (083)",86,64,41,21,2,,,,,,22,25
"De 25 a 29 años (084)",221,173,80,69,20,4,,,,,48,121
"De 30 a 34 años (085)",219,205,35,93,57,13,6,1,,,14,277
"De 35 a 39 años (086)",154,151,14,42,63,22,10,,,,3,275
"De 40 a 44 años (087)",135,131,15,24,44,33,12,3,,,4,280
"De 45 a 49 años (088)",84,84,7,12,25,28,11,1,,,,199
"De 50 y más años (089)",121,115,15,19,18,28,31,2,2,,6,304
,,,,,,,,,,,,
"URBANA (100)",25509,24642,7426,3878,3691,3017,3383,1706,933,608,867,60844
"De 12 a 14 años (101)",2600,2571,2549,21,1,,,,,,29,23
"De 15 a 19 años (102)",3771,3678,3078,534,53,5,8,,,,93,687
"De 20 a 24 años (103)",2988,2706,916,1160,481,123,20,6,,,282,2614
"De 25 a 29 años (104)",2880,2647,363,928,797,387,154,18,,,233,4444
"De 30 a 34 años (105)",2766,2666,176,520,877,603,408,68,11,3,100,6388
"De 35 a 39 años (106)",2408,2370,90,278,607,605,578,171,33,8,38,7264
"De 40 a 44 años (107)",2068,2040,66,146,353,504,600,273,76,22,28,7599
"De 45 a 49 años (108)",1545,1533,39,99,204,315,479,247,118,32,12,6500
"De 50 y más años (109)",4483,4431,149,192,318,475,1136,923,695,543,52,25325
"Sin nivel (110)",1663,1619,115,94,106,144,327,301,279,253,44,9437
"De 12 a 14 años (111)",21,21,20,1,,,,,,,,1
"De 15 a 19 años (112)",47,43,27,14,,,2,,,,4,22
"De 20 a 24 años (113)",50,42,12,11,8,11,,,,,8,60
"De 25 a 29 años (114)",49,46,5,8,12,17,4,,,,3,100
"De 30 a 34 años (115)",90,86,5,10,16,20,28,6,1,,4,270
"De 35 a 39 años (116)",118,113,3,6,12,29,34,19,8,2,5,489
"De 40 a 44 años (117)",124,122,5,5,11,14,38,29,12,8,2,610
"De 45 a 49 años (118)",133,130,2,8,4,14,36,34,24,8,3,729
"De 50 y más años (119)",1031,1016,36,31,43,39,185,213,234,235,15,7156
"Educacion Inicial (120)",36,35,13,7,4,7,3,,1,,1,58
"De 12 a 14 años (121)",5,5,5,,,,,,,,,
"De 15 a 19 años (122)",5,5,3,2,,,,,,,,2
"De 20 a 24 años (123)",8,7,3,2,1,1,,,,,1,7
"De 25 a 29 años (124)",13,13,2,3,2,4,2,,,,,28
"De 30 a 34 años (125)",3,3,,,,2,1,,,,,11
"De 35 a 39 años (126)",2,2,,,1,,,,1,,,10
"Primaria (130)",9685,9521,1713,1029,1309,1338,2003,1184,607,338,164,32986
"De 12 a 14 años (131)",1047,1033,1026,7,,,,,,,14,7
"De 15 a 19 años (132)",637,615,397,183,33,1,1,,,,22,256
"De 20 a 24 años (133)",814,765,110,342,231,67,12,3,,,49,1076
"De 25 a 29 años (134)",973,947,46,227,321,224,114,15,,,26,2116
"De 30 a 34 años (135)",982,971,33,90,279,256,245,56,9,3,11,2941
"De 35 a 39 años (136)",985,981,15,43,169,249,353,127,19,6,4,3697
"De 40 a 44 años (137)",976,966,18,30,85,202,356,206,56,13,10,4288
"De 45 a 49 años (138)",764,759,15,27,56,117,267,165,89,23,5,3754
"De 50 y más años (139)",2507,2484,53,80,135,222,655,612,434,293,23,14851
"Secundaria (140)",9290,9040,4198,1589,1314,943,764,177,39,16,250,11970
"De 12 a 14 años (141)",1527,1512,1498,13,1,,,,,,15,15
"De 15 a 19 años (142)",2619,2557,2222,309,19,4,3,,,,62,371
"De 20 a 24 años (143)",1258,1173,317,590,215,42,8,1,,,85,1186
"De 25 a 29 años (144)",969,919,62,361,343,119,31,3,,,50,1552
"De 30 a 34 años (145)",873,856,32,147,329,239,104,4,1,,17,1991
"De 35 a 39 años (146)",649,639,19,79,188,189,137,23,4,,10,1785
"De 40 a 44 años (147)",473,468,16,32,88,135,160,28,8,1,5,1566
"De 45 a 49 años (148)",360,358,6,26,59,95,124,42,5,1,2,1281
"De 50 y más años (149)",562,558,26,32,72,120,197,76,21,14,4,2223
"Sup. no Univ. incompleta (150)",1268,1182,558,256,186,111,56,13,2,,86,1293
"De 15 a 19 años (152)",316,314,297,15,1,,1,,,,2,21
"De 20 a 24 años (153)",358,310,197,94,16,2,,1,,,48,138
"De 25 a 29 años (154)",175,153,41,69,37,6,,,,,22,161
"De 30 a 34 años (155)",143,133,10,37,53,24,8,1,,,10,255
"De 35 a 39 años (156)",122,120,6,21,43,30,19,1,,,2,284
"De 40 a 44 años (157)",72,71,3,12,16,28,9,3,,,1,184
"De 45 a 49 años (158)",35,35,1,2,14,9,8,1,,,,96
"De 50 y más años (159)",47,46,3,6,6,12,11,6,2,,1,154
"Sup. no Univ. completa (160)",1978,1810,370,520,474,283,138,21,3,1,168,3077
"De 20 a 24 años (163)",264,221,145,70,5,,,1,,,43,86
"De 25 a 29 años (164)",403,335,106,165,55,7,2,,,,68,304
"De 30 a 34 años (165)",405,371,58,129,127,42,15,,,,34,572
"De 35 a 39 años (166)",335,323,31,77,120,72,21,1,1,,12,634
"De 40 a 44 años (167)",243,238,7,39,92,77,20,3,,,5,560
"De 45 a 49 años (168)",139,137,7,20,38,40,29,3,,,2,361
"De 50 y más años (169)",189,185,16,20,37,45,51,13,2,1,4,560
"Sup. Univ. incompleta (170)",582,523,255,108,72,63,22,3,,,59,553
"De 15 a 19 años (172)",147,144,132,11,,,1,,,,3,15
"De 20 a 24 años (173)",152,126,92,31,3,,,,,,26,37
"De 25 a 29 años (174)",81,65,22,29,7,6,1,,,,16,65
"De 30 a 34 años (175)",53,43,4,15,16,7,1,,,,10,72
"De 35 a 39 años (176)",46,43,2,10,13,14,4,,,,3,94
"De 40 a 44 años (177)",46,45,2,4,18,15,5,1,,,1,113
"De 45 a 49 años (178)",30,30,1,4,8,12,4,1,,,,80
"De 50 y más años (179)",27,27,,4,7,9,6,1,,,,77
"Sup. Univ. completa (180)",1007,912,204,275,226,128,70,7,2,,95,1470
"De 20 a 24 años (183)",84,62,40,20,2,,,,,,22,24
"De 25 a 29 años (184)",217,169,79,66,20,4,,,,,48,118
"De 30 a 34 años (185)",217,203,34,92,57,13,6,1,,,14,276
"De 35 a 39 años (186)",151,149,14,42,61,22,10,,,,2,271
"De 40 a 44 años (187)",134,130,15,24,43,33,12,3,,,4,278
"De 45 a 49 años (188)",84,84,7,12,25,28,11,1,,,,199
"De 50 y más años (189)",120,115,15,19,18,28,31,2,2,,5,304
,,,,,,,,,,,,
"RURAL (200)",13731,13453,3596,1966,1749,1344,2003,1206,842,747,278,41696
"De 12 a 14 años (201)",1687,1659,1647,12,,,,,,,28,12
"De 15 a 19 años (202)",2216,2149,1378,617,128,20,6,,,,67,957
"De 20 a 24 años (203)",2061,1969,344,746,571,228,73,7,,,92,2922
"De 25 a 29 años (204)",1850,1809,97,323,579,418,348,42,2,,41,4507
"De 30 a 34 años (205)",1366,1353,34,105,232,332,468,152,26,4,13,4861
"De 35 a 39 años (206)",1171,1162,29,61,110,164,443,234,98,23,9,5308
"De 40 a 44 años (207)",868,863,17,29,49,75,252,229,130,82,5,4956
"De 45 a 49 años (208)",708,706,16,19,27,41,153,189,158,103,2,4610
"De 50 y más años (209)",1804,1783,34,54,53,66,260,353,428,535,21,13563
"Sin nivel (210)",2417,2383,142,143,163,205,454,422,404,450,34,14428
"De 12 a 14 años (211)",31,30,30,,,,,,,,1,
"De 15 a 19 años (212)",93,89,42,27,17,3,,,,,4,70
"De 20 a 24 años (213)",138,133,26,30,35,27,15,,,,5,242
"De 25 a 29 años (214)",168,163,8,19,44,43,40,8,1,,5,466
"De 30 a 34 años (215)",184,183,4,13,17,39,71,27,9,3,1,760
"De 35 a 39 años (216)",218,216,3,14,13,25,75,46,31,9,2,1115
"De 40 a 44 años (217)",244,243,6,3,10,20,67,65,40,32,1,1490
"De 45 a 49 años (218)",243,243,5,10,4,12,38,63,67,44,,1694
"De 50 y más años (219)",1098,1083,18,27,23,36,148,213,256,362,15,8591
"Educacion Inicial (220)",81,79,37,5,10,10,16,1,,,2,128
"De 12 a 14 años (221)",26,26,26,,,,,,,,,
"De 15 a 19 años (222)",8,7,6,,1,,,,,,1,2
"De 20 a 24 años (223)",11,11,1,4,4,2,,,,,,18
"De 25 a 29 años (224)",17,17,2,,3,6,6,,,,,49
"De 30 a 34 años (225)",10,10,,1,2,2,5,,,,,32
"De 35 a 39 años (226)",9,8,2,,,,5,1,,,1,27
"Primaria (230)",8598,8434,2093,1252,1275,953,1395,744,429,293,164,24473
"De 12 a 14 años (231)",1142,1121,1111,10,,,,,,,21,10
"De 15 a 19 años (232)",1237,1199,676,407,98,13,5,,,,38,662
"De 20 a 24 años (233)",1376,1318,184,478,421,175,53,7,,,58,2113
"De 25 a 29 años (234)",1348,1327,51,206,437,319,281,32,1,,21,3450
"De 30 a 34 años (235)",990,980,23,69,164,234,351,122,16,1,10,3575
"De 35 a 39 años (236)",830,825,19,27,78,117,329,177,64,14,5,3804
"De 40 a 44 años (237)",561,557,9,24,27,49,162,149,88,49,4,3194
"De 45 a 49 años (238)",434,432,8,8,23,20,105,122,90,56,2,2778
"De 50 y más años (239)",680,675,12,23,27,26,109,135,170,173,5,4887
"Secundaria (240)",2497,2432,1274,528,282,167,130,38,9,4,65,2522
"De 12 a 14 años (241)",488,482,480,2,,,,,,,6,2
"De 15 a 19 años (242)",867,843,644,182,12,4,1,,,,24,222
"De 20 a 24 años (243)",494,472,113,223,109,22,5,,,,22,528
"De 25 a 29 años (244)",279,267,25,82,90,49,19,2,,,12,503
"De 30 a 34 años (245)",162,161,3,17,44,54,39,3,1,,1,462
"De 35 a 39 años (246)",99,99,1,17,15,21,32,10,3,,,339
"De 40 a 44 años (247)",58,58,1,1,9,6,23,15,2,1,,265
"De 45 a 49 años (248)",27,27,3,,,7,9,4,1,3,,127
"De 50 y más años (249)",23,23,4,4,3,4,2,4,2,,,74
"Sup. no Univ. incompleta (250)",53,51,20,12,10,4,5,,,,2,66
"De 15 a 19 años (252)",9,9,9,,,,,,,,,
"De 20 a 24 años (253)",16,16,9,6,,1,,,,,,9
"De 25 a 29 años (254)",11,10,1,3,4,1,1,,,,1,19
"De 30 a 34 años (255)",9,8,,2,3,2,1,,,,1,18
"De 35 a 39 años (256)",5,5,1,1,1,,2,,,,,12
"De 40 a 44 años (257)",2,2,,,2,,,,,,,4
"De 45 a 49 años (258)",1,1,,,,,1,,,,,4
"Sup. no Univ. completa (260)",56,48,21,17,4,4,1,1,,,8,48
"De 20 a 24 años (263)",17,11,6,4,,1,,,,,6,7
"De 25 a 29 años (264)",21,19,9,9,1,,,,,,2,11
"De 30 a 34 años (265)",7,7,3,1,2,1,,,,,,8
"De 35 a 39 años (266)",5,5,2,1,1,1,,,,,,6
"De 40 a 44 años (267)",2,2,1,1,,,,,,,,1
"De 45 a 49 años (268)",2,2,,1,,1,,,,,,4
"De 50 y más años (269)",2,2,,,,,1,1,,,,11
"Sup. Univ. incompleta (270)",16,15,6,4,2,1,2,,,,1,20
"De 15 a 19 años (272)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (273)",7,6,4,,2,,,,,,1,4
"De 25 a 29 años (274)",2,2,,1,,,1,,,,,6
"De 30 a 34 años (275)",2,2,,1,,,1,,,,,5
"De 35 a 39 años (276)",2,2,1,1,,,,,,,,1
"De 45 a 49 años (278)",1,1,,,,1,,,,,,3
"Sup. Univ. completa (280)",13,11,3,5,3,,,,,,2,11
"De 20 a 24 años (283)",2,2,1,1,,,,,,,,1
"De 25 a 29 años (284)",4,4,1,3,,,,,,,,3
"De 30 a 34 años (285)",2,2,1,1,,,,,,,,1
"De 35 a 39 años (286)",3,2,,,2,,,,,,1,4
"De 40 a 44 años (287)",1,1,,,1,,,,,,,2
"De 50 y más años (289)",1,,,,,,,,,,1,
