"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (044)",97,,,,,10,59,28
"De 30 a 34 años (045)",178,,,,,60,70,48
"De 35 a 39 años (046)",310,,,,7,134,99,70
"De 40 a 44 años (047)",519,,,,57,276,63,123
"De 45 a 49 años (048)",787,,,14,263,328,47,135
"De 50 y más años (049)",13885,1366,3086,3785,2185,520,15,2928
"Divorciado(a) (050)",1588,21,86,205,352,374,142,408
"De 15 a 19 años (052)",4,,,,,,,4
"De 20 a 24 años (053)",19,,,,,,6,13
"De 25 a 29 años (054)",58,,,,,14,27,17
"De 30 a 34 años (055)",112,,,,,41,34,37
"De 35 a 39 años (056)",177,,,,3,77,43,54
"De 40 a 44 años (057)",200,,,,36,85,24,55
"De 45 a 49 años (058)",219,,,4,74,87,6,48
"De 50 y más años (059)",799,21,86,201,239,70,2,180
"Soltero(a) (060)",28004,73,205,548,1148,2562,3861,19607
"De 12 a 14 años (061)",39,,,,,,3,36
"De 15 a 19 años (062)",462,,,,,,298,164
"De 20 a 24 años (063)",6015,,,,,22,989,5004
"De 25 a 29 años (064)",6093,,,,,183,1067,4843
"De 30 a 34 años (065)",4086,,,,2,505,751,2828
"De 35 a 39 años (066)",3088,,,,49,650,471,1918
"De 40 a 44 años (067)",2366,,,,189,550,222,1405
"De 45 a 49 años (068)",1849,,,23,317,422,54,1033
"De 50 y más años (069)",4006,73,205,525,591,230,6,2376
,,,,,,,,
"URBANA (080)",200358,1994,6419,15212,24968,39236,58896,53633
"De 12 a 14 años (081)",182,,,,,,8,174
"De 15 a 19 años (082)",3724,,,,,,2143,1581
"De 20 a 24 años (083)",18086,,,,,61,9427,8598
"De 25 a 29 años (084)",23943,,,,,1171,13737,9035
"De 30 a 34 años (085)",25427,,,,6,4244,14115,7062
"De 35 a 39 años (086)",24824,,,,353,7719,11258,5494
"De 40 a 44 años (087)",22416,,,,1818,9939,6031,4628
"De 45 a 49 años (088)",19402,,,167,4742,8906,1853,3734
"De 50 y más años (089)",62354,1994,6419,15045,18049,7196,324,13327
"Conviviente (090)",56018,79,320,1239,3595,10558,27448,12779
"De 12 a 14 años (091)",112,,,,,,6,106
"De 15 a 19 años (092)",2537,,,,,,1456,1081
"De 20 a 24 años (093)",8429,,,,,26,5777,2626
"De 25 a 29 años (094)",10216,,,,,541,7219,2456
"De 30 a 34 años (095)",9930,,,,2,1687,6253,1988
"De 35 a 39 años (096)",8007,,,,90,2425,4127,1365
"De 40 a 44 años (097)",5920,,,,429,2508,1960,1023
"De 45 a 49 años (098)",4041,,,23,785,1980,560,693
"De 50 y más años (099)",6826,79,320,1216,2289,1391,90,1441
"Separado(a) (100)",16855,83,376,1244,2555,4317,4334,3946
"De 12 a 14 años (101)",15,,,,,,,15
"De 15 a 19 años (102)",318,,,,,,204,114
"De 20 a 24 años (103)",1255,,,,,6,837,412
"De 25 a 29 años (104)",1768,,,,,196,1077,495
"De 30 a 34 años (105)",2091,,,,,622,955,514
"De 35 a 39 años (106)",2248,,,,63,984,710,491
"De 40 a 44 años (107)",2139,,,,271,1030,391,447
"De 45 a 49 años (108)",1879,,,37,527,819,135,361
"De 50 y más años (109)",5142,83,376,1207,1694,660,25,1097
"Casado(a) (110)",84145,438,2535,8400,14973,20252,22885,14662
"De 12 a 14 años (111)",20,,,,,,,20
"De 15 a 19 años (112)",397,,,,,,198,199
"De 20 a 24 años (113)",2636,,,,,7,1822,807
"De 25 a 29 años (114)",6016,,,,,234,4333,1449
"De 30 a 34 años (115)",9228,,,,2,1352,6079,1795
"De 35 a 39 años (116)",11137,,,,143,3468,5827,1699
"De 40 a 44 años (117)",11413,,,,845,5527,3379,1662
"De 45 a 49 años (118)",10737,,,67,2794,5300,1057,1519
"De 50 y más años (119)",32561,438,2535,8333,11189,4364,190,5512
"Viudo(a) (120)",14970,1300,2904,3588,2374,1231,350,3223
"De 12 a 14 años (121)",1,,,,,,,1
"De 15 a 19 años (122)",28,,,,,,4,24
"De 20 a 24 años (123)",46,,,,,,28,18
"De 25 a 29 años (124)",88,,,,,10,51,27
"De 30 a 34 años (125)",164,,,,,53,65,46
"De 35 a 39 años (126)",295,,,,7,128,92,68
"De 40 a 44 años (127)",475,,,,52,251,56,116
"De 45 a 49 años (128)",748,,,13,254,307,42,132
"De 50 y más años (129)",13125,1300,2904,3575,2061,482,12,2791
"Divorciado(a) (130)",1561,21,85,200,345,371,137,402
"De 15 a 19 años (132)",4,,,,,,,4
"De 20 a 24 años (133)",17,,,,,,5,12
"De 25 a 29 años (134)",55,,,,,14,24,17
"De 30 a 34 años (135)",111,,,,,41,34,36
"De 35 a 39 años (136)",174,,,,3,76,42,53
"De 40 a 44 años (137)",199,,,,36,84,24,55
"De 45 a 49 años (138)",217,,,4,73,86,6,48
"De 50 y más años (139)",784,21,85,196,233,70,2,177
"Soltero(a) (140)",26809,73,199,541,1126,2507,3742,18621
"De 12 a 14 años (141)",34,,,,,,2,32
"De 15 a 19 años (142)",440,,,,,,281,159
"De 20 a 24 años (143)",5703,,,,,22,958,4723
"De 25 a 29 años (144)",5800,,,,,176,1033,4591
"De 30 a 34 años (145)",3903,,,,2,489,729,2683
"De 35 a 39 años (146)",2963,,,,47,638,460,1818
"De 40 a 44 años (147)",2270,,,,185,539,221,1325
"De 45 a 49 años (148)",1780,,,23,309,414,53,981
"De 50 y más años (149)",3916,73,199,518,583,229,5,2309
,,,,,,,,
"RURAL (160)",12836,82,353,850,1525,2639,4450,2937
"De 12 a 14 años (161)",11,,,,,,2,9
"De 15 a 19 años (162)",333,,,,,,202,131
"De 20 a 24 años (163)",1345,,,,,4,770,571
"De 25 a 29 años (164)",1641,,,,,80,1037,524
"De 30 a 34 años (165)",1623,,,,1,246,999,377
"De 35 a 39 años (166)",1637,,,,17,530,813,277
"De 40 a 44 años (167)",1411,,,1,88,656,411,255
"De 45 a 49 años (168)",1192,,,4,262,568,177,181
"De 50 y más años (169)",3643,82,353,845,1157,555,39,612
"Conviviente (170)",4099,4,26,87,270,833,2100,779
"De 12 a 14 años (171)",3,,,,,,1,2
"De 15 a 19 años (172)",225,,,,,,135,90
"De 20 a 24 años (173)",633,,,,,2,461,170
"De 25 a 29 años (174)",723,,,,,38,541,144
"De 30 a 34 años (175)",640,,,,,102,423,115
"De 35 a 39 años (176)",572,,,,6,180,315,71
"De 40 a 44 años (177)",438,,,,15,214,151,58
"De 45 a 49 años (178)",333,,,2,59,164,65,43
"De 50 y más años (179)",532,4,26,85,190,133,8,86
"Separado(a) (180)",892,2,18,69,125,228,243,207
"De 15 a 19 años (182)",21,,,,,,11,10
"De 20 a 24 años (183)",84,,,,,2,56,26
"De 25 a 29 años (184)",99,,,,,10,61,28
"De 30 a 34 años (185)",123,,,,1,34,57,31
"De 35 a 39 años (186)",119,,,,2,62,33,22
"De 40 a 44 años (187)",120,,,,21,56,14,29
"De 45 a 49 años (188)",88,,,,20,36,9,23
"De 50 y más años (189)",238,2,18,69,81,28,2,38
"Casado(a) (190)",5740,10,120,471,963,1423,1947,806
"De 12 a 14 años (191)",3,,,,,,,3
"De 15 a 19 años (192)",65,,,,,,39,26
"De 20 a 24 años (193)",312,,,,,,220,92
"De 25 a 29 años (194)",514,,,,,25,390,99
"De 30 a 34 años (195)",662,,,,,87,492,83
"De 35 a 39 años (196)",803,,,,7,269,446,81
"De 40 a 44 años (197)",712,,,1,43,349,238,81
"De 45 a 49 años (198)",661,,,1,165,338,97,60
"De 50 y más años (199)",2008,10,120,469,748,355,25,281
"Viudo(a) (200)",883,66,182,211,138,97,36,153
"De 20 a 24 años (203)",2,,,,,,1,1
"De 25 a 29 años (204)",9,,,,,,8,1
"De 30 a 34 años (205)",14,,,,,7,5,2
"De 35 a 39 años (206)",15,,,,,6,7,2
"De 40 a 44 años (207)",44,,,,5,25,7,7
"De 45 a 49 años (208)",39,,,1,9,21,5,3
"De 50 y más años (209)",760,66,182,210,124,38,3,137
"Divorciado(a) (210)",27,,1,5,7,3,5,6
"De 20 a 24 años (213)",2,,,,,,1,1
"De 25 a 29 años (214)",3,,,,,,3,
"De 30 a 34 años (215)",1,,,,,,,1
"De 35 a 39 años (216)",3,,,,,1,1,1
"De 40 a 44 años (217)",1,,,,,1,,
"De 45 a 49 años (218)",2,,,,1,1,,
"De 50 y más años (219)",15,,1,5,6,,,3
"Soltero(a) (220)",1195,,6,7,22,55,119,986
"De 12 a 14 años (221)",5,,,,,,1,4
"De 15 a 19 años (222)",22,,,,,,17,5
"De 20 a 24 años (223)",312,,,,,,31,281
"De 25 a 29 años (224)",293,,,,,7,34,252
"De 30 a 34 años (225)",183,,,,,16,22,145
"De 35 a 39 años (226)",125,,,,2,12,11,100
"De 40 a 44 años (227)",96,,,,4,11,1,80
"De 45 a 49 años (228)",69,,,,8,8,1,52
"De 50 y más años (229)",90,,6,7,8,1,1,67
