"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia SAN PABLO (000)",23092,3572,19520
"Casa independiente (001)",22690,3375,19315
"Vivienda en quinta (003)",152,152,
"Vivienda en casa de vecindad (004)",38,38,
"Choza o cabaña (005)",199,,199
"Vivienda improvisada (006)",7,7,
"Local no dest.para hab. humana (007)",6,,6
