"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agric., ganadería, caza y silvicultura (115)",1412,5,1130,152,24,101,,
"Pesca (116)",12,1,8,3,,,,
"Explotación de minas y canteras (117)",21,,3,10,8,,,
"Industrias manufactureras (118)",200,20,25,143,9,3,,
"Suministro de electricidad, gas y agua (119)",3,3,,,,,,
"Construcción (120)",30,3,25,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",1783,332,4,1209,39,199,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",31,14,,12,2,3,,
"Comercio al por mayor (123)",66,26,1,34,,5,,
"Comercio al por menor (124)",1686,292,3,1163,37,191,,
"Hoteles y restaurantes (125)",611,203,14,354,13,27,,
"Trans., almac. y comunicaciones (126)",143,106,7,24,1,5,,
"Intermediación financiera (127)",36,34,1,,1,,,
"Activid.inmobil., empres. y alquileres (128)",183,144,6,24,6,3,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",203,178,25,,,,,
"Enseñanza (130)",680,639,,37,4,,,
"Servicios sociales y de salud (131)",251,226,5,15,3,2,,
"Otras activ. serv.comun.soc y personales (132)",290,117,39,125,3,6,,
"Hogares privados con servicio doméstico (133)",383,,,,,,383,
"Actividad economica no especificada (135)",196,65,26,64,3,38,,
,,,,,,,,
"RURAL (136)",4334,260,1148,2393,388,65,25,55
"Agric., ganadería, caza y silvicultura (137)",1162,2,786,239,86,49,,
"Pesca (138)",407,,212,191,3,1,,
"Explotación de minas y canteras (139)",1906,2,54,1575,275,,,
"Industrias manufactureras (140)",55,6,25,22,2,,,
"Suministro de electricidad, gas y agua (141)",2,,2,,,,,
"Construcción (142)",51,1,31,18,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",241,40,1,173,14,13,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",15,4,,8,3,,,
"Comercio al por mayor (145)",5,1,,4,,,,
"Comercio al por menor (146)",221,35,1,161,11,13,,
"Hoteles y restaurantes (147)",96,46,4,39,6,1,,
"Trans., almac. y comunicaciones (148)",80,25,13,42,,,,
"Intermediación financiera (149)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (150)",51,38,7,6,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",30,27,3,,,,,
"Enseñanza (152)",36,34,,2,,,,
"Servicios sociales y de salud (153)",8,7,,1,,,,
"Otras activ. serv.comun.soc y personales (154)",41,7,5,29,,,,
"Hogares privados con servicio doméstico (155)",25,,,,,,25,
"Actividad economica no especificada (157)",87,24,5,56,1,1,,
"Desocupado (158)",55,,,,,,,55
"Hombres (159)",3510,130,921,2038,337,36,5,43
"Agric., ganadería, caza y silvicultura (160)",910,2,588,213,73,34,,
"Pesca (161)",403,,209,191,3,,,
"Explotación de minas y canteras (162)",1772,,50,1477,245,,,
"Industrias manufactureras (163)",39,4,16,17,2,,,
"Suministro de electricidad, gas y agua (164)",1,,1,,,,,
"Construcción (165)",50,1,30,18,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",76,12,1,52,10,1,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",14,3,,8,3,,,
"Comercio al por mayor (168)",3,1,,2,,,,
"Comercio al por menor (169)",59,8,1,42,7,1,,
"Hoteles y restaurantes (170)",24,16,2,4,2,,,
"Trans., almac. y comunicaciones (171)",77,24,12,41,,,,
"Activid.inmobil., empres. y alquileres (173)",41,33,4,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",14,14,,,,,,
"Enseñanza (175)",9,8,,1,,,,
"Servicios sociales y de salud (176)",3,2,,1,,,,
"Otras activ. serv.comun.soc y personales (177)",20,4,4,12,,,,
"Hogares privados con servicio doméstico (178)",5,,,,,,5,
"Actividad economica no especificada (180)",23,10,4,7,1,1,,
"Desocupado (181)",43,,,,,,,43
"Mujeres (182)",824,130,227,355,51,29,20,12
"Agric., ganadería, caza y silvicultura (183)",252,,198,26,13,15,,
"Pesca (184)",4,,3,,,1,,
"Explotación de minas y canteras (185)",134,2,4,98,30,,,
"Industrias manufactureras (186)",16,2,9,5,,,,
"Suministro de electricidad, gas y agua (187)",1,,1,,,,,
"Construcción (188)",1,,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",165,28,,121,4,12,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,1,,,,,,
"Comercio al por mayor (191)",2,,,2,,,,
"Comercio al por menor (192)",162,27,,119,4,12,,
"Hoteles y restaurantes (193)",72,30,2,35,4,1,,
"Trans., almac. y comunicaciones (194)",3,1,1,1,,,,
"Intermediación financiera (195)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (196)",10,5,3,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",16,13,3,,,,,
"Enseñanza (198)",27,26,,1,,,,
"Servicios sociales y de salud (199)",5,5,,,,,,
"Otras activ. serv.comun.soc y personales (200)",21,3,1,17,,,,
"Hogares privados con servicio doméstico (201)",20,,,,,,20,
"Actividad economica no especificada (203)",64,14,1,49,,,,
