"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Ocupación no especificada (102)",15,,5,9,,1,,
"Desocupado (103)",314,,,,,,,314
"Mujeres (104)",236,56,18,84,,26,13,39
"Profes., científicos e intelectuales (106)",40,38,,2,,,,
"Técnicos de nivel medio y trab. asimilados (107)",4,3,,1,,,,
"Jefes y empleados de oficina (108)",3,3,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",36,2,2,26,,6,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",18,,,18,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",22,,9,12,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,,1,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",51,9,6,11,,12,13,
"Ocupación no especificada (115)",22,1,1,13,,7,,
"Desocupado (116)",39,,,,,,,39
