"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",1054,7261,5521,,76,,
"Viudo(a) (040)",794,4769,3622,7,75.9,0.1,
"De 15 a 19 años (042)",1,,,,,,
"De 20 a 24 años (043)",8,8,8,1,100,12.5,
"De 25 a 29 años (044)",6,10,10,1,100,10,
"De 30 a 34 años (045)",18,72,68,,94.4,,
"De 35 a 39 años (046)",19,91,82,1,90.1,1.1,
"De 40 a 44 años (047)",38,172,159,2,92.4,1.2,
"De 45 a 49 años (048)",38,240,200,2,83.3,0.8,
"De 50 y más años (049)",666,4176,3095,,74.1,,
"Divorciado(a) (050)",26,124,110,2,88.7,1.6,
"De 15 a 19 años (052)",2,2,2,2,100,100,
"De 25 a 29 años (054)",1,3,3,,100,,
"De 30 a 34 años (055)",3,6,6,,100,,
"De 35 a 39 años (056)",2,6,6,,100,,
"De 40 a 44 años (057)",6,35,29,,82.9,,
"De 45 a 49 años (058)",3,21,20,,95.2,,
"De 50 y más años (059)",9,51,44,,86.3,,
"Soltero(a) (060)",2400,367,345,21,94,5.7,
"De 12 a 14 años (061)",891,,,,,,
"De 15 a 19 años (062)",904,20,20,6,100,30,
"De 20 a 24 años (063)",261,43,43,5,100,11.6,
"De 25 a 29 años (064)",116,41,41,,100,,
"De 30 a 34 años (065)",75,72,71,6,98.6,8.3,
"De 35 a 39 años (066)",30,41,38,3,92.7,7.3,
"De 40 a 44 años (067)",25,33,31,1,93.9,3,
"De 45 a 49 años (068)",15,21,20,,95.2,,
"De 50 y más años (069)",83,96,81,,84.4,,
,,,,,,,
"URBANA (080)",1268,3149,2858,69,90.8,2.2,
"De 12 a 14 años (081)",115,,,,,,
"De 15 a 19 años (082)",156,14,14,6,100,42.9,
"De 20 a 24 años (083)",153,119,119,21,100,17.6,
"De 25 a 29 años (084)",152,186,182,15,97.8,8.1,
"De 30 a 34 años (085)",154,344,337,17,98,4.9,
"De 35 a 39 años (086)",102,346,334,10,96.5,2.9,
"De 40 a 44 años (087)",97,355,341,,96.1,,
"De 45 a 49 años (088)",70,342,320,,93.6,,
"De 50 y más años (089)",269,1443,1211,,83.9,,
"Conviviente (090)",313,698,674,45,96.6,6.4,
"De 12 a 14 años (091)",1,,,,,,
"De 15 a 19 años (092)",19,9,9,3,100,33.3,
"De 20 a 24 años (093)",78,91,91,18,100,19.8,
"De 25 a 29 años (094)",61,102,98,11,96.1,10.8,
"De 30 a 34 años (095)",63,152,149,10,98,6.6,
"De 35 a 39 años (096)",36,109,109,3,100,2.8,
"De 40 a 44 años (097)",23,88,88,,100,,
"De 45 a 49 años (098)",10,40,38,,95,,
"De 50 y más años (099)",22,107,92,,86,,
"Separado(a) (100)",47,157,144,3,91.7,1.9,
"De 15 a 19 años (102)",1,1,1,1,100,100,
"De 20 a 24 años (103)",4,4,4,,100,,
"De 25 a 29 años (104)",5,8,8,1,100,12.5,
"De 30 a 34 años (105)",8,20,20,1,100,5,
"De 35 a 39 años (106)",5,17,15,,88.2,,
"De 40 a 44 años (107)",2,3,3,,100,,
"De 45 a 49 años (108)",4,20,18,,90,,
"De 50 y más años (109)",18,84,75,,89.3,,
"Casado(a) (110)",422,1776,1597,19,89.9,1.1,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",4,3,3,1,100,33.3,
"De 20 a 24 años (113)",12,18,18,2,100,11.1,
"De 25 a 29 años (114)",38,66,66,3,100,4.5,
"De 30 a 34 años (115)",56,144,141,6,97.9,4.2,
"De 35 a 39 años (116)",53,209,201,7,96.2,3.3,
"De 40 a 44 años (117)",61,235,221,,94,,
"De 45 a 49 años (118)",48,257,241,,93.8,,
"De 50 y más años (119)",149,844,706,,83.6,,
"Viudo(a) (120)",79,439,369,,84.1,,
"De 20 a 24 años (123)",1,1,1,,100,,
"De 25 a 29 años (124)",1,1,1,,100,,
"De 30 a 34 años (125)",3,9,9,,100,,
"De 35 a 39 años (126)",1,4,4,,100,,
"De 40 a 44 años (127)",6,25,25,,100,,
"De 45 a 49 años (128)",4,18,16,,88.9,,
"De 50 y más años (129)",63,381,313,,82.2,,
"Divorciado(a) (130)",3,17,16,,94.1,,
"De 30 a 34 años (135)",1,1,1,,100,,
"De 50 y más años (139)",2,16,15,,93.8,,
"Soltero(a) (140)",404,62,58,2,93.5,3.2,
"De 12 a 14 años (141)",113,,,,,,
"De 15 a 19 años (142)",132,1,1,1,100,100,
"De 20 a 24 años (143)",58,5,5,1,100,20,
"De 25 a 29 años (144)",47,9,9,,100,,
"De 30 a 34 años (145)",23,18,17,,94.4,,
"De 35 a 39 años (146)",7,7,5,,71.4,,
"De 40 a 44 años (147)",5,4,4,,100,,
"De 45 a 49 años (148)",4,7,7,,100,,
"De 50 y más años (149)",15,11,10,,90.9,,
,,,,,,,
"RURAL (160)",6451,22159,18239,388,82.3,1.8,
"De 12 a 14 años (161)",787,1,1,,100,,
"De 15 a 19 años (162)",953,166,162,50,97.6,30.1,
"De 20 a 24 años (163)",601,631,606,92,96,14.6,
"De 25 a 29 años (164)",552,1221,1173,99,96.1,8.1,
"De 30 a 34 años (165)",509,1681,1579,62,93.9,3.7,
"De 35 a 39 años (166)",460,2125,1938,49,91.2,2.3,
"De 40 a 44 años (167)",422,2377,2103,29,88.5,1.2,
"De 45 a 49 años (168)",383,2468,2085,7,84.5,0.3,
"De 50 y más años (169)",1784,11489,8592,,74.8,,
"Conviviente (170)",1374,4386,3910,212,89.1,4.8,
"De 12 a 14 años (171)",9,1,1,,100,,
"De 15 a 19 años (172)",148,115,113,38,98.3,33,
"De 20 a 24 años (173)",271,380,364,57,95.8,15,
"De 25 a 29 años (174)",294,704,675,65,95.9,9.2,
"De 30 a 34 años (175)",203,733,675,30,92.1,4.1,
"De 35 a 39 años (176)",143,665,607,16,91.3,2.4,
"De 40 a 44 años (177)",79,436,390,6,89.4,1.4,
"De 45 a 49 años (178)",76,460,392,,85.2,,
"De 50 y más años (179)",151,892,693,,77.7,,
"Separado(a) (180)",209,686,600,21,87.5,3.1,
"De 15 a 19 años (182)",11,11,11,3,100,27.3,
"De 20 a 24 años (183)",32,44,42,4,95.5,9.1,
"De 25 a 29 años (184)",34,71,71,6,100,8.5,
"De 30 a 34 años (185)",32,79,77,4,97.5,5.1,
"De 35 a 39 años (186)",27,94,89,4,94.7,4.3,
"De 40 a 44 años (187)",14,57,51,,89.5,,
"De 45 a 49 años (188)",9,65,57,,87.7,,
"De 50 y más años (189)",50,265,202,,76.2,,
"Casado(a) (190)",2134,12345,10095,127,81.8,1,
"De 15 a 19 años (192)",19,19,17,2,89.5,10.5,
"De 20 a 24 años (193)",88,162,155,26,95.7,16,
"De 25 a 29 años (194)",149,402,383,27,95.3,6.7,
"De 30 a 34 años (195)",205,747,709,22,94.9,2.9,
"De 35 a 39 años (196)",247,1239,1125,25,90.8,2,
"De 40 a 44 años (197)",271,1673,1472,20,88,1.2,
"De 45 a 49 años (198)",250,1686,1419,5,84.2,0.3,
"De 50 y más años (199)",905,6417,4815,,75,,
"Viudo(a) (200)",715,4330,3253,7,75.1,0.2,
"De 15 a 19 años (202)",1,,,,,,
"De 20 a 24 años (203)",7,7,7,1,100,14.3,
"De 25 a 29 años (204)",5,9,9,1,100,11.1,
"De 30 a 34 años (205)",15,63,59,,93.7,,
"De 35 a 39 años (206)",18,87,78,1,89.7,1.1,
"De 40 a 44 años (207)",32,147,134,2,91.2,1.4,
"De 45 a 49 años (208)",34,222,184,2,82.9,0.9,
"De 50 y más años (209)",603,3795,2782,,73.3,,
"Divorciado(a) (210)",23,107,94,2,87.9,1.9,
"De 15 a 19 años (212)",2,2,2,2,100,100,
"De 25 a 29 años (214)",1,3,3,,100,,
"De 30 a 34 años (215)",2,5,5,,100,,
"De 35 a 39 años (216)",2,6,6,,100,,
"De 40 a 44 años (217)",6,35,29,,82.9,,
"De 45 a 49 años (218)",3,21,20,,95.2,,
"De 50 y más años (219)",7,35,29,,82.9,,
"Soltero(a) (220)",1996,305,287,19,94.1,6.2,
"De 12 a 14 años (221)",778,,,,,,
"De 15 a 19 años (222)",772,19,19,5,100,26.3,
"De 20 a 24 años (223)",203,38,38,4,100,10.5,
"De 25 a 29 años (224)",69,32,32,,100,,
"De 30 a 34 años (225)",52,54,54,6,100,11.1,
"De 35 a 39 años (226)",23,34,33,3,97.1,8.8,
"De 40 a 44 años (227)",20,29,27,1,93.1,3.4,
"De 45 a 49 años (228)",11,14,13,,92.9,,
"De 50 y más años (229)",68,85,71,,83.5,,
